HEROP_ID,GEOID,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_54,Age55_59,Age60_64,AgeOv65,Age15_24P,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,ChildrenP,PovP,UnempP,VacantP
050US28023,28023,16945,6425,9107,1437,2958,1578,1297,6901,1634,758,816,2441,16.97,66.66,14.41,64.94,34.81,0.63,0.16,0.08,0.01,0.01,53.39,31.85,21.01,5.12,10.29
050US28025,28025,21082,7291,11571,2005,3756,2156,1978,9187,1856,913,872,2493,19.61,70.9,11.83,49.66,50,0.78,0.02,0.18,0.02,0.12,50.03,33.29,24.35,6.34,7.06
050US28027,28027,36918,12760,18422,3782,7255,4191,2970,14862,3113,1547,1534,4825,19.4,70.15,13.07,35.41,64.01,1.16,0.04,0.39,0.02,0.12,56.2,37.03,40.64,12.54,8.37
050US28029,28029,26503,9460,14287,2242,4491,3119,2368,11308,2316,1248,1147,3751,20.7,68.07,14.15,51.47,48.38,1.04,0.04,0.04,0.01,0.06,52.9,31.94,29.19,8.64,9.94
050US28031,28031,15927,5683,8480,1370,2909,1597,1277,6607,1455,753,715,2118,18.04,68.35,13.3,65.36,34.55,0.72,0.01,0.03,0.03,0.03,55.57,33.46,28.74,5.01,9.01
050US28033,28033,53930,17075,30841,4411,11054,5867,3812,26049,4997,1994,1708,3717,17.95,76.98,6.89,81.96,17.79,0.71,0.05,0.09,0.01,0.09,41.99,35.92,15.54,5.7,4.36
050US28035,28035,66018,24981,40299,4940,10027,6944,9239,32484,5631,2998,2665,7273,24.51,71.88,11.02,72.28,26.8,1.13,0.08,0.39,0.02,0.43,36.56,27.94,22.05,4.78,8.02
050US28037,28037,8208,3344,4405,666,1362,747,660,3228,808,442,413,1289,17.14,64.04,15.7,62.66,37.2,0.3,0,0.11,0.02,0.01,51.56,30.63,31.33,8.99,12.8
050US28039,28039,15297,5707,8304,1398,3019,1501,1165,6658,1382,664,578,1598,17.43,72.4,10.45,90.27,9.52,0.64,0.02,0.1,0,0.09,45.85,35.27,17.24,6.98,15.4
050US28041,28041,9827,3404,5249,933,1910,931,776,4112,853,457,405,1157,17.37,70.77,11.77,79.74,20.07,1.14,0.09,0.03,0,0.07,50.03,34.81,23.99,11.77,9.96
050US28043,28043,21043,7535,11584,1769,3807,2040,1733,8896,1965,1042,955,2609,17.93,68.77,12.4,57.99,41.8,1.16,0.05,0.1,0.01,0.04,50.78,32.55,24.08,9.13,5.63
050US28045,28045,24537,11623,13664,1880,4432,2500,1773,10265,2447,1397,1233,2883,17.41,67.56,11.75,89.22,9.92,1.75,0.29,0.19,0.01,0.37,41.41,32.56,19.94,8.08,29.61
050US28047,28047,157665,57624,95967,13202,25689,17627,17474,77246,14829,7226,5802,13671,22.26,73.66,8.67,78.67,19.29,1.93,0.24,1.14,0.06,0.6,32.27,30.46,17.03,7.54,9.41
050US28049,28049,250998,91542,151234,20590,40889,25396,27385,121795,23358,11004,9190,24172,21.03,73.02,9.63,54.29,45.14,0.79,0.06,0.27,0.02,0.22,30,30.12,18.88,5.34,6.16
050US28051,28051,22970,7717,11162,2183,4457,3019,1780,9013,1849,1016,1044,3408,20.89,68.15,14.84,28.63,71.13,1.33,0.02,0.16,0.02,0.04,60.39,36.57,46.9,10.2,8.85
050US28053,28053,13931,4718,6706,1429,2894,1617,1160,5490,1125,536,629,1828,19.93,70.44,13.12,33.87,65.64,1.38,0.07,0.36,0.01,0.04,61.29,38.74,44.68,10.95,9.52
050US28055,28055,2513,871,1294,226,521,307,221,1096,180,115,100,275,21.01,73.34,10.94,44.05,55.59,1.39,0,0.08,0.04,0.24,62.12,37.56,36.56,8.27,12.28
050US28057,28057,20518,7626,11833,1401,3360,1972,1590,8870,2049,1088,965,2785,17.36,66.43,13.57,93.56,6.16,0.58,0.03,0.14,0,0.11,60.71,28.76,15.35,8.28,7.49
050US28059,28059,118015,41966,69693,10719,22471,12154,10870,57222,11452,4841,3863,7447,19.51,76.61,6.31,80.25,18.74,1.26,0.28,0.42,0.03,0.28,32.5,34.64,12.05,9.09,10.43
050US28061,28061,17265,6177,9158,1556,3180,1607,1378,6949,1627,835,749,2369,17.29,67.68,13.72,50.74,49.16,0.87,0.05,0.01,0.02,0.02,49.58,33.23,26.97,10.13,9.49
050US28063,28063,9181,3098,4581,927,1795,1005,826,3760,729,360,353,1257,19.94,70.6,13.69,17.92,82,1.25,0.02,0.03,0.02,0.01,63.65,36.41,41.11,16.51,10.43
050US28065,28065,13846,4782,7156,1229,2778,1377,1026,5535,1177,656,680,1791,17.36,68.92,12.94,46.23,53.6,0.53,0.04,0.07,0.02,0.04,55.77,35.38,27.8,9.3,8.87
050US28067,28067,61912,23803,35837,4769,9926,5898,5282,26937,6389,3096,2818,7977,18.06,67.24,12.88,76.42,23.13,0.71,0.28,0.11,0.01,0.05,44.65,29.23,17.4,5.58,9.47
050US28069,28069,10148,3546,5183,861,1897,999,806,3980,903,467,466,1574,17.79,66.4,15.51,44.91,54.32,0.94,0.71,0.05,0.01,0.01,54.59,33.42,37.2,8.36,8.49
050US28071,28071,31030,10788,19979,1992,4088,3443,5713,16942,2335,1080,1309,3284,29.51,74.19,10.58,72.64,26.37,0.68,0.04,0.53,0.01,0.4,39.45,25.03,22.09,4.57,10.8
050US28073,28073,23821,8590,13847,2039,4365,2427,2251,11352,2172,962,881,2050,19.64,74.54,8.61,88.68,10.76,1.02,0.06,0.19,0.03,0.28,38.47,33.26,17.7,4.81,8.6
050US28075,28075,77285,28999,44583,6269,12657,7283,7199,34179,7448,3671,3440,9621,18.74,68.71,12.45,67.77,31.36,0.92,0.11,0.48,0.02,0.27,39.34,29.86,20.98,6.77,7.23
050US28077,28077,12518,4599,6749,1094,2277,1261,1040,5277,1198,593,484,1595,18.38,69.08,12.74,68.96,30.88,0.69,0.07,0.03,0.01,0.05,50.77,33.34,19.4,4.35,9.59
050US28079,28079,18790,7085,9982,1485,3218,1733,1386,7385,1879,880,936,3007,16.6,64.33,16,60.96,34.89,0.53,4.1,0.02,0,0.04,55.65,30.87,29.54,8.3,9.98
050US28081,28081,57061,21308,33215,4583,9750,5164,4842,26002,5616,2562,2315,6233,17.54,70.69,10.92,79.26,20.42,0.64,0.06,0.12,0.01,0.13,41.29,30.87,15.81,5.49,6.28
050US28083,28083,41525,13665,21962,4022,7645,4713,4136,17788,3289,1785,1751,5245,21.31,70.93,12.63,40.27,59.13,0.99,0.04,0.46,0.02,0.08,55.3,34.48,34.88,9.15,4.84
050US28085,28085,30174,11003,16473,2569,5384,2784,2337,12489,2896,1486,1332,4018,16.97,67.75,13.32,69.85,29.97,0.58,0.03,0.07,0.02,0.06,45.22,32.09,22.13,5.77,7.98
050US28087,28087,57304,19862,33610,5045,9973,5924,6580,27823,4997,2169,1992,5305,21.82,74.76,9.26,64.84,34.17,0.91,0.12,0.43,0.02,0.41,42.12,32.09,22.13,7.67,6.03
050US28089,28089,41613,13942,22791,4018,7823,4469,3808,18859,3475,1603,1495,4340,19.89,73.78,10.43,43.85,55.88,0.94,0.03,0.13,0.01,0.09,44.97,34.8,29.39,6.88,8.83
050US28091,28091,25708,9433,13963,2295,4519,2490,2109,10523,2551,1277,1219,3324,17.89,67.44,12.93,69.89,29.92,0.94,0.09,0.06,0,0.04,50.91,32.76,24.84,7.01,9.2
050US28093,28093,29296,9272,15900,2639,5629,3495,2736,12968,2624,1296,1135,3005,21.27,72.49,10.26,46.58,53.17,0.77,0.04,0.08,0.02,0.11,56.57,35.47,31.88,10.48,8.13
050US28095,28095,36404,13218,19899,2964,6642,3429,2836,15324,3407,1740,1631,4696,17.21,68.48,12.9,70.17,29.7,0.63,0.03,0.03,0.01,0.05,53.69,32.44,21.31,5.36,7.29
050US28097,28097,13366,4960,6960,1043,2260,1300,940,5094,1310,686,697,2276,16.76,62.82,17.03,58.98,40.95,1,0.01,0.01,0.01,0.04,57.18,30.9,30.75,7.79,8.41
050US28099,28099,23789,8838,12817,2012,4272,2107,1779,9599,2378,1175,1028,3325,16.34,66.77,13.98,71.77,17.93,0.58,10.03,0.13,0.01,0.12,52.24,32.15,23.82,8.74,9.03
050US28101,28101,19944,7757,10993,1480,3227,2024,1489,7991,2065,1041,965,3175,17.61,63.67,15.92,70.19,27.23,0.78,2.46,0.07,0.02,0.05,46.98,28.96,23.97,6.08,10.58
050US28103,28103,13212,4316,6634,1237,2604,1428,1148,5285,1158,545,580,1803,19.5,69.07,13.65,35.22,64.59,1.08,0.15,0.02,0.01,0.01,60.38,36.14,39.53,11.66,6.86
050US28105,28105,36018,11772,23632,2621,5104,5095,7453,20778,2454,1189,961,2911,34.84,79.14,8.08,64.24,34.3,1.02,0.09,0.79,0,0.59,35.56,26.31,28.16,7.76,6.73
050US28107,28107,28164,9638,14431,2528,5335,2975,2251,11315,2536,1272,1281,3897,18.56,68.09,13.84,50.82,48.95,1,0.02,0.1,0.01,0.11,59.06,34.92,34.33,9.14,7.86
050US28109,28109,33795,12695,19281,2841,6176,3553,2599,14936,3464,1647,1356,3375,18.2,70.88,9.99,84.69,14.89,0.84,0.16,0.1,0.03,0.14,41.81,32.96,22.6,8.47,13.32
050US28111,28111,9864,3490,5362,901,1861,1025,797,4268,957,444,362,1071,18.47,71.27,10.86,78.18,21.71,0.88,0.05,0.03,0.02,0.01,45.32,34.78,26.45,8.4,9.46
050US28113,28113,36173,13303,19381,3207,6424,3555,2786,14660,3423,1785,1679,4995,17.53,67.15,13.81,56.41,43.31,1.05,0.06,0.11,0.01,0.11,46.07,32.61,27.27,8.16,7.18
050US28115,28115,20918,8148,11627,1620,3489,1936,1596,8695,2067,1050,1037,2960,16.88,65.99,14.15,84.22,15.58,0.81,0.01,0.13,0,0.05,53.44,30.27,19.12,7.02,9.45
050US28117,28117,24025,8896,13632,1794,4027,2352,1914,10316,2339,1156,1140,3253,17.76,67.17,13.54,89,10.78,0.54,0.1,0.08,0,0.04,56.14,29.72,17.39,5.51,6.72
050US28119,28119,12636,4281,6132,1234,2570,1377,933,4855,1019,583,579,1796,18.28,68.53,14.21,43.76,55.98,0.77,0.02,0.19,0.01,0.03,63.48,37.26,41.38,9.29,8.2
050US28121,28121,69427,23866,41404,5948,12495,6545,5444,33646,6930,2800,2241,5367,17.27,75.03,7.73,81.07,18.58,0.65,0.07,0.15,0.01,0.13,35.57,32.63,11.86,4.15,8.9
050US28123,28123,24556,8802,13255,2083,4541,2382,1976,10325,2424,1047,1003,3133,17.75,69.02,12.76,64.55,35.03,1.05,0.24,0.05,0.01,0.11,54.6,33.26,27.27,5.48,8.94
050US28125,28125,7964,2499,3928,813,1745,882,635,3212,623,302,334,935,19.05,72.45,11.74,33.9,65.66,1.34,0.2,0.21,0.01,0.01,57.75,38.94,43.97,7.48,9.48
050US28127,28127,23441,8710,12694,2017,4193,2193,1821,9740,2327,1065,1005,3094,17.12,68.04,13.2,69.1,30.75,0.77,0.06,0.03,0.01,0.05,50.03,32.65,20.49,4.81,11.91
050US28129,28129,15077,5712,8285,1225,2716,1385,1136,6214,1486,734,707,1995,16.72,67.35,13.23,78.69,21.15,0.94,0.05,0.05,0.01,0.06,49.62,31.82,24.1,5.92,12.18
050US28131,28131,9716,3387,5699,733,1647,1278,895,4485,885,493,420,1053,22.37,70.66,10.84,76.81,22.59,0.9,0.13,0.2,0.01,0.26,41.29,30.51,20.03,9.83,11.54
050US28133,28133,34844,10229,18309,3391,6723,3711,3385,15114,2664,1393,1331,4228,20.37,72.4,12.13,37.46,62.02,1.42,0.09,0.33,0.01,0.09,58.94,35.32,39.44,9.05,5.32
050US28135,28135,17157,5770,8406,1604,3489,1954,1268,6727,1411,764,780,2382,18.78,68.89,13.88,42.27,57.25,1.5,0.02,0.34,0.02,0.1,63.14,37.12,43.5,9.35,8.37
050US28137,28137,20119,6332,11297,1665,3485,2718,1842,9335,1687,795,824,2328,22.67,72,11.57,61.33,38.45,1.3,0.05,0.07,0.01,0.08,50.25,32.28,25.84,8.25,4.72
050US28139,28139,18739,7108,10239,1421,3239,1737,1473,7715,1789,853,916,2806,17.13,66.04,14.97,84.01,15.89,0.63,0.03,0.06,0,0,54.52,30.39,24.3,7.28,9.83
050US28141,28141,18434,7476,10825,1271,2813,1631,1379,7933,2034,948,927,2508,16.33,65.19,13.61,95.89,3.71,0.43,0.31,0.05,0,0.04,54.59,27.67,13.48,7.97,10.02
050US28143,28143,9652,3041,4444,1018,2177,1104,772,3679,714,414,400,1250,19.44,71.22,12.95,26.59,73.04,1.11,0.05,0.05,0,0.27,69.16,41.01,52.94,14.86,7.46
050US28145,28145,21741,8265,12099,1662,3602,1852,1565,8877,2192,1078,1101,3229,15.72,65.04,14.85,86.02,13.8,0.64,0.08,0.04,0,0.06,53.61,29.5,20.05,5.3,5.94
050US28147,28147,13761,4905,7121,1355,2509,1292,1049,5421,1281,619,643,1933,17.01,67.47,14.05,58.83,41.03,1.18,0.02,0.1,0.01,0.01,52.01,34.21,28.24,8.38,9.91
050US28149,28149,51627,19218,28784,4658,9247,4937,4396,22999,4562,2204,2147,5810,18.08,71.48,11.25,61.75,37.39,1.13,0.08,0.59,0.02,0.17,40.47,32.99,18.65,6.11,9.69
050US28151,28151,72344,24154,37513,7528,14548,7262,5989,30091,6197,3011,2846,8123,18.32,72.11,11.23,43.71,55.59,0.99,0.03,0.48,0.02,0.17,50.03,36.92,33.17,8.11,4.99
050US28153,28153,19135,6792,10480,1795,3615,1891,1722,8364,1734,795,746,2086,18.88,71.98,10.9,66.34,33.47,0.78,0.05,0.05,0.01,0.07,54.16,34.33,29.2,8.72,8.91
050US28155,28155,10300,3898,5543,760,1559,961,777,4056,1014,559,531,1821,16.87,61.89,17.68,80.24,19.55,1,0.05,0.04,0.01,0.11,51.35,28.5,19.62,5.72,7.88
050US28157,28157,10021,3767,5244,773,1746,1101,810,4080,883,454,532,1553,19.07,65.85,15.5,32.85,66.94,1.51,0.11,0.02,0.02,0.06,56.27,32.17,35.49,10.29,15.32
050US28159,28159,19474,7171,10309,1599,3507,1709,1441,7665,1959,937,876,2931,16.18,65.58,15.05,59.88,39.22,0.6,0.8,0.09,0,0.02,53.33,32.01,25,9.11,8.63
050US28161,28161,13139,5416,6972,1055,2210,1200,1025,5099,1166,713,712,2184,16.93,63.66,16.62,61.63,38.17,1.1,0.02,0.06,0.04,0.08,54.6,30.31,24.57,5.34,15.38
050US28163,28163,27349,9451,14159,2589,4967,2809,2167,10873,2532,1289,1277,3822,18.19,67.38,13.97,48.25,51.38,1.44,0.06,0.09,0.01,0.2,53.53,34.25,36.31,7.02,6.7
050US29001,29001,24870,9738,16303,1587,2863,3336,4314,13572,1770,1004,960,3114,30.76,72.46,12.52,97.27,1.25,0.55,0.12,0.81,0.04,0.5,32.49,21.93,15.98,5.47,8.12
050US29003,29003,13980,5398,7789,1114,2192,1253,979,5783,1398,723,689,2081,15.97,65.01,14.89,99.54,0.06,0.5,0.11,0.14,0.01,0.13,34.41,29.4,8.7,5.34,8.63
050US29005,29005,8605,3617,4754,541,1208,760,651,3396,865,470,477,1648,16.4,59.79,19.15,98.94,0.51,0.65,0.02,0.07,0,0.45,33.33,25.6,12.57,4.65,8.85
050US29007,29007,26458,10531,14721,2075,3984,2439,1990,10744,2626,1515,1449,4065,16.74,63.51,15.36,93.93,5.62,1.03,0.05,0.2,0.01,0.19,38.97,29,11.53,5.09,7.14
050US29009,29009,24408,10837,13212,1709,3526,2096,1524,9090,2477,1455,1515,4636,14.83,58.69,18.99,98.97,0.02,0.48,0.46,0.28,0,0.26,42.96,26.88,15.42,5.44,14.14
050US29011,29011,11292,4833,6054,812,1521,956,836,4234,1144,636,619,2326,15.87,58.16,20.6,99.39,0.02,0.36,0.4,0.13,0,0.06,43.52,25.79,14.54,4.03,8.81
050US29013,29013,15873,6969,8469,1108,2235,1357,997,5923,1645,839,933,3190,14.83,58.38,20.1,98.71,0.76,0.43,0.27,0.11,0,0.14,42.31,26.55,15.22,5.73,12.53
050US29015,29015,12183,6216,6563,693,1653,951,663,4094,1345,808,966,2624,13.25,52.86,21.54,99.13,0.11,0.43,0.48,0.12,0.01,0.14,49.8,24.59,17.26,12.21,22.02
050US29017,29017,10301,4148,5696,764,1565,970,731,4095,1051,598,577,1651,16.51,62.36,16.03,99.65,0,0.23,0.09,0.07,0,0.19,59.59,28.68,24.06,10.17,10.39
050US29019,29019,100376,37386,70377,6272,11915,12915,19735,61438,7065,3247,2847,7592,32.53,79.33,7.56,91.42,6.38,0.97,0.19,1.07,0.02,0.93,20.33,22.32,12.67,4.04,5.59
050US29021,29021,87888,36104,50602,6507,12635,8075,7855,37314,8650,4899,4440,13443,18.13,64.24,15.3,96.05,2.98,1.76,0.25,0.18,0.02,0.52,36.58,27.13,11.26,7.46,8.83
050US29023,29023,37693,15798,21385,2640,5849,3397,2713,15380,4056,2230,1895,5643,16.21,63.32,14.97,94.35,5.02,0.57,0.22,0.26,0.01,0.15,51.76,28.29,24.18,10.15,10.24
050US29025,29025,8660,3821,4530,604,1266,751,507,3201,855,495,474,1765,14.53,58.56,20.38,99.67,0.05,0.47,0.14,0.08,0.01,0.06,38.18,27.31,14.57,6.13,13.61
050US29027,29027,32252,11613,19238,2407,4923,3402,3315,15397,2952,1387,1279,3907,20.83,70.47,12.11,93.95,5.24,0.55,0.29,0.27,0.01,0.24,40.49,28.24,9.15,5.53,8.22
050US29029,29029,20017,13607,11830,1149,2599,1548,1341,7525,2307,1499,1521,3417,14.43,56.32,17.07,99.24,0.15,0.65,0.3,0.18,0,0.13,38.93,23.83,14.38,8.52,41.29
050US29031,29031,58837,22703,36848,3901,7891,6379,7607,29186,5287,2738,2474,7360,23.77,69.65,12.51,95.6,3.79,0.51,0.13,0.31,0.01,0.16,36.18,24.86,11.93,6,7.64
050US29033,29033,12131,5474,6462,891,1782,956,823,4538,1185,696,633,2406,14.66,59.44,19.83,97.42,2.21,0.62,0.1,0.13,0.01,0.13,42.05,26.9,16.16,5.56,12.88
050US29035,29035,5428,2215,2978,426,892,505,352,2218,550,269,258,815,15.79,65.14,15.01,99.23,0,0.59,0.37,0.02,0,0.39,54.84,30.12,24.41,15.5,11.42
050US29037,29037,51029,19034,29800,3998,9207,4899,3860,23671,5272,2278,1817,4786,17.16,72.26,9.38,98.26,0.79,0.79,0.34,0.28,0.01,0.32,30.01,32.22,7.93,5.98,8.46
050US29039,29039,11894,5517,6253,730,1577,865,675,3998,1236,767,804,2782,12.95,53.01,23.39,99.13,0.01,0.68,0.58,0.18,0,0.11,47.92,24.04,16.73,5.28,13.16
050US29041,29041,10489,4720,5630,713,1386,904,711,3906,1066,598,641,2179,15.4,57.25,20.77,94.81,4.93,0.29,0.11,0.07,0,0.08,41.2,25.55,15.38,6.38,14.3
050US29043,29043,22402,8589,12913,1732,3856,1992,1745,10000,2233,993,957,2631,16.68,69.58,11.74,99.13,0.04,0.51,0.58,0.09,0.01,0.14,35.77,30.61,11.77,7.33,7.1
050US29045,29045,8493,3472,4539,673,1332,802,607,3451,794,413,407,1423,16.59,64.24,16.75,99.76,0.07,0.33,0.04,0.08,0,0.05,40.6,29.8,15.16,6.22,10.43
050US29047,29047,136488,52303,87360,9807,20958,12866,12784,67707,15054,7143,5165,10654,18.79,72.15,7.81,97.48,1.06,1.58,0.38,0.41,0.02,0.65,23.32,28.19,5.3,5.25,4.89
050US29049,29049,15916,6117,8700,1151,2760,1464,1039,6678,1590,750,676,2311,15.73,66.53,14.52,97.2,2.11,0.58,0.3,0.16,0,0.23,31.86,30.82,8.58,6.57,9.17
050US29051,29051,56663,21050,35240,4131,8366,4971,6115,27850,5418,2524,2277,6097,19.56,71.21,10.76,91.77,7.45,0.53,0.14,0.3,0.03,0.32,29.94,27.05,6.56,4.91,6.03
050US29053,29053,14643,5868,8013,1023,2100,1511,1046,5932,1402,818,866,2502,17.46,61.84,17.09,93.23,6.08,0.66,0.21,0.17,0.12,0.18,38.95,28.19,11.59,5.28,8.28
050US29055,29055,18300,7841,9772,1396,2949,1610,1309,7109,1823,933,947,3143,15.95,62.59,17.17,99.56,0.02,0.48,0.26,0.1,0,0.07,53.5,29.43,17.09,11.01,16.01
050US29057,29057,7383,3401,3857,466,937,601,438,2588,754,427,483,1728,14.07,54.06,23.41,99.05,0.2,0.43,0.43,0.07,0.01,0.23,42.04,24.35,14.91,5.78,13.88
050US29059,29059,12096,4956,6465,824,1813,1028,777,4487,1261,672,725,2314,14.92,58.9,19.13,99.1,0.12,0.58,0.55,0.11,0.02,0.1,48.71,27.42,19.2,7.61,10.05
050US29061,29061,8905,3787,4691,661,1310,725,587,3199,894,523,540,1778,14.73,58.06,19.97,99.69,0.07,0.52,0.11,0.06,0,0.08,40.52,27.36,17.87,5.57,10.8
050US29063,29063,8222,3476,4431,563,1230,708,534,3158,841,447,425,1558,15.11,60.22,18.95,99.56,0,0.56,0.16,0.09,0.02,0.17,35.84,27.16,16.45,6.72,11.54
050US29065,29065,14517,6219,8019,1070,2217,1260,1053,5786,1412,788,818,2426,15.93,62.5,16.71,99.68,0,0.45,0.14,0.12,0,0.06,55.19,28.05,20.17,6.48,13.2
050US29067,29067,11594,4618,6393,838,1827,1053,741,4560,1303,608,609,1849,15.47,62.32,15.95,99.26,0.03,0.57,0.5,0.1,0,0.1,52.39,28.91,24.94,7.25,9.79
050US29069,29069,36324,14778,19690,2736,6030,3285,2583,14586,3410,1914,1898,5750,16.15,64.29,15.83,93.38,6.31,0.58,0.1,0.09,0.01,0.12,57.93,29.96,23.64,10.58,8.05
050US29071,29071,71233,26380,40163,5801,12595,6965,5803,31490,6847,3248,2928,8324,17.92,70.03,11.69,98.55,0.98,0.56,0.17,0.16,0,0.13,47.48,31.93,9.14,8.78,8.97
050US29073,29073,13181,6335,7150,875,1753,1102,850,4789,1365,833,847,2719,14.81,56.27,20.63,99.57,0.05,0.36,0.07,0.17,0.02,0.14,52.8,25.13,12.27,6.17,20.57
050US29075,29075,7887,3575,4091,529,1021,612,517,2760,757,478,487,1855,14.31,54.65,23.52,99.73,0,0.47,0.11,0.09,0.04,0.03,40.38,24.61,16.87,4.51,12.84
050US29077,29077,185302,74841,115866,12796,25944,18143,21886,90629,17612,8665,7589,22067,21.6,69.82,11.91,97.19,1.62,0.68,0.5,0.42,0.02,0.24,28.88,25.56,12.59,6.63,7.54
050US29079,29079,11959,5527,6602,802,1591,975,810,4657,1201,650,695,2363,14.93,58.95,19.76,99.5,0.08,0.6,0.18,0.12,0,0.13,36.46,25.04,16.9,5.19,11.96
050US29081,29081,9890,4841,5277,654,1224,792,714,3573,1035,565,604,2235,15.23,55.12,22.6,99.62,0,0.46,0.16,0.19,0,0.03,38.56,24.04,19.23,3.75,14.54
050US29083,29083,19672,8792,10449,1357,2760,1611,1297,7442,1856,1068,1122,4067,14.78,58.76,20.67,98.35,1.15,0.47,0.29,0.08,0,0.12,41.57,26.21,13.66,7.14,11.7
050US29085,29085,6367,3011,3455,337,809,458,298,1930,753,474,613,1451,11.87,48.31,22.79,99.48,0.02,0.49,0.31,0.09,0,0.09,46.9,22.95,25.46,7.54,12.62
050US29087,29087,6882,3253,3600,492,918,509,408,2383,641,464,446,1538,13.32,55.11,22.35,99.16,0.07,0.31,0.41,0.16,0,0.2,34.69,25.34,16,4.32,14.82
050US29089,29089,10008,4089,5539,655,1341,1058,900,4108,956,526,484,1938,19.56,60.99,19.36,91.23,8.34,0.28,0.1,0.19,0.05,0.09,42.42,25.29,13.4,3.67,10.42
050US29091,29091,28807,11827,16126,2003,4520,2510,1924,11464,3058,1616,1548,4598,15.39,62.44,15.96,99.02,0.16,0.4,0.62,0.1,0.01,0.09,48.2,28.06,21.29,8.2,9.03
050US29093,29093,11084,4216,5955,842,1856,947,729,4351,1046,578,579,1832,15.12,63.6,16.53,98.94,0.4,0.67,0.23,0.19,0.02,0.23,51.77,29.75,17.27,8.42,9.72
050US29095,29095,629266,262003,382751,46141,91945,54719,59549,289847,65367,33181,27172,75613,18.16,68.01,12.02,77.62,19.99,2.62,0.36,0.63,0.08,1.32,29.3,27.16,11.03,6.05,7.6
050US29097,29097,86958,36181,50625,6237,12899,7560,7768,37296,8639,4634,4373,12880,17.63,64.9,14.81,97.44,1.16,0.72,0.79,0.37,0.02,0.22,38.14,26.97,13.42,6.66,7.24
050US29099,29099,146183,49984,87066,13113,26394,14092,12443,71407,14078,5904,4639,10648,18.15,75.87,7.28,98.81,0.65,0.64,0.19,0.16,0.01,0.17,40.61,33.16,6.64,9.43,5.64
050US29101,29101,39059,13840,25755,2946,5023,5569,7146,22170,2820,1271,1235,3594,32.55,77.16,9.2,93.08,5.05,1.42,0.19,0.92,0.1,0.66,27.9,24.86,13.25,7.13,9.4
050US29103,29103,5508,2491,2868,349,829,500,329,2012,550,305,309,1154,15.05,57.92,20.95,99.53,0.11,0.15,0.09,0.15,0,0.13,37.87,26.98,22.89,4.86,16.5
050US29105,29105,24323,9804,13656,1788,3809,2219,1789,10118,2421,1295,1262,3630,16.48,64.61,14.92,98.99,0.41,0.62,0.35,0.14,0,0.11,44.77,28.93,17.28,7.39,7.97
050US29107,29107,29925,11825,16721,2031,4511,2708,2116,12228,3099,1598,1475,4983,16.12,62.72,16.65,96.55,2.85,0.45,0.16,0.18,0.01,0.25,39.15,27.47,10.46,5.78,7.6
050US29109,29109,28973,11722,15565,2115,4533,2526,1935,11239,2837,1626,1493,5130,15.4,61.74,17.71,99.27,0.03,0.57,0.36,0.19,0.01,0.14,41.21,28.57,14.92,5.85,8.37
050US29111,29111,10901,4339,6090,781,1625,1120,965,4628,1027,523,516,1801,19.13,64.53,16.52,96.46,3.27,0.33,0.04,0.17,0.02,0.06,35.94,27.61,13.53,6.87,8.85
050US29113,29113,22193,8518,12283,1717,3593,2096,1699,9300,2276,1069,983,3255,17.1,65.83,14.67,97.1,2.47,0.61,0.16,0.05,0.03,0.2,47.3,29.99,10.68,9.08,10.33
050US29115,29115,15495,7122,8350,1018,1949,1189,1036,5542,1581,985,968,3452,14.36,54.91,22.28,98.58,1.05,0.74,0.12,0.13,0,0.12,38.04,23.83,13.41,5.84,11.37
050US29117,29117,15739,6676,8586,1169,2249,1359,1100,6196,1578,914,794,2839,15.62,61.08,18.04,98.1,1.21,0.45,0.12,0.39,0.01,0.17,35.99,27.41,14.77,5.76,9.81
050US29119,29119,14917,6192,8314,1073,2375,1435,1019,6112,1619,767,749,2222,16.45,64.09,14.9,98.42,0.01,0.79,1.29,0.09,0.01,0.18,44.41,29.37,22.11,6.73,10.82
050US29121,29121,16313,7143,8760,1102,2368,1275,1067,6061,1601,942,973,3266,14.36,58.43,20.02,97.82,1.87,0.52,0.07,0.15,0.01,0.08,41.57,26.28,12.84,5.8,10.6
050US29123,29123,10725,4835,5807,713,1512,955,729,4057,1076,614,663,2090,15.7,58.57,19.49,99.43,0.05,0.44,0.13,0.24,0,0.15,57.79,26.37,21.7,7.78,15.06
050US29125,29125,7551,3169,4170,510,1170,727,455,2964,799,443,428,1237,15.65,61.5,16.38,99.39,0.04,0.46,0.23,0.05,0.09,0.2,53.08,28.39,15.78,8.85,12.87
050US29127,29127,28638,11663,15738,2216,4229,2465,2280,11502,2810,1572,1402,4907,16.57,62.67,17.13,94.7,4.72,0.65,0.14,0.23,0.02,0.19,38.55,27.91,11.98,7.2,8.29
050US29129,29129,4685,2454,2541,269,584,336,333,1590,538,305,308,1091,14.28,52.15,23.29,99.77,0.04,0.26,0.19,0,0,0,40.28,22.48,20.14,6.12,22.17
050US29131,29131,18532,7670,10212,1428,2896,1607,1384,7508,1812,992,960,2936,16.14,63.85,15.84,99.29,0.04,0.63,0.36,0.12,0.02,0.17,46.22,29.05,14.36,9.52,10.46
