GEOID,ZIPCODE,areaSqMi,totPopE,alcTotal,alcDens,alcPerCap
"44286","44286",23.9022127413127,"6193",1,0.0418371307636968,0.000161472630389149
"44287","44287",66.7846521235521,"7688",1,0.014973500171117,0.000130072840790843
"44288","44288",16.4044451737452,"3521",0,0,0
"44301","44301",3.53409111969112,"15060",1,0.282958182495136,6.64010624169987e-05
"44302","44302",0.93877722007722,"5127",0,0,0
"44303","44303",2.30828841698842,"7766",1,0.43322142616159,0.000128766417718259
"44304","44304",1.50773629343629,"5028",1,0.663245956440362,0.000198886237072395
"44305","44305",6.52111235521236,"22425",1,0.153348070931594,4.45930880713489e-05
"44306","44306",8.28777722007722,"21165",3,0.361978841894117,0.000141743444365698
"44307","44307",1.92074864864865,"6751",0,0,0
"44308","44308",0.492052895752896,"943",0,0,0
"44310","44310",6.00535135135135,"26659",2,0.333036300956804,7.50215687010015e-05
"44311","44311",1.90878223938224,"8447",0,0,0
"44312","44312",19.1469841698842,"31064",3,0.156682638549345,9.65748132886943e-05
"44313","44313",13.7823961389961,"24580",3,0.217668972052817,0.000122050447518308
"44314","44314",4.38406447876448,"19113",0,0,0
"44319","44319",18.7829806949807,"22647",3,0.159719058903238,0.000132467876539939
"44320","44320",9.74992123552124,"19419",2,0.205129862250941,0.000102991915134662
"44321","44321",15.1782664092664,"15346",0,0,0
"44333","44333",27.8743664092664,"18778",1,0.03587525489611,5.32538076472468e-05
"44401","44401",32.1616583011583,"2903",0,0,0
"44402","44402",36.1980227799228,"3228",0,0,0
"44403","44403",14.2194760617761,"3904",0,0,0
"44404","44404",17.0525046332046,"1446",0,0,0
"44405","44405",3.51724517374517,"7969",1,0.284313418770065,0.000125486259254612
"44406","44406",53.1881428571429,"21749",0,0,0
"44408","44408",35.609822007722,"10043",2,0.0561642796070786,0.000199143682166683
"44410","44410",68.0360378378378,"16702",1,0.0146980928310886,5.98730690935217e-05
"44411","44411",17.8379749034749,"2328",0,0,0
"44412","44412",22.8437671814672,"2630",0,0,0
"44413","44413",23.7160463320463,"7371",2,0.0843310884115409,0.000271333604666938
"44417","44417",33.3801810810811,"1736",0,0,0
"44418","44418",17.4276996138996,"1531",0,0,0
"44420","44420",15.6380606177606,"14796",1,0.0639465483887605,6.75858340091917e-05
"44423","44423",27.3569305019305,"2423",0,0,0
"44425","44425",30.8650903474903,"14354",0,0,0
"44427","44427",30.5936081081081,"1406",0,0,0
"44428","44428",54.4040737451737,"3045",0,0,0
"44429","44429",6.49643861003861,"2544",0,0,0
"44430","44430",13.6638146718147,"4777",0,0,0
"44431","44431",26.2684046332046,"4514",0,0,0
"44432","44432",103.228779150579,"13279",1,0.00968722102720315,7.53068755177348e-05
"44436","44436",23.1699722007722,"3695",0,0,0
"44437","44437",3.95327528957529,"4406",0,0,0
"44438","44438",8.62807722007722,"4300",0,0,0
"44439","44439",0.174475675675676,"147",0,0,0
"44440","44440",8.34533706563707,"4960",0,0,0
"44441","44441",16.0490698841699,"1757",0,0,0
"44442","44442",8.76434903474903,"3938",0,0,0
"44443","44443",12.8418969111969,"1672",0,0,0
"44444","44444",42.6414521235521,"9563",0,0,0
"44445","44445",16.5765683397683,"3604",0,0,0
"44446","44446",13.5587204633205,"20150",2,0.147506544250283,9.92555831265509e-05
"44449","44449",11.8446393822394,"1264",0,0,0
"44450","44450",45.6726301158301,"2041",0,0,0
"44451","44451",37.4836718146718,"2817",0,0,0
"44452","44452",13.3541420849421,"3444",1,0.0748831331611773,0.000290360046457607
"44454","44454",8.28616216216216,"982",0,0,0
"44455","44455",20.6519837837838,"1665",0,0,0
"44460","44460",109.331451351351,"25258",1,0.00914649890438539,3.95914165808853e-05
"44470","44470",26.7688922779923,"3953",0,0,0
"44471","44471",4.40361196911197,"10742",1,0.227086311649221,9.30925339787749e-05
"44473","44473",24.0688895752896,"3609",0,0,0
"44481","44481",57.3193096525097,"9617",2,0.034892255543982,0.000207965061869606
"44483","44483",18.212449034749,"24836",3,0.164722492525637,0.000120792398131744
"44484","44484",17.4768266409266,"21804",2,0.114437251172159,9.1726288754357e-05
"44485","44485",7.69493822393822,"16101",2,0.259911118425641,0.000124215887211974
"44490","44490",0.756196138996139,"970",0,0,0
"44491","44491",29.6878015444015,"3517",0,0,0
"44493","44493",0.250527799227799,"29",0,0,0
"44502","44502",5.60367528957529,"9336",1,0.178454308703492,0.000107112253641817
"44503","44503",0.449495752895753,"1130",1,2.22471512479879,0.000884955752212389
"44504","44504",1.24678069498069,"4799",1,0.802065675243298,0.000208376745155241
"44505","44505",17.4993227799228,"17985",2,0.114290137118599,0.000111203780928552
"44506","44506",1.80134555984556,"2877",0,0,0
"44507","44507",1.73893436293436,"5409",0,0,0
"44509","44509",5.45937413127413,"11911",1,0.183171179690998,8.39560070523046e-05
"44510","44510",1.90568146718147,"2601",0,0,0
"44511","44511",7.42910077220077,"19966",1,0.134605792903219,5.00851447460683e-05
"44512","44512",17.2266378378378,"32763",1,0.0580496327497829,3.05222354485242e-05
"44514","44514",21.5560455598456,"21659",1,0.0463906980166526,4.61701832956277e-05
"44515","44515",19.1807154440154,"26662",3,0.156407095906114,0.000112519690945916
"44601","44601",81.7370332046332,"34740",4,0.0489374258298044,0.000115141047783535
"44606","44606",41.9482111969112,"8718",1,0.0238389187874031,0.000114705207616426
"44607","44607",2.09359073359073,"178",0,0,0
"44608","44608",21.6964567567568,"2439",0,0,0
"44609","44609",30.0438420849421,"3935",0,0,0
"44610","44610",0.177982625482625,"160",0,0,0
"44611","44611",29.0751459459459,"2121",0,0,0
"44612","44612",25.6881841698842,"5518",1,0.038928403556541,0.000181225081551287
"44613","44613",1.94930231660232,"2012",0,0,0
"44614","44614",22.4218243243243,"12628",0,0,0
"44615","44615",143.938609266409,"10312",0,0,0
"44618","44618",42.2446281853282,"6787",0,0,0
"44620","44620",22.7605231660232,"2057",0,0,0
"44621","44621",30.2179227799228,"4476",1,0.0330929431279245,0.000223413762287757
"44622","44622",54.7642312741313,"17895",2,0.0365201876018066,0.000111763062307907
"44624","44624",48.7896741312741,"5308",0,0,0
"44625","44625",18.9627517374517,"1918",0,0,0
"44626","44626",27.4613347490347,"3015",0,0,0
"44627","44627",46.456522007722,"6829",0,0,0
"44628","44628",38.5131359073359,"932",0,0,0
"44629","44629",20.4749683397683,"2661",0,0,0
"44632","44632",27.3586521235521,"9831",0,0,0
"44633","44633",23.07048996139,"2634",0,0,0
"44634","44634",19.0263544401544,"2246",0,0,0
"44637","44637",55.5522436293436,"3281",0,0,0
"44638","44638",28.1320749034749,"1453",0,0,0
"44640","44640",0.234913127413127,"235",0,0,0
"44641","44641",54.1509926640927,"20239",0,0,0
"44643","44643",32.7576231660232,"3585",0,0,0
"44644","44644",22.1390416988417,"4949",0,0,0
"44645","44645",24.8052420849421,"2299",0,0,0
"44646","44646",28.8889806949807,"46749",0,0,0
"44647","44647",28.6774115830116,"19172",1,0.0348706506200998,5.21593991237221e-05
"44651","44651",24.0925772200772,"656",0,0,0
"44652","44652",0.062507722007722,"32",0,0,0
"44653","44653",0.401653667953668,"673",0,0,0
"44654","44654",157.133214671815,"21043",0,0,0
"44656","44656",41.4749277992278,"2836",0,0,0
"44657","44657",65.7043474903475,"9583",1,0.0152196930370081,0.000104351455702807
"44659","44659",0.120788803088803,"136",0,0,0
"44661","44661",0.0566822393822394,"153",0,0,0
"44662","44662",60.0415355212355,"10020",1,0.0166551370033886,9.98003992015968e-05
"44663","44663",93.2399915057915,"24914",2,0.0214500234041288,8.02761499558481e-05
"44666","44666",23.4774911196911,"2667",0,0,0
"44667","44667",46.4613046332046,"13410",1,0.0215232871288192,7.45712155108128e-05
"44669","44669",17.3824235521236,"1347",0,0,0
"44670","44670",0.168244787644788,"172",0,0,0
"44671","44671",0.804521235521236,"290",0,0,0
"44672","44672",3.30730154440154,"4748",1,0.30236130167591,0.0002106149957877
"44675","44675",30.4897992277992,"1825",0,0,0
"44676","44676",54.7876579150579,"4402",1,0.0182522859719681,0.000227169468423444
"44677","44677",16.475105019305,"2463",0,0,0
"44678","44678",0.928858687258687,"344",0,0,0
"44680","44680",18.0682996138996,"4455",2,0.110691102247465,0.000448933782267116
"44681","44681",59.3817722007722,"7987",0,0,0
"44682","44682",0.382491891891892,"1030",0,0,0
"44683","44683",68.4574648648649,"8552",0,0,0
"44685","44685",25.6343471042471,"27842",0,0,0
"44687","44687",0.0650335907335907,"275",0,0,0
"44688","44688",22.9761061776062,"2816",0,0,0
"44689","44689",3.66161583011583,"786",0,0,0
"44690","44690",0.301333204633205,"213",0,0,0
"44691","44691",156.791579150579,"45048",8,0.0510231483306701,0.000177588350204227
"44693","44693",0.965890347490348,"41",0,0,0
"44695","44695",30.1302104247104,"1578",0,0,0
"44697","44697",0.611023166023166,"204",0,0,0
"44699","44699",54.5766799227799,"811",0,0,0
"44702","44702",0.536014285714286,"948",1,1.86562191839237,0.00105485232067511
"44703","44703",1.09588455598456,"8081",2,1.82500975041406,0.000247494122014602
"44704","44704",2.42091505791506,"3490",1,0.41306695033787,0.000286532951289398
"44705","44705",8.20135057915058,"19451",1,0.121931136871797,5.14112384967354e-05
"44706","44706",18.5796212355212,"17413",0,0,0
"44707","44707",14.3700474903475,"8802",0,0,0
"44708","44708",10.229671042471,"25541",0,0,0
"44709","44709",5.7562722007722,"19217",0,0,0
"44710","44710",2.22614787644788,"9557",0,0,0
"44714","44714",2.62650888030888,"8442",0,0,0
"44718","44718",8.2253667953668,"11895",1,0.121575125447692,8.40689365279529e-05
"44720","44720",34.0547579150579,"38080",0,0,0
"44721","44721",15.3775258687259,"14149",0,0,0
"44730","44730",36.9757992277992,"5847",0,0,0
"44802","44802",28.4421691119691,"951",0,0,0
"44804","44804",20.2738737451737,"940",0,0,0
"44805","44805",153.282495752896,"32833",5,0.0326195106325801,0.000152285810008223
"44807","44807",71.4143162162162,"2120",0,0,0
"44809","44809",0.318941698841699,"321",0,0,0
"44811","44811",117.461132046332,"12667",2,0.0170269089456001,0.000157890581826794
"44813","44813",71.6655988416988,"9312",0,0,0
"44814","44814",26.3122606177606,"2876",0,0,0
"44815","44815",1.13545675675676,"630",0,0,0
"44816","44816",0.0257864864864865,"16",0,0,0
"44817","44817",31.7130057915058,"1506",0,0,0
"44818","44818",73.1464382239382,"2394",0,0,0
"44820","44820",160.120557142857,"17522",0,0,0
"44822","44822",43.514366023166,"2749",0,0,0
"44824","44824",24.8419857142857,"3944",0,0,0
"44825","44825",0.0403061776061776,"102",0,0,0
"44826","44826",26.4083019305019,"1803",0,0,0
"44827","44827",47.5271548262548,"6980",1,0.0210406030753514,0.000143266475644699
"44828","44828",0.222642471042471,"73",0,0,0
"44830","44830",119.092291891892,"18690",0,0,0
"44833","44833",91.1075675675676,"16558",3,0.0329281099264902,0.000181181302089624
"44836","44836",35.0994003861004,"2330",1,0.0284905151939863,0.000429184549356223
"44837","44837",67.6458822393822,"4408",0,0,0
"44838","44838",0.31090888030888,"261",0,0,0
"44839","44839",35.3244285714286,"12264",0,0,0
"44840","44840",46.3678378378378,"2594",0,0,0
"44841","44841",19.0350907335907,"619",0,0,0
"44842","44842",72.2834694980695,"5392",0,0,0
"44843","44843",27.3324057915058,"2126",0,0,0
"44844","44844",17.6186517374517,"492",0,0,0
"44846","44846",22.9488903474903,"3486",1,0.0435750916431285,0.000286861732644865
"44847","44847",70.1395594594595,"3344",0,0,0
"44849","44849",48.721766023166,"2522",0,0,0
"44850","44850",0.378711196911197,"43",0,0,0
"44851","44851",74.2456042471043,"4679",0,0,0
"44853","44853",27.3115382239382,"1372",0,0,0
"44854","44854",38.9105926640927,"1708",0,0,0
"44855","44855",27.0174104247104,"1337",0,0,0
"44856","44856",0.0527131274131274,"263",0,0,0
"44857","44857",83.0610745173745,"23394",1,0.0120393337771091,4.27460032486962e-05
"44859","44859",30.3218046332046,"2158",0,0,0
"44861","44861",0.0259667953667954,"65",0,0,0
"44864","44864",59.1070359073359,"3718",0,0,0
"44865","44865",35.4980602316602,"3208",0,0,0
"44866","44866",25.9831007722008,"1994",0,0,0
"44867","44867",60.9296115830116,"2557",0,0,0
"44870","44870",58.280371042471,"39597",4,0.0686337428614697,0.000101017753870243
"44874","44874",0.473356756756757,"331",0,0,0
"44875","44875",79.0756478764479,"13437",1,0.0126461183291531,7.44213738185607e-05
"44878","44878",60.4822934362934,"3118",0,0,0
"44880","44880",30.7866988416988,"2844",0,0,0
"44881","44881",0.0399579150579151,"0",0,0,
"44882","44882",73.4178934362934,"2849",1,0.0136206577606006,0.000351000351000351
"44883","44883",166.892517374517,"28183",4,0.0239675215098095,0.000141929531987368
"44887","44887",30.014667953668,"836",0,0,0
"44889","44889",78.9962745173745,"7071",0,0,0
"44890","44890",87.6328223938224,"11245",1,0.0114112494917258,8.89284126278346e-05
"44901","44901",0.117023552123552,"2627",0,0,0
"44902","44902",1.8684667953668,"4850",1,0.535198164869551,0.000206185567010309
"44903","44903",114.219972200772,"23604",2,0.0175100725509236,8.47314014573801e-05
"44904","44904",51.2763965250965,"13542",1,0.0195021504584583,7.38443361394181e-05
"44905","44905",12.7191525096525,"13719",0,0,0
"44906","44906",20.7503698841699,"16849",0,0,0
"44907","44907",7.78620965250965,"14885",0,0,0
"45001","45001",0.605656370656371,"759",0,0,0
"45002","45002",25.4131671814672,"13865",0,0,0
"45003","45003",10.564672972973,"552",0,0,0
"45005","45005",35.9631115830116,"31371",3,0.0834188107743478,9.56297217175098e-05
"45011","45011",60.5929764478764,"71451",6,0.0990213775875715,8.39736322794642e-05
"45013","45013",115.476182239382,"53933",5,0.04329897216064,9.27076187121058e-05
"45014","45014",21.718249034749,"43848",4,0.18417691009989,9.12242291552636e-05
"45015","45015",6.02795135135135,"11714",1,0.165893840496211,8.53679358033123e-05
"45030","45030",42.6256652509652,"19125",1,0.0234600444148459,5.22875816993464e-05
"45032","45032",0.269514285714286,"364",0,0,0
"45033","45033",0.0513266409266409,"249",0,0,0
"45034","45034",0.873568725868726,"1273",0,0,0
"45036","45036",81.3164841698842,"38221",1,0.0122976295668518,2.61636273252924e-05
"45039","45039",15.9048814671815,"25142",2,0.125747557699619,7.95481664147641e-05
"45040","45040",28.0764038610039,"54507",3,0.106851291029005,5.50388023556607e-05
"45041","45041",0.179759845559846,"87",0,0,0
"45042","45042",49.3211,"26638",0,0,0
"45044","45044",37.9794482625483,"54680",1,0.0263300296804497,1.82882223847842e-05
"45050","45050",7.44262046332046,"8773",1,0.134361278386868,0.000113986093696569
"45051","45051",0.0864316602316602,"174",0,0,0
"45052","45052",13.1376602316602,"3667",1,0.0761170545109788,0.000272702481592582
"45053","45053",27.1252930501931,"3690",0,0,0
"45054","45054",30.8562023166023,"2926",0,0,0
"45056","45056",75.9950517374517,"27957",4,0.0526350059451138,0.000143076868047358
"45062","45062",0.322589189189189,"686",0,0,0
"45064","45064",31.6197756756757,"3060",0,0,0
"45065","45065",2.6282416988417,"4765",0,0,0
"45066","45066",20.6802976833977,"24836",1,0.0483552033587412,4.02641327105814e-05
"45067","45067",19.8897347490347,"14970",1,0.0502771913561356,6.68002672010688e-05
"45068","45068",66.0770648648649,"11402",0,0,0
"45069","45069",28.4350953667954,"51117",6,0.211006853418414,0.000117377780386173
"45070","45070",0.402652895752896,"185",0,0,0
"45101","45101",18.0317111969112,"2287",0,0,0
"45102","45102",22.0315579150579,"22397",0,0,0
"45103","45103",86.3194285714286,"32525",1,0.0115848774319968,3.07455803228286e-05
"45106","45106",74.9242548262548,"12382",0,0,0
"45107","45107",75.4952274131274,"9909",0,0,0
"45111","45111",0.763254826254826,"324",0,0,0
"45112","45112",0.2494,"84",0,0,0
"45113","45113",37.7375027027027,"3610",0,0,0
"45115","45115",1.04073243243243,"143",0,0,0
"45118","45118",39.3022447876448,"3579",0,0,0
"45120","45120",41.0668675675676,"2750",0,0,0
"45121","45121",103.890867953668,"9245",0,0,0
"45122","45122",44.2369343629344,"10511",0,0,0
"45123","45123",98.3808247104247,"8736",2,0.0203291648132329,0.000228937728937729
"45130","45130",37.5423455598456,"4028",0,0,0
"45131","45131",0.213069498069498,"227",0,0,0
"45132","45132",0.183753667953668,"398",0,0,0
"45133","45133",319.114764864865,"23764",2,0.00626733771108002,8.41609156707625e-05
"45135","45135",70.4922826254826,"4705",0,0,0
"45140","45140",46.3229532818533,"56933",5,0.107937850369284,8.78225282349428e-05
"45142","45142",63.661977992278,"3696",0,0,0
"45144","45144",70.1058467181467,"4400",1,0.0142641455286946,0.000227272727272727
"45145","45145",0.0244393822393822,"19",0,0,0
"45146","45146",27.1609528957529,"1458",0,0,0
"45147","45147",0.759048262548263,"191",0,0,0
"45148","45148",23.1375081081081,"1467",0,0,0
"45150","45150",32.7215212355212,"32618",3,0.0916827790006081,9.1973756821387e-05
"45152","45152",51.5942146718147,"11656",0,0,0
"45153","45153",27.8738413127413,"1804",0,0,0
"45154","45154",66.3705146718147,"8994",0,0,0
"45155","45155",0.50663667953668,"371",0,0,0
"45156","45156",0.634292664092664,"73",0,0,0
"45157","45157",41.7383042471042,"10315",0,0,0
"45158","45158",0.173772972972973,"373",0,0,0
"45159","45159",51.0409810810811,"3773",0,0,0
"45160","45160",0.347063706563707,"865",0,0,0
"45162","45162",23.6168297297297,"2666",0,0,0
"45164","45164",0.283650579150579,"241",0,0,0
"45166","45166",0.739547104247104,"69",0,0,0
"45167","45167",61.3298525096525,"3700",0,0,0
"45168","45168",32.7634444015444,"1667",0,0,0
"45169","45169",97.0943204633205,"4513",0,0,0
"45171","45171",75.453005019305,"5771",0,0,0
"45172","45172",0.441164478764479,"191",0,0,0
"45174","45174",1.23012895752896,"2350",0,0,0
"45176","45176",52.6852525096525,"9434",0,0,0
"45177","45177",172.548063706564,"22385",1,0.00579548665176913,4.46727719454992e-05
"45202","45202",2.70996640926641,"14105",2,0.738016527865894,0.000141793690180787
"45203","45203",1.27145521235521,"2429",1,0.786500373967263,0.000411692054343351
"45204","45204",3.23876640926641,"5773",0,0,0
"45205","45205",2.90387413127413,"18533",2,0.688735086159696,0.000107915609992985
"45206","45206",2.00960386100386,"10825",1,0.49761050891914,9.2378752886836e-05
"45207","45207",1.17610038610039,"7133",0,0,0
"45208","45208",4.24514517374517,"18503",1,0.235563204336255,5.40452899529806e-05
