"GEOID","year","totPopE","whiteP","blackP","amIndP","asianP","pacIsP","otherP","hispP","noHSP","a15_24P","und45P","ovr65P","disbP"
"55373",2018,5820,96,0,0.24,0.29,0,3.47,5.89,3.67,13.97,60.29,8.49,10.4
"55374",2018,15078,92.24,0.05,0,6.25,0,1.45,0.76,3.33,9.99,59.5,11.67,8.4
"55375",2018,4968,91.91,1.65,0.12,4.99,0,1.33,2.36,4.34,20.05,66.18,5.88,4.3
"55376",2018,17261,90.76,4.11,0.28,3.13,0,1.71,2.38,3.83,15.42,66.65,7.22,8.5
"55378",2018,29926,80.26,6.84,0.14,8.17,0.02,4.57,4.09,4.83,13.17,63.71,7.59,7.3
"55379",2018,44986,74.22,7.17,1.1,10.2,0.04,7.28,7.82,7.95,12.38,68.01,8.71,6.9
"55381",2018,2003,97.6,0.75,0,0.15,0,1.5,0.25,5.24,10.53,51.27,15.63,11.4
"55382",2018,3649,99.64,0,0.05,0.05,0,0.25,0.05,5.59,10.8,53.33,15.76,10.2
"55384",2018,1829,91.42,3.39,0,0.93,0.49,3.77,0.38,5.93,6.4,34.88,34.28,21.3
"55385",2018,1239,97.26,0.24,0,0.16,0,2.34,2.26,5.51,8.96,49.23,17.11,12.4
"55386",2018,7646,95.67,0.09,0.05,0.72,0,3.47,1.9,1.86,11.3,60.49,10.01,3.9
"55387",2018,13344,96.41,0.94,0.03,0.64,0,1.99,2.1,3.18,11.21,59.37,13.96,5.8
"55388",2018,5858,98.75,0,0.36,0,0,0.89,1.81,4.9,9.24,58.26,12.87,12.4
"55389",2018,2549,97.8,0.12,0,0.2,0,1.88,4.39,10.69,11.1,55.55,18.79,10.7
"55390",2018,2548,95.96,0.67,0.16,0.39,0,2.83,0.98,7.08,7.77,59.81,12.01,11.3
"55391",2018,16322,95.46,1.56,0.02,1.93,0,1.03,0.8,1.68,8.21,44.48,21.94,8.7
"55395",2018,2898,99.03,0.24,0,0,0,0.72,4.52,7.17,11.11,59.28,14.32,10.5
"55396",2018,2131,94.37,1.03,1.13,0.47,0,3,6.43,7.98,8.26,50.49,21.73,13.5
"55397",2018,2825,91.47,4.5,1.56,0.5,0,1.98,0.11,2.5,13.56,62.09,12.21,10.2
"55398",2018,15891,94.6,0.28,0,1.09,0,4.02,2.49,4.82,13.9,61.3,10.01,9.2
"55401",2018,9595,75.23,8.43,0.89,10.46,0,4.99,2.88,2.82,5.37,65.79,9.37,7.6
"55402",2018,408,56.13,19.12,0,16.91,0,7.84,1.72,1.85,7.35,62.75,0.74,20.3
"55403",2018,16588,72.91,14.32,0.42,5.14,0.04,7.18,6.46,4.39,11.42,63.97,12.01,13.6
"55404",2018,27195,42.72,39.2,4.31,4.6,0,9.17,12.28,22.13,18.15,70.8,10.2,19.6
"55405",2018,16169,70.59,15.61,0.75,5.15,0,7.9,6.56,5.72,10.16,70.67,9.15,10.2
"55406",2018,33456,75.82,12.43,1.07,2.95,0.04,7.68,7.43,8.96,7.19,59.68,13.2,11.3
"55407",2018,41671,54.95,22.29,2.29,1.66,0.07,18.74,25.15,17.11,10.48,72.87,7.14,10.8
"55408",2018,31090,66.19,17.53,0.7,3.33,0,12.25,15.24,12.52,16.13,74.81,7,9.1
"55409",2018,11674,73.59,8.46,0.99,3.26,0,13.7,13.39,8.57,10.76,63.98,12.22,9
"55410",2018,20358,89.71,1.7,0.23,3.72,0,4.65,3.02,2.48,7.61,58.97,12.87,6.5
"55411",2018,31850,20.18,50.26,1.73,15.81,0.02,12.01,10.78,21.08,17.56,76.49,6.38,15.4
"55412",2018,23200,43.81,37.59,1.24,9.95,0,7.4,7.27,14.02,13.87,65.5,8.68,15.7
"55413",2018,13945,71.97,14.43,0.65,3.59,0,9.37,11.5,8.76,10.41,66.88,12.86,13.1
"55414",2018,34725,72.13,7.36,1.25,14.28,0,4.99,4.45,6.35,59.44,87.3,3.98,7.6
"55415",2018,4480,58.08,29.75,3.73,4.29,0,4.15,2.72,6.65,12.97,75.92,3.82,13.8
"55416",2018,32171,86.13,5.23,0.4,3.54,0.04,4.66,3.67,2.62,10.01,61.89,15.11,8.2
"55417",2018,26481,80.6,9.19,1.14,1.36,0,7.72,4.19,3.19,7.4,59.69,12.95,9.8
"55418",2018,30211,78.72,6.82,2.49,2.6,0,9.39,8.56,6.55,8.13,63.6,12.62,10.2
"55419",2018,27109,83.04,6.49,0.68,3.74,0,6.04,5.18,4.02,8.12,61.43,12.45,6.6
"55420",2018,21970,67.64,13.47,1.14,8.05,0.02,9.67,13.7,11.37,11.95,58.5,16.06,12.6
"55421",2018,27998,65.98,16.93,1.23,5.66,0.07,10.13,11.57,10.76,11.63,58.5,16.12,12.2
"55422",2018,29243,78.49,10.75,0.73,2.89,0,7.14,5.5,4.46,7.52,55.72,17.22,13.9
"55423",2018,36186,70.38,10.76,0.53,6.49,0.04,11.79,17.66,10.72,11.01,62.26,15.17,13.1
"55424",2018,9948,93.71,1.2,0.27,2.61,0,2.21,1.87,0.25,10.53,54.54,13.21,6.1
"55425",2018,10435,60.99,16.21,0.46,5.07,0,17.27,21.49,15.86,12.93,62.47,12.06,9
"55426",2018,26550,80.15,10.57,0.18,4.36,0.05,4.69,3.05,4.09,9.19,61.48,14.08,10.5
"55427",2018,22966,80.15,11.58,0.7,3.64,0.05,3.88,3.3,3.9,10.59,57.11,17.77,10.4
"55428",2018,31222,59.87,24.19,0.16,7.86,0,7.91,10.32,11.81,9.86,60.61,15.47,13
"55429",2018,27597,47.73,31.3,0.96,13.18,0,6.83,11.65,14.03,12.63,68.14,9.98,10.3
"55430",2018,22935,43.85,27.76,0.43,15.36,0,12.59,14.58,15.64,12.02,70.2,9.29,10.5
"55431",2018,18337,81.95,6.12,0.21,4.48,0,7.24,3.31,3.97,9.41,51.03,21.62,12.1
"55432",2018,30323,69.42,14.96,1.41,5.87,0.05,8.29,10.58,9.7,10.78,59.76,15.7,11.4
"55433",2018,34606,84.26,7.17,0.19,3.21,0.08,5.09,4.46,7.33,12.95,57.78,16.35,12.3
"55434",2018,30559,78.08,8.41,0.68,7.66,0,5.16,4.05,6.92,12.14,59.8,13.29,10.2
"55435",2018,13744,73.02,4.04,0.25,16.01,0,6.69,4.81,3.82,6.39,49.78,27.86,12.9
"55436",2018,13181,92.97,1.05,0.09,3.61,0,2.28,1.28,0.89,8.89,48.2,22.04,8.2
"55437",2018,18183,82.85,7.5,0.04,4.92,0,4.69,3.77,6.03,10.77,48.65,21.98,10.5
"55438",2018,16469,85.5,2.44,0.52,5.56,0.09,5.9,4.88,2.62,8.95,47.4,22.3,9.1
"55439",2018,8996,87.67,3.53,0.18,5.26,0,3.36,2.42,0.99,10.04,45.26,25.18,9.5
"55441",2018,18594,82.96,7.52,0.63,5.88,0.02,3,6.03,4.08,10.16,56.15,15.45,10.3
"55442",2018,12831,89.92,3.55,0,2.35,0,4.18,2.63,1.29,9.7,48.86,17.86,8
"55443",2018,31758,53.04,26.59,0.12,15.94,0,4.3,3.06,8.48,11.58,62.6,11.95,9.2
"55444",2018,16515,47.39,24.4,0.07,21.24,0.42,6.49,8.02,10.13,13.27,64.41,8.44,8
"55445",2018,12142,47.04,22.57,0.02,27.42,0,2.96,4.6,10.99,13.93,61.77,13.61,9.4
"55446",2018,24473,71.33,6.49,0.54,18.76,0.1,2.77,4.67,1.78,8.41,61.5,13.03,7.2
"55447",2018,21737,84.79,3.69,1.22,5.06,0,5.24,4.4,1.6,11.06,56.67,14.08,6.2
"55448",2018,27787,85.51,6.26,0.32,4.39,0.08,3.44,2.22,5.01,9.89,55.91,14.97,12.3
"55449",2018,27946,83.31,3.63,0.55,8.48,0,4.02,5.75,4.43,9.44,63.4,10.29,7.5
"55450",2018,9,100,0,0,0,0,0,0,0,0,100,0,0
"55454",2018,10109,31.97,50.91,0.36,11.74,0,5.03,2.67,34.87,38.13,83.71,7.1,16
"55455",2018,1108,64.8,1.08,0,29.96,0,4.15,2.17,0,96.84,100,0,9.2
"55601",2018,75,100,0,0,0,0,0,0,3.33,8,29.33,40,10.7
"55602",2018,197,96.95,0,2.03,0,0,1.02,2.54,5.62,6.09,22.84,24.87,21.3
"55603",2018,529,98.87,1.13,0,0,0,0,4.35,4.68,7.37,28.17,22.31,10
"55604",2018,3384,96.9,0.06,1.33,0,0,1.71,2.19,2.69,7.68,39.54,28.31,14.7
"55605",2018,722,25.07,0.28,57.34,6.51,0,10.8,1.8,9.11,13.3,57.34,13.16,16.2
"55606",2018,208,90.38,9.62,0,0,0,0,6.73,0,0,36.54,29.33,3.4
"55607",2018,167,91.02,0,7.78,0,0,1.2,11.38,6.16,7.78,29.94,40.12,10.2
"55609",2018,276,100,0,0,0,0,0,0,0,0,46.74,7.97,0
"55612",2018,622,96.62,0,0,0,0,3.38,3.05,1.45,14.15,45.34,27.17,6.6
"55613",2018,185,94.59,0,2.16,0,0,3.24,0,7.02,4.86,20.54,36.22,18.9
"55614",2018,2327,92.57,0.43,0.17,0,1.85,4.98,2.71,3.82,7.43,39.62,25.4,15.8
"55615",2018,190,100,0,0,0,0,0,0,2.81,1.05,19.47,33.16,13.7
"55616",2018,6882,97.28,0.9,0.7,0.28,0,0.84,0.89,4.11,10.37,48.88,22.04,14.7
"55702",2018,549,93.08,0,3.1,0,0,3.83,0,4.03,13.11,48.82,18.76,15.1
"55703",2018,630,91.9,0.63,4.6,0.79,0.32,1.75,3.17,5.05,4.29,39.68,24.13,16.8
"55704",2018,997,95.19,0,3.11,0,0,1.71,1.1,11.61,8.53,53.96,18.96,15.9
"55705",2018,3301,96.46,0.06,0.85,1.91,0,0.73,0,10.98,11.06,47.96,21.21,15.7
"55706",2018,1612,96.84,0.12,0.74,0.56,0,1.74,0.31,8.73,8.37,37.28,29.16,21.9
"55707",2018,3353,96.9,0,0.81,0.51,0,1.79,1.91,8.7,10.65,52.19,17.15,12.1
"55708",2018,696,96.7,0,0,0,0,3.3,1.44,3.26,11.93,45.98,20.4,22.7
"55709",2018,3851,91.98,0.88,2.88,0.18,0,4.08,4.41,6.88,10.7,48.04,17.48,14.2
"55710",2018,1235,99.03,0.32,0,0,0,0.65,0.65,4.41,4.37,35.3,24.94,11.6
"55711",2018,684,83.19,0,6.58,1.46,0,8.77,0,7.79,23.68,64.33,15.35,21.9
"55712",2018,595,97.14,0,0.84,0,0,2.02,4.87,6.08,6.39,42.86,27.39,22.7
"55713",2018,1084,89.94,2.49,2.58,1.29,0,3.69,0,2.43,13.28,42.62,22.23,16.8
"55716",2018,375,99.73,0,0,0,0,0.27,2.93,5.95,14.93,56.27,13.33,18.9
"55717",2018,381,92.13,0,6.3,0.79,0,0.79,0.79,5.46,10.24,38.32,13.39,7.3
"55718",2018,3267,94.12,1.74,0.98,1.25,0,1.9,1.25,6.16,9.12,49.8,21.95,10.5
"55719",2018,5923,96.42,1.05,0,0.03,0.22,2.28,0.62,4.53,11.08,53.64,18.27,17.2
"55720",2018,16958,82.98,1.19,11.21,0.73,0.05,3.84,2.19,5.13,14.53,59.21,15.06,12.4
"55721",2018,3519,93.49,0.82,1.79,0.2,0,3.69,0,4.39,12.96,51.38,20.77,10.5
"55722",2018,1056,89.58,0.38,5.68,0,0,4.36,0,3.65,15.06,65.06,14.3,12.4
"55723",2018,2226,95.15,1.57,1.21,0.49,0,1.57,1.3,5.22,10.24,36.7,32.52,15.4
"55724",2018,772,96.76,0.39,0.78,0,0,2.07,1.17,6.36,7.77,32.38,22.15,15.7
"55725",2018,121,100,0,0,0,0,0,3.31,1.79,3.31,13.22,19.01,9.9
"55726",2018,1062,99.62,0,0.09,0,0,0.28,0,6.68,9.23,46.7,22.98,14.8
"55731",2018,5912,97.9,0.58,0.41,0.46,0,0.66,0.36,5.24,11.25,38.8,29.14,13.2
"55732",2018,1440,96.81,0.14,0.56,0.21,0,2.29,0.07,6.89,5.62,37.43,25.49,16.2
"55733",2018,4837,98.74,0.19,0.72,0,0,0.35,0.58,1.19,9.06,55.7,13.38,8.6
"55734",2018,5993,97.45,0.05,0.97,0.1,0.12,1.32,0.38,5.97,16.32,50.18,20.56,13.1
"55735",2018,1697,98.29,0.29,0.06,0.47,0,0.88,1.12,9.17,10.61,40.66,25.1,16.9
"55736",2018,1413,98.16,0.14,0.5,0,0,1.2,1.34,8.94,7.29,42.6,23.64,17.8
"55738",2018,537,95.16,0,1.49,0,0,3.35,1.68,5.61,12.29,41.34,21.23,17.5
"55741",2018,3558,96.57,1.1,0.14,0.17,0,2.02,0.34,4.85,9.08,43.45,21.02,18
"55742",2018,361,95.57,0,0.83,0,0,3.6,0,7.74,8.59,37.95,28.53,14.7
"55744",2018,20343,95.98,0.29,1.17,0.54,0,2.02,0.99,5.23,9.77,51.07,20.92,14.9
"55746",2018,16882,93.62,0.94,0.23,2.04,0.06,3.11,1.56,8.11,11.48,55.5,17.92,16.4
"55748",2018,1394,92.61,0,1.36,0.79,0,5.24,1.08,7.76,9.9,45.91,22.74,22.1
"55749",2018,410,92.44,0.98,1.22,0,0,5.37,0.98,6.98,5.12,35.37,21.22,20.2
"55750",2018,2087,98.95,0,0,0,0,1.05,0,7.38,8.48,42.55,25.59,17.9
"55751",2018,1582,93.93,1.9,0.76,0.19,0,3.22,0.82,7.47,7.46,42.79,18.33,13.7
"55752",2018,347,96.25,0,3.75,0,0,0,3.46,10.13,3.75,23.63,39.48,15.3
"55753",2018,904,94.8,0,0.88,0,0,4.31,2.88,14.66,14.27,44.47,20.91,20.9
"55756",2018,404,97.03,0,1.24,0.5,0,1.24,0.5,13.29,5.94,47.52,26.73,13.9
"55757",2018,734,98.77,0.14,0.41,0,0,0.68,0.95,7.37,9.13,44.55,19.21,14.4
"55758",2018,143,84.62,0,0,0,0,15.38,0.7,9.35,4.9,46.15,20.98,24.5
"55760",2018,3047,90.32,0.43,6.89,0.3,0,2.07,0.98,9.59,8.47,36.49,31.24,18.6
"55763",2018,534,98.13,0.37,0.19,0,0,1.31,0,6.48,8.43,33.33,24.91,16.1
"55764",2018,536,91.23,0.56,4.48,0,0,3.73,1.12,6.87,10.07,47.95,17.16,27.2
"55765",2018,796,95.73,1.38,0.13,1.26,0,1.51,0.25,8.22,7.54,42.71,19.85,17.9
"55766",2018,22,100,0,0,0,0,0,0,6.25,18.18,27.27,13.64,4.5
"55767",2018,4517,83.09,7.5,3.87,0.04,0,5.49,2.68,10.77,6.49,46.76,20.17,21.4
"55768",2018,2902,96.18,0.07,0.52,0.79,0,2.45,0.24,7.81,11.34,49.62,21.3,14.5
"55769",2018,2339,95.08,0.98,0.3,0.81,0,2.82,1.41,7.8,15.43,49.34,19.07,19.5
"55771",2018,1639,67.48,0.43,22.51,0,0,9.58,1.16,7.49,9.15,39.66,22.03,20
"55772",2018,174,8.62,0,87.36,0,0,4.02,0,18.31,9.77,80.46,5.17,23
"55775",2018,1651,96.91,0,1.57,0.73,0,0.79,1.03,8.13,9.63,47.37,20.53,13.1
"55779",2018,3945,94.63,0.84,0.86,0.28,0.15,3.24,1.85,6.16,11.53,52.55,12.32,13.2
"55780",2018,214,48.6,3.27,42.99,0,0,5.14,0.93,4.23,18.69,57.48,12.15,12.1
"55781",2018,756,98.94,0,0,0.4,0,0.66,0,4.55,3.7,25.79,34.79,16.1
"55782",2018,412,99.03,0,0.97,0,0,0,0,2.98,4.85,41.75,19.9,15.5
"55783",2018,2394,96.99,0.33,0.38,0.42,0,1.88,0.58,12.05,9.73,44.61,26.69,15.9
"55784",2018,117,95.73,0,0,0,0,4.27,4.27,9.28,1.71,37.61,21.37,16.2
"55785",2018,204,99.51,0,0.49,0,0,0,0,4.02,2.45,27.45,36.27,14.2
"55786",2018,358,92.18,2.79,0.56,0,0,4.47,0,9.58,10.61,50.84,22.07,21.8
"55787",2018,559,96.96,1.61,1.43,0,0,0,0,12.35,10.2,39,25.22,14
"55790",2018,2004,69.36,1.2,13.77,0.35,0,15.32,0.7,3.82,8.68,38.57,31.39,11.3
"55792",2018,9807,90.91,0.33,5.01,0.34,0,3.42,1.8,6.08,12.25,51.92,20.33,22.1
"55793",2018,629,93,0,4.45,0,0,2.54,1.91,6.16,9.38,41.97,24.48,19.6
"55795",2018,1686,91.87,3.14,2.08,0.06,0,2.85,2.43,11.94,10.74,56.88,15.6,16.6
"55797",2018,1578,95.63,0.13,2.66,0.13,0,1.46,0.32,4.72,9.89,51.14,17.74,13.1
"55798",2018,633,96.05,1.74,0.95,0,0,1.26,1.42,1.72,7.58,47.71,21.64,13.7
"55802",2018,2384,85.7,3.06,2.77,2.39,0,6.08,0.42,7.63,4.82,27.94,38.3,26.5
"55803",2018,18042,94.62,0.83,0.3,1.23,0.07,2.95,1.15,3.42,13.33,52.17,17.64,10.8
"55804",2018,14503,95.48,0.79,0.24,0.66,0,2.83,1.9,2.31,13.4,53.78,18.99,10
"55805",2018,9556,81.91,4.66,4.4,3.29,0,5.76,2.11,6.45,34.44,72.38,9.2,16.3
"55806",2018,8727,82.14,8.18,4.69,0.38,0,4.62,3.01,8.96,16.64,66.6,9.2,17.3
"55807",2018,9543,89.57,1,3.15,0.72,0.09,5.46,2.28,11.22,12.28,55.32,16.83,17.8
"55808",2018,6039,90.78,1.31,1.72,0.12,0,6.08,3.05,7.69,8.63,57.68,15.4,18.4
"55810",2018,8354,97.71,0.14,1.11,0.25,0.13,0.65,2.51,5.65,10.19,49.03,19.8,15.8
"55811",2018,27541,93.95,1.41,0.67,1.42,0.04,2.51,1.83,3.8,19.96,57.77,20.01,11.2
"55812",2018,11808,90.59,1.62,0.86,2.39,0.04,4.51,2.75,2.98,48.2,78.83,7.43,7.4
"55814",2018,644,53.26,36.02,3.11,0,0,7.61,14.29,1.26,1.24,55.9,6.37,NA
"55901",2018,54721,79.94,8.37,0.18,7.35,0,4.16,4.48,5.82,12.7,63.36,14.39,9.6
"55902",2018,25050,84.74,3.53,0.13,8.2,0,3.4,4.29,2.83,11.2,57.17,16.43,10
"55904",2018,27028,79.62,11,0.82,4.35,0.26,3.96,8.29,9.93,11.75,60.51,12.72,11.4
"55905",2018,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55906",2018,18745,84.84,3.06,0.67,6.91,0,4.51,6.1,4.97,11.05,54.53,16.62,11.7
"55909",2018,1525,99.54,0,0,0.26,0,0.2,2.3,7.9,11.48,50.49,22.1,10.7
"55910",2018,1312,94.82,0.61,0,0.08,0,4.5,8.23,5.97,9.91,56.25,14.56,8.7
"55912",2018,28804,85.1,4.76,0.11,4.1,0.54,5.4,14.79,15.04,12.3,57.77,17.74,12.7
"55917",2018,3742,99.31,0.13,0,0,0.05,0.51,6.2,8.06,14.56,59.73,16.52,10.8
"55918",2018,845,99.53,0,0,0.47,0,0,1.3,5.75,8.76,46.98,22.37,16.8
"55919",2018,1028,95.23,0.29,0.97,2.82,0,0.68,0.49,2.8,8.46,41.63,22.86,7.6
"55920",2018,7807,97.19,0.18,0,1.6,0,1.02,1.63,3.24,9.2,62.3,12.1,8.1
"55921",2018,4682,97.05,2.24,0.28,0.15,0,0.28,0.51,7.11,11.6,51.52,19.65,10.6
"55922",2018,1028,98.74,1.26,0,0,0,0,3.21,23.52,16.34,66.83,10.89,11.7
"55923",2018,4533,97.93,0.6,0,0.13,0,1.35,0.75,5.22,12.16,56.01,17.69,7.7
"55924",2018,1388,92,0.72,2.81,0,0,4.47,12.97,16.56,12.9,51.59,20.68,12.4
"55925",2018,1126,98.76,0,0.18,1.07,0,0,0,7.87,12.17,59.68,13.59,7.8
"55926",2018,833,99.4,0.24,0,0.12,0,0.24,0.72,10.38,15.61,47.54,22.21,12.7
"55927",2018,4296,93.58,0.14,0.23,0.72,0.05,5.28,12.38,7.42,14.46,60.34,15.04,10.4
"55929",2018,1295,97.37,0.39,0,0,0,2.24,3.4,6.15,10.66,65.25,10.19,6.4
"55931",2018,340,98.53,0,0,1.47,0,0,2.65,10.51,8.24,46.18,26.18,10.6
"55932",2018,2081,96.54,0,0,1.63,0,1.83,1.63,7.13,13.84,59.59,14.22,8.5
"55933",2018,234,100,0,0,0,0,0,0,4.79,9.83,64.96,13.25,10.3
"55934",2018,3080,96.17,0.55,0,1.23,0,2.05,1.82,4.37,10.26,54.06,13.77,9.4
"55935",2018,846,98.23,1.18,0,0.35,0,0.24,3.31,3.44,17.85,50,15.37,9.8
"55936",2018,1770,95.76,1.64,0.28,0.4,0,1.92,1.19,6.66,13.28,56.67,16.27,11.6
"55939",2018,1984,97.63,0.35,0,0.45,0.1,1.46,0.76,14.35,7.86,50,24.4,13
"55940",2018,2795,96.78,0.82,0,0.25,0,2.15,1.61,4.15,14.13,56.39,17.64,12.3
"55941",2018,984,95.33,3.15,0,0,0,1.52,1.12,4.88,11.28,55.59,13.01,10.2
"55943",2018,3010,98.07,0.03,0.5,0,0,1.4,0.3,4.37,8.11,48.8,18.64,11.5
"55944",2018,7315,96.32,0,0,1.72,0,1.95,1.13,3.51,10.55,61.98,12.99,6.9
"55945",2018,1208,97.43,0,0,1.08,0,1.49,3.15,9.31,5.79,45.45,22.19,14
"55946",2018,3403,94.83,1.26,0.03,1.03,0,2.85,4.47,7.58,12.75,53.78,18.37,9.7
"55947",2018,7496,96.01,0.76,0,1.33,0.04,1.85,2.01,4.07,12.33,52.01,18.74,11.7
"55949",2018,1727,98.67,0.64,0,0,0,0.69,1.39,8.25,7.41,48.41,22.93,9.8
"55950",2018,152,100,0,0,0,0,0,17.76,25,11.18,51.32,31.58,17.1
"55951",2018,1595,93.23,0,1.57,0.63,0,4.58,2.7,7.89,8.53,48.84,26.02,12.4
"55952",2018,2580,93.33,1.82,0,0.85,0,3.99,3.53,7.73,12.79,55.78,14.84,11.9
"55953",2018,822,90.75,2.31,0.24,0.12,0,6.57,1.34,9.4,12.04,49.88,23.97,15.8
"55954",2018,1371,98.76,0,0,0.8,0,0.44,0.8,9.67,11.23,45,25.31,12.5
"55955",2018,2606,96.09,0.38,1.46,0,0,2.07,1.84,2.31,14.58,53.88,11.28,5.1
"55956",2018,2047,96.63,0.24,0.39,0.88,0,1.86,1.51,7.19,12.6,48.75,14.66,9
"55957",2018,704,96.88,0,0.99,0,0,2.13,4.83,9.83,11.51,47.59,18.18,15.3
"55959",2018,2473,96.64,0.2,0.12,1.46,0,1.58,10.84,7.4,16.86,54.71,14.48,13.7
"55960",2018,3185,92.53,0.25,0,5.49,0,1.73,1.26,3.13,8.95,49.14,15.89,9.4
"55961",2018,407,98.77,0,0.25,0,0,0.98,4.18,10.68,8.35,46.19,28.01,11.6
"55962",2018,752,99.73,0,0,0,0,0.27,6.38,11.11,9.84,44.81,23.8,7.7
"55963",2018,5241,97.67,0.8,0.04,0.93,0,0.55,0.38,4.67,11.87,60.75,14.98,8.2
"55964",2018,4406,98.84,0.25,0.43,0,0,0.48,3.36,6.43,12.62,57.69,15.89,12.1
"55965",2018,2541,98.66,0.28,0.16,0.75,0,0.16,1.93,6.56,8.03,52.3,18.18,12.4
"55967",2018,1147,98.87,0,0,0,0,1.13,0.44,6.53,10.81,61.99,14.3,5.2
"55968",2018,88,100,0,0,0,0,0,0,3.75,4.55,21.59,31.82,6.8
"55969",2018,1017,96.95,0.29,1.57,0.39,0,0.79,1.18,3.02,12.59,50.44,16.62,9.4
"55970",2018,994,98.49,0.2,0.1,1.11,0,0.1,4.43,9.41,11.27,55.43,20.52,13.6
"55971",2018,2937,98.09,0.68,0.1,0.14,0,0.99,2.18,7.55,11.2,51.99,23.49,13.8
"55972",2018,5296,90.18,0.04,0,7.44,0,2.34,2.17,5.71,13.82,61.14,14.75,8.3
"55973",2018,261,97.32,0,0.38,2.3,0,0,0.38,4.05,16.48,53.26,9.58,13.8
"55974",2018,2031,98.72,0.49,0.2,0,0,0.59,0.25,8.28,6.4,43.28,28.31,13.5
"55975",2018,4184,95.82,0.07,0.02,1.53,0,2.56,0.26,6.6,11.02,53.8,19.91,11.9
"55976",2018,7900,95.3,0.13,0,0.19,0,4.38,2.39,4.02,10.49,60.39,14.08,10.2
"55977",2018,203,100,0,0,0,0,0,0.49,3.97,11.82,67.98,15.76,8.9
"55979",2018,1185,97.47,0,0,0.17,0,2.36,5.74,12.81,14.85,73.16,9.54,6.2
"55981",2018,4042,97.01,0.17,0.47,0.4,0,1.95,1.34,6.91,10.27,43.12,27.41,15
"55982",2018,459,97.39,0,0.44,1.31,0,0.87,1.96,8.57,13.51,52.51,16.56,8.1
"55983",2018,1662,96.51,0.42,0.12,1.38,0,1.56,2.89,8.79,11.19,58,15.04,10
"55985",2018,1909,97.43,0,0.16,0.1,0,2.3,6.71,7.2,9.8,57.15,14.67,10.3
"55987",2018,34929,93.53,1.71,0.44,2.5,0.03,1.81,2.21,7.16,28.55,60.6,16.68,12.3
"55990",2018,977,96.32,0.41,0,0,0,3.28,2.56,9.91,16.58,52.92,15.66,9.5
"55991",2018,1383,93.64,0.58,0,0.29,0,5.5,1.66,6.95,9.83,50.98,15.62,7.8
"55992",2018,4911,97.92,0.16,0.39,0.75,0,0.77,1.93,4.18,8.82,51.19,19.22,11.7
"56001",2018,48214,89.2,4.46,0.42,2.98,0.05,2.89,3.8,6.06,30.5,69.08,12.16,9.6
"56003",2018,14603,91.73,4.1,0,1.21,0,2.96,2.71,3.67,11.59,58.44,14.81,10.8
"56007",2018,21165,91.86,1.82,0.48,2.29,0.08,3.48,12.55,11.5,10.99,51.1,22.89,14.9
"56009",2018,1345,97.92,0,0,0.3,0,1.78,4.61,6.74,9.89,47.21,20.37,13.5
"56010",2018,1268,97,0,0,0.95,0,2.05,6.31,8,6.86,52.29,18.85,11.5
"56011",2018,9311,94.09,1.17,0.03,2.38,0.02,2.3,4.1,6.71,12.04,64.16,13.59,10.4
"56013",2018,4277,97.83,0.33,0.16,0,0,1.68,7.41,7.57,9.49,43.86,26.86,12.7
"56014",2018,688,97.24,0,0,0.58,0,2.18,7.12,7.66,10.76,50.29,23.55,12.4
"56016",2018,933,83.71,0.43,0,14.9,0,0.96,3.32,10.8,9.97,48.87,16.4,9.8
"56017",2018,1639,98.84,0,0,0.79,0,0.37,1.34,3.82,12.14,49.97,18.67,10.1
"56019",2018,828,98.91,0.36,0.12,0.36,0,0.24,2.29,6.42,8.57,50.12,20.41,9.1
"56020",2018,88,100,0,0,0,0,0,0,7.69,10.23,52.27,19.32,8
"56021",2018,1058,99.43,0,0,0,0,0.57,2.08,2.71,7.47,50.38,15.88,10.1
"56022",2018,42,100,0,0,0,0,0,0,16.13,2.38,47.62,19.05,23.8
"56023",2018,560,98.75,0,0,0.36,0,0.89,8.04,7.35,12.14,57.5,18.39,12.5
"56024",2018,3283,91.81,2.31,0.46,0.37,0,5.06,2.71,2.46,14.29,68.08,7.4,7.6
"56025",2018,442,100,0,0,0,0,0,0.45,4.46,8.37,45.7,24.89,12.2
"56026",2018,2054,96.69,0.88,0.05,1.22,0,1.17,0.68,6.72,8.71,53.12,15.77,10.2
"56027",2018,719,98.33,0,0,0,0,1.67,4.45,7.93,10.57,46.18,24.48,15
"56028",2018,1267,99.53,0,0,0.24,0.24,0,0,5.99,8.13,44.44,27.39,11.9
"56029",2018,759,94.07,0.26,0.26,2.64,0,2.77,2.9,5.54,8.96,46.64,25.16,11.9
"56031",2018,11846,95.4,0.23,0.04,0.5,0,3.83,5.95,6.53,10.67,49.74,23.2,14.9
"56032",2018,269,97.4,0,0,0,0,2.6,0.74,12.37,13.75,56.13,13.75,21.9
"56033",2018,386,98.96,0.52,0,0,0,0.52,7.25,7.41,16.06,62.44,18.39,6.7
"56034",2018,446,96.64,0,0.9,0,0.45,2.02,2.47,11.92,12.11,59.42,10.99,7.8
"56035",2018,354,94.07,0,5.93,0,0,0,0,6.75,11.02,45.2,27.4,11.9
"56036",2018,1879,98.83,0.27,0,0.37,0,0.53,1.22,8,8.41,44.76,20.44,11.6
