"GEOID","year","totPopE","whiteP","blackP","amIndP","asianP","pacIsP","otherP","hispP","noHSP","a15_24P","und45P","ovr65P","disbP"
"33015",2018,305129,94.83,0.75,0.06,1.96,0,2.41,2.86,5.24,11.68,50.95,16.64,10.6
"33017",2018,128237,92.8,0.87,0.05,3.55,0.02,2.71,2.34,7.53,19.47,58.97,14.16,12.5
"33019",2018,43125,96.38,0.83,0.51,0.76,0,1.51,1.49,8.95,10.6,48.72,20.02,13.8
"34001",2018,268539,66.62,15.01,0.36,8.03,0.04,9.93,18.67,13.11,13.18,54.24,16.93,13.5
"34003",2018,929999,71.36,5.97,0.18,16.14,0.04,6.31,19.41,7.78,12.11,54.33,16.7,8.1
"34005",2018,446367,72.17,16.67,0.08,4.84,0.06,6.17,7.85,6.42,12.58,54.46,16.27,11.7
"34007",2018,507367,63.23,19.29,0.23,5.72,0.05,11.47,16.37,11.57,12.52,57.81,14.98,13.4
"34009",2018,93705,91.28,4.65,0.03,0.97,0.03,3.04,7.46,8.81,10.97,45.03,25.16,14.1
"34011",2018,153400,67.21,19.28,0.74,1.42,0.01,11.34,30.15,22.08,12.41,60.03,14.55,14
"34013",2018,793555,42.15,39.85,0.25,5.23,0.03,12.5,22.71,14.25,13.05,60.52,13.14,11.6
"34015",2018,290852,81.72,10.3,0.06,3.08,0.03,4.81,5.95,7.14,13.2,56.11,14.93,12.9
"34017",2018,668631,55.09,12.45,0.32,15.04,0.09,17.02,43.19,15.83,11.3,65.44,11.46,9.2
"34019",2018,125051,90.94,2.69,0.05,3.95,0.03,2.34,6.35,4.9,13.78,48.39,17.16,8.9
"34021",2018,368762,63.66,20.66,0.13,10.75,0.03,4.77,17.18,12,15.19,58.18,14.53,10.4
"34023",2018,826698,58.91,10.2,0.23,23.92,0.04,6.71,20.76,10.2,13.26,58.85,14.25,9.1
"34025",2018,623387,82.41,7.05,0.16,5.42,0.04,4.92,10.67,6.83,12.76,52.37,16.63,10.1
"34027",2018,494383,81.72,3.36,0.14,10.2,0.02,4.57,13.1,5.68,12.78,53.23,16.28,8.4
"34029",2018,591939,91.17,3.07,0.06,1.93,0.05,3.72,9.12,8.21,11.22,52.21,22.27,13.2
"34031",2018,504041,62.16,11.4,0.36,5.23,0.03,20.82,40.89,16.6,13.92,60.02,13.94,8.9
"34033",2018,63336,80.71,13.19,0.29,1.05,0,4.76,8.64,12.35,12.34,53.46,17.66,15.1
"34035",2018,330176,67.39,9.65,0.24,17.35,0.01,5.37,14.46,5.32,12.58,54.62,14.82,8
"34037",2018,142298,92.92,2.29,0.04,2.07,0.02,2.67,7.81,5.24,12.84,50.74,16.09,10.8
"34039",2018,553066,56.17,21.17,0.29,5.06,0.02,17.31,31.05,13.77,12.61,58.74,13.9,9.2
"34041",2018,106293,88.77,4.43,0.15,2.68,0.01,3.96,8.85,8.83,12.79,51.23,17.16,12.7
"35001",2018,677692,74,2.84,4.85,2.59,0.07,15.65,49.82,11.21,13.12,59.34,15.23,13.5
"35003",2018,3539,99.01,0,0.06,0.17,0,0.76,17.94,6.09,6.95,26.31,38.54,30.4
"35005",2018,65459,84.95,1.7,1.62,0.62,0.04,11.07,56.21,21.96,14.8,60.8,15.35,16.6
"35006",2018,26978,46.79,1.13,41.95,0.34,0.02,9.76,38.25,17.39,13.21,59.68,15.15,24.8
"35007",2018,12353,86.4,0.54,1.98,0.34,0,10.73,49.42,10.79,10.55,45.95,25.54,22.5
"35009",2018,50199,66.84,5.41,1.11,1.62,0.25,24.76,41.58,17.05,16.25,67.67,11.99,15.8
"35011",2018,2060,74.56,1.6,0,0.29,0,23.54,46.07,13.74,16.17,59.17,20.92,22.9
"35013",2018,215338,87.94,1.9,1.13,1.06,0.03,7.94,68.03,20.62,18.89,63.43,14.88,13.7
"35015",2018,57437,91.01,1.55,1.51,0.39,0,5.53,48.4,15.51,13.48,61.38,14.15,13.4
"35017",2018,28061,93.61,0.7,2.17,0.28,0.02,3.21,50.34,12.89,11.41,49.2,25.65,19.1
"35019",2018,4382,82.27,1.35,1.62,0,0,14.76,78.37,20.14,8.47,51.96,22.59,23.1
"35021",2018,459,92.37,0,0,0,0.44,7.19,37.25,12.01,2.61,31.59,38.34,23.2
"35023",2018,4371,96.02,0.62,0.64,0,0,2.72,58,20.84,10.57,51.64,21.02,21.6
"35025",2018,70126,88.62,3.86,0.9,0.22,0.04,6.37,57.89,27.09,14.65,67.17,10.96,11.8
"35027",2018,19482,93.6,0.92,1.68,0.47,0,3.33,32.66,8.47,9.81,43.84,27.71,18.5
"35028",2018,18356,85.45,0.2,1.1,5.43,0,7.83,17.63,2.17,10.22,52.5,17.29,9.4
"35029",2018,24264,91.53,1.38,1.03,0.69,0.04,5.33,66.62,31.45,13.65,57.18,20.58,20.9
"35031",2018,72849,15.03,0.67,76.72,1.02,0.04,6.51,14.32,24.65,15.14,65.45,11.55,16.7
"35033",2018,4563,58.82,0.02,0.07,0,0,41.09,81.11,8.36,12.27,45.3,25.22,27.6
"35035",2018,65745,78.39,3.59,6.67,1.43,0.23,9.69,38.02,16.46,14.6,60.02,16.66,16.8
"35037",2018,8373,90.18,1.53,1.88,1.07,0.23,5.11,45.16,17.16,9.24,51.25,24.2,22.5
"35039",2018,39307,54.4,0.6,16.33,0.48,0.01,28.18,71.35,13.77,12.64,54.93,18.02,16.1
"35041",2018,19117,74.36,2.73,0.54,0.58,0,21.79,41.54,19.13,22.19,66.03,13.46,17.2
"35043",2018,140769,71.32,2.2,12.54,1.38,0.17,12.39,38.39,10.34,12.23,56.9,16.42,13.2
"35045",2018,127455,52.06,0.64,39.64,0.78,0.06,6.82,20.1,15.81,13.35,62.13,13.69,14.8
"35047",2018,28034,55.3,1.34,1.32,1.34,0.21,40.49,77.61,18.79,15.05,52.46,19.75,28.5
"35049",2018,148917,83.52,1,3.18,1.27,0.12,10.92,51.31,11.07,10.86,49,22,12.9
"35051",2018,11135,89.85,0.58,3.38,0.63,0,5.56,30.26,15.27,8.81,37.58,35.19,26.1
"35053",2018,17000,78.31,0.37,11.26,2.98,0,7.08,49.68,20.93,16.46,55.9,18.48,26.5
"35055",2018,32888,85.23,0.46,7.22,0.23,0,6.85,56.98,10.9,12.07,46.22,24.25,19.1
"35057",2018,15595,91.55,1.75,1.06,0.37,0,5.26,42.83,14.17,13.55,51.52,19.24,17
"35059",2018,4175,84.86,1.96,2.2,0.05,0,10.92,41.82,20.04,9.13,54.2,19.4,21
"35061",2018,75956,80.82,1.1,4.29,0.85,0,12.94,60.35,17.01,13.16,56.5,16.58,19.3
"36001",2018,307426,75.6,12.49,0.17,6.48,0.04,5.22,5.83,7.35,18.22,57.82,16.07,11.2
"36003",2018,47025,95.4,1.39,0.28,1.12,0.03,1.79,1.58,10.02,19.21,55.88,17.96,16
"36005",2018,1437872,21.31,34.14,0.67,3.64,0.08,40.16,55.89,28.02,14.68,64.17,12.13,14.8
"36007",2018,194402,85.93,5.75,0.2,4.24,0.05,3.84,4.1,9.55,17.69,55.04,18.32,15.6
"36009",2018,77686,91.96,1.61,3.06,0.83,0,2.54,2.07,11.52,13.25,53.35,18.16,15.8
"36011",2018,77868,91.85,4.32,0.3,0.51,0,3.02,2.87,12.27,12.46,52.65,17.8,14.8
"36013",2018,129656,92.44,2.57,0.33,0.54,0.05,4.08,7.39,11.11,13.89,52.83,19.03,15.5
"36015",2018,85740,87.99,6.14,0.34,1.55,0.01,3.96,3.03,9.66,12.14,54.22,17.87,15.4
"36017",2018,48348,95.96,0.98,0.34,0.43,0.02,2.27,2.15,11.83,11.73,50.42,19.73,19.2
"36019",2018,80794,90.84,4.3,0.26,1.46,0.03,3.11,2.86,12.12,17.14,56.15,15.91,15.8
"36021",2018,60919,89.16,4.41,0.05,1.85,0,4.52,4.64,9.63,10.9,46.49,22.29,15.8
"36023",2018,48123,94.81,1.48,0.23,0.8,0.02,2.66,2.66,9.28,21.17,58.82,15.68,13.1
"36025",2018,45502,94.74,1.84,0.15,0.8,0.02,2.45,3.83,11.78,14.03,46.89,23.28,16.3
"36027",2018,293894,78.31,10.49,0.36,3.63,0.04,7.17,11.9,9.45,14.93,53.46,16.57,13.1
"36029",2018,919866,77.94,13.42,0.5,3.46,0.03,4.65,5.37,8.61,13.27,55.04,17.23,13.2
"36031",2018,37751,93.21,3.14,0.21,0.35,0.02,3.07,3,8.86,10.65,47.23,22.04,16.8
"36033",2018,50692,82.42,5.85,7.14,0.5,0.19,3.91,3.47,13.18,13.47,55.39,15.94,15.4
"36035",2018,53743,94.62,2.02,0.36,0.71,0.03,2.27,2.94,12.62,11.56,51.65,18.57,15.9
"36037",2018,58112,91.9,2.24,0.88,0.82,0,4.16,3.18,7.94,12.19,52.15,17.99,15
"36039",2018,47617,89.74,6.17,0.59,1.08,0.01,2.41,5.78,12.77,11.98,48.55,20.99,13.9
"36041",2018,4575,96.61,0.81,0.35,0.02,0.02,2.19,1.55,17.45,11.67,37.07,28.83,25.6
"36043",2018,62505,95.86,1.36,0.24,0.53,0.15,1.87,2.09,10.05,12.77,51.47,19.6,15.7
"36045",2018,114448,86.13,6.02,0.47,1.65,0.21,5.52,7.41,8.92,16.04,65.56,12.77,14.2
"36047",2018,2600747,43.46,32.57,0.32,11.8,0.04,11.81,19.2,18.37,12.04,63.73,13.21,10.2
"36049",2018,26719,96.67,0.77,0.21,0.54,0.09,1.73,1.71,10.17,12.09,53.82,17.29,14.5
"36051",2018,63907,93.41,2.82,0.2,1.3,0.03,2.23,3.48,10.31,18.6,54.52,16.76,13
"36053",2018,71359,94.7,1.75,0.65,0.88,0.1,1.92,2.17,8.8,17.25,53.53,17.02,12.7
"36055",2018,744248,76.09,15.26,0.45,3.58,0.02,4.61,8.55,9.69,14.04,56.61,16.34,13.6
"36057",2018,49426,87.83,2.04,0.14,0.85,0,9.14,13.69,14.18,11.94,54.75,18.14,16.4
"36059",2018,1356564,68.59,11.7,0.26,9.27,0.03,10.15,16.63,8.75,12.97,54.12,17.11,8.3
"36061",2018,1632480,56.2,14.81,0.43,12.03,0.05,16.48,25.95,13.01,11.24,60.43,15.77,10.3
"36063",2018,211704,87.48,7.15,1.04,1.08,0.04,3.22,2.86,8.8,12.36,52.2,18.14,13.9
"36065",2018,230782,85.68,6.24,0.21,3.98,0.03,3.86,5.59,11.42,13.4,54.37,18.05,14.7
"36067",2018,464242,79.91,11.39,0.51,3.69,0.02,4.47,4.79,9.3,14.35,56.4,16.16,12.6
"36069",2018,109472,92.69,2.53,0.44,1.33,0.03,2.97,4.62,6.58,13.19,51.58,18.79,12.5
"36071",2018,378227,73.98,10.8,0.35,2.65,0.06,12.16,20.02,10.28,15.24,59.69,13.34,11.9
"36073",2018,41175,88.85,6.17,0.37,0.79,0.05,3.77,4.76,12.89,12.07,52.56,16.86,16.8
"36075",2018,119104,95.62,1.11,0.16,0.74,0.01,2.36,2.51,12.23,15.28,55.6,15.31,15.3
"36077",2018,60244,93.38,2.07,0.15,1.38,0.01,3.02,3.61,8.76,20.48,52.71,19.95,13.9
"36079",2018,99070,87.72,2.91,0.21,2.04,0.02,7.1,14.33,7.04,12.82,51.32,16.2,10.2
"36081",2018,2298513,39.01,18.32,0.43,25.26,0.05,16.92,28,18.46,11.31,58.54,14.82,9.5
"36083",2018,159431,86.34,6.42,0.13,2.59,0.01,4.51,4.8,8.37,13.98,55.73,16.02,13.6
"36085",2018,474101,74.3,10.25,0.23,8.74,0.04,6.44,18.35,11.46,12.52,56.69,15.47,10
"36087",2018,323686,70.74,12.27,0.17,5.94,0.01,10.88,17.42,12.08,13.96,59.69,15.34,9.3
"36089",2018,109558,92.89,2.41,0.76,1.05,0.06,2.83,2.31,11.27,17.44,56.95,16.32,16.1
"36091",2018,227377,92.91,1.74,0.21,2.85,0.02,2.28,3.1,5.89,12.22,53.32,17.04,11.2
"36093",2018,154883,77.26,10.31,0.23,4.64,0.04,7.52,6.91,9.71,13.08,56.05,16.47,12.9
"36095",2018,31364,95.67,1.72,0.16,0.89,0.04,1.51,3.1,10.38,14.62,49.86,20.27,16.1
"36097",2018,17992,96.45,1.24,0.17,0.59,0,1.54,1.74,10.71,10.99,48.6,20.03,16.9
"36099",2018,34612,91.5,4.93,0.39,0.7,0,2.48,3.35,14.56,12.04,53,18.27,17
"36101",2018,96927,94.93,1.6,0.11,1.53,0.02,1.81,1.62,10.01,11.9,52.72,18.46,15.5
"36103",2018,1487901,80.69,7.86,0.27,3.87,0.03,7.29,18.91,9.58,13.3,54.47,16.07,9.6
"36105",2018,75211,80.71,8.37,0.25,1.59,0,9.07,15.74,13.83,11.9,52.44,18.02,16.4
"36107",2018,49045,96.59,0.66,0.19,0.71,0.04,1.83,1.89,9.19,11.81,50.96,19.24,14.6
"36109",2018,102962,80.54,4.15,0.22,10.09,0.03,4.98,5.01,5.77,29.68,64.83,13.17,9.1
"36111",2018,179303,84.93,5.92,0.21,1.93,0.07,6.94,10.03,9.46,12.83,51.36,18.59,13.8
"36113",2018,64480,95.84,1.32,0.26,1.05,0.05,1.48,2.46,8.35,10.99,48.21,20.93,14.9
"36115",2018,61828,93.77,3.28,0.32,0.56,0,2.08,2.66,12.31,11.74,51.36,18.26,14.6
"36117",2018,90856,93.23,2.9,0.16,0.67,0.09,2.97,4.27,10.56,11.99,51.77,17.72,14.8
"36119",2018,968815,65.09,14.7,0.42,5.93,0.03,13.84,24.28,12.21,12.98,55.44,16.4,9.4
"36121",2018,40565,91.61,4.53,0.56,0.38,0,2.92,3.25,10.37,11.93,53.5,16.65,13.9
"36123",2018,25009,96.21,0.9,0.21,0.76,0.03,1.89,2.2,13.78,15.08,53.49,19.49,12.5
"37001",2018,160576,70.24,19.14,0.29,1.56,0.04,8.73,12.4,14.47,14.18,56.78,16.38,14.3
"37003",2018,37119,87.93,5.67,0.4,1.08,0.08,4.83,4.64,18.42,11.44,52.68,19.1,18.2
"37005",2018,10973,94.29,2.42,0.34,0.28,0.01,2.66,9.61,23.37,10.66,44.43,25.54,23.3
"37007",2018,25306,47.75,48.74,0.38,1.32,0.04,1.78,3.95,19.47,12.45,55.28,17.16,17.8
"37009",2018,26786,95.08,0.74,0.36,0.45,0.07,3.3,4.99,15.75,9.65,46.36,23.99,15.7
"37011",2018,17501,91.49,4.47,1.35,0.85,0,1.84,5.12,17.72,12.71,50.75,21.14,19.9
"37013",2018,47243,71.44,25.51,0.23,0.08,0,2.74,7.64,12.42,11.81,49,22.88,18.8
"37015",2018,19644,34.82,61.08,1.18,0.64,0.01,2.28,2.08,21.29,11.3,49.77,21,21.3
"37017",2018,33778,57.14,35.01,2.49,0.1,0,5.25,7.47,19.87,11.21,51.45,19.99,20.5
"37019",2018,126860,83.71,10.32,0.62,0.61,0.03,4.7,4.75,9.61,8.42,41.07,29.31,17.5
"37021",2018,254474,88.8,6.32,0.4,1.24,0.13,3.1,6.5,9.02,11.16,53.88,18.98,13.6
"37023",2018,89712,84.66,6.46,0.57,3.63,0.15,4.53,5.95,19.07,12.82,51.6,19.17,20.4
"37025",2018,201448,71.58,17.69,0.33,3.39,0.06,6.95,10.21,10,12.54,60.83,12.78,10.6
"37027",2018,81779,89.15,4.88,0.39,0.56,0.05,4.97,5.28,20.28,11.4,51.17,18.91,18.3
"37029",2018,10447,82.45,13.99,0.19,1.78,0,1.58,2.83,14.35,10.85,53.91,17.06,13.6
"37031",2018,68920,89.94,5.63,0.28,1.13,0.06,2.96,4.25,8.86,9.98,46.14,23.56,19.6
"37033",2018,22746,63.21,32.99,0.22,0.66,0.21,2.71,3.81,20.54,11.17,49.13,20.18,18.3
"37035",2018,156729,79.04,8.15,0.27,4.22,0,8.32,9.45,14.81,12.51,54.68,17.06,14.2
"37037",2018,69791,80.51,11.57,0.23,1.55,0.04,6.1,12.36,11.8,9.89,47.53,23.36,15.3
"37039",2018,27668,93.57,1.32,1.55,0.7,0,2.86,3.06,13.72,9.36,42.23,28.25,20.6
"37041",2018,14205,60.58,34.07,0.44,0.51,0.02,4.38,3.63,16.01,10.15,50.24,23.39,15.7
"37043",2018,10813,96.77,2.09,0.33,0.18,0.15,0.47,3.14,11.54,7.26,42.35,29.34,18.4
"37045",2018,97159,74.91,20.84,0.32,1.02,0.02,2.9,3.41,16.03,13.56,53.95,17.93,16.2
"37047",2018,56293,61.99,30.9,3.76,0.44,0.02,2.89,5.22,18.44,12.46,53.77,19.17,20
"37049",2018,103082,70.3,21.69,0.78,2.76,0.1,4.37,7.18,11.8,16.02,58.95,17.99,16.8
"37051",2018,332106,50.5,36.89,1.39,2.51,0.28,8.42,11.39,9.28,17.34,67.18,11.23,17
"37053",2018,25796,90.16,5.71,0.51,0.36,0.02,3.23,3.8,10.83,10.72,52.91,15.49,14.6
"37055",2018,35741,92.59,2.18,0.3,0.64,0,4.29,7.18,6.73,9.29,48.55,20.09,13.4
"37057",2018,164664,85.66,9.09,0.3,1.52,0.01,3.41,6.99,16.56,11.79,53.48,17.53,16.1
"37059",2018,41991,89.29,5.49,0.37,0.7,0,4.16,6.66,13.3,11.51,49.98,19.8,15.6
"37061",2018,59062,70.56,24.47,0.35,0.28,0.08,4.27,21.86,25.83,12.26,55.78,17.32,19.5
"37063",2018,306457,51.35,37.04,0.26,4.92,0.04,6.39,13.44,11.61,13.42,63.96,12.09,10
"37065",2018,53332,38.49,57.28,0.18,0.1,0.11,3.84,4.42,20.33,12.55,54.01,18.35,16.8
"37067",2018,371573,66.19,26.11,0.31,2.26,0.09,5.05,12.63,11.24,13.77,58.33,15.21,10.3
"37069",2018,64902,67.68,25.28,1.17,0.56,0.23,5.07,8.13,15.87,12.54,55.06,16.05,15.7
"37071",2018,216585,76.94,15.98,0.35,1.55,0.07,5.11,6.76,15.27,12.32,56.7,15.59,15.7
"37073",2018,11563,63.3,33.65,0.93,0.48,0,1.64,0.35,13.72,11.13,49.08,19.14,21.9
"37075",2018,8557,87.81,0.15,10.49,0,0.01,1.53,1.51,19.05,12.74,49.22,23.26,20.4
"37077",2018,58874,61.02,30.44,0.57,0.45,0,7.51,7.75,15.76,12.84,53.65,16.17,16
"37079",2018,21008,58.43,35.71,0.5,0.1,0,5.26,14.83,25.9,11.73,56.89,15.21,23.4
"37081",2018,523582,55.78,33.76,0.48,4.9,0.05,5.02,7.8,10.88,14.83,59.64,14.47,11.1
"37083",2018,51737,40.09,52.87,3.83,0.76,0.13,2.32,2.78,22.54,11.82,51.82,19.53,19.2
"37085",2018,130361,67.5,20.84,0.9,1.08,0.2,9.48,12.42,13.65,13.2,65.05,11.82,13.4
"37087",2018,60433,95.61,1.02,0.49,0.53,0,2.36,3.82,11.92,10.3,47.17,24.07,17.6
"37089",2018,113625,90.76,3.31,0.28,1.34,0.13,4.17,10.05,10.15,9.97,47.26,25.09,14.9
"37091",2018,24153,34.85,59.52,1.13,0.74,0.19,3.56,3.71,20.78,15.09,53.41,18.76,21.5
"37093",2018,53239,45.18,33.32,8.38,1.42,0.18,11.53,13.05,13.99,12.09,68.55,9.05,17.1
"37095",2018,5393,66.35,30.34,0.11,0,0,3.21,9.94,18.39,11.09,56.24,16.45,14.1
"37097",2018,172525,81.6,12.3,0.29,2.35,0.07,3.39,7.46,11.03,12.6,56.22,15.21,13.1
"37099",2018,42256,83.7,2.33,8.24,0.7,0,5.03,5.62,11.64,22.1,57.23,18.88,14.1
"37101",2018,191172,77.52,15.61,0.7,0.6,0.03,5.54,13.46,13.74,12.33,60.26,12.71,14.2
"37103",2018,9695,65.63,31.23,0.43,0.2,0,2.51,4.59,18.39,9.39,48.31,21.18,25
"37105",2018,60125,73.38,19.8,0.81,1.07,0.04,4.9,19.22,16.56,12.52,57.88,15.8,15.3
"37107",2018,57227,55,39.38,0.3,0.46,0.03,4.82,7.63,19.59,11.92,52.81,19.14,23.8
"37109",2018,81441,89.17,4.99,0.23,0.68,0.04,4.88,7.07,14.43,11.34,52.65,16.9,15
"37111",2018,45109,91.06,3.6,0.38,0.75,0.03,4.18,5.99,16.21,10.95,51.67,19.5,21.1
"37113",2018,34410,93.8,1.42,0.56,0.78,0,3.44,6.88,11.36,9.81,44.84,28.05,17.5
"37115",2018,21405,95.63,1.7,0.56,0.56,0,1.56,2.4,14.61,14.3,50.81,20.96,16.8
"37117",2018,23054,54.49,41.99,0.48,0.62,0.36,2.06,3.88,16.7,11.09,48.9,21.82,19.4
"37119",2018,1054314,54.49,31.32,0.36,5.78,0.05,8.01,13.03,9.92,12.97,64.92,10.64,8.4
"37121",2018,15040,96.42,0.35,0.43,0.3,0,2.5,5.27,15.45,10.92,47.02,24,20.4
"37123",2018,27338,76.32,18,0.41,1.49,0.02,3.76,15.28,20.71,12.26,52.44,19.23,14.9
"37125",2018,95629,82.63,12.67,0.86,1.37,0.1,2.36,6.5,9.59,9.97,50.42,23.74,15.7
"37127",2018,94003,52.89,39.17,0.65,0.95,0.04,6.3,6.82,14.6,13.01,54.27,17.33,16.3
"37129",2018,224231,81.03,14.02,0.21,1.34,0.08,3.31,5.42,7.05,16.23,57.85,16.69,12.7
"37131",2018,20186,39.97,56.51,0.59,0.22,0,2.69,2.12,20.55,10.75,45.46,24.28,20.9
"37133",2018,193912,74.49,14.17,0.55,2.09,0.21,8.5,12.43,8.77,25.44,75.43,8.66,17.5
"37135",2018,142938,74.53,11.58,0.55,7.77,0.01,5.56,8.41,7.28,21.46,62.01,12.85,8.8
"37137",2018,12742,76.12,18.24,0.23,0.59,0,4.83,3.74,11.99,9.65,42.45,28.12,21.4
"37139",2018,39479,58.5,36.52,0.09,1.68,0.15,3.06,5.14,13.52,13.17,57.46,16.13,15
"37141",2018,59020,76.87,14.89,0.28,0.53,0.07,7.37,6.89,12.47,11.09,53.28,17.52,16.6
"37143",2018,13459,73.58,24.5,0.4,0.29,0.08,1.14,2.57,13.46,8.97,44.5,26.62,15.4
"37145",2018,39305,68.18,26.71,0.49,0.43,0.04,4.15,4.22,13.65,11.64,52.06,18.39,18.8
"37147",2018,177372,57.59,34.77,0.32,1.73,0.03,5.57,6.15,10.59,21.62,65.21,12.37,12.8
"37149",2018,20458,90.41,5.19,0.08,0.38,0.02,3.92,5.79,9.07,9.29,40.76,29.41,18.4
"37151",2018,142958,84.41,6.26,0.46,1.16,0.06,7.63,11.24,18.59,12.23,54.72,16.94,15.7
"37153",2018,45189,62.42,31.76,2.32,0.97,0.13,2.39,6.35,19.74,13.24,56.15,17.02,18.3
"37155",2018,133442,28.58,24.05,39.44,0.62,0.01,7.29,8.67,22.94,14.75,60.58,14.2,16.5
"37157",2018,91270,75.68,18.47,0.47,0.64,0.06,4.68,6.02,17.4,11.46,50.71,19.4,15.7
"37159",2018,139605,77.35,16.04,0.27,0.89,0.02,5.43,8.59,14.73,12.83,55.4,16.8,15.6
"37161",2018,66532,86.29,9.7,0.51,0.44,0.02,3.04,4.23,17.39,12.11,50.42,20.67,20.1
"37163",2018,63561,64.45,25.22,1.9,0.59,0,7.85,19.35,22.33,12.79,56.64,17.1,18.7
"37165",2018,35262,44.38,39.03,11.45,0.78,0.05,4.3,2.92,20.15,13.29,56.98,16.9,17.9
"37167",2018,61114,83.96,11.18,0.36,1.92,0.01,2.56,4.1,14.91,12.35,53.83,18.4,14.7
"37169",2018,45905,92.97,4.28,0.41,0.38,0.03,1.93,2.86,16.45,11.22,48.77,19.82,15.4
"37171",2018,72099,91.39,3.77,0.39,0.6,0.14,3.7,10.33,21.7,12.22,51.78,19.68,20.3
"37173",2018,14254,64.75,0.42,29.59,0.33,0,4.91,5.13,21.72,12.19,54.1,19.16,18.6
"37175",2018,33513,91.15,4.54,0.34,0.33,0.04,3.58,3.25,11.43,11.25,43.3,29.02,16.3
"37177",2018,4119,54.65,37.63,0.85,0,0,6.87,6.39,24.49,8.42,43.19,21.27,23.6
"37179",2018,226694,81.53,11.43,0.3,2.71,0.04,3.97,11.05,10.19,14.15,60.25,12.03,9.4
"37181",2018,44482,43.65,50.09,1.67,0.65,0.06,3.88,7.57,20.04,13.13,55.13,17.41,18
"37183",2018,1046558,65.76,20.31,0.35,6.68,0.04,6.85,10.07,7.26,13.28,63.56,10.88,8.5
"37185",2018,20033,40.06,50.73,5.76,0.45,0.05,2.96,3.76,19.51,13.28,47.34,23.64,20.1
"37187",2018,12156,46.64,47.34,0.35,0.17,0,5.5,5.27,20.07,14.58,49.65,22.82,23
"37189",2018,54117,93.92,1.66,0.66,0.95,0.14,2.67,3.48,10.47,32.11,62.54,15.15,11.1
"37191",2018,124002,62.5,30.53,0.27,1.29,0.04,5.38,11.55,15.9,13.86,58.81,15.58,16.5
"37193",2018,68460,91.26,4.13,0.28,0.61,0.25,3.47,6.3,21.44,11.39,50.51,20.46,18.7
"37195",2018,81336,51.14,39.46,0.63,0.79,0,7.98,10.22,19.69,12.84,55.68,16.98,15.7
"37197",2018,37665,91.63,3.77,0.44,0.1,0.07,3.99,10.94,18.97,11.98,51.36,19.14,16.9
"37199",2018,17667,96.15,0.73,0.53,0.24,0.03,2.32,5.09,15.82,10.61,46.65,24.79,18.5
"38001",2018,2351,93.07,2.13,1.19,3.32,0,0.3,1.74,4.5,10.72,48.11,23.39,10
"38003",2018,10836,94.47,2.41,1.28,0.5,0.19,1.14,1.97,8.56,13.82,50.08,21.16,14.4
"38005",2018,6886,41.08,0.03,56.13,0.12,0,2.64,0.91,15.53,13.42,64.19,13.1,14
"38007",2018,946,92.28,1.16,0.53,0,0,6.03,6.03,11.24,6.66,54.33,15.86,11.7
"38009",2018,6589,93.16,0.94,3.52,0.23,0,2.16,2.25,8.82,12.43,49.9,22.42,15.1
"38011",2018,3195,96.37,0.03,1.16,0,0,2.44,5.41,9.8,11.83,54.52,20.09,10.4
"38013",2018,2213,94.76,0.63,0.95,0,0,3.66,3.12,6.87,7.82,59.33,15.36,7.7
"38015",2018,93737,91.28,2.12,3.78,0.66,0.05,2.11,2.34,6.02,12.97,59.66,15.15,9.9
"38017",2018,174202,87.54,5.12,0.94,3.06,0.03,3.31,2.59,5.47,18.05,67.28,11.25,9.4
"38019",2018,3824,95.14,0.1,1.26,0,0,3.5,1.18,8.45,10.02,44.98,26.94,9.8
"38021",2018,4970,96.74,1.15,1.37,0.44,0,0.3,3.42,9.89,13.5,52.68,21.07,10.5
"38023",2018,2369,92.53,1.1,1.39,2.53,0,2.45,2.41,5.85,9.37,40.65,26.8,14.2
"38025",2018,4387,84.36,1.55,9.94,0.87,0.21,3.08,2.71,9.86,12.01,54.48,16.07,13.3
"38027",2018,2313,88.11,0,7.61,0,0,4.28,0,9.98,11.37,50.32,23.09,18.9
"38029",2018,3352,96.12,0,0.09,1.01,0,2.77,0.78,12.94,8.77,40.57,29.65,15.9
"38031",2018,3290,96.78,0.21,1.28,0.03,0,1.7,1.55,7.76,10.82,49.51,22.34,10.3
"38033",2018,1882,96.97,0,1.38,0,0,1.65,3.19,7.72,13.71,50.48,21.57,14.5
"38035",2018,70400,86.55,4.01,2.49,2.69,0.16,4.1,4.1,5.14,23.66,67.47,11.88,10.2
"38037",2018,2380,98.03,0.04,0.8,0.29,0.04,0.8,0.5,8.83,9.12,43.36,29.03,14.4
"38039",2018,2266,95.32,1.37,1.5,0,0,1.81,0.26,9.61,9.75,44.48,28.86,14.9
"38041",2018,2576,92.2,0.35,3.18,0,0.19,4.08,3.22,13.37,7.69,49.96,24.03,12.2
"38043",2018,2460,97.24,0.41,0.24,0.2,0,1.91,4.39,10.03,12.89,49.88,19.63,13.2
"38045",2018,4100,96.98,0.54,0.2,0,0,2.29,1.44,15.94,10.56,45.98,24.49,11.4
"38047",2018,1927,98.7,0.05,0.26,0.1,0,0.88,1.25,13.37,10.48,42.71,29.84,11.4
"38049",2018,5927,96.98,0.42,1.05,0.32,0,1.23,2.28,10.15,10.34,52.12,19.89,12.7
