RegionType,State,Name,FIPSCode,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
County,AL,Baldwin County,1003,,1,1.4,1.2,1.5,1.3,1.3,1.4,0.9,1.1,1.2,1.3,1.3,1,1.1,1.3,1.6,1.4,1.2,1,1,1,1.1,1.2,0.9,1,1,0.7,0.9,0.9,0.8,0.7,0.6,0.5,0.6,0.7,0.8,0.8,0.8,0.7,0.6,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.3,0.2,0.4,0.4,0.5,0.5,0.6,0.8,0.6
County,AL,Jefferson County,1073,,3.1,2.8,2.6,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.8,2.6,2.6,2.4,2.1,2.2,2.2,2.2,2.2,2.4,2.4,2.3,2.4,2.5,2.7,2.5,2.3,2.3,2,1.8,1.8,1.8,1.7,1.8,1.9,1.7,1.7,1.8,1.7,1.7,1.5,1.5,1.7,1.6,1.6,1.4,1.5,1.4,1.4,1.3,1.1,1,1.1,1.2,1.1,1.1,1,0.9,1.2
County,AL,Lee County,1081,,2,1.9,1.8,2.2,1.8,1.5,1.1,1.1,1.2,1.4,1.3,1.2,1,1.2,1.1,1,1.3,1.4,1.7,1.1,1.1,1.2,1.5,1.6,1.3,1.1,1.4,1.4,1.4,1.4,1.1,0.9,1.2,1,1.3,1.2,1.2,1.2,0.9,0.8,0.5,0.7,0.9,1,1.2,0.9,0.7,1.1,1,0.9,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.7,0.8
County,AL,Madison County,1089,,2,1.7,1.8,1.7,1.7,1.5,1.7,1.5,1.5,1.6,1.5,1.3,1.2,1.1,1,1,1.1,1.1,1.2,1.3,1.3,1.2,1.1,1.2,1.3,1.1,1.1,1,1,1.1,1,1.1,1.2,1.2,1.1,1.1,1,1.1,1.1,1,1,0.9,0.8,0.8,0.8,0.7,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1,0.8,1,0.8,0.7,0.6
County,AL,Mobile County,1097,,3.5,3.2,3.1,3.1,3,2.9,3.3,3.4,3.5,3.4,3.3,3.1,3,2.6,2.6,2.5,2.6,2.5,2.5,2.4,2.4,2.6,2.8,2.8,2.5,2.3,2,1.9,1.8,1.8,1.6,1.9,2.1,1.9,1.9,1.9,1.7,1.7,1.5,1.6,1.7,1.4,1.6,1.7,1.8,1.6,1.7,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.4,1.3,1.6,1.7,1.5
County,AL,Montgomery County,1101,,2.7,2.5,2.9,2.7,2.7,2.6,3.2,3.1,3.5,3.3,3,3.4,2.6,2.6,2.6,2.2,2.5,2.8,3,3.1,3.1,3,3.3,3.1,2.9,2.3,2.2,2.2,2.1,1.9,2.1,2.1,2.2,2.2,2.3,2,1.8,1.2,1.5,1.7,1.6,1.4,1.6,1.6,1.6,1.5,1.5,1.6,1.4,1.4,1.4,1.3,1.2,1.2,1.1,1,0.9,1,1.1
County,AL,Shelby County,1117,,2.1,1.9,2.1,2.3,2.4,2.2,2.1,2,1.9,2.2,2.1,2.1,1.7,1.3,1.3,1.3,1.1,1.1,1.1,1.1,1.1,1.1,1,1.1,0.9,0.9,0.7,0.9,0.7,0.8,0.7,0.7,0.6,0.7,0.9,0.9,0.8,0.6,0.5,0.4,0.6,0.9,0.7,0.8,0.6,0.7,0.7,0.8,0.7,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.6,0.5,0.4
County,AL,Tuscaloosa County,1125,,2.5,2.5,2.4,2.2,2.1,2.4,2.2,2.1,2,2.3,2.1,2.2,2,1.9,2.1,2.1,2,2.1,1.8,1.6,1.7,1.7,1.6,1.6,1.8,1.5,1.6,1.7,2,1.8,1.6,1.5,1.2,1.5,1.3,1.2,1.1,1.2,1.3,1.8,1.5,1.1,1.2,1.3,1.1,1,1.1,1.2,1.2,1.2,1,1.1,0.8,1,0.9,1,1,1,1
County,AK,Anchorage Municipality,2020,,1.2,1.2,1.1,1,0.8,0.8,0.8,1,0.9,0.9,1,0.8,0.7,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.9,0.7,0.8,0.8,0.9,0.8,0.9,1,1.1,0.9,0.9,0.8,0.8,0.7,0.6,0.4,0.5,0.6,0.7,0.5,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.6,0.6,0.6,0.7,0.6,0.8,0.7,0.7,0.8,0.7,0.6,0.6
County,AZ,Maricopa County,4013,,1.4,1.3,1.2,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,0.9,1,1,1,1,1,1,1.1,1.1,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.6,0.6,0.6,0.6,0.5,0.5,0.4,0.5,0.4,0.4,0.5,0.5,0.5,0.5,0.5
County,AZ,Mohave County,4015,,1.5,1.5,1.7,1.6,1.3,1.7,1.5,1.6,1.5,1.6,1.4,1.1,0.9,1,1,1.1,0.9,0.9,0.9,0.9,1,0.9,1,1,0.8,0.9,1.1,1.1,0.9,0.8,0.8,0.8,0.6,0.8,0.8,0.6,0.9,0.9,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.7,0.7,0.8,0.8,0.7,0.7,0.9
County,AZ,Pima County,4019,,1.9,1.6,1.5,1.5,1.6,1.6,1.7,1.6,1.7,1.6,1.7,1.6,1.6,1.6,1.6,1.6,1.4,1.4,1.5,1.3,1.4,1.4,1.4,1.3,1.5,1.3,1.2,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.2,1.1,1,1,1,0.9,0.8,0.9,0.9,0.8,0.8,0.8,0.8,0.9,0.8,0.7,0.6,0.6,0.7,0.6,0.7,0.6,0.7,0.6,0.7
County,AZ,Pinal County,4021,,1.6,1.5,1.7,1.6,1.6,1.5,1.6,1.3,1.3,1.2,1.5,1.6,1.7,1.6,1.4,1.4,1.4,1.3,1.2,1.2,1.3,1.2,1.3,1.2,1.3,1.1,1.1,1,0.9,0.9,1,1.1,1,1.1,1.1,1.1,1.1,1,0.9,0.9,0.7,0.8,0.8,0.9,0.8,0.8,1,1,0.8,0.7,0.6,0.6,0.7,0.6,0.7,0.7,0.7,0.6,0.8
County,AZ,Yavapai County,4025,,1.3,1.1,1,1.2,1.3,1.1,1.4,1,0.9,1,1,1.1,1,0.8,0.8,0.8,1,0.9,0.9,0.6,0.6,0.6,0.6,0.7,0.6,0.4,0.4,0.5,0.4,0.4,0.6,0.5,0.6,0.8,0.7,0.7,0.5,0.4,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.5,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.4,0.4,0.5
County,AZ,Yuma County,4027,,2.2,1.6,1.5,1.5,1.6,1.9,2,2.1,2.2,2.1,2.4,2,1.8,1.5,1.3,1.2,1.3,1.6,1.6,1.8,1.6,1.6,1.5,1.5,1.5,1.2,1,1.1,1.1,1.2,1.2,1,1.1,1.2,1.2,1.5,1.2,0.9,0.8,0.9,1.3,1.4,1.3,1.4,1.1,1.3,1.3,1.2,1.1,0.9,0.6,0.9,1.1,1.4,1,1.2,1.2,1.1,1.3
County,AR,Benton County,5007,,1.8,1.6,1.7,1.4,1.6,1.5,1.4,1.4,1.6,1.4,1.4,1.4,1.1,1.1,1.1,1.2,1.2,0.9,0.8,0.8,1,0.9,0.8,0.8,0.8,0.9,0.6,0.7,0.5,0.4,0.4,0.4,0.2,0.3,0.2,0.4,0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.4,0.4,0.4,0.7,0.7,0.6,0.5,0.7,0.7,0.6,0.5,0.6,0.5,0.4,0.5
County,AR,Pulaski County,5119,,2.9,2.7,2.5,2.4,2.4,2.3,2.4,2.2,2.2,2.3,2.3,2.3,2.3,2,1.9,1.8,1.8,1.8,1.8,1.9,2,1.8,2,2,1.8,1.5,1.5,1.6,1.6,1.7,1.7,1.7,1.5,1.7,1.7,1.7,1.6,1.8,1.6,1.6,1.4,1.4,1.2,1.3,1.4,1.2,1.1,1.4,1.3,1.2,1.2,1.4,1.5,1.5,1.4,1.4,1.6,1.5,1.4
County,AR,Saline County,5125,,2.5,2.2,1.8,2,2.2,2,1.7,1.9,1.9,1.9,2.2,1.9,1.8,1.6,1.3,1.7,2,1.4,1.3,1.4,1.3,1.4,1.4,1.4,1.4,1.3,1.1,1,1,1.1,0.7,0.6,0.6,0.8,0.8,1.1,1.2,1,1.3,1.8,1.6,1.6,1.5,1.7,1.3,1.6,1.7,1.7,2,2,1.6,1.4,1.3,1.2,1.3,1.3,1.1,1.4,1.6
County,AR,Washington County,5143,,1.5,1.3,1.3,1.2,1.2,1.4,1.3,1.3,1.4,1.6,1.7,1.7,1.6,1.2,1.1,1,1.1,1.3,1.3,1.1,1.1,1.3,1.1,1.4,1.3,1.1,0.9,0.9,0.8,0.9,1.1,1,0.9,0.7,0.7,0.9,0.8,0.7,0.6,0.8,0.6,0.5,0.3,0.4,0.6,0.5,0.4,0.3,0.4,0.4,0.4,0.6,0.6,0.5,0.5,0.3,0.4,0.3,0.4
County,CA,Alameda County,6001,,1.4,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
County,CA,Butte County,6007,,1.2,1.4,1.2,1.4,1.3,1.2,1.2,1.2,1.2,1.2,1,0.9,0.8,0.6,0.4,0.6,0.8,1,1.1,1.1,0.9,0.9,0.7,0.6,0.6,0.6,0.5,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.8,0.9,1,1.1,1.2,0.7,0.6,0.5,0.4,0.3,0.3,0.3,0.5,0.5,0.5,0.6,0.7,0.6,0.5,0.6,0.7,0.6,0.4,0.4,0.3
County,CA,Contra Costa County,6013,,1.4,1.4,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1,0.9,0.9,1,0.9,0.9,0.8,0.9,0.8,0.7,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3
County,CA,El Dorado County,6017,,1.4,1.4,1.4,1.2,1.3,1.3,1.1,1,0.6,0.6,0.8,0.7,0.8,0.7,0.7,0.6,0.6,0.8,0.7,0.6,0.8,0.6,0.7,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.5,0.6,0.6,0.5,0.5,0.4,0.4,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.5,0.5,0.5,0.3,0.4,0.4,0.4,0.3,0.4,0.4
County,CA,Fresno County,6019,,1.9,1.6,1.5,1.6,1.5,1.4,1.5,1.5,1.4,1.5,1.5,1.3,1.2,1.2,1.1,1.2,1.2,1.2,1.1,1.2,1.2,1.1,1.1,1.3,1.3,1.1,1,1.1,1,1,0.9,1,1,1,1.1,1.2,1.2,1.1,1.1,1.1,0.9,0.9,0.9,0.9,1.1,1.1,1.1,1,1,0.9,0.7,0.7,0.8,0.8,0.7,0.7,0.6,0.7,0.6
County,CA,Kern County,6029,,2,1.8,1.9,1.8,1.7,1.8,1.6,1.5,1.6,1.6,1.8,1.6,1.6,1.4,1.2,1.4,1.5,1.5,1.4,1.6,1.4,1.3,1.4,1.4,1.6,1.5,1.3,1.5,1.3,1.4,1.5,1.3,1.3,1.4,1.5,1.7,1.6,1.4,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.2,1.1,1.1,1,0.9,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8
County,CA,Los Angeles County,6037,,2,1.9,1.8,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.4,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1.2,1.2,1,1,1,1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5
County,CA,Marin County,6041,,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.5,0.6,0.6,0.4,0.4,0.5,0.4,0.4,0.3,0.4,0.4,0.4,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0
County,CA,Merced County,6047,,2,1.6,1.6,1.6,1.8,1.7,1.8,1.7,1.6,1.5,1.6,1.6,1.4,1.3,1.2,1,1,1,0.9,0.8,0.6,0.7,0.6,0.7,0.8,0.7,0.7,0.7,0.6,0.9,0.7,0.7,1,0.7,0.7,0.8,1,0.9,0.9,0.6,0.7,0.8,0.8,0.8,0.8,0.7,0.6,0.5,0.3,0.5,0.6,0.5,0.6,0.6,0.6,0.6,0.5,0.5,0.5
County,CA,Monterey County,6053,,1.7,1.7,1.6,1.5,1.7,1.8,1.5,1.5,1.5,1.4,1.3,1.4,1.3,1.3,1.2,1.1,0.9,1,1,0.9,0.8,0.8,0.9,0.9,0.8,0.6,0.6,0.6,0.4,0.6,0.6,0.5,0.7,0.7,0.6,0.7,0.7,0.6,0.6,0.5,0.6,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.6,0.5,0.4,0.3,0.2,0.2,0.3,0.4,0.4,0.4,0.4
County,CA,Napa County,6055,,0.8,0.7,0.9,1,0.9,1.2,1,1,1,1.1,1.1,1.1,1.2,1.2,1,1,0.9,0.8,0.7,0.8,0.9,0.9,1,0.8,1.1,0.9,0.6,0.7,0.7,0.6,0.6,0.5,0.6,0.5,0.4,0.4,0.5,0.5,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.2,0.2,0.1,0.2,0.1,0.2,0.1,0,0,0.1,0.2,0.3
County,CA,Orange County,6059,,1.2,1.1,1.1,1.2,1.2,1.1,1.1,1,1,1,1,1,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.8,0.8,0.8,0.7,0.6,0.7,0.7,0.7,0.7,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
County,CA,Placer County,6061,,1.1,1.2,1.1,1,0.9,0.8,1,1,1.1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.7,0.9,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.5,0.4,0.5,0.5,0.6,0.5,0.5,0.5,0.3,0.4,0.3,0.3,0.4,0.4,0.4,0.3,0.4,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.4
County,CA,Riverside County,6065,,2.3,2.1,1.9,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.6,1.5,1.5,1.5,1.5,1.5,1.4,1.4,1.3,1.3,1.4,1.4,1.4,1.2,1.3,1.2,1.1,1.1,1,1.1,1.1,1.2,1.2,1.1,1,1,1,0.9,1,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.7,0.7
County,CA,Sacramento County,6067,,1.7,1.7,1.7,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.4,1.3,1.2,1.2,1.2,1.1,1,1.1,1.1,1,0.9,1,1,1,1,0.8,0.9,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.8,0.7,0.6,0.5,0.6,0.6,0.5,0.5,0.6,0.5,0.6
County,CA,San Bernardino County,6071,,2.6,2.5,2.3,2.2,2.2,2.1,2.1,2.1,2,2,2,2,1.9,1.7,1.6,1.6,1.6,1.6,1.6,1.6,1.5,1.3,1.4,1.5,1.6,1.4,1.3,1.3,1.2,1.2,1.2,1.3,1.4,1.3,1.3,1.3,1.3,1.2,1,1,0.9,1,0.9,0.9,1,1,1,1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.7
County,CA,San Diego County,6073,,1.5,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.1,1.2,1.2,1.2,1.1,1,1,1,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4
County,CA,San Francisco County,6075,,0.8,0.7,0.7,0.7,0.6,0.7,0.7,0.6,0.7,0.7,0.8,0.7,0.6,0.6,0.7,0.6,0.6,0.5,0.6,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
County,CA,San Joaquin County,6077,,2.3,2,1.9,1.7,1.8,1.9,1.7,1.7,1.7,1.7,1.7,1.5,1.5,1.4,1.4,1.5,1.6,1.4,1.4,1.4,1.2,1.2,1.2,1.4,1.3,1.2,1.2,1.2,0.9,0.9,1,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.8,0.9,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.7,0.7,0.7,0.6,0.7,0.6,0.7,0.8,0.7,0.6
County,CA,San Luis Obispo County,6079,,0.6,0.7,0.7,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.5,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.4,0.3,0.2,0.3,0.3,0.2,0.3,0.4,0.2,0.2,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4
County,CA,San Mateo County,6081,,1,1,1,1,0.9,0.8,0.9,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.6,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2
County,CA,Santa Barbara County,6083,,1.2,1.3,1.4,1.5,1.5,1.3,1.2,1.2,1.3,1.2,1.3,1.2,1.2,1.1,1,1,1,1,1.1,1,1,0.8,1,1.2,1.3,1,0.9,1,1,0.8,0.9,0.8,0.8,0.7,0.7,0.7,0.7,0.6,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.4,0.4,0.5,0.5,0.4
County,CA,Santa Clara County,6085,,1.1,1.1,1.1,1,1,1,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2
County,CA,Santa Cruz County,6087,,1.2,1.1,1,1,1,0.8,0.9,0.8,0.8,0.9,0.8,0.6,0.7,0.6,0.6,0.7,0.7,0.6,0.6,0.5,0.6,0.6,0.6,0.5,0.5,0.4,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0,0.1
County,CA,Shasta County,6089,,1.2,1.2,1.1,1.1,1,0.9,0.9,0.7,0.7,0.8,0.7,1,0.8,0.8,0.8,0.9,1,0.9,1,0.8,0.8,0.9,0.7,0.9,0.6,0.5,0.5,0.9,1,1,0.8,0.6,0.8,0.9,0.9,1,0.9,0.8,0.9,0.9,0.8,0.8,1,0.8,0.7,0.8,0.9,0.9,0.9,0.7,1,0.7,0.8,1,0.7,0.6,0.7,0.8,0.9
County,CA,Solano County,6095,,2,1.9,1.8,1.8,1.6,1.7,1.6,1.6,1.7,1.9,1.8,2,1.9,1.7,1.8,2,1.9,1.8,1.6,1.7,1.7,1.4,1.3,1.5,1.4,1.2,0.9,1,0.9,0.7,0.7,0.7,0.9,0.8,0.7,0.8,1,0.9,0.6,0.6,0.5,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.6,0.7,0.7,0.7,0.6,0.6,0.5,0.5
County,CA,Sonoma County,6097,,1.1,1.2,1.2,1.2,1.2,1.3,1.2,1,0.8,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.8,0.7,0.7,0.6,0.6,0.5,0.4,0.5,0.6,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.5,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2
County,CA,Stanislaus County,6099,,2.3,2,1.8,1.6,1.6,1.3,1.4,1.4,1.5,1.3,1.2,1.2,1.2,1.2,1,1.1,0.9,0.9,1,1.2,1,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.8,0.8,0.7,0.9,1.1,0.9,0.9,0.9,0.9,0.7,0.7,0.6,0.6,0.7,0.5,0.7,0.6,0.5,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.5,0.5
County,CA,Tulare County,6107,,1.7,1.7,1.7,2,1.6,1.7,1.4,1.4,1.3,1.3,1.5,1.6,1.5,1.3,1.3,1.5,1.5,1.3,1.3,1.3,1.1,1.1,1.3,1,1.2,1.1,0.9,1,0.9,1,0.9,1,1,1.1,1.2,1,1,1.1,1,1,1,0.9,0.8,0.9,0.8,0.7,0.9,0.9,0.9,0.7,0.7,0.9,1,0.9,0.9,0.9,1,0.9,1
County,CA,Ventura County,6111,,1.4,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1,0.9,0.9,0.8,0.8,0.7,0.7,0.7,0.7,0.8,0.7,0.8,0.7,0.6,0.7,0.6,0.4,0.5,0.4,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.4,0.4
County,CA,Yolo County,6113,,1.3,1.1,1.1,1,1,1,0.9,0.9,1,1,0.8,0.8,0.6,0.5,0.5,0.4,0.4,0.4,0.3,0.2,0.3,0.4,0.3,0.4,0.1,0.1,0.1,0.2,0.2,0.3,0.5,0.6,0.6,0.6,0.6,0.7,0.6,0.3,0.3,0.4,0.3,0.5,0.6,0.6,0.5,0.5,0.7,0.7,0.7,0.7,0.5,0.4,0.3,0.3,0.1,0.2,0.3,0.3,0.3
County,CO,Adams County,8001,,1.6,1.4,1.5,1.6,1.5,1.4,1.5,1.5,1.4,1.3,1.3,1.1,1,0.9,0.9,0.9,1,1.1,0.9,1,1,1.1,1,0.9,1,0.9,0.9,0.8,0.8,0.7,0.9,0.8,0.9,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.6,0.6,0.8,0.8,0.7,0.7,0.7,0.8
County,CO,Arapahoe County,8005,,1,1.1,0.9,1,1,1.1,1.1,1,1,1,1,1.1,1,1,0.8,0.9,0.9,0.8,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.5,0.4,0.5,0.4,0.4,0.5,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.4,0.3,0.4,0.3,0.3,0.4,0.4
County,CO,Boulder County,8013,,0.5,0.4,0.3,0.3,0.5,0.4,0.5,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1
County,CO,Denver County,8031,,1,0.9,0.9,1,1,1,1,0.8,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.8,0.6,0.7,0.6,0.6,0.5,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.3,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.2
County,CO,Douglas County,8035,,0.8,0.7,0.7,0.8,0.7,0.7,0.7,0.5,0.7,0.8,0.7,0.7,0.7,0.6,0.6,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3
County,CO,El Paso County,8041,,1.4,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.2,1,1,1,1,1.1,1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.7,0.7,0.7,0.7,0.8,0.7,0.6,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.4,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.4
