"GEOID","bupTimeWalk","bupCountWalk60","bupCountWalk30","metTimeWalk","metCountWalk60","metCountWalk30","nalTimeWalk","nalCountWalk60","nalCountWalk30"
89113,0,19,5,179.9,0,0,0,1,1
89115,0,5,1,53.71,1,0,53.71,1,0
89117,0,18,9,166.1,0,0,0,2,1
89118,0,21,5,140.23,0,0,54.47,3,0
89119,0,13,8,45.48,1,0,0,3,2
89120,0,21,4,51.19,2,0,51.19,6,0
89121,0,15,9,0,2,2,0,5,4
89122,0,4,4,64.26,0,0,0,2,2
89123,0,2,2,0,1,1,0,1,1
89128,0,21,16,138.69,0,0,0,1,1
89129,0,6,6,133.96,0,0,0,2,2
89130,0,4,4,94.78,0,0,0,1,1
89134,0,2,1,175.16,0,0,0,1,1
89135,0,3,3,NA,0,0,0,1,1
89138,49.86,1,0,NA,0,0,70.36,0,0
89139,0,2,2,140.03,0,0,74.19,0,0
89141,0,1,1,113.82,0,0,112.56,0,0
89144,0,2,1,213.67,0,0,41.29,1,0
89145,0,29,4,169.78,0,0,51.17,2,0
89146,0,84,28,96.65,0,0,0,6,2
89147,0,14,5,170.42,0,0,0,2,1
89148,0,19,14,NA,0,0,49.66,1,0
89149,0,5,5,176.9,0,0,0,1,1
89169,0,19,11,0,2,2,0,3,1
89178,0,1,1,208.14,0,0,0,1,1
89183,59.66,2,0,59.66,1,0,59.66,1,0
89301,0,1,1,NA,0,0,NA,0,0
89403,0,1,1,450.13,0,0,410.32,0,0
89406,0,2,2,NA,0,0,0,2,2
89410,0,1,1,NA,0,0,NA,0,0
89415,0,1,1,NA,0,0,0,1,1
89419,0,2,2,NA,0,0,NA,0,0
89423,0,1,1,316.66,0,0,289.37,0,0
89431,0,5,2,0,1,1,0,2,1
89434,0,3,1,58.32,1,0,0,2,1
89436,0,2,2,111.17,0,0,91.57,0,0
89441,0,1,1,177.43,0,0,177.43,0,0
89445,0,1,1,NA,0,0,NA,0,0
89447,0,1,1,NA,0,0,1006.63,0,0
89460,0,1,1,NA,0,0,367.87,0,0
89501,0,18,4,71.06,0,0,45.31,1,0
89502,0,18,18,0,1,1,0,2,2
89503,0,11,5,96.98,0,0,70.75,0,0
89506,0,3,3,211.91,0,0,204,0,0
89509,0,12,7,68,0,0,0,1,1
89511,0,8,8,142.92,0,0,72.56,0,0
89512,0,13,2,46.96,1,0,46.96,1,0
89519,0,8,1,102.76,0,0,43.24,1,0
89521,0,2,2,150.13,0,0,0,1,1
89523,0,2,2,163.72,0,0,0,1,1
89701,0,1,1,68.96,0,0,0,1,1
89702,37.88,3,0,52.46,1,0,37.88,3,0
89703,0,10,10,69.73,0,0,66.01,0,0
89706,0,2,2,0,1,1,0,2,2
89801,0,7,7,NA,0,0,0,5,5
89825,0,1,1,NA,0,0,NA,0,0
90001,0,19,1,57.06,1,0,37.05,1,0
90002,0,25,12,29.58,1,1,48.42,1,0
90003,0,13,7,72.66,0,0,0,1,1
90004,0,50,11,44.55,2,0,0,15,10
90005,0,39,6,34.39,2,0,11.51,12,4
90006,21.93,44,1,31.14,2,0,31.14,12,0
90007,0,46,6,50.7,2,0,49.46,2,0
90008,0,10,1,35.04,2,0,35.04,2,0
90010,0,34,6,37.24,2,0,9.9,13,4
90011,0,29,5,0,1,1,61.45,0,0
90012,0,113,31,0,2,1,24.79,6,2
90013,0,110,35,24.79,2,1,0,6,3
90014,0,118,45,28.61,3,1,8.1,6,3
90015,0,61,16,40.22,2,0,24.25,4,1
90016,0,12,4,0,2,1,0,4,2
90017,0,66,32,18.72,2,1,0,8,4
90018,33.55,16,0,44.62,2,0,44.62,2,0
90019,0,23,2,0,2,1,37.01,6,0
90020,0,37,6,34.68,2,0,0,13,4
90021,16.24,114,12,38.1,3,0,18.75,6,2
90022,0,12,7,0,1,1,56.56,1,0
90023,0,64,1,54.22,1,0,35.08,3,0
90024,0,91,46,31.47,1,0,0,10,2
90025,0,126,23,25.27,1,1,0,13,3
90026,0,75,9,25.46,3,1,25.46,15,1
90027,0,37,15,0,1,1,0,11,7
90028,0,37,16,44.63,1,0,0,14,2
90029,0,46,16,23.83,2,1,0,14,9
90031,0,78,3,42.97,1,0,47.01,2,0
90032,49.97,5,0,89.74,0,0,54.95,1,0
90033,0,91,56,40.66,1,0,0,5,2
90034,0,52,12,59.53,1,0,0,13,3
90035,0,84,27,58.48,1,0,0,12,4
90036,0,70,32,45.4,1,0,27.38,12,3
90037,0,25,14,36.04,1,0,65.46,0,0
90038,0,47,16,53.41,1,0,0,16,2
90039,0,28,2,46.34,2,0,46.34,2,0
90040,0,12,3,40.14,1,0,87.39,0,0
90041,43.58,24,0,67.63,0,0,0,2,1
90042,0,9,1,97.16,0,0,43.58,3,0
90043,0,10,3,58.47,1,0,58.47,1,0
90044,0,13,4,78.11,0,0,31.02,1,0
90045,0,19,8,57.13,1,0,49.48,2,0
90046,0,56,8,82.98,0,0,0,7,2
90047,0,17,5,59.39,1,0,45.38,2,0
90048,0,85,49,62.81,0,0,0,12,6
90049,0,82,13,33.1,1,0,0,6,1
90056,41.12,21,0,53.63,1,0,41.12,2,0
90057,0,71,13,0,2,1,0,14,2
90058,0,11,1,35.51,1,0,70.66,0,0
90059,0,19,12,0,2,1,74.06,0,0
90061,34.48,21,0,34.48,1,0,53.92,1,0
90062,26.22,29,14,59.84,1,0,75.09,0,0
90063,30.58,64,0,56.56,1,0,0,3,1
90064,0,142,1,55.32,1,0,0,16,3
90065,53.6,3,0,71.99,0,0,53.79,1,0
90066,0,34,9,47.41,1,0,0,11,1
90067,0,121,16,71.33,0,0,0,17,1
90068,37.41,16,0,67.83,0,0,0,4,2
90069,0,85,34,88.63,0,0,0,12,5
90071,15.84,57,45,24.33,2,1,15.84,4,3
90073,0,118,23,0,1,1,0,12,3
90077,52.34,9,0,92.44,0,0,65.53,0,0
90079,6.95,65,26,34.36,3,0,14.47,4,3
90089,0,47,6,39.35,2,0,54.24,2,0
90090,22.25,47,22,22.25,2,1,44.53,4,0
90094,0,14,1,100.91,0,0,55.03,1,0
90095,0,99,46,41.24,1,0,13.4,10,2
90201,0,5,1,88.3,0,0,108.19,0,0
90210,0,77,18,97.22,0,0,0,10,3
90211,0,88,53,63.15,0,0,0,12,7
90212,0,97,35,80.21,0,0,22.69,17,5
90220,0,17,1,57.98,1,0,68.04,0,0
90221,0,12,3,41.18,1,0,97.24,0,0
90222,0,21,2,36.18,2,0,90.74,0,0
90230,0,35,5,85.27,0,0,0,5,1
90232,0,32,12,62.56,0,0,0,10,3
90240,0,7,3,64.77,0,0,52.67,3,0
90241,0,5,3,79.62,0,0,32.55,1,0
90242,0,10,2,82.73,0,0,0,1,1
90245,0,3,3,81.84,0,0,65.76,0,0
90247,30.31,3,0,64.9,0,0,0,1,1
90248,0,3,3,84.04,0,0,30.31,1,0
90249,48.13,7,0,49.98,1,0,36.26,2,0
90250,0,9,4,39.35,2,0,0,2,1
90254,0,7,1,71.35,0,0,31.77,3,0
90255,0,9,4,82.26,0,0,78.49,0,0
90260,0,10,3,0,1,1,39.35,3,0
90262,0,22,4,0,2,1,83.08,0,0
90265,0,7,7,488.52,0,0,0,16,16
90266,0,7,2,57.32,1,0,0,2,1
90270,0,9,1,66.68,0,0,101.35,0,0
90272,0,4,4,130.76,0,0,0,1,1
90274,0,1,1,113.95,0,0,0,2,2
90275,0,1,1,148.64,0,0,66.94,0,0
90277,0,16,3,99.41,0,0,0,3,1
90278,0,15,1,41.59,1,0,0,2,1
90280,0,11,2,35.64,1,0,91.79,0,0
90291,0,33,7,0,1,1,0,10,3
90292,0,16,9,35.39,1,0,35.39,3,0
90293,36.43,9,0,100.5,0,0,85.04,0,0
90301,0,20,7,0,2,2,0,2,2
90302,30.04,19,0,30.04,2,0,30.04,2,0
90303,29.14,13,2,29.14,2,1,29.14,3,1
90304,0,12,7,0,2,2,0,3,2
90305,0,15,2,39.33,2,0,39.33,2,0
90401,0,70,63,49.35,1,0,0,17,13
90402,15.68,63,20,63.78,0,0,0,14,5
90403,0,63,58,62.63,0,0,0,14,10
90404,0,87,58,53.57,1,0,0,20,9
90405,0,70,8,30.47,1,0,0,17,6
90501,0,71,50,52.74,1,0,52.74,1,0
90502,0,62,50,50.21,1,0,50.21,1,0
90503,0,23,8,66.91,0,0,39.59,4,0
90504,43.79,7,0,43.79,1,0,50.05,2,0
90505,0,16,4,66.71,0,0,0,3,2
90506,27.78,7,3,27.78,1,1,44.5,2,0
90601,53.98,2,0,84.99,0,0,64.24,0,0
90602,0,2,2,81.21,0,0,47.24,1,0
90603,0,5,4,67.86,0,0,0,2,1
90604,38.54,5,0,38.54,1,0,0,2,1
90605,48.71,6,0,69.99,0,0,41.57,2,0
90606,47.24,6,0,48.32,2,0,0,3,1
90620,44.44,13,0,69.86,0,0,68.8,0,0
90621,0,14,11,59.79,1,0,78.12,0,0
90623,0,7,2,56.81,1,0,83.24,0,0
90630,0,5,1,55.84,1,0,92.22,0,0
90631,0,5,1,96.93,0,0,59.58,1,0
90638,0,12,1,0,1,1,38.54,1,0
90640,0,8,1,54.36,1,0,85.59,0,0
90650,58.99,2,0,0,1,1,58.99,2,0
90660,0,2,2,0,2,2,48.32,1,0
90670,0,3,2,58.99,1,0,0,3,2
90680,0,5,1,0,1,1,70.86,0,0
90701,17.93,2,2,54.69,1,0,65.07,0,0
90703,0,6,2,57.23,1,0,77.69,0,0
90706,0,7,3,75.55,0,0,57.22,1,0
90710,0,71,13,0,3,1,0,1,1
90712,0,21,15,53.26,1,0,0,3,1
90713,40.77,18,0,62.08,0,0,0,4,2
90715,24.14,9,2,24.14,1,1,46.33,3,0
90716,0,18,2,0,1,1,53.57,1,0
90717,0,24,13,25.42,1,1,25.42,3,1
90720,0,13,8,46.89,1,0,81.92,0,0
90723,0,10,2,63.77,0,0,54.04,1,0
90731,0,14,5,88.91,0,0,0,1,1
90732,0,14,9,84.16,0,0,32.47,1,0
90740,0,11,3,99.59,0,0,83.45,0,0
90744,0,20,8,0,3,2,50.47,1,0
90745,33.56,58,0,58.33,2,0,68.88,0,0
90747,57.41,1,0,102.88,0,0,91.78,0,0
90755,32.86,30,0,97.91,0,0,35.96,5,0
90802,0,30,12,116.37,0,0,0,4,2
90803,0,23,5,148.87,0,0,0,4,1
90804,0,32,5,130.47,0,0,0,5,1
90805,0,22,6,0,1,1,50.73,3,0
90806,0,27,12,94.64,0,0,32.01,4,0
90807,0,19,1,50.73,1,0,0,2,2
90808,0,10,3,53.57,1,0,0,3,1
90810,0,14,2,92.12,0,0,69.64,0,0
90813,0,29,12,100.69,0,0,0,3,2
90814,0,32,6,139.44,0,0,19.81,5,2
90815,0,22,14,95,0,0,29.09,3,1
90822,0,20,14,119.47,0,0,0,3,1
90831,22.57,24,8,103,0,0,22.57,2,1
91001,0,5,2,43.73,1,0,0,4,2
91006,32.99,1,0,76.72,0,0,32.99,2,0
91007,0,3,1,89.59,0,0,0,1,1
91011,0,6,3,120.05,0,0,65.86,0,0
91020,35.57,6,0,120.34,0,0,35.08,3,0
91024,0,14,1,94.29,0,0,57.99,1,0
91030,0,14,1,105.31,0,0,0,2,1
91040,0,3,1,172.31,0,0,43.97,1,0
91042,0,3,2,400.61,0,0,0,1,1
91046,39.22,6,0,123.99,0,0,31.08,3,0
91101,0,13,3,41.42,1,0,18.23,4,1
91103,0,14,2,34.52,1,0,0,5,2
91104,0,8,1,0,1,1,33.98,5,0
91105,0,14,7,78.28,0,0,0,6,1
91106,0,27,3,33.98,1,0,0,3,1
91107,0,15,13,60.66,0,0,0,2,1
91108,0,8,3,81.81,0,0,47.84,2,0
91201,29.19,12,2,63.47,0,0,48.53,3,0
91202,0,31,6,41.49,1,0,41.49,1,0
91203,0,29,13,23.41,1,1,23.41,1,1
91204,0,31,17,0,1,1,0,1,1
91205,0,31,13,21.67,1,1,21.67,2,1
91206,0,29,10,48.03,1,0,47.36,2,0
91207,28.45,32,2,54.45,1,0,54.45,1,0
91208,0,6,3,85.77,0,0,67.82,0,0
91210,14.32,31,17,14.32,1,1,14.32,1,1
91301,0,6,5,241.68,0,0,0,2,2
91302,0,2,2,164.04,0,0,0,4,4
91303,0,15,3,67.27,0,0,0,5,2
91304,0,4,1,63.63,0,0,41.92,2,0
91306,37.87,11,0,48.63,1,0,37.87,3,0
91307,0,6,3,115.24,0,0,52.59,2,0
91311,0,1,1,0,1,1,0,1,1
91316,0,32,9,35.36,1,0,0,6,1
91320,0,4,4,269.06,0,0,105.78,0,0
91321,0,2,2,0,1,1,0,1,1
91324,0,9,2,63.62,0,0,63.62,0,0
91325,0,14,7,51.27,1,0,51.27,3,0
91326,0,1,1,81.19,0,0,70.46,0,0
91330,19.93,9,7,69.93,0,0,66.31,0,0
91331,0,11,1,56.75,1,0,0,1,1
91335,0,21,7,0,2,1,0,6,1
91340,0,27,3,96.64,0,0,55.16,1,0
91342,0,23,20,120.56,0,0,86.31,0,0
91343,0,19,5,0,2,1,0,3,3
91344,0,4,4,78.65,0,0,0,1,1
91345,0,16,3,50.27,2,0,50.27,4,0
91350,0,1,1,118.94,0,0,0,1,1
91351,0,3,3,114.31,0,0,73.75,0,0
91352,0,7,2,95.69,0,0,0,1,1
91355,0,9,9,64.25,0,0,55.68,1,0
91356,0,26,10,0,2,1,0,6,4
91360,0,3,3,169.08,0,0,0,3,3
91361,0,7,7,225.71,0,0,0,1,1
91362,0,8,8,163.72,0,0,0,5,5
91364,0,15,7,82.36,0,0,0,5,2
91367,0,18,8,97.81,0,0,0,7,3
91371,41.68,21,0,56.76,1,0,41.68,9,0
91377,0,6,1,186.65,0,0,55.29,2,0
91381,55.68,9,0,104.98,0,0,0,1,1
91387,0,1,1,133.74,0,0,0,2,2
91401,0,29,7,0,3,2,0,5,2
91402,0,23,4,0,2,1,38.27,5,0
91403,0,33,5,41.04,1,0,0,6,3
91405,0,25,10,38.27,3,0,0,4,1
91406,0,27,4,57.92,2,0,0,4,1
91411,0,26,7,0,2,2,0,7,2
91423,0,18,9,40.59,2,0,0,6,1
91436,0,27,13,76.89,0,0,0,5,1
91501,0,11,2,91.04,0,0,33.89,3,0
91502,21.66,11,4,82.83,0,0,28.37,3,2
91504,0,6,2,116.81,0,0,0,3,1
91505,0,9,5,66.76,0,0,28.52,3,2
91506,0,9,5,94,0,0,0,3,2
91601,26.11,10,2,32.66,1,0,0,2,1
91602,0,10,2,51.51,1,0,26.11,2,1
91604,38.23,14,0,38.23,1,0,38.23,3,0
91605,0,7,3,69.24,0,0,51.3,1,0
91606,0,12,2,40.79,1,0,33.36,3,0
91607,0,17,3,0,2,1,0,4,1
91608,34,2,0,82.48,0,0,56.61,3,0
91701,45.01,9,0,161.46,0,0,45.01,2,0
91702,0,2,2,0,1,1,0,3,2
91706,48.54,12,0,80.76,0,0,48.54,2,0
91708,0,5,5,179.06,0,0,136.43,0,0
91709,0,4,4,165.19,0,0,153.82,0,0
91710,0,11,11,83.73,0,0,90.74,0,0
91711,0,23,4,54.76,1,0,0,5,3
91722,39.98,4,0,43.42,2,0,0,5,1
91723,0,2,2,40,1,0,0,4,2
91724,39.95,10,0,79.89,0,0,0,3,1
91730,0,9,9,149.03,0,0,0,2,2
91731,0,2,1,0,1,1,37.43,2,0
91732,37.43,2,0,37.43,1,0,0,2,1
91733,0,2,1,43.26,1,0,0,2,1
91740,0,7,6,69.22,0,0,39.95,3,0
91741,0,7,1,71.26,0,0,0,2,2
91744,0,2,1,0,2,1,71.34,0,0
91745,0,1,1,67.25,0,0,101.59,0,0
91746,0,1,1,65.32,0,0,65.06,0,0
91748,0,1,1,83.9,0,0,93.32,0,0
91750,0,1,1,77.52,0,0,0,1,1
91754,43.19,8,0,44.98,1,0,64.28,0,0
91755,48.93,5,0,71.44,0,0,92,0,0
91761,0,5,5,101.82,0,0,90.52,0,0
91762,0,4,1,0,1,1,56.37,1,0
91763,0,23,3,53.83,2,0,0,3,1
91764,0,3,3,70.12,0,0,0,1,1
91765,0,1,1,128.28,0,0,79.17,0,0
91766,0,2,1,66.09,0,0,57.69,1,0
91767,0,27,19,0,1,1,0,7,2
91768,0,21,1,58.58,1,0,0,3,1
91770,0,2,2,74.49,0,0,61.19,0,0
91773,0,2,2,98.88,0,0,54.88,1,0
91775,0,6,1,100.4,0,0,47.81,1,0
91776,41.21,9,0,77.99,0,0,91.7,0,0
91780,0,3,1,60.21,0,0,39.34,1,0
91784,0,5,1,112.54,0,0,50.63,5,0
91786,0,5,4,68.21,0,0,0,5,5
91789,0,3,3,66.67,0,0,0,1,1
91790,0,11,11,49.27,1,0,0,1,1
91791,40,13,0,0,1,1,40,4,0
91792,0,2,1,0,2,1,66.67,0,0
91801,0,7,2,104.33,0,0,50.49,1,0
91803,0,3,1,86.91,0,0,60.63,0,0
91901,0,5,5,NA,0,0,241.1,0,0
91902,0,1,1,119.39,0,0,85.85,0,0
91910,0,11,8,44.23,1,0,0,3,1
91911,0,21,3,0,1,1,0,5,2
91913,0,1,1,91.99,0,0,62.78,0,0
91914,0,3,2,152.92,0,0,0,3,1
91915,0,3,1,150.4,0,0,0,3,2
91932,0,4,4,96.5,0,0,73.91,0,0
91941,48.27,6,0,80.58,0,0,0,7,2
91942,0,7,5,68.91,0,0,0,7,5
91945,0,2,1,73.83,0,0,58.71,2,0
91950,0,7,4,101.38,0,0,0,2,2
92007,0,20,2,NA,0,0,0,7,1
92008,0,6,6,105.11,0,0,0,1,1
92009,0,8,8,143.38,0,0,0,1,1
92010,45.55,6,0,74.41,0,0,45.55,1,0
92014,0,3,3,NA,0,0,0,1,1
92019,0,1,1,85.41,0,0,85.41,0,0
92020,0,4,4,0,1,1,0,2,2
92021,0,4,4,84.61,0,0,76.01,0,0
92024,0,17,15,215.06,0,0,0,6,5
92025,0,12,12,0,1,1,0,5,3
92026,0,1,1,84.44,0,0,0,1,1
92027,52.15,12,0,52.15,1,0,0,5,2
92029,0,3,3,66.83,0,0,0,1,1
92037,0,37,37,214.73,0,0,0,5,5
92054,0,1,1,0,1,1,0,1,1
92056,0,13,6,0,1,1,0,4,2
92064,0,12,7,232.28,0,0,0,3,1
92065,0,1,1,340.62,0,0,0,1,1
92069,0,4,4,0,1,1,0,2,2
92071,0,5,5,95.35,0,0,0,2,2
92075,0,5,3,NA,0,0,0,2,1
92078,0,2,2,64.36,0,0,0,3,3
92081,0,6,6,87.18,0,0,60.58,0,0
92082,0,1,1,230.22,0,0,178.5,0,0
92083,0,18,7,51.97,1,0,0,4,2
92084,0,12,5,85.2,0,0,40.14,2,0
92101,0,86,17,102.05,0,0,0,6,3
92102,0,29,5,71.16,0,0,0,5,1
92103,0,83,61,65.28,0,0,0,7,2
92104,0,81,2,47.07,2,0,0,9,2
92105,0,11,1,0,2,1,0,5,1
92106,0,3,1,144.23,0,0,0,2,2
92107,0,3,2,153.65,0,0,31.32,2,0
92108,0,11,9,0,1,1,0,5,3
92109,0,3,3,152.29,0,0,0,1,1
92110,0,10,10,88.78,0,0,0,2,2
92111,0,32,3,58.65,1,0,58.65,2,0
92113,0,12,3,77.15,0,0,36.45,3,0
92114,0,2,1,94.66,0,0,71.84,0,0
92115,0,9,8,0,2,1,0,3,2
92116,0,73,2,46.54,2,0,0,8,2
92117,0,11,8,97.38,0,0,67.48,0,0
92118,0,7,7,161.11,0,0,0,2,2
92119,0,25,2,86.57,0,0,48.49,5,0
92120,0,20,18,62.45,0,0,62.45,0,0
92121,0,11,11,244.72,0,0,0,2,2
92122,0,5,5,147.93,0,0,0,2,2
92123,0,24,21,0,1,1,0,2,2
92124,0,1,1,84.05,0,0,84.05,0,0
92126,0,1,1,280,0,0,77.78,0,0
92127,0,2,2,178.93,0,0,70.66,0,0
92128,0,12,5,197.06,0,0,0,3,2
92129,0,1,1,265.51,0,0,0,1,1
92130,0,8,8,NA,0,0,0,2,2
92131,0,1,1,334.69,0,0,0,2,2
92132,17.98,88,17,118.06,0,0,17.98,7,3
92134,0,87,3,81.38,0,0,30.21,7,0
92135,31.09,7,0,162.83,0,0,31.09,2,0
92139,48.91,1,0,134.33,0,0,60.43,0,0
92140,38.84,11,0,108.13,0,0,38.84,4,0
92147,13.34,3,1,149.22,0,0,13.34,2,2
92154,0,15,10,57.95,1,0,0,4,2
92155,23.14,7,7,179.39,0,0,23.14,2,2
92173,0,12,2,90.88,0,0,33.2,2,0
92201,0,2,2,NA,0,0,0,1,1
92203,0,1,1,NA,0,0,72.24,0,0
92211,0,2,2,NA,0,0,124.08,0,0
92220,0,5,5,NA,0,0,0,2,2
92223,0,3,3,314.97,0,0,0,1,1
92227,0,3,3,292.92,0,0,0,1,1
92231,0,5,5,0,1,1,216.98,0,0
92233,0,2,2,NA,0,0,254.81,0,0
92234,0,8,8,101.77,0,0,0,1,1
92240,0,1,1,182.65,0,0,0,3,3
92243,0,23,23,0,1,1,0,2,2
92249,0,1,1,105.87,0,0,105.87,0,0
92251,0,5,5,127.31,0,0,127.31,0,0
92253,0,1,1,NA,0,0,0,2,2
92260,0,5,5,NA,0,0,102.49,0,0
92262,0,15,15,0,1,1,0,9,9
92264,0,3,3,76.55,0,0,0,2,2
92270,0,21,21,195.3,0,0,0,3,3
92284,0,3,3,NA,0,0,0,2,2
92301,0,1,1,291.73,0,0,132.72,0,0
92307,0,3,3,229.75,0,0,149.76,0,0
92308,0,1,1,168.47,0,0,148.47,0,0
92311,0,1,1,NA,0,0,0,1,1
92313,0,3,3,63.72,0,0,63.72,0,0
92315,0,2,2,NA,0,0,NA,0,0
92324,0,15,15,0,1,1,0,2,2
92335,0,6,4,166.44,0,0,0,2,1
92336,0,6,2,224.69,0,0,0,2,1
92337,0,2,2,190.12,0,0,86.02,0,0
92345,0,3,3,0,1,1,0,1,1
92354,0,26,26,87.81,0,0,0,2,2
92363,0,1,1,427.33,0,0,168.49,0,0
92373,0,25,18,0,1,1,0,4,2
92374,0,25,7,49.81,1,0,0,4,2
92376,0,1,1,108.23,0,0,0,1,1
92377,0,1,1,188.93,0,0,86.33,0,0
92392,0,2,2,161.64,0,0,0,2,2
92395,0,5,5,115.83,0,0,0,2,2
92399,0,2,2,176.59,0,0,0,1,1
92401,0,22,9,77.17,0,0,46.58,2,0
92404,0,4,3,147.8,0,0,52.37,1,0
92405,0,13,1,113.76,0,0,0,1,1
92407,0,1,1,176.47,0,0,0,1,1
92408,0,13,12,70.41,0,0,0,1,1
92410,0,10,9,70.34,0,0,47.75,1,0
92411,42.23,10,0,102.11,0,0,48.41,1,0
92501,0,14,8,0,1,1,0,5,5
92503,0,3,3,159.07,0,0,0,1,1
92504,0,23,3,112.8,0,0,0,7,1
92505,33.62,3,0,186.32,0,0,33.62,1,0
92506,0,23,20,87.07,0,0,0,7,6
92507,0,14,6,54.82,1,0,54.82,5,0
92518,0,3,3,304.22,0,0,131.45,0,0
92530,0,2,2,NA,0,0,0,1,1
92532,0,3,3,NA,0,0,120.99,0,0
92543,0,13,10,0,1,1,0,2,2
92544,0,2,2,62.48,0,0,0,1,1
92545,0,13,3,52.73,1,0,52.73,2,0
92553,0,7,7,282.65,0,0,128.45,0,0
92555,0,11,11,343.62,0,0,192.91,0,0
92557,51.43,7,0,197.05,0,0,164.06,0,0
92562,0,11,11,NA,0,0,0,4,4
92563,0,3,3,NA,0,0,0,1,1
92570,0,2,2,NA,0,0,172.88,0,0
92582,50.98,7,0,82.61,0,0,82.61,0,0
92583,0,7,7,78.61,0,0,78.61,0,0
92584,0,2,2,NA,0,0,78.03,0,0
92586,0,3,3,NA,0,0,0,2,2
92590,0,9,9,NA,0,0,0,1,1
92591,0,2,2,NA,0,0,0,2,2
92592,0,4,4,450.3,0,0,0,2,2
92602,27.95,5,4,84.89,0,0,70.61,0,0
92603,53.68,8,0,170.96,0,0,57.61,2,0
92604,0,29,8,131.78,0,0,73.79,0,0
92606,0,16,8,115.62,0,0,66.46,0,0
92610,0,2,2,259.17,0,0,89.81,0,0
92612,0,16,13,137,0,0,0,2,2
92614,0,24,13,146.95,0,0,25.63,2,2
92617,0,16,3,125.91,0,0,36,2,0
92618,0,18,12,166.55,0,0,94.18,0,0
92620,0,11,1,110.33,0,0,89.3,0,0
92625,55.64,23,0,110.59,0,0,0,11,1
92626,0,19,12,51.52,1,0,0,23,11
92627,0,41,7,0,1,1,0,30,12
92629,0,2,2,NA,0,0,0,6,6
92630,0,1,1,NA,0,0,0,2,2
92637,0,23,5,NA,0,0,0,7,1
92646,0,9,1,87.54,0,0,0,10,4
92647,0,13,8,126.11,0,0,0,5,2
92648,0,9,8,126.69,0,0,0,10,6
92649,51.33,8,0,154.91,0,0,0,5,1
92651,0,4,4,NA,0,0,0,8,8
92653,0,23,10,NA,0,0,0,7,4
92655,17.74,18,5,85.43,0,0,17.74,5,2
92656,0,23,8,NA,0,0,0,7,2
92660,0,23,23,104.48,0,0,0,11,8
92661,55.66,23,0,96.22,0,0,0,11,2
92662,44.67,45,0,85.24,0,0,13.87,18,2
92663,0,29,22,42.48,1,0,0,19,7
92672,0,2,2,1384.49,0,0,0,4,4
92675,0,6,6,1285.43,0,0,0,12,12
92677,0,5,5,NA,0,0,0,4,4
92679,36.69,1,0,NA,0,0,36.69,1,0
92683,0,18,5,70.86,0,0,0,5,2
92688,0,1,1,NA,0,0,0,1,1
92691,0,12,12,NA,0,0,0,5,2
92692,35.12,12,0,NA,0,0,0,5,3
92701,0,46,23,64.13,0,0,51.29,8,0
92703,0,34,2,107.06,0,0,0,3,2
92704,0,10,4,116.56,0,0,0,7,1
92705,0,42,21,0,1,1,0,5,3
92706,0,53,1,77.31,0,0,44.27,4,0
92707,0,31,4,111.74,0,0,0,5,4
92708,0,8,8,121.61,0,0,0,4,4
92780,0,64,16,40.22,1,0,0,5,2
92782,0,21,4,61.94,0,0,52.75,2,0
92801,0,10,6,67.07,0,0,0,4,4
92802,0,4,1,85.96,0,0,35.58,1,0
92804,0,11,4,41.37,1,0,55.79,4,0
92805,0,5,2,60.11,0,0,70.76,0,0
92806,0,4,2,89.39,0,0,46.02,1,0
92807,0,5,5,144.51,0,0,75.01,0,0
92808,47.05,1,0,198.44,0,0,0,2,2
92821,33.81,4,0,94.03,0,0,102.29,0,0
92831,46.26,8,0,57.36,1,0,52.11,1,0
92832,0,4,2,0,1,1,67.07,0,0
92833,0,15,2,50.76,1,0,64.59,0,0
92835,0,4,4,60.22,0,0,85.46,0,0
92840,0,6,1,92.92,0,0,0,1,1
92841,30.32,11,0,42.75,1,0,30.32,2,0
92843,0,12,4,113.62,0,0,36.83,4,0
92844,0,14,5,73.03,0,0,0,3,1
92860,0,4,4,278.69,0,0,0,1,1
92861,25.64,5,2,82.68,0,0,54.59,1,0
92865,46.02,4,0,117.8,0,0,0,1,1
92866,0,55,2,55.54,1,0,38.75,5,0
92867,0,7,2,79.16,0,0,50.44,1,0
92868,0,30,27,92.37,0,0,0,2,2
92869,0,28,3,57.22,1,0,57.22,3,0
92870,0,2,2,98.17,0,0,0,1,1
92879,0,1,1,NA,0,0,0,1,1
92880,0,1,1,230.43,0,0,78.58,0,0
92881,0,4,4,NA,0,0,0,1,1
92882,0,4,4,NA,0,0,0,1,1
92883,0,1,1,NA,0,0,0,1,1
92886,0,4,4,169.17,0,0,0,1,1
92887,0,1,1,NA,0,0,47.05,2,0
93001,0,4,4,0,1,1,0,1,1
93003,0,35,35,0,1,1,0,3,3
93010,0,9,9,201.3,0,0,0,2,2
93012,0,2,2,243.55,0,0,82.69,0,0
93022,0,1,1,200.01,0,0,200.01,0,0
93023,0,1,1,279.89,0,0,279.89,0,0
93030,0,5,2,56.84,1,0,0,2,1
93033,0,5,3,0,1,1,56.84,1,0
93036,0,3,1,87.09,0,0,0,2,1
93041,0,3,3,29.03,1,1,62.39,0,0
93043,37.99,3,0,42.32,1,0,24.48,2,2
