HEROP_ID,GEOID,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_49,Age50_54,Age55_59,Age60_64,AgeOv65,Age15_24P,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,ChildrenP,PovP,UnempP,VacantP
050US46035,46035,17503,7490,9637,1319,2803,1207,1182,7325,815,702,715,780,3044,13.65,65.4,17.39,98.05,0.13,0.22,1.39,0.32,0.03,0.08,24.11,27.55,14.97,4.17,7.24
050US46037,46037,6978,3914,3468,502,1082,440,284,2395,340,287,355,399,1618,10.38,57.02,23.19,93.15,0.01,0.16,6.71,0.07,0,0.06,30.8,27.11,21.72,4.33,30.2
050US46039,46039,4522,2208,2378,316,669,313,162,1611,244,234,241,270,937,10.5,57.41,20.72,99.47,0.02,0.31,0.22,0.2,0,0.09,30.85,26.69,16.59,2.65,19.97
050US46041,46041,5523,2123,2842,680,1227,460,322,2308,223,224,201,201,459,14.16,76.32,8.31,32.95,0.2,0.83,66.63,0.05,0.09,0.07,32.9,40.23,44.4,15.78,18.94
050US46043,46043,3746,1517,1825,315,640,252,136,1261,185,172,173,217,783,10.36,59.16,20.9,99.33,0,0.05,0.59,0.05,0,0.03,42.04,30.38,21.75,1.47,10.88
050US46045,46045,4356,2004,2193,296,662,268,148,1434,238,216,236,276,998,9.55,54.91,22.91,99.38,0.02,0.11,0.44,0.09,0,0.07,35.81,26.74,23.18,1.6,16.72
050US46047,46047,7353,3692,4035,376,1097,445,220,2647,421,392,435,458,1527,9.04,56.03,20.77,92.57,0.37,1.63,6.12,0.37,0.04,0.53,25.93,24.36,14.48,3.67,22.43
050US46049,46049,2744,1286,1437,195,433,163,95,902,152,139,174,177,572,9.4,55.76,20.85,99.74,0,0.11,0.22,0.04,0,0,32.89,26.79,24.31,1.96,17.81
050US46051,46051,8372,3549,4377,588,1491,555,344,3268,395,348,365,408,1509,10.74,63.87,18.02,99.31,0.04,0.13,0.39,0.2,0,0.06,26,29.69,10.79,4.12,11.13
050US46053,46053,5359,2595,2605,389,895,343,154,1826,251,254,274,259,1211,9.27,58.03,22.6,94.51,0.02,0.5,5.3,0.09,0,0.07,29.72,28.79,21.62,3.81,17.57
050US46055,46055,2624,1071,1313,197,598,184,90,1026,102,123,89,109,380,10.44,69.4,14.48,97.9,0.15,0.42,1.37,0.46,0,0.11,16.4,35.48,13.59,0.18,13.54
050US46057,46057,4974,2500,2411,343,866,337,195,1708,237,192,217,285,1126,10.7,58.64,22.64,99.4,0.08,0.26,0.2,0.14,0,0.18,30.52,28.89,16.31,2.05,25.84
050US46059,46059,4272,2053,2226,291,661,297,157,1519,207,205,247,273,869,10.63,57.84,20.34,99.51,0.07,0.26,0.12,0.26,0,0.05,26.65,27.55,17.61,1.89,20.85
050US46061,46061,2994,1232,1588,221,545,226,142,1122,166,140,144,172,484,12.29,63.06,16.17,99.77,0,0.07,0.23,0,0,0,26.85,30.79,16.77,2.36,12.99
050US46063,46063,1669,776,886,147,310,129,69,703,72,69,67,72,229,11.86,69.5,13.72,98.56,0.3,0.18,0.96,0,0,0.18,17.16,33.19,18.88,1.23,23.71
050US46065,46065,14817,6255,8630,1154,2590,984,670,6578,849,656,627,600,1763,11.16,69.66,11.9,92.64,0.13,0.76,6.71,0.28,0.01,0.24,15.5,29.86,10.42,2.25,7.59
050US46067,46067,8262,3657,4046,520,1223,489,267,2672,379,384,469,480,2135,9.15,53.44,25.84,99.5,0.01,0.17,0.27,0.13,0,0.08,37.36,25.19,19.21,2.08,11.92
050US46069,46069,1696,816,853,119,266,83,46,560,59,89,103,103,397,7.61,55.72,23.41,96.52,0.06,0.41,3.36,0.06,0,0,28.84,26.3,16.5,2.38,16.67
050US46071,46071,2811,1147,1452,284,565,233,140,1107,142,120,115,124,354,13.27,69.58,12.59,57.24,0.11,0.5,42.44,0.14,0.04,0.04,31.06,35.75,38.75,10.62,21.27
050US46073,46073,2425,1182,1201,131,386,155,85,816,125,128,107,144,588,9.9,54.97,24.25,99.51,0,0.04,0.21,0.29,0,0,31.95,26.23,18.19,2.15,18.27
050US46075,46075,1324,699,725,102,210,88,55,498,69,69,75,74,227,10.8,61.18,17.15,99.4,0,0.08,0.53,0.08,0,0,24.28,28.1,15.11,1.89,25.75
050US46077,46077,5925,2765,2977,389,919,343,194,2000,250,290,317,352,1408,9.06,55.83,23.76,99.66,0,0.08,0.19,0.12,0,0.03,26.02,25.99,13.53,2.3,14.76
050US46079,46079,10550,5148,5829,707,1678,820,715,4430,444,428,437,509,1917,14.55,64.6,18.17,99.22,0.11,0.26,0.31,0.2,0.01,0.14,20.44,26.58,10.42,2.42,21.72
050US46081,46081,20655,9092,12091,1425,3278,1743,1596,9547,963,796,809,885,2952,16.17,68.99,14.29,96.59,0.14,1.58,2.59,0.24,0.03,0.41,18.27,27.17,14.03,4.4,12.82
050US46083,46083,15427,5823,8473,1238,2823,1017,675,6556,825,579,597,600,2209,10.97,68.82,14.32,99.12,0.14,0.15,0.38,0.27,0,0.09,20.53,30.76,6.16,2,6.22
050US46085,46085,3638,1523,1938,331,697,284,170,1437,163,180,182,162,486,12.48,67.76,13.36,70.89,0.08,0.49,28.89,0.05,0,0.08,29.03,33.37,24.67,5.57,16.74
050US46087,46087,5688,2371,2812,404,914,382,201,1968,297,217,268,329,1291,10.25,57.77,22.7,99.37,0,0.14,0.49,0.11,0,0.04,28.35,27.87,11.78,1.77,9.53
050US46089,46089,3228,1566,1614,169,433,181,90,952,152,185,207,241,889,8.4,48.14,27.54,99.85,0.03,0,0.06,0.06,0,0,54.04,22.46,21.47,1.86,14.94
050US46091,46091,4844,2640,2493,337,760,271,195,1671,242,246,262,269,1057,9.62,57.14,21.82,94.3,0.02,0.27,5.59,0.04,0,0.04,34.35,26.71,17.66,6.55,27.31
050US46093,46093,21878,7592,12632,1920,4109,1734,1416,10455,963,788,759,730,2154,14.4,75.35,9.85,94.4,2.37,1.77,1.81,0.7,0.08,0.64,18.16,32.42,10.36,4.04,6.69
050US46095,46095,2137,910,1088,208,439,173,107,832,87,102,88,101,280,13.1,69.21,13.1,53.02,0.05,0.7,46.75,0.09,0,0.09,32.03,35.99,41.34,7.78,25.16
050US46097,46097,3272,1474,1584,227,534,181,123,1076,149,120,162,204,800,9.29,56.14,24.45,99.85,0,0.18,0.12,0,0,0.03,28.73,27.14,16.56,2.57,13.43
050US46099,46099,123809,49780,75969,9812,18917,8319,9553,60117,6123,4957,4763,4727,14393,14.44,71.76,11.63,97.29,0.61,0.52,1.36,0.54,0.03,0.17,16.87,27.01,8.05,2.87,4.22
050US46101,46101,6507,2666,3353,533,1168,437,308,2511,337,269,274,264,1151,11.45,64.73,17.69,91.46,0.15,0.2,8.1,0.18,0.02,0.09,25.37,30.78,13.33,3.53,10.05
050US46103,46103,81343,33741,49429,7512,13054,5493,6698,39279,3933,3303,3144,2985,8133,14.99,73.57,10,89.46,1.58,2.18,7.17,1.06,0.09,0.64,15.21,29.24,12.89,5.77,9.45
050US46105,46105,3932,2007,2079,235,632,203,146,1433,197,181,205,222,827,8.88,58.49,21.03,98.14,0.15,0.43,1.42,0.05,0,0.23,27.47,26.09,15.19,1.24,20.98
050US46107,46107,3190,1664,1621,198,534,195,110,1107,156,161,164,185,685,9.56,57.65,21.47,98.97,0,0.16,0.82,0.06,0,0.16,28.89,27.71,19.04,2.7,24.94
050US46109,46109,9914,4728,5051,796,1690,727,477,3612,513,463,463,510,1867,12.14,61.51,18.83,76.81,0,0.28,23,0.09,0.01,0.09,36.46,30.22,26.35,6.09,23.46
050US46111,46111,2833,1326,1483,212,495,167,104,1019,133,113,150,174,537,9.57,60.92,18.96,99.89,0,0.53,0,0.07,0.04,0,26.09,28.7,21.05,2.78,20.14
050US46113,46113,9902,2699,4936,1391,2409,1065,769,4273,411,352,282,258,526,18.52,81.53,5.31,5.04,0.05,1.81,94.67,0.03,0.02,0.19,40.65,44.84,63.12,30.53,18.3
050US46115,46115,7981,3545,4333,589,1236,527,343,3095,350,371,408,456,1476,10.9,61.65,18.49,99.1,0.03,0.19,0.81,0.03,0,0.04,27.19,27.21,18.65,1.84,14.75
050US46117,46117,2453,1056,1413,200,441,198,119,1041,167,126,116,96,266,12.92,68.57,10.84,93.52,0.04,0.41,6.32,0,0,0.12,22.46,31.55,12.43,2.17,12.78
050US46119,46119,1589,811,904,92,277,108,66,616,104,95,90,73,242,10.95,61.99,15.23,98.93,0.06,0.19,0.94,0,0,0.06,21.09,27.88,13.11,2.02,23.43
050US46121,46121,8352,2572,4110,1154,2090,811,589,3580,336,228,256,233,475,16.76,81.7,5.69,17.13,0.12,1.47,82.41,0.06,0.01,0.26,32.8,45.1,50.19,20.61,14.07
050US46123,46123,6924,3023,3649,553,1206,475,287,2604,348,329,340,353,1191,11.01,63.01,17.2,90.19,0,0.13,9.68,0.1,0,0.03,28.5,30.1,20.62,4.8,14.89
050US46125,46125,8576,3800,4359,538,1386,533,285,3001,420,381,433,489,1928,9.54,57.43,22.48,99.6,0.05,0.21,0.3,0.05,0,0,27.21,26.69,14.35,2.06,12.32
050US46127,46127,10189,4286,5516,725,1789,693,466,4087,517,416,445,517,1693,11.38,64.79,16.62,99.04,0.2,0.66,0.33,0.26,0,0.17,25.77,29.25,13.02,3.45,9.96
050US46129,46129,6087,2928,3237,397,921,365,242,2111,318,355,340,372,1273,9.97,56.33,20.91,92.1,0.03,0.43,7.67,0.18,0,0.02,28.52,25.91,17.79,3.19,16.43
050US46135,46135,19252,7571,11280,1426,2953,1231,1278,8471,1020,865,772,867,2878,13.03,66.75,14.95,96.93,0.59,0.46,2.14,0.25,0.03,0.06,22.8,26.46,13.51,1.89,6.13
050US46137,46137,2220,800,1103,264,543,201,117,887,103,75,97,78,173,14.32,76.31,7.79,35.59,0.14,1.31,63.96,0.09,0.09,0.14,37.47,42.52,51.08,15.58,21.25
050US47001,47001,68250,29323,41431,4206,9297,4635,4105,29448,4264,3546,3388,3616,10485,12.81,62.93,15.36,94.67,4.05,0.56,0.36,0.79,0.01,0.12,27.58,23.93,14.31,6.29,6.61
050US47003,47003,30411,12638,18160,2043,4321,2253,2021,13182,1853,1534,1486,1456,4536,14.05,64.27,14.92,89.1,10.09,0.57,0.12,0.47,0.01,0.21,42.44,25.37,15.99,5.09,8.15
050US47005,47005,14524,7107,8587,811,1904,996,875,5858,866,847,814,827,2597,12.88,59.03,17.88,97.14,2.38,0.5,0.16,0.21,0,0.11,43.7,23,17.24,6.53,18.62
050US47007,47007,9669,3771,6140,573,1283,826,644,4686,569,522,441,434,1161,15.2,67.66,12.01,95.58,3.88,0.39,0.43,0.03,0,0.07,47.88,24.49,19.15,7.73,13.52
050US47009,47009,85969,36532,53699,5279,10871,6060,5839,39059,5631,4553,4016,3952,12608,13.84,64.22,14.67,95.97,3.24,0.43,0.23,0.47,0.01,0.09,31.54,22.87,12.36,6.89,7.96
050US47011,47011,73712,29562,47293,4719,10217,5964,6022,35313,4808,3882,3455,3147,8171,16.26,68.17,11.09,95.14,3.93,0.97,0.27,0.31,0.01,0.34,35.6,24.76,13.8,5.04,6.62
050US47013,47013,35079,14817,20916,2222,5018,2888,2388,15245,2168,1886,1710,1670,5160,15.04,64.1,14.71,99,0.37,0.33,0.5,0.11,0.01,0.02,52.52,25.66,26.85,10.77,11.25
050US47015,47015,10467,4368,6235,658,1523,723,719,4415,614,572,616,474,1595,13.78,63.02,15.24,97.79,1.78,0.37,0.14,0.13,0,0.15,45.44,25.19,14.47,4.36,8.88
050US47017,47017,27514,11783,16037,1707,3701,1978,1761,11206,1683,1401,1415,1455,4946,13.59,60.38,17.98,88.33,11.41,0.45,0.13,0.04,0,0.1,44.67,23.74,15.9,6.86,8.96
050US47019,47019,51505,21779,32292,2939,6256,3911,3938,23210,3316,2838,2555,2567,7824,15.24,62.92,15.19,98.56,0.89,0.37,0.18,0.26,0.02,0.1,42.53,22.11,17.99,7.73,7.3
050US47021,47021,27140,10297,17262,2086,4297,1942,1690,13283,1712,1384,1105,1001,2272,13.38,72.46,8.37,97.49,1.97,0.51,0.31,0.11,0.03,0.1,34.99,28.03,10.83,5.41,7.59
050US47023,47023,12819,4944,7888,819,1681,1237,1312,5972,665,623,570,572,1917,19.88,66.09,14.95,88.58,11.01,0.41,0.16,0.17,0,0.08,45.43,23.51,18.88,6.77,7.81
050US47025,47025,26137,10711,16071,1610,3741,2228,1990,12101,1573,1344,1240,1130,3398,16.14,66.77,13,98.33,0.96,0.32,0.21,0.41,0.02,0.07,49.23,25.51,25.66,7.99,10.1
050US47027,47027,7238,3340,4390,391,973,523,476,3052,475,426,377,370,1174,13.8,61.01,16.22,98.13,1.6,0.37,0.15,0.04,0,0.07,51.47,23.13,23,6.55,14.52
050US47029,47029,29141,12282,18407,1714,3918,2266,2072,13268,1856,1645,1550,1440,3750,14.89,64.86,12.87,97.45,2.1,0.49,0.27,0.1,0.01,0.07,49.59,23.97,25.26,10.81,8.88
050US47031,47031,40339,16786,24336,2771,5895,2828,2513,17202,2404,2226,2134,2083,5624,13.24,64.13,13.94,95.34,3.7,0.65,0.21,0.61,0.01,0.13,34.95,25.73,15.23,5.2,7.66
050US47033,47033,13378,5521,7580,839,1847,936,779,5485,809,676,591,590,2541,12.82,61.08,18.99,82.95,16.83,0.37,0.07,0.05,0.01,0.08,42.77,24.35,17.6,6.69,6.12
050US47035,47035,34736,15864,20507,2108,4458,2527,2126,14291,1938,1851,1882,2100,6108,13.4,60.04,17.58,99.25,0.12,0.36,0.39,0.13,0.01,0.1,40.17,23.38,18.11,8.87,15.37
050US47037,47037,510781,229064,335012,35943,62588,34714,42831,260756,27251,22908,21242,20865,59229,15.18,70.34,11.6,74.74,23.35,0.93,0.23,1.37,0.02,0.3,24.14,22.82,12.97,4.97,9.4
050US47039,47039,10472,5346,6100,543,1397,717,668,4187,657,594,539,575,1980,13.23,58.51,18.91,95.49,3.98,0.47,0.22,0.19,0.01,0.11,47.05,22.84,19.9,5.99,21.14
050US47041,47041,14360,6694,8620,869,1962,1021,951,6056,896,802,731,766,2278,13.73,61.89,15.86,98.01,1.5,0.43,0.13,0.06,0.02,0.28,49.68,24.11,20.33,5.95,14.91
050US47043,47043,35061,14149,21102,2611,5358,2652,2389,15772,2063,1790,1624,1460,4383,14.38,67.71,12.5,94.54,4.97,0.5,0.19,0.2,0,0.09,38.49,27.31,15.35,6.52,7.99
050US47045,47045,34854,14384,20739,2326,5061,2582,2395,15449,2099,1701,1527,1483,5208,14.28,65.52,14.94,87.63,11.89,0.39,0.18,0.17,0.01,0.12,44.72,25.56,17.61,6.77,5.33
050US47047,47047,25559,9115,14598,1996,4272,2122,1596,11116,1395,1240,1175,1045,3320,14.55,68.02,12.99,55.57,44.19,0.51,0.13,0.05,0,0.05,44.51,29.9,24.11,8.37,7.26
050US47049,47049,14669,6120,8864,898,2176,1235,1011,6552,938,776,698,655,1976,15.31,65.62,13.47,99.78,0.01,0.27,0.07,0.1,0.03,0.02,55.12,26.1,32.3,9.77,9.95
050US47051,47051,34725,13717,21197,2184,4750,2934,2404,15354,2149,1791,1752,1747,4998,15.37,64.18,14.39,93.38,6.03,0.54,0.16,0.24,0.04,0.16,36.54,24.56,14.38,7.3,7.71
050US47053,47053,46315,19635,26748,2850,6296,3257,2843,18884,2660,2305,2374,2430,8516,13.17,60.52,18.39,80.4,19.31,0.39,0.08,0.11,0.02,0.08,42.51,23.86,16.19,8.69,6.49
050US47055,47055,25741,10828,15156,1724,3567,2016,1678,10921,1637,1371,1202,1163,4156,14.35,62.98,16.15,86.18,13.23,0.42,0.22,0.23,0.01,0.13,39.88,24.98,16.43,6.37,9.2
050US47057,47057,17095,7501,10718,1028,2355,1320,1264,7750,1104,978,864,810,2206,15.12,65.12,12.9,99.09,0.6,0.24,0.25,0.03,0.02,0.02,53.69,24.4,20.53,6.1,14.76
050US47059,47059,55853,23270,35321,3203,7140,4128,3836,24809,3622,3374,3079,2891,7735,14.26,62.94,13.85,97.47,2.19,0.29,0.16,0.12,0,0.06,41.87,22.91,16.92,7.15,7.68
050US47061,47061,13362,5155,7729,861,2150,1158,885,5720,833,732,580,571,1915,15.29,65.34,14.33,99.49,0.14,0.51,0.21,0.04,0,0.11,55.28,27.83,23.93,8.78,7.2
050US47063,47063,50480,20514,32362,3118,6605,4010,3612,23069,3579,2964,2755,2354,6036,15.1,64.96,11.96,94.87,4.6,0.35,0.17,0.24,0.01,0.1,38.36,23.93,13.95,6.18,5.29
050US47065,47065,285536,122588,178190,18946,38199,20659,20483,131581,16990,14201,13785,13498,38336,14.41,66.1,13.43,79.64,19.08,0.68,0.2,0.86,0.01,0.2,27.46,24.17,13.12,5.74,8.8
050US47067,47067,6739,2890,3980,412,1002,475,461,2847,393,349,358,320,1058,13.89,63.23,15.7,97.88,1.81,0.52,0.27,0.01,0,0.03,57.62,25.24,40.05,10.57,14.05
050US47069,47069,23377,9174,13417,1772,3772,1773,1548,10125,1196,1041,1053,1079,3339,14.21,67.03,14.28,62.18,37.42,0.75,0.09,0.27,0,0.05,46.98,28.32,23.31,8.83,9.79
050US47071,47071,22633,10275,13467,1435,3166,1696,1470,9513,1412,1198,1155,1240,3514,13.99,62.36,15.53,95.17,4.41,0.38,0.15,0.13,0.03,0.11,45.15,24.97,20.14,6.54,15.08
050US47073,47073,44565,18779,28082,2666,5861,3418,3080,20319,3013,2563,2195,2059,5889,14.58,64.73,13.21,97.98,1.66,0.3,0.18,0.13,0,0.05,42.01,23.77,17.89,7.32,8.58
050US47075,47075,19437,7475,10793,1367,3352,1497,1264,8305,902,831,856,818,3006,14.2,67.01,15.47,49.78,49.65,0.8,0.12,0.09,0.01,0.34,47.03,29.01,27.46,8.74,6.17
050US47077,47077,21844,9278,13094,1352,3175,1536,1373,9345,1304,1088,1184,1098,3298,13.32,63.5,15.1,91.48,8.31,0.46,0.09,0.08,0,0.03,44.85,24.96,15.76,5.07,8.09
050US47079,47079,27888,13774,16033,1594,3684,1833,1506,10850,1626,1502,1495,1653,5484,11.97,57.83,19.66,89.48,10.09,0.39,0.18,0.19,0.01,0.06,40,22.84,18.92,8.33,17.51
050US47081,47081,16754,6662,10400,1062,2237,1187,1081,7643,1008,907,801,761,2335,13.54,65.31,13.94,94.49,5.13,0.4,0.24,0.05,0,0.1,44.37,23.99,18.07,7.09,10.3
050US47083,47083,7018,3085,4079,420,942,533,406,2830,413,398,415,352,1248,13.38,59.73,17.78,95.83,3.82,0.58,0.17,0.06,0.01,0.11,47.25,24.1,18.7,8.74,13.03
050US47085,47085,15795,7136,9531,989,2257,1156,942,6611,1030,904,849,862,2293,13.28,62.41,14.52,96.07,3.49,0.4,0.16,0.18,0.02,0.07,36.48,25.14,14.4,8.39,15.04
050US47087,47087,9297,4219,5585,517,1185,653,614,3931,562,511,507,486,1598,13.63,60.59,17.19,99.46,0.08,0.41,0.2,0.19,0.01,0.05,54.8,22.74,20.04,8.89,13.68
050US47089,47089,33016,14170,21379,1796,3950,2959,2821,15226,2233,1972,1812,1628,4399,17.51,63.52,13.32,96.73,2.82,0.3,0.23,0.1,0.02,0.1,39.54,21.92,15.09,7.25,12.99
050US47091,47091,13766,6090,8309,787,1752,1054,885,5846,919,802,700,694,2266,14.09,60.91,16.46,99.29,0.44,0.23,0.1,0.09,0.01,0.07,52.82,23.18,28.54,8.3,11.23
050US47093,47093,335749,143582,217947,21426,41303,24918,30077,165136,19433,15962,14799,15000,42690,16.38,67.87,12.71,89.78,8.82,0.62,0.24,0.98,0.01,0.18,25.42,22.37,14.08,5.56,6.92
050US47095,47095,7129,2610,4509,399,869,502,672,3440,366,360,343,297,1055,16.47,66.04,14.8,76,23.87,0.38,0.06,0.03,0,0.04,50.45,21.95,27.47,9.11,7.36
050US47097,47097,23491,9343,13564,1686,3720,1672,1643,10302,1264,1087,974,934,3524,14.11,66.87,15,68.14,31.09,0.76,0.54,0.06,0.03,0.14,47.95,27.26,22.43,10.97,9.85
050US47099,47099,35303,14229,20882,2553,5089,2609,2503,15138,2075,1866,1732,1644,5206,14.48,64.53,14.75,98.2,1.37,0.41,0.17,0.2,0.01,0.07,46.32,26.1,15.33,5.47,6.26
050US47101,47101,9247,3943,5372,621,1419,719,582,3953,531,441,439,447,1396,14.07,64.81,15.1,98.22,1.29,0.58,0.28,0.05,0.02,0.14,48.51,26.81,20.98,6.82,10.4
050US47103,47103,28157,11902,16809,1850,3978,1978,1815,11922,1668,1529,1430,1412,4368,13.47,63.04,15.51,90.86,8.6,0.49,0.13,0.21,0.01,0.18,42.55,24.79,14.16,5.35,8.58
050US47105,47105,31255,12995,19370,1951,4016,2197,2052,13741,2025,1711,1655,1603,4553,13.59,63.06,14.57,98.33,1.28,0.27,0.17,0.16,0,0.07,36.25,23.46,13.58,6.02,6.46
050US47107,47107,42383,17616,25936,2583,5892,3216,2876,18664,2704,2327,2129,2011,6073,14.37,64.03,14.33,94.58,4.84,0.41,0.23,0.27,0.01,0.07,42.87,24.48,17.2,8.28,7.18
050US47109,47109,22422,9734,13304,1331,3186,1560,1305,9209,1481,1241,1160,1199,3615,12.78,61.22,16.12,93.29,6.39,0.42,0.09,0.17,0,0.05,42.62,24.54,20.26,6.55,9.25
050US47111,47111,15906,6879,9577,1083,2274,1124,1150,6987,995,763,789,710,2305,14.3,65.03,14.49,99.4,0.28,0.25,0.22,0.06,0,0.04,50.83,25.3,19.25,4.88,10.47
050US47113,47113,77982,31809,46894,5508,11602,6037,5869,36073,4129,3347,3239,3321,10763,15.27,68.2,13.8,68.51,30.99,0.48,0.08,0.32,0,0.09,31.7,26.06,17.02,6.08,6.92
050US47115,47115,24860,10011,15298,1643,3659,2004,1617,11238,1604,1312,1262,1107,3035,14.57,66.53,12.21,95.53,4.16,0.34,0.14,0.13,0,0.03,48.11,26.26,19.34,8.31,7.95
050US47117,47117,21539,8909,12818,1374,3131,1571,1417,9479,1323,999,980,986,3267,13.87,64.92,15.17,90.7,8.86,0.43,0.11,0.24,0.01,0.08,39.99,25.32,13.09,4.53,7.19
050US47119,47119,54812,22286,33280,3875,8190,3748,3569,24692,3085,2638,2547,2531,7254,13.35,67.06,13.23,83.68,15.7,0.59,0.14,0.28,0.01,0.18,34.75,26.05,13.23,5.7,7.53
050US47121,47121,8033,3689,5051,461,1159,646,582,3686,544,456,360,382,985,15.29,66.05,12.26,98.15,1.47,0.21,0.35,0.02,0,0.01,47.29,24.86,22.27,6.95,18.79
050US47123,47123,30541,12803,18621,1958,4297,2617,2159,13641,2031,1601,1464,1360,4189,15.64,65.15,13.72,96.79,2.73,0.4,0.16,0.23,0,0.09,50.08,25.31,17.76,6.95,11.25
050US47125,47125,100498,37233,65894,8681,14030,7865,11905,54143,4690,3977,3785,3221,7971,19.67,76.47,7.93,78.73,17.78,3.21,0.39,1.62,0.2,1.28,22.1,26.5,12.83,8.04,7.76
050US47127,47127,4721,1912,2878,271,699,380,281,2037,344,264,221,245,640,14,63.69,13.56,96.08,3.69,0.42,0.17,0.04,0,0.02,33.34,25.48,6.51,2.69,9.31
050US47129,47129,17300,6378,10804,1066,2509,1422,1226,8304,1015,855,794,723,2034,15.31,68.66,11.76,98.02,1.53,0.35,0.27,0.1,0.04,0.04,43.34,25.79,20.17,11.26,8.42
050US47131,47131,31717,13359,18944,1853,4429,2523,2084,13764,1984,1707,1599,1445,4936,14.53,63.2,15.56,89.3,10.27,0.44,0.15,0.15,0.01,0.13,38.73,24.71,15.17,6.66,7.09
050US47133,47133,17636,7388,10675,1018,2408,1346,1194,7579,1088,1026,923,875,2719,14.4,62.4,15.42,99.69,0.17,0.41,0.06,0.01,0.02,0.06,55.88,24.05,17.91,6.85,8.85
050US47135,47135,6612,3225,3857,459,898,465,373,2623,405,351,395,386,1095,12.67,60.19,16.56,97.85,1.8,0.54,0.12,0.09,0.02,0.12,47.29,25.11,18.6,4.8,22.11
050US47137,47137,4548,2253,2658,294,625,304,270,1799,270,266,283,238,773,12.62,59.76,17,99.87,0,0.29,0.09,0.04,0,0,54.17,24.56,24.87,7.14,20.73
050US47139,47139,13643,5659,8385,787,1788,1144,944,5973,948,792,703,688,1964,15.3,62.65,14.4,99.47,0,0.26,0.18,0.26,0.05,0.04,48.73,24.14,18.28,6.74,10.02
050US47141,47141,51373,21417,33465,3060,6271,4682,5903,25481,2958,2394,2265,2281,6663,20.6,67.76,12.97,97.09,1.7,0.57,0.15,0.89,0,0.17,36.81,21.89,16.58,6.32,7.77
050US47143,47143,24344,10361,14712,1504,3451,2073,1736,10856,1568,1245,1132,1114,3474,15.65,64.95,14.27,96.82,2.39,0.54,0.25,0.2,0.02,0.32,44.02,25.3,18.95,7.94,11.35
050US47145,47145,47227,20334,29065,2666,6350,3517,2777,20025,3112,2748,2608,2663,7055,13.33,61.49,14.94,96.22,3.08,0.45,0.2,0.38,0.02,0.09,33.35,23.52,16,9.45,9.25
050US47147,47147,41494,15823,25054,3167,6423,2901,2531,18806,2312,2064,1974,1693,5055,13.09,68.43,12.18,88.69,10.98,0.42,0.15,0.1,0,0.07,34.53,27.44,10.56,4.52,6.46
050US47149,47149,118570,45755,76786,8934,17803,9847,11978,62592,6334,5041,4173,3682,10011,18.41,75.34,8.44,89.18,9.01,0.78,0.2,1.42,0.02,0.18,26.13,26.8,10.84,4.71,7.95
050US47151,47151,18358,7122,10777,1281,3123,1511,1349,8243,1100,889,767,755,2200,15.58,68.89,11.98,99.48,0.03,0.21,0.36,0.07,0.01,0.05,48.76,29.31,27.81,10.12,8.26
050US47153,47153,8863,3570,5491,572,1302,730,599,4103,542,488,397,373,1086,14.99,67.44,12.25,99.86,0.02,0.28,0.05,0.05,0.01,0.01,48.59,25.79,22.95,5.83,7.93
050US47155,47155,51043,24166,32426,3114,6832,3718,3362,23338,3368,2947,2628,2408,6408,13.87,65.21,12.55,98.86,0.42,0.46,0.25,0.38,0.02,0.06,36.98,23.92,13.15,9.19,19.23
050US47157,47157,826330,327796,513688,66545,124145,64214,64644,407559,43302,35052,31983,31409,86335,15.59,72.4,10.45,55.07,43.58,0.86,0.18,0.91,0.02,0.24,24.87,27.39,18.33,7.27,7.39
050US47159,47159,14143,6049,8356,941,1996,960,894,6089,826,681,693,669,2248,13.11,63.82,15.89,96.34,3.25,0.34,0.25,0.08,0.01,0.06,45.81,25.02,14.51,6.67,11.42
050US47161,47161,9479,4384,5724,484,1221,668,556,3877,592,556,552,548,1649,12.91,58.89,17.4,98.05,1.01,0.51,0.59,0.24,0.03,0.07,41.15,22.22,16.56,6.33,16.1
050US47163,47163,143596,60623,90841,8402,17568,10504,9687,63589,9926,8386,7623,7601,20501,14.06,62.37,14.28,97.55,1.78,0.36,0.26,0.33,0.01,0.07,33.18,22.46,13.59,5.95,6.42
050US47165,47165,103281,39807,64368,7252,16187,8000,6583,48518,7059,5448,4501,3851,10465,14.12,69.67,10.13,93.99,5.39,0.55,0.19,0.33,0.01,0.1,29.35,27.54,9.14,4.94,7.43
050US47167,47167,37568,14071,22024,3214,6470,2881,2540,17103,2139,1673,1524,1388,4057,14.43,71.3,10.8,75.69,23.56,0.67,0.3,0.23,0.03,0.18,38.24,30.58,20.02,7.69,7.38
050US47169,47169,5920,2537,3506,342,851,406,362,2516,339,312,285,282,993,12.97,62.65,16.77,85.14,14.41,0.52,0.24,0.14,0,0.08,52.28,24,17.69,5.08,10.88
050US47171,47171,16549,7076,10112,872,2006,1185,1007,7068,1044,891,910,918,2840,13.25,60.1,17.16,99.63,0.02,0.59,0.07,0.08,0,0.2,40.35,21.74,17.07,9.37,6.43
