ZCTA,time_to_nearest_methadone,count_in_range_methadone,methadone_score
47396,51,0,0.0
47394,36,0,0.0
47393,19,1,0.36666666666666664
47390,48,0,0.0
47388,54,0,0.0
47387,34,0,0.0
47386,56,0,0.0
47385,38,0,0.0
47384,55,0,0.0
47383,61,0,0.0
47382,54,0,0.0
47381,80,0,0.0
47380,52,0,0.0
47374,0,1,1.0
47373,67,0,0.0
47371,62,0,0.0
47369,52,0,0.0
47368,59,0,0.0
47367,59,0,0.0
47362,44,0,0.0
47361,50,0,0.0
47360,43,0,0.0
47359,35,0,0.0
47358,36,0,0.0
47357,23,1,0.23333333333333334
47356,56,0,0.0
47355,23,1,0.23333333333333334
47354,39,0,0.0
47353,18,1,0.4
47352,32,0,0.0
47351,58,0,0.0
47348,38,0,0.0
47346,30,1,0.0
47345,16,1,0.4666666666666667
47344,52,0,0.0
47342,46,0,0.0
47341,15,1,0.5
47340,49,0,0.0
47339,29,1,0.03333333333333333
47338,52,0,0.0
47337,36,0,0.0
47336,62,0,0.0
47335,21,1,0.3
47334,51,0,0.0
47331,35,0,0.0
47330,10,1,0.6666666666666666
47327,19,1,0.36666666666666664
47326,56,0,0.0
47325,32,0,0.0
47324,11,1,0.6333333333333333
47320,63,0,0.0
47306,52,0,0.0
47305,54,0,0.0
47304,50,0,0.0
47303,52,0,0.0
47302,58,0,0.0
47283,80,0,0.0
47282,61,0,0.0
47281,72,0,0.0
47280,45,0,0.0
47274,58,0,0.0
47273,81,0,0.0
47272,50,0,0.0
47270,52,0,0.0
47265,69,0,0.0
47264,61,0,0.0
47263,60,0,0.0
47260,66,0,0.0
47250,33,0,0.0
47247,63,0,0.0
47246,62,0,0.0
47244,76,0,0.0
47243,39,0,0.0
47240,59,0,0.0
47235,76,0,0.0
47234,55,0,0.0
47232,74,0,0.0
47231,52,0,0.0
47230,49,0,0.0
47229,41,0,0.0
47227,60,0,0.0
47226,57,0,0.0
47224,64,0,0.0
47223,83,0,0.0
47220,66,0,0.0
47203,59,0,0.0
47201,54,0,0.0
47177,25,1,0.16666666666666666
47175,80,0,0.0
47172,19,3,0.8333333333333333
47170,32,0,0.0
47167,53,0,0.0
47166,48,0,0.0
47165,47,0,0.0
47164,36,0,0.0
47163,13,1,0.5666666666666667
47162,31,0,0.0
47161,38,0,0.0
47160,46,0,0.0
47150,17,3,0.7
47147,31,0,0.0
47145,68,0,0.0
47143,26,1,0.13333333333333333
47142,49,0,0.0
47141,28,1,0.06666666666666667
47140,59,0,0.0
47138,43,0,0.0
47137,55,0,0.0
47136,24,1,0.2
47135,50,0,0.0
47130,16,4,1.2666666666666666
47129,16,4,1.1333333333333333
47126,20,1,0.3333333333333333
47125,56,0,0.0
47124,28,1,0.06666666666666667
47123,58,0,0.0
47122,26,1,0.13333333333333333
47120,50,0,0.0
47119,25,1,0.16666666666666666
47118,61,0,0.0
47117,35,0,0.0
47116,72,0,0.0
47115,49,0,0.0
47114,36,0,0.0
47112,36,0,0.0
47111,0,1,1.0
47110,47,0,0.0
47108,68,0,0.0
47106,34,0,0.0
47104,43,0,0.0
47102,41,0,0.0
47060,32,0,0.0
47043,43,0,0.0
47042,63,0,0.0
47041,53,0,0.0
47040,62,0,0.0
47038,46,0,0.0
47037,75,0,0.0
47036,69,0,0.0
47035,36,0,0.0
47034,74,0,0.0
47032,59,0,0.0
47031,64,0,0.0
47030,68,0,0.0
47025,35,0,0.0
47024,59,0,0.0
47023,76,0,0.0
47022,49,0,0.0
47020,35,0,0.0
47018,56,0,0.0
47017,67,0,0.0
47016,57,0,0.0
47012,50,0,0.0
47011,58,0,0.0
47010,41,0,0.0
47006,56,0,0.0
47003,27,1,0.1
47001,44,0,0.0
46998,49,0,0.0
46996,81,0,0.0
46994,57,0,0.0
46992,28,1,0.06666666666666667
46991,27,1,0.1
46990,48,0,0.0
46989,27,1,0.1
46988,69,0,0.0
46987,13,1,0.5666666666666667
46986,23,1,0.23333333333333334
46985,89,0,0.0
46984,29,1,0.03333333333333333
46982,60,0,0.0
46979,50,0,0.0
46978,74,0,0.0
46975,58,0,0.0
46974,52,0,0.0
46970,50,0,0.0
46968,77,0,0.0
46967,65,0,0.0
46962,52,0,0.0
46961,56,0,0.0
46960,83,0,0.0
46959,50,0,0.0
46958,56,0,0.0
46957,34,0,0.0
46953,11,1,0.6333333333333333
46952,0,1,1.0
46951,77,0,0.0
46950,74,0,0.0
46947,60,0,0.0
46946,56,0,0.0
46943,57,0,0.0
46941,42,0,0.0
46940,16,1,0.4666666666666667
46939,79,0,0.0
46938,20,1,0.3333333333333333
46936,28,1,0.06666666666666667
46933,16,1,0.4666666666666667
46932,55,0,0.0
46931,69,0,0.0
46930,30,1,0.0
46929,34,0,0.0
46928,21,1,0.3
46926,59,0,0.0
46923,24,1,0.2
46922,71,0,0.0
46920,38,0,0.0
46919,25,1,0.16666666666666666
46917,47,0,0.0
46915,42,0,0.0
46914,53,0,0.0
46913,46,0,0.0
46911,33,0,0.0
46910,64,0,0.0
46902,43,0,0.0
46901,44,0,0.0
46845,14,2,1.0333333333333332
46835,12,2,1.1
46825,10,2,1.2999999999999998
46819,15,2,0.9666666666666667
46818,10,2,1.2666666666666666
46816,12,2,1.1666666666666665
46815,8,2,1.3333333333333333
46814,17,2,0.7333333333333334
46809,11,2,1.1333333333333333
46808,0,2,1.8333333333333335
46807,9,2,1.3666666666666667
46806,8,2,1.3666666666666667
46805,0,2,1.8333333333333335
46804,12,2,1.0666666666666667
46803,6,2,1.4666666666666668
46802,6,2,1.5333333333333332
46799,27,2,0.1
46798,28,2,0.1
46797,28,1,0.06666666666666667
46795,57,0,0.0
46794,52,0,0.0
46793,35,0,0.0
46792,30,1,0.0
46791,39,0,0.0
46788,35,0,0.0
46787,40,0,0.0
46786,49,0,0.0
46785,35,0,0.0
46784,51,0,0.0
46783,26,2,0.13333333333333333
46781,49,0,0.0
46779,49,0,0.0
46777,26,2,0.23333333333333334
46776,63,0,0.0
46774,14,2,0.9333333333333333
46773,28,1,0.06666666666666667
46772,45,0,0.0
46771,65,0,0.0
46770,35,0,0.0
46767,51,0,0.0
46766,52,0,0.0
46765,23,2,0.4
46764,37,0,0.0
46763,31,0,0.0
46761,68,0,0.0
46760,44,0,0.0
46759,55,0,0.0
46755,39,0,0.0
46750,33,0,0.0
46748,17,2,0.8333333333333334
46747,52,0,0.0
46746,69,0,0.0
46745,24,2,0.3666666666666667
46743,24,2,0.26666666666666666
46742,50,0,0.0
46741,24,2,0.33333333333333337
46740,55,0,0.0
46738,28,2,0.1
46737,60,0,0.0
46733,30,1,0.0
46732,50,0,0.0
46731,44,0,0.0
46730,38,0,0.0
46725,24,2,0.33333333333333337
46723,19,2,0.6666666666666666
46721,45,0,0.0
46714,40,0,0.0
46711,47,0,0.0
46710,34,0,0.0
46706,29,2,0.03333333333333333
46705,39,0,0.0
46704,14,2,0.9333333333333333
46703,52,0,0.0
46702,37,0,0.0
46701,36,0,0.0
46637,18,1,0.4
46635,18,1,0.4
46628,13,1,0.5666666666666667
46619,0,1,1.0
46617,11,1,0.6333333333333333
46616,11,1,0.6333333333333333
46615,13,1,0.5666666666666667
46614,13,1,0.5666666666666667
46613,10,1,0.6666666666666666
46601,7,1,0.7666666666666667
46595,26,1,0.13333333333333333
46590,49,0,0.0
46582,55,0,0.0
46580,51,0,0.0
46574,32,0,0.0
46573,37,0,0.0
46571,62,0,0.0
46570,58,0,0.0
46567,62,0,0.0
46565,61,0,0.0
46563,41,0,0.0
46562,39,0,0.0
46561,26,1,0.13333333333333333
46556,13,1,0.5666666666666667
46555,52,0,0.0
46554,23,1,0.23333333333333334
46553,51,0,0.0
46552,17,1,0.43333333333333335
46550,42,0,0.0
46545,18,1,0.4
46544,18,1,0.4
46543,56,0,0.0
46542,57,0,0.0
46540,46,0,0.0
46539,66,0,0.0
46538,60,0,0.0
46537,28,1,0.06666666666666667
46536,22,1,0.26666666666666666
46534,61,0,0.0
46532,51,0,0.0
46531,46,0,0.0
46530,24,1,0.2
46528,45,0,0.0
46526,42,0,0.0
46524,57,0,0.0
46517,33,0,0.0
46516,32,0,0.0
46514,34,0,0.0
46511,59,0,0.0
46510,66,0,0.0
46508,68,0,0.0
46507,40,0,0.0
46506,35,0,0.0
46504,48,0,0.0
46502,56,0,0.0
46501,46,0,0.0
46410,0,7,1.7999999999999998
46409,10,7,1.9666666666666666
46408,10,11,2.0
46407,4,14,2.4
46406,7,15,2.066666666666667
46405,8,7,1.9333333333333331
46404,5,15,2.2666666666666666
46403,0,7,2.466666666666667
46402,0,15,2.7666666666666666
46394,12,32,1.7666666666666666
46393,17,4,0.9666666666666666
46392,50,0,0.0
46391,30,1,0.0
46390,35,0,0.0
46385,22,4,0.5333333333333333
46383,28,1,0.06666666666666667
46382,46,0,0.0
46381,40,0,0.0
46379,41,0,0.0
46377,36,0,0.0
46376,38,0,0.0
46375,11,12,1.6999999999999997
46374,50,0,0.0
46373,18,9,1.2000000000000002
46371,20,1,0.3333333333333333
46368,11,4,1.6999999999999997
46366,63,0,0.0
46365,30,1,0.0
46360,31,0,0.0
46356,32,0,0.0
46350,28,1,0.06666666666666667
46349,48,0,0.0
46348,43,0,0.0
46347,41,0,0.0
46346,40,0,0.0
46345,34,0,0.0
46342,14,4,1.4
46341,27,1,0.1
46340,44,0,0.0
46327,7,25,2.1333333333333333
46324,9,22,2.0
46323,11,22,1.8333333333333333
46322,15,15,1.4333333333333333
46321,13,19,1.6333333333333333
46320,6,25,2.2333333333333334
46319,14,12,1.5
46312,12,23,1.7999999999999998
46311,11,14,1.9
46310,39,0,0.0
46307,12,7,1.0666666666666667
46304,22,3,0.4666666666666667
46303,27,4,0.30000000000000004
46301,25,3,0.16666666666666666
46290,21,2,0.4666666666666667
46280,22,2,0.3666666666666667
46278,20,2,0.6333333333333333
46268,18,2,0.7666666666666666
46260,17,2,0.8333333333333334
46259,24,1,0.2
46256,17,2,0.6666666666666667
46254,14,2,1.0333333333333332
46250,16,2,0.7333333333333334
46241,13,2,0.8333333333333333
46240,19,2,0.5333333333333333
46239,17,2,0.6666666666666667
46237,17,2,0.6333333333333333
46236,24,2,0.30000000000000004
46235,19,2,0.6666666666666666
46234,20,2,0.6
46231,20,2,0.36666666666666664
46229,19,2,0.6666666666666666
46228,14,2,1.0
46227,13,2,0.8333333333333333
46226,12,2,1.0666666666666667
46225,7,2,1.2333333333333334
46224,12,2,1.0333333333333332
46222,8,2,1.2666666666666666
46221,14,2,0.7333333333333334
46220,9,2,1.2
46219,11,2,1.1333333333333333
46218,8,2,1.4
46217,17,2,0.5666666666666667
46216,16,2,0.8
46214,16,2,0.7333333333333334
46208,10,2,1.2333333333333334
46205,0,2,1.6666666666666665
46204,0,2,1.6333333333333333
46203,10,2,1.1
46202,2,2,1.6
46201,4,2,1.5333333333333332
46186,53,0,0.0
46184,27,1,0.1
46183,21,1,0.3
46182,48,0,0.0
46181,45,0,0.0
46180,43,0,0.0
46176,37,0,0.0
46175,62,0,0.0
46173,57,0,0.0
46172,62,0,0.0
46171,64,0,0.0
46168,27,1,0.1
46167,32,0,0.0
46166,54,0,0.0
46165,44,0,0.0
46164,60,0,0.0
46163,26,1,0.13333333333333333
46162,36,0,0.0
46161,42,0,0.0
46160,48,0,0.0
46158,30,1,0.0
46157,42,0,0.0
46156,60,0,0.0
46155,44,0,0.0
46151,39,0,0.0
46150,48,0,0.0
46149,33,0,0.0
46148,44,0,0.0
46147,40,0,0.0
46146,50,0,0.0
46144,45,0,0.0
46143,25,1,0.16666666666666666
46142,19,2,0.39999999999999997
46140,33,0,0.0
46135,59,0,0.0
46133,52,0,0.0
46131,35,0,0.0
46130,37,0,0.0
46128,62,0,0.0
46127,52,0,0.0
46126,30,1,0.0
46125,45,0,0.0
46124,43,0,0.0
46123,21,2,0.3
46122,30,1,0.0
46121,53,0,0.0
46120,53,0,0.0
46118,35,0,0.0
46117,46,0,0.0
46115,52,0,0.0
46113,26,1,0.13333333333333333
46112,25,2,0.3333333333333333
46111,38,0,0.0
46110,38,0,0.0
46107,13,2,0.9333333333333333
46106,34,0,0.0
46105,47,0,0.0
46104,53,0,0.0
46103,52,0,0.0
46077,30,1,0.0
46076,43,0,0.0
46075,33,0,0.0
46074,30,1,0.0
46072,55,0,0.0
46071,38,0,0.0
46070,35,0,0.0
46069,47,0,0.0
46068,48,0,0.0
46065,21,1,0.3
46064,37,0,0.0
46063,39,0,0.0
46062,35,0,0.0
46060,30,1,0.0
46058,18,1,0.4
46057,42,0,0.0
46056,47,0,0.0
46055,25,2,0.19999999999999998
46052,35,0,0.0
46051,38,0,0.0
46050,47,0,0.0
46049,61,0,0.0
46048,34,0,0.0
46047,47,0,0.0
46045,56,0,0.0
46044,49,0,0.0
46041,31,0,0.0
46040,33,0,0.0
46039,51,0,0.0
46038,21,2,0.43333333333333335
46037,25,1,0.16666666666666666
46036,39,0,0.0
46035,32,0,0.0
46034,44,0,0.0
46033,27,1,0.1
46032,25,2,0.19999999999999998
46031,50,0,0.0
46030,45,0,0.0
46017,52,0,0.0
46016,49,0,0.0
46013,48,0,0.0
46012,51,0,0.0
46011,58,0,0.0
46001,36,0,0.0
45899,48,0,0.0
45898,47,0,0.0
45897,34,0,0.0
45896,28,1,0.06666666666666667
45895,20,1,0.3333333333333333
45894,44,0,0.0
45891,44,0,0.0
45890,54,0,0.0
45889,48,0,0.0
45888,18,1,0.4
45887,29,1,0.03333333333333333
45886,52,0,0.0
45885,36,0,0.0
45884,24,1,0.2
45883,64,0,0.0
45882,62,0,0.0
45881,34,0,0.0
45880,39,0,0.0
45879,57,0,0.0
45877,31,0,0.0
45876,37,0,0.0
45875,36,0,0.0
45874,62,0,0.0
45873,65,0,0.0
45872,46,0,0.0
45871,41,0,0.0
45870,33,0,0.0
45869,48,0,0.0
45868,31,0,0.0
45867,52,0,0.0
45866,52,0,0.0
45865,52,0,0.0
45864,46,0,0.0
45863,38,0,0.0
45862,51,0,0.0
45861,63,0,0.0
45860,63,0,0.0
45859,31,0,0.0
45858,51,0,0.0
45856,49,0,0.0
45855,54,0,0.0
45854,17,1,0.43333333333333335
45853,36,0,0.0
45851,51,0,0.0
45850,20,1,0.3333333333333333
45849,58,0,0.0
45846,78,0,0.0
45845,60,0,0.0
45844,34,0,0.0
45843,51,0,0.0
45841,36,0,0.0
45840,44,0,0.0
45838,43,0,0.0
45836,39,0,0.0
45835,42,0,0.0
45833,29,1,0.03333333333333333
45832,40,0,0.0
45831,58,0,0.0
45830,25,1,0.16666666666666666
45828,59,0,0.0
45827,44,0,0.0
45826,57,0,0.0
45822,44,0,0.0
45821,49,0,0.0
45820,16,1,0.4666666666666667
45819,31,0,0.0
45817,21,1,0.3
45816,37,0,0.0
45814,42,0,0.0
45813,41,0,0.0
45812,29,1,0.03333333333333333
45810,27,1,0.1
45809,20,1,0.3333333333333333
45808,14,1,0.5333333333333333
45807,14,1,0.5333333333333333
45806,16,1,0.4666666666666667
45805,9,1,0.7
45804,0,1,1.0
45801,8,1,0.7333333333333333
45789,61,0,0.0
45788,43,0,0.0
45787,42,0,0.0
45786,47,0,0.0
45784,34,0,0.0
45782,23,2,0.4666666666666667
45780,8,2,1.4666666666666666
45779,36,0,0.0
45778,25,2,0.3333333333333333
45776,19,2,0.7333333333333333
45775,45,0,0.0
45773,48,0,0.0
45772,40,0,0.0
45771,46,0,0.0
45770,58,0,0.0
45769,29,2,0.06666666666666667
45768,46,0,0.0
45767,67,0,0.0
45766,18,2,0.8
45764,21,2,0.6
45761,19,2,0.7333333333333333
45760,35,0,0.0
45750,24,1,0.2
45746,38,0,0.0
45745,55,0,0.0
45744,40,0,0.0
45743,48,0,0.0
45742,21,1,0.3
45741,41,0,0.0
45740,21,2,0.6
45735,19,2,0.7333333333333333
45734,76,0,0.0
45732,26,2,0.26666666666666666
45729,38,0,0.0
45727,41,0,0.0
45724,41,0,0.0
45723,27,2,0.2
45721,50,0,0.0
45719,13,2,1.1333333333333333
45716,22,2,0.5333333333333333
45715,59,0,0.0
45714,14,1,0.5333333333333333
45711,26,2,0.26666666666666666
45710,16,2,0.9333333333333333
45701,0,2,2.0
45698,35,0,0.0
45697,56,0,0.0
45696,41,0,0.0
45695,27,3,0.1
45694,38,0,0.0
45693,38,0,0.0
45692,15,1,0.5
45690,28,1,0.06666666666666667
45688,60,0,0.0
45686,41,0,0.0
45685,26,1,0.13333333333333333
45684,70,0,0.0
45682,37,0,0.0
45681,34,0,0.0
45680,15,3,1.3333333333333333
45679,54,0,0.0
45678,41,0,0.0
45674,27,1,0.1
45673,19,2,0.6
45672,33,0,0.0
45671,62,0,0.0
45669,21,1,0.3
45663,49,0,0.0
45662,37,0,0.0
45661,35,0,0.0
45660,56,0,0.0
45659,32,0,0.0
45658,52,0,0.0
45657,70,0,0.0
45656,26,1,0.13333333333333333
45654,35,0,0.0
45653,38,0,0.0
45652,56,0,0.0
45651,32,0,0.0
45650,55,0,0.0
45648,43,0,0.0
45647,22,1,0.26666666666666666
45646,56,0,0.0
45645,23,2,0.4666666666666667
45644,28,1,0.06666666666666667
45642,29,1,0.03333333333333333
45640,0,1,1.0
45638,12,3,1.2
45636,21,2,0.6
45634,27,1,0.1
45631,42,0,0.0
45630,50,0,0.0
45629,28,2,0.13333333333333333
45628,21,1,0.3
45624,40,0,0.0
45623,44,0,0.0
45622,50,0,0.0
45621,11,1,0.6333333333333333
45620,43,0,0.0
45619,16,3,0.5333333333333333
45618,46,0,0.0
45617,18,1,0.4
45616,60,0,0.0
45614,39,0,0.0
45613,17,1,0.43333333333333335
45612,31,0,0.0
45601,0,1,1.0
45506,42,0,0.0
45505,44,0,0.0
45504,38,0,0.0
45503,47,0,0.0
45502,38,0,0.0
45459,20,4,1.0
45458,24,4,0.4666666666666667
45449,16,4,1.4
45440,18,3,1.2000000000000002
45439,13,3,1.7
45434,21,3,0.8999999999999999
45433,21,3,0.8999999999999999
45432,14,3,1.6
45431,22,3,0.8
45430,19,3,1.0999999999999999
45429,16,3,1.4
45428,0,3,2.9333333333333336
45426,13,3,1.7
45424,21,3,0.8999999999999999
45420,13,3,1.7
45419,12,3,1.7333333333333332
45418,9,3,2.0999999999999996
45417,0,3,2.966666666666667
45416,11,3,1.9
45415,17,3,1.3
45414,16,3,1.4
45410,10,3,2.0
45409,9,3,2.033333333333333
45406,10,3,2.0
45405,10,3,1.9333333333333331
45404,12,3,1.7999999999999998
45403,11,3,1.9
45402,7,3,2.3000000000000003
45390,52,0,0.0
45389,46,0,0.0
45388,70,0,0.0
45387,33,0,0.0
45385,26,3,0.4
45384,35,0,0.0
45383,29,3,0.1
45382,26,1,0.13333333333333333
45381,26,3,0.4
45380,62,0,0.0
45378,35,0,0.0
45377,20,3,0.9333333333333333
45373,33,0,0.0
45372,47,0,0.0
45371,29,3,0.1
45370,33,0,0.0
45369,40,0,0.0
45368,49,0,0.0
45365,43,0,0.0
45363,67,0,0.0
45362,64,0,0.0
45361,31,0,0.0
45360,49,0,0.0
45359,40,0,0.0
45358,37,0,0.0
45356,42,0,0.0
45354,24,3,0.6000000000000001
45353,56,0,0.0
45352,36,0,0.0
45351,68,0,0.0
45350,65,0,0.0
45349,42,0,0.0
45348,68,0,0.0
45347,14,1,0.5333333333333333
45346,31,0,0.0
45345,14,3,1.6
45344,29,3,0.1
45342,19,4,1.0333333333333332
45341,30,3,0.0
45340,47,0,0.0
45339,35,0,0.0
45338,25,4,0.16666666666666666
45337,35,0,0.0
45336,38,0,0.0
45335,46,0,0.0
45334,39,0,0.0
45333,53,0,0.0
45332,29,1,0.03333333333333333
45331,44,0,0.0
45330,33,0,0.0
45328,52,0,0.0
45327,19,3,1.0333333333333332
45326,49,0,0.0
45325,24,3,0.6000000000000001
45324,24,3,0.6000000000000001
45323,36,0,0.0
45322,18,3,1.2000000000000002
45321,22,1,0.26666666666666666
45320,26,1,0.13333333333333333
45319,35,0,0.0
45318,46,0,0.0
45317,59,0,0.0
45316,41,0,0.0
45315,21,3,0.8999999999999999
45314,43,0,0.0
45312,44,0,0.0
45311,40,0,0.0
45310,72,0,0.0
45309,24,3,0.6000000000000001
45308,59,0,0.0
45307,41,0,0.0
45306,29,1,0.03333333333333333
45305,25,3,0.43333333333333335
45304,38,0,0.0
45303,56,0,0.0
45302,35,0,0.0
45301,19,3,1.0333333333333332
45255,20,7,0.7999999999999999
45252,27,4,0.16666666666666669
45251,24,6,0.4666666666666667
45249,10,7,1.6
45248,14,5,1.0333333333333334
45247,20,6,0.8333333333333333
45246,17,8,1.1
45245,19,7,0.8333333333333333
45244,21,4,0.6666666666666666
45243,12,8,1.3333333333333333
45242,0,8,1.5666666666666667
45241,12,6,1.0666666666666667
45240,22,4,0.6
45239,15,6,1.1666666666666665
45238,0,5,1.8666666666666667
45237,10,7,1.5666666666666667
45236,12,8,1.3666666666666665
45233,10,5,1.0666666666666667
45232,9,6,1.8
45231,18,7,0.9666666666666666
45230,21,8,0.7
45229,0,7,2.333333333333333
45227,17,8,1.1666666666666667
45226,12,8,1.6
45225,7,7,2.033333333333333
45224,12,6,1.4999999999999998
45223,8,7,1.833333333333333
45220,0,7,2.4
45219,5,7,2.2333333333333334
45218,23,4,0.6
45217,4,7,2.166666666666667
45216,9,7,1.7666666666666666
45215,13,7,1.4333333333333331
45214,7,7,2.2333333333333334
45213,13,9,1.4333333333333333
45212,7,9,1.8000000000000003
45211,9,5,1.7333333333333332
45209,10,9,1.6666666666666667
45208,9,9,1.7333333333333334
45207,4,8,2.1666666666666665
45206,5,7,2.2333333333333334
45205,7,6,2.033333333333333
45204,8,6,2.0666666666666664
45203,6,7,2.3333333333333335
45202,8,7,2.1999999999999997
45177,36,0,0.0
45176,34,0,0.0
45174,10,6,1.7
45172,55,0,0.0
45171,50,0,0.0
45169,49,0,0.0
45168,41,0,0.0
45167,30,1,0.0
45166,44,0,0.0
45164,42,0,0.0
45162,24,2,0.4
45160,17,2,0.8666666666666667
45159,52,0,0.0
45158,17,2,0.8666666666666667
45157,39,0,0.0
45156,46,0,0.0
45155,55,0,0.0
45154,41,0,0.0
45153,43,0,0.0
45152,25,2,0.23333333333333334
45150,0,4,2.2666666666666666
45148,45,0,0.0
45147,11,6,1.7666666666666666
45146,50,0,0.0
45145,28,2,0.13333333333333333
45144,30,1,0.0
45142,44,0,0.0
45140,17,5,1.2333333333333334
45135,50,0,0.0
45133,61,0,0.0
45132,52,0,0.0
45131,36,0,0.0
45130,51,0,0.0
45123,34,0,0.0
45122,20,2,0.6666666666666666
45121,43,0,0.0
45120,54,0,0.0
45118,30,2,0.0
45115,38,0,0.0
45113,28,1,0.06666666666666667
45112,51,0,0.0
45111,11,5,1.8333333333333333
45107,33,0,0.0
45106,43,0,0.0
45103,17,2,0.8666666666666667
45102,25,2,0.3333333333333333
45101,12,1,0.6
45070,42,0,0.0
45069,15,5,0.7333333333333333
45068,20,1,0.3333333333333333
45067,30,1,0.0
45066,19,4,0.6666666666666666
45065,15,3,1.0666666666666667
45064,48,0,0.0
45062,32,0,0.0
45056,34,0,0.0
45054,19,2,0.5
45053,46,0,0.0
45052,22,1,0.26666666666666666
45051,9,5,1.3666666666666665
45050,16,2,0.8666666666666667
45044,22,2,0.43333333333333335
45042,26,4,0.23333333333333334
45041,21,5,0.7333333333333334
45040,0,5,1.7
45039,13,5,1.3333333333333333
45036,0,2,1.3666666666666667
45034,12,5,1.3666666666666667
45033,23,2,0.3
45032,26,1,0.13333333333333333
45030,29,1,0.03333333333333333
45015,26,1,0.13333333333333333
45014,28,4,0.1
45013,29,1,0.03333333333333333
45011,21,1,0.3
45005,19,5,0.49999999999999994
45003,28,1,0.06666666666666667
45002,28,1,0.06666666666666667
45001,16,4,0.7999999999999999
44907,0,1,1.0
44906,11,1,0.6333333333333333
44905,11,1,0.6333333333333333
44904,10,1,0.6666666666666666
44903,8,1,0.7333333333333333
44902,5,1,0.8333333333333334
44901,12,1,0.6
44890,50,0,0.0
44889,53,0,0.0
44887,41,0,0.0
44883,73,0,0.0
44882,66,0,0.0
44881,45,0,0.0
44880,48,0,0.0
44878,32,0,0.0
44875,26,1,0.13333333333333333
44874,36,0,0.0
44870,73,0,0.0
44867,77,0,0.0
44866,37,0,0.0
44865,38,0,0.0
44864,30,1,0.0
44861,62,0,0.0
44859,51,0,0.0
44857,67,0,0.0
44856,33,0,0.0
44855,56,0,0.0
44854,49,0,0.0
44853,76,0,0.0
44851,51,0,0.0
44850,42,0,0.0
44849,48,0,0.0
44847,69,0,0.0
44846,68,0,0.0
44844,71,0,0.0
44843,15,1,0.5
44842,36,0,0.0
44841,62,0,0.0
44840,31,0,0.0
44839,62,0,0.0
44838,25,1,0.16666666666666666
44837,39,0,0.0
44836,62,0,0.0
44833,30,1,0.0
44830,62,0,0.0
44828,70,0,0.0
44827,26,1,0.13333333333333333
44826,59,0,0.0
44825,50,0,0.0
44824,74,0,0.0
44822,30,1,0.0
44820,40,0,0.0
44818,67,0,0.0
44817,56,0,0.0
44816,55,0,0.0
44815,59,0,0.0
44814,62,0,0.0
44813,19,1,0.36666666666666664
44811,66,0,0.0
44809,73,0,0.0
44807,58,0,0.0
44805,27,1,0.1
44804,58,0,0.0
44802,70,0,0.0
44730,13,1,0.5666666666666667
44721,11,1,0.6333333333333333
44720,13,3,0.8333333333333333
44718,11,2,0.6666666666666666
44714,0,1,1.0
44710,9,1,0.7
44709,5,2,0.8333333333333334
44708,9,1,0.7
44707,9,1,0.7
44706,12,1,0.6
44705,4,1,0.8666666666666667
44704,7,1,0.7666666666666667
44703,5,2,0.8333333333333334
44702,4,1,0.8666666666666667
44699,65,0,0.0
44697,24,1,0.2
44695,60,0,0.0
44693,70,0,0.0
44691,39,0,0.0
44690,40,0,0.0
44689,34,0,0.0
44688,21,1,0.3
44687,51,0,0.0
44685,21,3,0.7333333333333333
44683,47,0,0.0
44682,47,0,0.0
44681,46,0,0.0
44680,29,1,0.03333333333333333
44678,34,0,0.0
44677,29,1,0.03333333333333333
44676,56,0,0.0
44675,49,0,0.0
44672,34,0,0.0
44671,27,1,0.1
44670,20,1,0.3333333333333333
44669,23,1,0.23333333333333334
44667,29,1,0.03333333333333333
44666,28,1,0.06666666666666667
44663,37,0,0.0
44662,22,1,0.26666666666666666
44661,45,0,0.0
44659,34,0,0.0
44657,31,0,0.0
44656,34,0,0.0
44654,56,0,0.0
44653,41,0,0.0
44652,14,1,0.5333333333333333
44651,58,0,0.0
44647,23,1,0.23333333333333334
44646,19,1,0.36666666666666664
44645,23,1,0.23333333333333334
44644,34,0,0.0
44643,26,1,0.13333333333333333
44641,10,1,0.6666666666666666
44640,29,1,0.03333333333333333
44638,46,0,0.0
44637,68,0,0.0
44634,33,0,0.0
44633,57,0,0.0
44632,18,2,0.6000000000000001
44629,53,0,0.0
44628,58,0,0.0
44627,54,0,0.0
44626,20,1,0.3333333333333333
44625,40,0,0.0
44624,44,0,0.0
44622,32,0,0.0
44621,47,0,0.0
44620,40,0,0.0
44618,28,1,0.06666666666666667
44615,45,0,0.0
44614,24,2,0.3666666666666667
44613,26,1,0.13333333333333333
44612,21,1,0.3
44611,49,0,0.0
44610,51,0,0.0
44609,35,0,0.0
44608,34,0,0.0
44607,43,0,0.0
44606,43,0,0.0
44601,23,1,0.23333333333333334
44515,8,5,1.9333333333333331
44514,14,4,1.6
44512,12,4,1.7666666666666666
44511,7,4,2.1333333333333333
44510,5,5,2.4333333333333336
44509,0,5,2.7
44507,8,4,2.1999999999999997
44506,5,6,2.3666666666666667
44505,0,5,2.4
44504,5,5,2.3666666666666667
44503,4,5,2.566666666666667
44502,7,4,2.2333333333333334
44493,42,0,0.0
44491,25,1,0.16666666666666666
44490,29,2,0.06666666666666667
44485,8,3,0.7999999999999999
44484,14,5,1.4
