FIPS,Fuel Type
482015215002,Gas
482015215003,Electricity
482015215004,Gas
482015216001,Gas
482015216002,Electricity
482015217001,Electricity
482015217002,Electricity
482015217003,Electricity
482015217004,Electricity
482015218001,Electricity
482015218002,Electricity
482015219001,Gas
482015219002,Gas
482015219003,Electricity
482015220001,Electricity
482015220002,Electricity
482015220003,Electricity
482015221001,Electricity
482015221002,Gas
482015221003,Electricity
482015221004,Electricity
482015222011,Electricity
482015222012,Gas
482015222021,Electricity
482015222022,Electricity
482015223011,Electricity
482015223012,Electricity
482015223021,Electricity
482015223022,Electricity
482015224011,Gas
482015224012,Gas
482015224013,Electricity
482015224014,Electricity
482015224021,Electricity
482015224022,Gas
482015225001,Gas
482015225002,Gas
482015225003,Gas
482015225004,Gas
482015301001,Electricity
482015301002,Electricity
482015301003,Electricity
482015301004,Electricity
482015302001,Gas
482015302002,Gas
482015302003,Gas
482015303001,Electricity
482015303002,Electricity
482015303003,Gas
482015304001,Gas
482015304002,Electricity
482015305001,Electricity
482015305002,Gas
482015305003,Electricity
482015306001,Electricity
482015306002,Gas
482015307001,Electricity
482015307002,Electricity
482015307003,Electricity
482015308001,Gas
482015308002,Electricity
482015308003,Gas
482015309001,Electricity
482015309002,Gas
482015309003,Gas
482015310001,Gas
482015310002,Gas
482015311001,Gas
482015311002,Gas
482015312001,Electricity
482015312002,Gas
482015312003,Gas
482015313001,Electricity
482015313002,Gas
482015313003,Electricity
482015314001,Gas
482015315001,Gas
482015315002,Gas
482015315003,Electricity
482015316001,Gas
482015316002,Gas
482015317001,Gas
482015317002,Gas
482015318001,Electricity
482015318002,Gas
482015319001,Gas
482015319002,Electricity
482015319003,Gas
482015320011,Electricity
482015320012,Electricity
482015320013,Electricity
482015320014,Electricity
482015320021,Gas
482015321001,Electricity
482015321002,Electricity
482015321003,Gas
482015321004,Electricity
482015322001,Electricity
482015322002,Electricity
482015323001,Gas
482015323002,Gas
482015323003,Electricity
482015323004,Electricity
482015324001,Gas
482015324002,Gas
482015324003,Electricity
482015325011,Gas
482015325012,Gas
482015325013,Gas
482015325021,Electricity
482015325022,Gas
482015325023,Gas
482015326001,Electricity
482015326002,Gas
482015326003,Gas
482015327001,Electricity
482015327002,Gas
482015327003,Electricity
482015328001,Electricity
482015329001,Electricity
482015329002,Electricity
482015329003,Electricity
482015330001,Electricity
482015331001,Gas
482015331002,Gas
482015331003,Gas
482015332001,Gas
482015332002,Electricity
482015332003,Electricity
482015333001,Gas
482015333002,Electricity
482015333003,Gas
482015333004,Electricity
482015334001,Gas
482015334002,Gas
482015334003,Gas
482015334004,Gas
482015335001,Gas
482015335002,Gas
482015335003,Gas
482015336001,Electricity
482015336002,Electricity
482015337011,Electricity
482015337012,Electricity
482015337013,Electricity
482015337021,Gas
482015337022,Gas
482015338011,Electricity
482015338012,Electricity
482015338021,Electricity
482015338022,Gas
482015338023,Electricity
482015339011,Electricity
482015339012,Electricity
482015339013,Electricity
482015339021,Electricity
482015339022,Electricity
482015340011,Electricity
482015340021,Electricity
482015340022,Electricity
482015340031,Gas
482015341001,Gas
482015341002,Electricity
482015341003,Electricity
482015342011,Electricity
482015342021,Gas
482015342022,Electricity
482015342023,Gas
482015342024,Gas
482015342031,Electricity
482015401001,Gas
482015401002,Gas
482015401003,Electricity
482015402001,Electricity
482015405011,Electricity
482015405012,Electricity
482015405013,Electricity
482015405021,Gas
482015405022,Gas
482015405023,Gas
482015406011,Gas
482015406012,Gas
482015406021,Electricity
482015406022,Gas
482015407001,Gas
482015407002,Gas
482015407003,Gas
482015408001,Electricity
482015408002,Electricity
482015408003,Electricity
482015409011,Gas
482015409021,Electricity
482015409022,Electricity
482015409023,Gas
482015410011,Gas
482015410012,Electricity
482015410021,Gas
482015410022,Gas
482015410031,Gas
482015410032,Gas
482015411001,Gas
482015411002,Gas
482015411003,Gas
482015412011,Gas
482015412012,Gas
482015412021,Gas
482015412022,Gas
482015412023,Gas
482015412024,Electricity
482015412031,Gas
482015412032,Gas
482015413001,Electricity
482015413002,Gas
482015413003,Gas
482015413004,Electricity
482015414001,Gas
482015414002,Electricity
482015415001,Gas
482015415002,Gas
482015416011,Gas
482015416012,Gas
482015416021,Electricity
482015416022,Electricity
482015416023,Electricity
482015416024,Electricity
482015417001,Electricity
482015417002,Gas
482015417003,Electricity
482015418001,Electricity
482015418002,Gas
482015419001,Gas
482015419002,Gas
482015420001,Gas
482015420002,Gas
482015420003,Electricity
482015420004,Electricity
482015421011,Gas
482015421012,Gas
482015421021,Gas
482015421022,Gas
482015422001,Gas
482015422002,Gas
482015423011,Gas
482015423012,Gas
482015423013,Gas
482015423014,Gas
482015423021,Gas
482015424001,Electricity
482015424002,Gas
482015424003,Electricity
482015425001,Electricity
482015426001,Gas
482015427001,Gas
482015427002,Gas
482015428001,Gas
482015428002,Gas
482015428003,Electricity
482015429001,Electricity
482015429002,Gas
482015429003,Gas
482015430011,Gas
482015430012,Gas
482015430021,Gas
482015430022,Electricity
482015430031,Gas
482015431001,Electricity
482015432001,Electricity
482015432002,Electricity
482015432003,Electricity
482015501001,Electricity
482015501002,Electricity
482015502001,Electricity
482015502002,Electricity
482015503011,Electricity
482015503012,Electricity
482015503013,Electricity
482015503021,Electricity
482015503022,Electricity
482015503023,Electricity
482015503024,Electricity
482015504011,Electricity
482015504012,Electricity
482015504013,Gas
482015504014,Gas
482015504021,Electricity
482015504022,Electricity
482015504023,Gas
482015505001,Gas
482015505002,Electricity
482015506011,Electricity
482015506012,Electricity
482015506021,Electricity
482015506022,Gas
482015506031,Electricity
482015506032,Electricity
482015506033,Electricity
482015507001,Gas
482015507002,Gas
482015508001,Electricity
482015508002,Electricity
482015509001,Gas
482015509002,Gas
482015509003,Gas
482015509004,Gas
482015510001,Gas
482015511001,Electricity
482015511002,Electricity
482015511003,Electricity
482015511004,Gas
482015511005,Gas
482015512001,Electricity
482015512002,Gas
482015512003,Gas
482015512004,Electricity
482015513001,Gas
482015513002,Gas
482015514001,Gas
482015514002,Gas
482015514003,Electricity
482015515001,Electricity
482015515002,Gas
482015516001,Electricity
482015516002,Electricity
482015516003,Gas
482015517011,Electricity
482015517012,Electricity
482015517013,Gas
482015517014,Gas
482015517015,Gas
482015517016,Gas
482015517021,Gas
482015517022,Gas
482015517031,Electricity
482015517032,Electricity
482015517033,Gas
482015518001,Gas
482015518002,Gas
482015518003,Gas
482015519001,Electricity
482015519002,Electricity
482015519003,Electricity
482015520011,Gas
482015520012,Gas
482015520013,Electricity
482015520021,Electricity
482015521011,Electricity
482015521021,Gas
482015521022,Gas
482015521023,Gas
482015521031,Gas
482015521032,Electricity
482015522001,Electricity
482015522002,Electricity
482015522003,Electricity
482015523011,Gas
482015523012,Gas
482015523021,Electricity
482015523022,Electricity
482015524001,Electricity
482015524002,Gas
482015524003,Electricity
482015525001,Electricity
482015525002,Electricity
482015525003,Gas
482015526011,Electricity
482015526021,Electricity
482015526022,Gas
482015527001,Electricity
482015527002,Electricity
482015527003,Gas
482015528001,Gas
482015528002,Gas
482015528003,Electricity
482015528004,Electricity
482015528005,Gas
482015529001,Gas
482015529002,Electricity
482015529003,Electricity
482015529004,Electricity
482015529005,Gas
482015530011,Gas
482015530012,Gas
482015530013,Gas
482015530021,Electricity
482015530022,Gas
482015531001,Gas
482015531002,Electricity
482015531003,Electricity
482015531004,Electricity
482015532001,Electricity
482015532002,Electricity
482015532003,Electricity
482015532004,Gas
482015533001,Electricity
482015533002,Electricity
482015534011,Gas
482015534012,Gas
482015534021,Electricity
482015534022,Gas
482015534023,Gas
482015534024,Gas
482015534031,Gas
482015535001,Gas
482015535002,Electricity
482015535003,Gas
482015536001,Electricity
482015536002,Gas
482015537001,Gas
482015537002,Gas
482015538011,Gas
482015538021,Electricity
482015538022,Gas
482015538023,Electricity
482015538024,Electricity
482015539001,Gas
482015539002,Gas
482015539003,Gas
482015539004,Gas
482015540011,Electricity
482015540012,Gas
482015540021,Gas
482015540022,Gas
482015541011,Gas
482015541021,Gas
482015541022,Gas
482015541023,Gas
482015542001,Electricity
482015542002,Electricity
482015542003,Gas
482015543011,Gas
482015543012,Gas
482015543013,Gas
482015543014,Gas
482015543021,Electricity
482015543022,Gas
482015544011,Gas
482015544012,Gas
482015544021,Gas
482015544022,Gas
482015544031,Gas
482015545011,Gas
482015545012,Gas
482015545021,Gas
482015545022,Gas
482015545023,Gas
482015546001,Gas
482015546002,Gas
482015547001,Electricity
482015547002,Gas
482015548011,Gas
482015548021,Gas
482015548022,Gas
482015549011,Gas
482015549012,Gas
482015549021,Gas
482015549022,Gas
482015549031,Gas
482015550001,Electricity
482015550002,Gas
482015550003,Electricity
482015551001,Gas
482015551002,Gas
482015551003,Gas
482015552001,Electricity
482015552002,Gas
482015553011,Electricity
482015553021,Gas
482015553022,Gas
482015553031,Gas
482015554011,Gas
482015554021,Electricity
482015554022,Electricity
482015554023,Gas
482015554024,Gas
482015555011,Electricity
482015555012,Gas
482015555021,Gas
482015555022,Gas
482015556001,Gas
482015556002,Gas
482015557011,Gas
482015557012,Gas
482015557021,Gas
482015560001,Electricity
482015560002,Electricity
482015560003,Electricity
482019800001,Electricity
482019801001,Electricity
482030201021,Electricity
482030201022,Electricity
482030201023,Electricity
482030201024,Electricity
482030201031,Electricity
482030201032,Electricity
482030201041,Electricity
482030201042,Electricity
482030201043,Electricity
482030202001,Electricity
482030202002,Electricity
482030202003,Electricity
482030202004,Electricity
482030203011,Electricity
482030203012,Gas
482030203013,Gas
482030203014,Electricity
482030203021,Electricity
482030203022,Gas
482030203023,Gas
482030203024,Electricity
482030204011,Electricity
482030204012,Electricity
482030204013,Electricity
482030204014,Electricity
482030204021,Gas
482030204022,Gas
482030204023,Electricity
482030204024,Electricity
482030204025,Gas
482030205011,Gas
482030205012,Electricity
482030205013,Gas
482030205014,Gas
482030205021,Electricity
482030205022,Gas
482030205023,Electricity
482030205024,Electricity
482030205025,Gas
482030206031,Electricity
482030206032,Electricity
482030206033,Electricity
482030206041,Electricity
482030206042,Electricity
482030206043,Electricity
482030206051,Electricity
482030206052,Electricity
482030206053,Electricity
482030206061,Gas
482030206062,Gas
482030206063,Electricity
482030206064,Electricity
482059502001,Gas
482059502002,Electricity
482059502003,Gas
482059502004,Electricity
482079503001,Electricity
482079503002,Electricity
482079503003,Gas
482079503004,Gas
482079504001,Gas
482079504002,Gas
482090101001,Electricity
482090101002,Electricity
482090102001,Electricity
482090102002,Electricity
482090102003,Electricity
482090103021,Electricity
482090103022,Electricity
482090103031,Electricity
482090103032,Electricity
482090103033,Electricity
482090103041,Electricity
482090103042,Electricity
482090103043,Electricity
482090103044,Electricity
482090104001,Electricity
482090104002,Electricity
482090104003,Electricity
482090105001,Electricity
482090105002,Electricity
482090106001,Electricity
482090106002,Electricity
482090106003,Electricity
482090106004,Electricity
482090106005,Electricity
482090106006,Electricity
482090107011,Electricity
482090107012,Electricity
482090107013,Electricity
482090107014,Electricity
482090107021,Electricity
482090107022,Electricity
482090108031,Electricity
482090108032,Electricity
482090108033,Electricity
482090108041,Electricity
482090108042,Electricity
482090108043,Electricity
482090108044,Electricity
482090108051,Gas
482090108052,Electricity
482090108053,Gas
482090108054,Gas
482090108061,Electricity
482090108062,Electricity
482090108071,Electricity
482090108072,Electricity
482090108081,Electricity
482090108082,Electricity
482090108083,Electricity
482090108091,Electricity
482090108092,Electricity
482090109011,Electricity
482090109012,Electricity
482090109013,Electricity
482090109014,Electricity
482090109021,Gas
482090109022,Electricity
482090109023,Electricity
482090109024,Gas
482090109025,Electricity
482090109051,Electricity
482090109052,Gas
482090109053,Electricity
482090109061,Electricity
482090109062,Gas
482090109063,Electricity
482090109064,Gas
482090109071,Electricity
482090109072,Electricity
482090109073,Electricity
482090109074,Electricity
482090109081,Electricity
482090109082,Gas
482090109091,Gas
482090109092,Gas
482090109093,Electricity
482090109101,Gas
482090109102,Electricity
482090109103,Gas
