"GEOID","bupTimeBike","bupCountBike60","bupCountBike30","metTimeBike","metCountBike60","metCountBike30","nalTimeBike","nalCountBike60","nalCountBike30"
64657,211.76,0,0,NA,0,0,241.28,0,0
56448,211.77,0,0,211.77,0,0,211.77,0,0
73015,211.92,0,0,311.51,0,0,NA,0,0
57449,211.94,0,0,NA,0,0,211.94,0,0
42458,211.95,0,0,337.52,0,0,307.88,0,0
59086,211.96,0,0,316.78,0,0,263.04,0,0
66010,212.04,0,0,NA,0,0,257.16,0,0
63439,212.04,0,0,343.55,0,0,212.04,0,0
70773,212.06,0,0,371.84,0,0,367.65,0,0
27970,212.07,0,0,309.96,0,0,304.01,0,0
68846,212.08,0,0,NA,0,0,195.74,0,0
75925,212.11,0,0,215.25,0,0,NA,0,0
95514,212.13,0,0,NA,0,0,381.98,0,0
98297,212.14,0,0,297.94,0,0,297.94,0,0
51431,212.14,0,0,NA,0,0,45.15,1,0
58771,212.22,0,0,NA,0,0,413.37,0,0
39108,212.34,0,0,NA,0,0,NA,0,0
73043,212.45,0,0,NA,0,0,NA,0,0
78935,212.45,0,0,NA,0,0,184.16,0,0
89429,212.47,0,0,313.6,0,0,216.5,0,0
38951,212.47,0,0,NA,0,0,239.59,0,0
23123,212.51,0,0,288.45,0,0,176.6,0,0
51532,212.51,0,0,NA,0,0,145.37,0,0
84537,212.54,0,0,212.54,0,0,25.75,1,1
65283,212.55,0,0,NA,0,0,212.55,0,0
83313,212.59,0,0,NA,0,0,45.99,1,0
48633,212.64,0,0,221.64,0,0,85.51,0,0
67103,212.71,0,0,247.02,0,0,212.71,0,0
62378,212.77,0,0,NA,0,0,204.34,0,0
82054,212.81,0,0,NA,0,0,212.81,0,0
64441,212.85,0,0,NA,0,0,244.16,0,0
38380,212.86,0,0,567.37,0,0,208.14,0,0
12922,212.86,0,0,NA,0,0,212.86,0,0
59421,212.87,0,0,NA,0,0,212.87,0,0
52222,213.06,0,0,NA,0,0,290.2,0,0
73673,213.09,0,0,NA,0,0,NA,0,0
22436,213.14,0,0,228.39,0,0,244.67,0,0
24599,213.18,0,0,254.2,0,0,159.94,0,0
59212,213.18,0,0,NA,0,0,213.18,0,0
26230,213.19,0,0,NA,0,0,140.3,0,0
62314,213.28,0,0,233.46,0,0,213.28,0,0
97620,213.29,0,0,NA,0,0,556.53,0,0
22851,213.3,0,0,213.3,0,0,51.07,1,0
63951,213.47,0,0,240.6,0,0,201.61,0,0
67870,213.49,0,0,NA,0,0,228.41,0,0
82221,213.52,0,0,NA,0,0,213.52,0,0
71851,213.59,0,0,265.9,0,0,209.3,0,0
68757,213.59,0,0,270.07,0,0,241.8,0,0
50845,213.64,0,0,NA,0,0,285.4,0,0
75901,213.64,0,0,35.64,1,0,NA,0,0
56127,213.65,0,0,NA,0,0,138.66,0,0
85937,213.68,0,0,NA,0,0,0,1,1
59024,213.85,0,0,NA,0,0,340.23,0,0
68922,213.88,0,0,NA,0,0,213.88,0,0
49925,213.91,0,0,NA,0,0,NA,0,0
48621,213.95,0,0,328.45,0,0,323.92,0,0
63563,213.95,0,0,NA,0,0,172.73,0,0
39166,213.99,0,0,NA,0,0,321.08,0,0
86544,214.21,0,0,NA,0,0,NA,0,0
50645,214.24,0,0,NA,0,0,276.23,0,0
68749,214.24,0,0,NA,0,0,214.24,0,0
66540,214.29,0,0,NA,0,0,NA,0,0
38341,214.35,0,0,382.41,0,0,214.35,0,0
79373,214.39,0,0,239.7,0,0,251.11,0,0
71822,214.4,0,0,312.25,0,0,267.03,0,0
86031,214.42,0,0,NA,0,0,273.67,0,0
66072,214.44,0,0,NA,0,0,137.77,0,0
41141,214.45,0,0,298.83,0,0,118.22,0,0
78629,214.52,0,0,301.65,0,0,115.09,0,0
73639,214.53,0,0,NA,0,0,NA,0,0
59935,214.53,0,0,NA,0,0,431.66,0,0
59010,214.55,0,0,NA,0,0,503.48,0,0
66076,214.61,0,0,214.61,0,0,64.82,0,0
64456,214.62,0,0,NA,0,0,215.75,0,0
91906,214.65,0,0,279.73,0,0,257.65,0,0
54731,214.73,0,0,NA,0,0,266.18,0,0
77957,214.76,0,0,214.76,0,0,373.83,0,0
54542,214.78,0,0,NA,0,0,241.93,0,0
29628,214.89,0,0,227.09,0,0,NA,0,0
64451,214.94,0,0,214.94,0,0,214.94,0,0
76430,215,0,0,258.27,0,0,NA,0,0
69163,215.01,0,0,NA,0,0,NA,0,0
57560,215.02,0,0,NA,0,0,215.02,0,0
51465,215.02,0,0,NA,0,0,63.61,0,0
59315,215.09,0,0,NA,0,0,NA,0,0
67675,215.28,0,0,NA,0,0,151.02,0,0
67656,215.32,0,0,NA,0,0,164.78,0,0
56323,215.33,0,0,NA,0,0,NA,0,0
50840,215.34,0,0,NA,0,0,292.65,0,0
67951,215.35,0,0,NA,0,0,204.41,0,0
76875,215.41,0,0,215.41,0,0,NA,0,0
98859,215.45,0,0,NA,0,0,NA,0,0
83812,215.46,0,0,NA,0,0,NA,0,0
96031,215.53,0,0,NA,0,0,NA,0,0
52355,215.55,0,0,NA,0,0,269.88,0,0
79010,215.59,0,0,215.59,0,0,215.59,0,0
96050,215.6,0,0,435.83,0,0,435.83,0,0
68966,215.61,0,0,NA,0,0,215.61,0,0
52035,215.66,0,0,NA,0,0,215.66,0,0
97049,215.72,0,0,244.69,0,0,124.51,0,0
39194,215.75,0,0,NA,0,0,300.91,0,0
68788,215.81,0,0,NA,0,0,307.88,0,0
65001,215.82,0,0,NA,0,0,215.82,0,0
57070,215.84,0,0,NA,0,0,215.84,0,0
65286,215.86,0,0,NA,0,0,NA,0,0
58454,215.93,0,0,NA,0,0,215.93,0,0
50026,216.02,0,0,NA,0,0,91.16,0,0
76469,216.03,0,0,NA,0,0,352.02,0,0
71957,216.04,0,0,NA,0,0,216.04,0,0
50560,216.06,0,0,NA,0,0,237.62,0,0
99356,216.08,0,0,NA,0,0,216.08,0,0
22476,216.08,0,0,223.57,0,0,239.85,0,0
58352,216.12,0,0,NA,0,0,216.12,0,0
64636,216.14,0,0,NA,0,0,161.47,0,0
97812,216.15,0,0,NA,0,0,354.94,0,0
73551,216.18,0,0,269.61,0,0,NA,0,0
88416,216.21,0,0,NA,0,0,484.45,0,0
86320,216.26,0,0,370.62,0,0,216.26,0,0
22810,216.29,0,0,216.29,0,0,224.63,0,0
61358,216.31,0,0,216.31,0,0,175.54,0,0
57014,216.34,0,0,NA,0,0,198.65,0,0
54896,216.51,0,0,NA,0,0,197.98,0,0
57751,216.57,0,0,NA,0,0,221.17,0,0
97711,216.6,0,0,NA,0,0,216.6,0,0
58053,216.6,0,0,NA,0,0,NA,0,0
76834,216.66,0,0,392.91,0,0,216.66,0,0
55750,216.68,0,0,NA,0,0,NA,0,0
56646,216.68,0,0,NA,0,0,317.8,0,0
92561,216.7,0,0,305.2,0,0,242.22,0,0
68659,216.76,0,0,NA,0,0,326.82,0,0
87310,216.83,0,0,NA,0,0,216.83,0,0
57772,216.94,0,0,NA,0,0,625.19,0,0
61041,216.97,0,0,NA,0,0,152.53,0,0
73004,216.97,0,0,287.95,0,0,306.9,0,0
59422,216.98,0,0,NA,0,0,NA,0,0
50277,216.99,0,0,NA,0,0,114.91,0,0
89021,217.01,0,0,NA,0,0,336.63,0,0
66861,217.01,0,0,NA,0,0,217.01,0,0
61455,217.03,0,0,NA,0,0,0,1,1
37023,217.04,0,0,217.04,0,0,251.35,0,0
67878,217.05,0,0,510.17,0,0,510.17,0,0
54820,217.11,0,0,273.56,0,0,70.06,0,0
68961,217.16,0,0,NA,0,0,293.82,0,0
73663,217.22,0,0,NA,0,0,NA,0,0
59074,217.22,0,0,NA,0,0,NA,0,0
76859,217.24,0,0,NA,0,0,NA,0,0
36904,217.24,0,0,220.45,0,0,255.3,0,0
69132,217.28,0,0,NA,0,0,397.55,0,0
67454,217.32,0,0,NA,0,0,217.32,0,0
63655,217.32,0,0,NA,0,0,96.63,0,0
51441,217.37,0,0,NA,0,0,46.31,2,0
80864,217.41,0,0,259.4,0,0,215.47,0,0
87583,217.42,0,0,NA,0,0,228.93,0,0
93641,217.55,0,0,NA,0,0,NA,0,0
66871,217.59,0,0,NA,0,0,184.53,0,0
76828,217.66,0,0,NA,0,0,217.66,0,0
24935,217.7,0,0,217.7,0,0,101.01,0,0
68728,217.74,0,0,NA,0,0,280.48,0,0
63662,217.75,0,0,237.22,0,0,108.69,0,0
64635,217.93,0,0,NA,0,0,123.7,0,0
65606,218.05,0,0,218.05,0,0,218.05,0,0
65676,218.06,0,0,NA,0,0,371.47,0,0
95915,218.06,0,0,507.99,0,0,401.37,0,0
71016,218.06,0,0,NA,0,0,218.06,0,0
52644,218.07,0,0,NA,0,0,NA,0,0
56168,218.09,0,0,NA,0,0,NA,0,0
82055,218.1,0,0,NA,0,0,220.42,0,0
88348,218.11,0,0,NA,0,0,642.81,0,0
89019,218.12,0,0,247.05,0,0,218.12,0,0
93621,218.13,0,0,248.32,0,0,252.57,0,0
87421,218.14,0,0,233.72,0,0,218.14,0,0
59547,218.34,0,0,NA,0,0,218.34,0,0
76379,218.36,0,0,224.8,0,0,218.36,0,0
56141,218.39,0,0,NA,0,0,NA,0,0
93224,218.46,0,0,NA,0,0,210.91,0,0
99160,218.46,0,0,NA,0,0,NA,0,0
72842,218.51,0,0,NA,0,0,185.86,0,0
64631,218.51,0,0,NA,0,0,244.2,0,0
67004,218.52,0,0,NA,0,0,246.94,0,0
51443,218.53,0,0,NA,0,0,53.57,1,0
54747,218.58,0,0,222.07,0,0,218.58,0,0
56659,218.6,0,0,NA,0,0,310.07,0,0
70749,218.63,0,0,381.05,0,0,376.86,0,0
51345,218.64,0,0,NA,0,0,NA,0,0
67835,218.73,0,0,NA,0,0,218.73,0,0
58318,218.76,0,0,NA,0,0,218.76,0,0
54888,218.86,0,0,NA,0,0,196.75,0,0
52337,218.91,0,0,260.06,0,0,229.44,0,0
24984,218.95,0,0,301.76,0,0,119.63,0,0
68414,218.97,0,0,NA,0,0,NA,0,0
68431,218.99,0,0,NA,0,0,282.71,0,0
31810,219.03,0,0,342.94,0,0,342.94,0,0
58533,219.06,0,0,NA,0,0,435.63,0,0
78802,219.16,0,0,NA,0,0,NA,0,0
99322,219.17,0,0,NA,0,0,219.17,0,0
83657,219.19,0,0,NA,0,0,219.19,0,0
84331,219.21,0,0,219.21,0,0,148.6,0,0
26621,219.26,0,0,NA,0,0,197.72,0,0
57424,219.29,0,0,NA,0,0,219.29,0,0
67432,219.3,0,0,NA,0,0,219.3,0,0
77412,219.32,0,0,NA,0,0,147,0,0
68732,219.34,0,0,NA,0,0,248.01,0,0
58792,219.37,0,0,NA,0,0,219.37,0,0
52621,219.42,0,0,NA,0,0,220.66,0,0
56136,219.47,0,0,NA,0,0,NA,0,0
64628,219.49,0,0,NA,0,0,310.12,0,0
34138,219.53,0,0,NA,0,0,219.53,0,0
68629,219.53,0,0,NA,0,0,219.53,0,0
65085,219.53,0,0,NA,0,0,219.53,0,0
97842,219.54,0,0,NA,0,0,292.61,0,0
37178,219.54,0,0,NA,0,0,105.15,0,0
57029,219.55,0,0,NA,0,0,219.55,0,0
93252,219.57,0,0,261.61,0,0,215.03,0,0
79770,219.57,0,0,NA,0,0,NA,0,0
49971,219.63,0,0,NA,0,0,NA,0,0
24951,219.63,0,0,307.47,0,0,94.39,0,0
68660,219.63,0,0,NA,0,0,219.63,0,0
59412,219.65,0,0,NA,0,0,219.65,0,0
85924,219.67,0,0,NA,0,0,219.67,0,0
65287,219.68,0,0,300.1,0,0,102.95,0,0
52251,219.69,0,0,229.87,0,0,229.87,0,0
59338,219.72,0,0,NA,0,0,NA,0,0
95595,219.73,0,0,NA,0,0,558.15,0,0
78142,219.79,0,0,NA,0,0,NA,0,0
63446,219.85,0,0,NA,0,0,188.77,0,0
81062,219.9,0,0,272.07,0,0,68.91,0,0
99157,219.93,0,0,NA,0,0,NA,0,0
30828,219.94,0,0,243.59,0,0,278.24,0,0
50666,219.94,0,0,NA,0,0,230.34,0,0
58636,220.05,0,0,NA,0,0,230.29,0,0
50048,220.07,0,0,NA,0,0,189.63,0,0
59466,220.14,0,0,NA,0,0,220.14,0,0
82422,220.2,0,0,NA,0,0,250.83,0,0
71953,220.21,0,0,NA,0,0,NA,0,0
83874,220.22,0,0,NA,0,0,NA,0,0
84316,220.31,0,0,NA,0,0,114.76,0,0
63434,220.32,0,0,396.98,0,0,246.43,0,0
50250,220.33,0,0,NA,0,0,246.59,0,0
68422,220.36,0,0,NA,0,0,220.36,0,0
29479,220.38,0,0,373.53,0,0,263.45,0,0
73092,220.39,0,0,NA,0,0,NA,0,0
70729,220.42,0,0,362.72,0,0,358.53,0,0
64656,220.43,0,0,NA,0,0,259.23,0,0
97536,220.45,0,0,268.93,0,0,220.45,0,0
99017,220.46,0,0,NA,0,0,214.76,0,0
68981,220.62,0,0,NA,0,0,303.6,0,0
74849,220.66,0,0,NA,0,0,195.2,0,0
72943,220.67,0,0,NA,0,0,77.55,0,0
84762,220.7,0,0,NA,0,0,220.7,0,0
24484,220.7,0,0,NA,0,0,376.3,0,0
56759,220.74,0,0,NA,0,0,NA,0,0
79565,220.74,0,0,NA,0,0,220.74,0,0
56166,220.78,0,0,NA,0,0,NA,0,0
71419,220.8,0,0,473.29,0,0,NA,0,0
38589,220.8,0,0,NA,0,0,220.8,0,0
86547,220.83,0,0,NA,0,0,449.53,0,0
55703,220.83,0,0,NA,0,0,232.19,0,0
52175,220.84,0,0,NA,0,0,NA,0,0
57652,220.85,0,0,NA,0,0,NA,0,0
80731,220.88,0,0,NA,0,0,132.68,0,0
66522,220.93,0,0,NA,0,0,NA,0,0
22820,220.97,0,0,220.97,0,0,236.1,0,0
95981,221,0,0,314.07,0,0,280.5,0,0
56262,221.01,0,0,NA,0,0,183.7,0,0
56033,221.04,0,0,NA,0,0,206.59,0,0
38069,221.04,0,0,229.72,0,0,229.72,0,0
51436,221.04,0,0,NA,0,0,83.28,0,0
63465,221.13,0,0,NA,0,0,59.95,1,0
52335,221.22,0,0,NA,0,0,229.76,0,0
68873,221.23,0,0,NA,0,0,207.77,0,0
69046,221.39,0,0,NA,0,0,221.39,0,0
89424,221.4,0,0,275.94,0,0,275.06,0,0
57359,221.4,0,0,NA,0,0,NA,0,0
68727,221.42,0,0,NA,0,0,221.42,0,0
85362,221.45,0,0,NA,0,0,221.45,0,0
50517,221.46,0,0,NA,0,0,231.68,0,0
56155,221.51,0,0,NA,0,0,NA,0,0
26623,221.53,0,0,NA,0,0,270.63,0,0
72072,221.58,0,0,232.72,0,0,249.41,0,0
80737,221.61,0,0,NA,0,0,0,1,1
88125,221.75,0,0,NA,0,0,834.16,0,0
56158,221.77,0,0,NA,0,0,304.65,0,0
59262,221.78,0,0,NA,0,0,NA,0,0
39095,221.8,0,0,NA,0,0,221.8,0,0
40171,221.83,0,0,303.58,0,0,201.4,0,0
88324,222.02,0,0,NA,0,0,NA,0,0
50254,222.03,0,0,NA,0,0,116.65,0,0
54844,222.3,0,0,NA,0,0,161.31,0,0
56296,222.33,0,0,NA,0,0,330.8,0,0
96074,222.47,0,0,NA,0,0,306.47,0,0
50674,222.48,0,0,NA,0,0,240.09,0,0
71366,222.53,0,0,NA,0,0,313.2,0,0
59025,222.59,0,0,NA,0,0,222.59,0,0
93592,222.68,0,0,NA,0,0,NA,0,0
78942,222.78,0,0,NA,0,0,152.04,0,0
57337,222.78,0,0,NA,0,0,NA,0,0
80804,222.81,0,0,NA,0,0,222.81,0,0
87730,222.88,0,0,NA,0,0,406.25,0,0
86520,223.09,0,0,NA,0,0,619.44,0,0
59743,223.12,0,0,NA,0,0,223.12,0,0
72567,223.16,0,0,NA,0,0,89.78,0,0
30803,223.19,0,0,NA,0,0,282.44,0,0
33440,223.34,0,0,372.65,0,0,313.52,0,0
64624,223.35,0,0,NA,0,0,289.82,0,0
52310,223.44,0,0,284.07,0,0,272.01,0,0
56583,223.5,0,0,NA,0,0,223.5,0,0
67458,223.51,0,0,NA,0,0,141.98,0,0
79537,223.55,0,0,223.55,0,0,NA,0,0
71455,223.61,0,0,239.99,0,0,230.43,0,0
64668,223.62,0,0,NA,0,0,298.9,0,0
81646,223.66,0,0,245.34,0,0,223.66,0,0
75497,223.67,0,0,NA,0,0,262.75,0,0
58568,223.68,0,0,NA,0,0,NA,0,0
68342,223.73,0,0,NA,0,0,NA,0,0
64659,223.76,0,0,NA,0,0,235.68,0,0
50681,223.94,0,0,NA,0,0,241.55,0,0
58260,223.94,0,0,NA,0,0,281.61,0,0
58634,224.05,0,0,NA,0,0,394.84,0,0
75426,224.05,0,0,NA,0,0,239.39,0,0
11954,224.08,0,0,224.08,0,0,224.08,0,0
95428,224.12,0,0,NA,0,0,322.85,0,0
58464,224.13,0,0,NA,0,0,307.4,0,0
48761,224.13,0,0,NA,0,0,380.5,0,0
68440,224.15,0,0,NA,0,0,NA,0,0
66528,224.15,0,0,239.11,0,0,93.23,0,0
76856,224.15,0,0,NA,0,0,NA,0,0
84732,224.18,0,0,NA,0,0,NA,0,0
59221,224.31,0,0,NA,0,0,224.31,0,0
78885,224.35,0,0,NA,0,0,247.31,0,0
77856,224.42,0,0,268.48,0,0,268.48,0,0
54149,224.55,0,0,NA,0,0,224.55,0,0
68852,224.56,0,0,NA,0,0,NA,0,0
70082,224.65,0,0,248.61,0,0,243.99,0,0
87026,224.7,0,0,379.61,0,0,379.61,0,0
92278,224.76,0,0,NA,0,0,224.76,0,0
59411,224.76,0,0,NA,0,0,464.68,0,0
95432,224.81,0,0,NA,0,0,236.1,0,0
79072,224.87,0,0,297.62,0,0,297.62,0,0
59537,224.91,0,0,NA,0,0,NA,0,0
57314,224.92,0,0,NA,0,0,NA,0,0
80470,224.94,0,0,286.81,0,0,146.51,0,0
67009,224.96,0,0,NA,0,0,NA,0,0
30807,225.03,0,0,NA,0,0,NA,0,0
78938,225.03,0,0,NA,0,0,298.24,0,0
55977,225.05,0,0,NA,0,0,240.55,0,0
83302,225.08,0,0,NA,0,0,972.21,0,0
65768,225.12,0,0,225.12,0,0,124.67,0,0
67952,225.15,0,0,NA,0,0,205.77,0,0
70767,225.17,0,0,353.38,0,0,349.19,0,0
59927,225.17,0,0,225.17,0,0,225.17,0,0
50222,225.34,0,0,NA,0,0,141.92,0,0
76389,225.34,0,0,231.77,0,0,225.34,0,0
70631,225.34,0,0,301.52,0,0,311.5,0,0
76442,225.35,0,0,NA,0,0,98.78,0,0
36016,225.35,0,0,334.56,0,0,243.08,0,0
67749,225.5,0,0,NA,0,0,225.5,0,0
77960,225.5,0,0,225.5,0,0,NA,0,0
59866,225.51,0,0,NA,0,0,NA,0,0
73950,225.55,0,0,NA,0,0,75.04,0,0
56098,225.56,0,0,NA,0,0,140.42,0,0
33471,225.66,0,0,645.99,0,0,673.93,0,0
67447,225.69,0,0,NA,0,0,231.93,0,0
58756,225.7,0,0,NA,0,0,336.23,0,0
49918,225.74,0,0,NA,0,0,225.74,0,0
58267,225.79,0,0,NA,0,0,225.79,0,0
79041,225.83,0,0,229.2,0,0,229.2,0,0
24458,225.92,0,0,245.75,0,0,225.92,0,0
66422,225.95,0,0,249.38,0,0,246.21,0,0
78618,226.03,0,0,NA,0,0,341.06,0,0
39040,226.03,0,0,350.17,0,0,311.18,0,0
52221,226.03,0,0,NA,0,0,NA,0,0
51572,226.04,0,0,NA,0,0,172.14,0,0
26296,226.05,0,0,NA,0,0,226.05,0,0
50478,226.17,0,0,NA,0,0,226.17,0,0
55785,226.24,0,0,NA,0,0,300.71,0,0
78393,226.25,0,0,552.1,0,0,590.17,0,0
63440,226.35,0,0,349.87,0,0,128.72,0,0
75949,226.35,0,0,109.67,0,0,NA,0,0
74540,226.38,0,0,245.62,0,0,NA,0,0
78548,226.44,0,0,NA,0,0,245.93,0,0
56720,226.45,0,0,NA,0,0,226.45,0,0
68442,226.46,0,0,NA,0,0,NA,0,0
52659,226.49,0,0,NA,0,0,276.82,0,0
62844,226.51,0,0,332.72,0,0,226.51,0,0
52637,226.51,0,0,NA,0,0,NA,0,0
85341,226.52,0,0,NA,0,0,NA,0,0
68324,226.57,0,0,297.15,0,0,271.78,0,0
63363,226.63,0,0,NA,0,0,57.23,1,0
36053,226.68,0,0,NA,0,0,332.64,0,0
52049,226.69,0,0,NA,0,0,283.85,0,0
59326,226.74,0,0,NA,0,0,NA,0,0
77954,226.75,0,0,226.75,0,0,319.43,0,0
89025,226.8,0,0,305.09,0,0,302.6,0,0
51544,226.84,0,0,NA,0,0,59.43,1,0
97484,226.85,0,0,380.14,0,0,354.11,0,0
73038,226.94,0,0,289.68,0,0,NA,0,0
84064,227.05,0,0,NA,0,0,424.85,0,0
30810,227.1,0,0,268.85,0,0,267.84,0,0
47574,227.12,0,0,360.94,0,0,148.1,0,0
78632,227.12,0,0,NA,0,0,80.29,0,0
63751,227.16,0,0,227.16,0,0,67.22,0,0
52650,227.19,0,0,NA,0,0,NA,0,0
67631,227.2,0,0,NA,0,0,NA,0,0
79540,227.26,0,0,NA,0,0,NA,0,0
58045,227.3,0,0,NA,0,0,227.3,0,0
63833,227.3,0,0,NA,0,0,154.06,0,0
75668,227.3,0,0,NA,0,0,NA,0,0
70632,227.32,0,0,258.84,0,0,227.32,0,0
97447,227.33,0,0,227.33,0,0,227.33,0,0
67451,227.41,0,0,NA,0,0,140.11,0,0
63443,227.43,0,0,361.37,0,0,227.43,0,0
68635,227.43,0,0,243.59,0,0,230.02,0,0
80755,227.49,0,0,NA,0,0,112.54,0,0
4441,227.54,0,0,NA,0,0,NA,0,0
71660,227.55,0,0,NA,0,0,227.55,0,0
59032,227.55,0,0,NA,0,0,NA,0,0
62241,227.56,0,0,NA,0,0,131.77,0,0
58520,227.68,0,0,NA,0,0,395.95,0,0
66853,227.7,0,0,NA,0,0,NA,0,0
25977,227.72,0,0,227.72,0,0,105.76,0,0
59746,227.73,0,0,NA,0,0,227.73,0,0
66033,227.75,0,0,NA,0,0,151.09,0,0
78352,227.77,0,0,227.77,0,0,265.84,0,0
50432,227.81,0,0,NA,0,0,239.4,0,0
61438,227.85,0,0,NA,0,0,70.39,0,0
56110,227.92,0,0,NA,0,0,NA,0,0
58382,227.93,0,0,NA,0,0,135.59,0,0
35460,227.99,0,0,310,0,0,305.33,0,0
67849,227.99,0,0,NA,0,0,NA,0,0
39176,228.02,0,0,NA,0,0,228.02,0,0
67122,228.02,0,0,NA,0,0,395.2,0,0
56548,228.05,0,0,NA,0,0,228.05,0,0
87941,228.06,0,0,NA,0,0,278.05,0,0
73560,228.1,0,0,NA,0,0,NA,0,0
78370,228.17,0,0,267.37,0,0,305.44,0,0
50062,228.18,0,0,80.93,0,0,80.93,0,0
67663,228.28,0,0,NA,0,0,161.71,0,0
55909,228.37,0,0,NA,0,0,238.76,0,0
73009,228.4,0,0,NA,0,0,NA,0,0
73521,228.4,0,0,NA,0,0,NA,0,0
67065,228.49,0,0,NA,0,0,NA,0,0
79236,228.53,0,0,NA,0,0,NA,0,0
76443,228.55,0,0,NA,0,0,228.55,0,0
54451,228.6,0,0,302.98,0,0,0,1,1
69201,228.61,0,0,NA,0,0,228.61,0,0
97825,228.61,0,0,NA,0,0,575.73,0,0
58757,228.65,0,0,NA,0,0,466.07,0,0
57752,228.68,0,0,NA,0,0,NA,0,0
70775,228.73,0,0,397.79,0,0,341.97,0,0
39367,228.79,0,0,367.77,0,0,317.87,0,0
72860,228.84,0,0,NA,0,0,214.87,0,0
54850,228.84,0,0,NA,0,0,228.84,0,0
85346,228.95,0,0,497.3,0,0,228.95,0,0
77979,228.97,0,0,228.97,0,0,NA,0,0
59418,229.08,0,0,NA,0,0,NA,0,0
83348,229.08,0,0,NA,0,0,142.03,0,0
37134,229.15,0,0,NA,0,0,229.15,0,0
61475,229.18,0,0,NA,0,0,78.44,0,0
58368,229.24,0,0,NA,0,0,229.24,0,0
31018,229.27,0,0,260.65,0,0,229.27,0,0
83327,229.29,0,0,NA,0,0,192.28,0,0
65246,229.4,0,0,NA,0,0,229.4,0,0
50050,229.46,0,0,NA,0,0,101.66,0,0
72857,229.54,0,0,NA,0,0,215.57,0,0
50057,229.57,0,0,70.94,0,0,70.94,0,0
50851,229.67,0,0,NA,0,0,320.42,0,0
56039,229.68,0,0,NA,0,0,53.47,1,0
63782,229.74,0,0,270.5,0,0,136.16,0,0
50658,229.74,0,0,NA,0,0,291.08,0,0
75559,229.75,0,0,255.51,0,0,255.51,0,0
82835,229.78,0,0,NA,0,0,297.32,0,0
73565,229.86,0,0,297.13,0,0,297.13,0,0
49877,229.92,0,0,NA,0,0,231.02,0,0
56274,229.95,0,0,NA,0,0,229.95,0,0
67548,230.09,0,0,NA,0,0,155.4,0,0
67439,230.15,0,0,NA,0,0,230.15,0,0
72482,230.31,0,0,325.66,0,0,87.75,0,0
55614,230.35,0,0,NA,0,0,NA,0,0
59248,230.41,0,0,NA,0,0,94.78,0,0
68971,230.46,0,0,NA,0,0,230.46,0,0
77970,230.49,0,0,271.32,0,0,NA,0,0
67003,230.51,0,0,NA,0,0,NA,0,0
67036,230.53,0,0,NA,0,0,NA,0,0
26810,230.54,0,0,348.73,0,0,175.93,0,0
68310,230.56,0,0,NA,0,0,307.08,0,0
77857,230.58,0,0,271.2,0,0,271.2,0,0
78162,230.7,0,0,NA,0,0,NA,0,0
83450,230.72,0,0,NA,0,0,208.59,0,0
63867,230.78,0,0,NA,0,0,62.76,0,0
79739,230.79,0,0,243.9,0,0,230.79,0,0
73747,230.8,0,0,NA,0,0,NA,0,0
57767,230.84,0,0,NA,0,0,230.84,0,0
58250,230.95,0,0,NA,0,0,230.95,0,0
28529,231.05,0,0,273.31,0,0,86.2,0,0
51016,231.05,0,0,231.05,0,0,161.84,0,0
82933,231.06,0,0,NA,0,0,NA,0,0
54515,231.09,0,0,NA,0,0,254.89,0,0
29429,231.1,0,0,308.1,0,0,231.1,0,0
51558,231.11,0,0,NA,0,0,211.26,0,0
96068,231.14,0,0,NA,0,0,231.14,0,0
63825,231.14,0,0,231.14,0,0,62.29,0,0
88113,231.18,0,0,NA,0,0,940,0,0
56231,231.22,0,0,NA,0,0,249.51,0,0
26294,231.28,0,0,NA,0,0,102.63,0,0
57265,231.28,0,0,NA,0,0,NA,0,0
64402,231.35,0,0,NA,0,0,231.35,0,0
57231,231.35,0,0,NA,0,0,NA,0,0
54138,231.4,0,0,NA,0,0,231.4,0,0
93541,231.52,0,0,NA,0,0,231.52,0,0
67751,231.55,0,0,NA,0,0,353.82,0,0
79355,231.64,0,0,NA,0,0,NA,0,0
51545,231.74,0,0,NA,0,0,302.12,0,0
58048,231.76,0,0,251.2,0,0,231.76,0,0
78369,231.78,0,0,243.09,0,0,NA,0,0
36767,231.82,0,0,NA,0,0,NA,0,0
93249,231.85,0,0,314.63,0,0,346.25,0,0
88350,231.85,0,0,NA,0,0,NA,0,0
49927,231.89,0,0,NA,0,0,NA,0,0
57319,231.95,0,0,NA,0,0,NA,0,0
68314,231.97,0,0,258.95,0,0,252.4,0,0
56684,232.05,0,0,NA,0,0,287.68,0,0
71971,232.1,0,0,NA,0,0,NA,0,0
63750,232.11,0,0,277.62,0,0,159.72,0,0
27928,232.12,0,0,313.71,0,0,313.71,0,0
88043,232.14,0,0,NA,0,0,NA,0,0
95526,232.14,0,0,NA,0,0,337.16,0,0
63944,232.18,0,0,239.92,0,0,232.18,0,0
66510,232.26,0,0,333.59,0,0,166.86,0,0
68628,232.28,0,0,NA,0,0,215.95,0,0
68364,232.28,0,0,NA,0,0,NA,0,0
82411,232.33,0,0,NA,0,0,251.98,0,0
38541,232.34,0,0,NA,0,0,101.16,0,0
93207,232.47,0,0,232.47,0,0,353.15,0,0
77656,232.47,0,0,250.65,0,0,250.65,0,0
