ZCTA,minDisHosp
94931,8.48
94938,12.08
43213,1.82
61872,16.69
33196,2.94
46793,8.43
88048,11.8
77406,4.78
77412,6.3
94514,14.92
77415,9.61
95125,2.15
33703,3.54
15334,13.1
15325,15.16
74429,15.96
62010,7.94
20685,12.04
92392,7.64
92410,2.65
72354,24.65
57363,17.45
57020,14.95
51366,20.35
46818,9.48
70127,0.33
74430,17.03
76537,16.44
78209,1.89
76251,11.12
84763,33.65
19952,13.39
73724,19.87
70669,4.17
72368,25.75
85395,2.95
75454,8.9
72353,22.99
73458,15.71
57337,32.04
94116,2.07
92308,10.35
05151,9.42
05653,15.89
98115,2.3
98037,5.02
63390,11.15
70658,13.57
78666,2.59
15936,8.19
85387,6.33
43156,12.17
69201,16.16
22903,5.24
73738,22.41
80810,7.25
70710,7.37
06371,15.57
63447,37.65
29332,15.7
71965,31.67
71968,16.27
60545,6.11
36421,2.49
53034,14.75
79764,7.66
79838,21.48
79848,60.14
71425,19.82
94401,0.98
98087,7.75
98112,2.15
25103,4.06
72364,5.47
94515,12.33
79785,27.83
79928,13.2
88027,19.26
70659,1.57
91746,1.76
74435,23.21
25165,13.82
53075,23.53
98524,17.31
79915,1.77
79925,3.48
77419,10.95
94528,6.12
94535,6.41
94301,1.65
94519,1.5
97211,4.51
54812,2.97
03570,1.18
77377,3.25
94305,1.54
77378,11.09
79927,7.4
79930,0.52
79934,9.85
79935,1.65
73729,12.31
73107,3.55
91763,0.56
79936,2.58
33605,2.3
06084,6.1
72355,10.06
25209,20.54
18470,20.64
91901,18.5
73730,17.14
80759,3.93
80801,43.35
77379,2.96
77382,5.99
61025,7.38
68978,3.78
73733,17.34
91750,5.53
80908,8.5
91934,42.95
74630,21.1
92543,4.47
74632,12.29
25314,3.6
25019,19.17
75438,7.27
57555,15.16
58460,15.78
11719,4.59
14819,13.16
10005,0.48
53806,12.53
63601,7.51
75503,5.59
75550,27.08
75475,9.91
05760,10.93
23828,20.23
70592,5.07
63381,20.12
61544,18.83
92545,5.4
92548,5.2
72419,22.2
97535,4.89
72421,19.06
75928,25.93
99148,19.77
25564,14.0
36319,14.5
88046,5.74
57373,9.05
10512,7.02
14469,12.15
78802,9.17
76561,16.84
88047,6.89
72404,7.52
91780,1.68
70753,27.93
28580,15.42
58464,32.4
58572,30.93
19609,2.85
43080,14.31
43016,0.86
26180,14.73
22842,15.74
29069,9.03
99759,531.91
27937,19.67
68028,13.29
61361,21.66
33618,4.47
39766,9.56
75076,11.8
92257,29.83
27801,7.58
58281,19.69
63956,33.69
16410,19.48
94940,18.24
77564,14.09
94941,4.84
61264,7.82
31816,5.53
29059,21.99
37757,7.8
15090,5.61
16914,6.57
57452,16.41
70782,16.63
02346,3.07
63873,16.73
80861,32.72
80862,36.32
94951,5.91
77568,2.44
22843,21.33
73080,7.01
57725,30.4
37118,11.68
71855,11.83
87124,7.44
64421,14.77
89048,4.41
37221,10.93
80216,3.77
73090,11.53
65079,5.3
56175,2.95
56668,6.22
88029,34.23
75442,16.41
89404,106.59
73734,16.09
36255,10.37
73150,6.6
97236,4.32
44432,14.67
43081,3.85
43723,7.75
71969,36.83
73160,5.42
76119,5.4
76120,4.68
75448,18.65
71334,0.96
61615,3.85
58481,18.84
45248,4.8
43532,8.8
43109,5.87
44815,11.16
68067,7.48
76123,2.19
71866,14.42
79755,22.03
71853,12.37
95460,11.38
15618,20.4
15554,15.71
75433,14.71
05143,9.87
35210,4.23
92058,5.32
70131,4.19
75078,7.58
75437,12.32
98501,7.67
56347,1.73
55733,7.21
54130,11.02
54971,2.2
75435,21.87
87347,20.51
75116,2.46
73159,1.28
80403,15.7
80419,5.16
42127,3.49
13104,14.56
12763,11.1
77571,8.08
94960,1.79
79095,4.04
24442,31.54
79756,4.26
79766,11.82
12836,13.2
14261,3.88
98001,2.5
28036,6.78
25235,22.55
54124,17.02
31081,14.1
77563,8.5
20011,2.05
82227,19.18
54026,10.76
67354,13.97
23415,22.04
33948,3.69
20109,3.52
54984,2.02
75401,5.13
53120,14.18
75495,17.65
73838,8.03
88118,21.81
70787,15.39
74477,9.41
92384,20.26
92507,3.91
92508,7.6
92518,5.98
97227,0.58
85205,2.76
92347,15.12
74452,19.42
90620,1.84
73120,0.84
84331,21.76
84332,5.21
84334,5.93
73122,1.54
70394,3.24
97230,4.11
70403,0.32
73135,0.45
85606,19.08
75468,15.58
76052,6.5
70733,12.06
70734,3.47
88056,68.42
91902,3.96
75471,9.67
91770,1.58
95005,11.84
95006,14.71
77578,6.72
90630,2.31
70395,7.72
76065,9.73
85625,34.49
85626,22.42
73801,4.37
72440,20.74
84308,14.94
85213,4.08
75497,13.62
91913,2.5
70788,11.2
91914,6.21
84318,2.56
75101,5.18
73116,1.52
77459,8.42
85627,5.66
73937,24.15
71462,18.74
80233,2.81
90505,0.33
85206,1.05
80235,4.0
77532,13.65
94551,6.64
70767,11.91
76060,2.83
76064,16.05
86335,24.23
84320,12.49
70345,8.22
84119,3.12
90401,1.09
73104,0.5
70346,3.17
97219,4.4
80236,1.07
77456,7.02
77444,19.93
94539,5.36
92373,4.59
74469,22.92
94541,2.06
94544,2.13
90660,2.25
74643,20.81
76127,5.99
74644,14.82
94566,4.15
77457,20.2
90402,1.33
95004,11.97
71027,14.41
72536,20.44
76309,2.96
80220,1.25
92692,4.13
92694,3.07
74860,8.71
94573,8.39
77489,5.46
94576,0.61
77493,6.02
94577,0.8
77533,14.12
75491,17.36
85551,13.42
94598,3.0
70757,16.18
92701,1.81
89423,8.97
70363,4.4
94612,0.99
94619,5.36
94704,0.76
84340,10.38
75496,19.48
80905,1.99
77494,4.57
94578,0.47
75098,6.19
76085,10.18
73145,3.38
80828,25.76
92503,2.57
74567,22.2
90601,3.41
70374,9.24
97220,1.45
94705,1.55
77447,11.8
74553,21.86
91773,2.01
76104,0.66
92405,1.8
76105,4.0
76106,5.59
86508,29.1
91790,0.6
72427,16.33
72428,17.53
97539,24.93
71950,27.58
71952,29.65
77976,10.43
95377,8.75
78017,15.86
84339,13.62
73131,3.36
71956,9.93
74556,6.59
76107,2.32
92505,2.66
76111,3.73
77597,6.82
85552,2.37
74647,17.21
76132,0.21
72416,12.47
80923,0.94
92389,28.17
73844,26.65
91931,28.81
85210,0.7
73132,3.47
75110,1.77
92555,4.69
77498,3.23
77505,1.68
94587,4.82
72389,22.28
70725,4.55
85531,5.84
94553,1.01
77471,7.14
85603,2.31
80823,43.1
74576,16.4
77539,5.84
94710,2.4
74555,17.57
70732,11.21
91767,0.92
77585,26.34
95030,3.11
77591,0.9
91768,0.24
91791,2.28
94970,7.59
94971,15.2
94803,5.72
84341,0.99
70353,15.86
75088,3.51
80226,2.66
97348,21.7
90806,0.31
75154,6.58
73835,25.12
91910,1.85
77530,5.8
95002,8.17
77598,0.49
77611,10.88
75109,10.81
97213,1.4
90403,0.36
85202,0.62
75490,15.68
88072,15.05
91792,4.46
75092,4.81
70360,4.37
80232,3.66
72026,17.44
90755,1.3
72027,19.36
80463,24.69
90805,1.68
85283,0.49
92867,2.28
36526,2.94
71676,20.01
81653,46.09
76073,13.17
90502,0.39
71922,24.3
72383,27.21
73743,18.11
73744,11.29
73747,9.57
86351,17.3
71480,1.14
88033,17.89
79759,20.71
79761,0.76
79762,6.1
92321,1.38
74470,18.87
95388,10.96
84606,1.97
73750,3.9
92358,13.38
70452,10.61
92007,1.47
76043,4.59
86327,14.74
92335,2.47
98374,5.36
72034,3.59
74441,14.83
71466,17.97
92342,19.14
77519,18.96
92346,2.84
61920,7.66
77371,15.05
94133,0.74
77374,28.88
94304,3.12
76053,2.21
74455,12.65
73098,8.49
72401,1.96
73760,18.97
86333,27.81
71459,1.18
71461,2.04
76028,4.24
74431,5.43
92320,8.81
84058,1.97
94945,2.54
85173,23.42
70341,6.01
90303,1.51
85194,6.03
76048,0.83
86343,33.31
05034,18.34
05820,23.4
22946,15.13
17864,16.91
25205,3.05
81633,35.15
52542,11.84
36109,0.84
97702,6.89
80922,4.25
76354,17.98
76055,12.81
92356,22.18
26615,14.4
53558,9.33
26534,2.56
72072,12.57
99110,29.07
25148,16.42
53022,6.51
24826,13.28
97222,1.08
89424,38.01
87317,7.13
71024,12.02
72533,15.29
84109,9.52
37059,5.95
54471,12.28
03233,4.65
49271,14.1
04568,13.62
40921,7.25
70380,5.93
77482,12.36
94588,3.85
77433,7.67
94533,3.28
94536,1.28
46759,12.58
90293,2.66
74557,15.26
74558,22.49
78005,18.78
78008,23.75
95365,11.97
89427,32.8
70373,11.35
29519,14.2
80822,37.27
81642,17.0
92354,0.11
77467,11.63
78021,37.09
95382,1.7
73501,8.7
76357,15.53
92704,1.8
95387,22.07
62811,9.98
57633,56.44
77441,11.38
77442,17.13
94538,3.69
84311,10.32
02653,23.28
01077,6.1
49417,6.75
97534,36.65
70761,8.89
73768,14.18
88063,2.41
78010,9.64
95367,3.66
95372,7.72
78015,13.23
04217,25.09
37710,12.49
86436,17.24
92399,10.12
74531,19.14
92404,4.06
73491,22.73
70754,13.76
80833,47.61
78850,14.04
49872,27.68
20110,1.8
72396,2.7
73755,13.84
85282,1.64
97344,11.71
75153,13.27
97540,5.81
76084,11.14
35775,12.72
32963,4.56
73096,5.58
60099,3.12
80757,42.15
76071,10.91
97351,12.22
75090,6.05
70358,27.4
73108,3.38
84128,3.87
80815,35.55
86444,55.21
91744,2.94
72350,19.82
88023,9.66
75602,5.93
84305,20.02
84306,10.38
90504,2.97
97504,2.37
72373,15.08
56138,18.01
59033,19.92
86445,28.71
70729,10.98
70458,2.65
75452,16.24
72367,27.24
70711,8.83
73741,28.54
72390,4.88
72392,23.39
80817,11.05
72394,11.04
88030,6.44
97707,28.02
72522,11.93
76364,10.21
74738,8.65
95346,15.44
95350,0.93
95351,1.81
75562,15.98
92660,2.48
92661,1.71
76264,15.02
74836,19.38
85633,36.38
71003,10.11
70817,4.03
97731,84.05
72520,6.27
76427,15.28
92866,0.75
70808,2.51
75571,14.55
76177,3.67
74949,23.24
92835,0.99
85622,4.82
74956,11.84
75127,4.99
87402,6.89
97303,9.04
89503,1.62
87513,19.7
97377,16.09
70810,2.78
92003,8.49
74855,13.31
74857,16.5
85630,11.46
76366,18.49
74936,8.81
74804,2.8
76245,19.81
92648,2.43
95228,20.49
74880,8.82
76379,15.0
74940,7.58
70455,7.01
74833,13.73
95305,16.6
92663,0.11
95313,15.94
95315,9.04
95316,9.37
74930,16.7
89701,4.64
92020,2.84
74931,12.56
92843,1.56
95307,4.09
74722,32.98
76155,4.8
74724,37.75
92583,4.17
92585,2.28
92590,6.7
80455,13.91
76207,1.17
74954,6.91
92860,4.45
76426,17.71
90802,3.06
80457,12.71
27278,11.89
76164,2.97
92091,5.49
71104,1.12
81062,39.1
75701,0.51
85736,26.08
74023,1.82
74839,16.84
74843,8.24
77627,2.97
77629,12.74
75572,10.64
72478,15.45
77837,23.45
77840,3.26
77642,2.45
95240,9.56
77853,15.26
95062,0.97
95066,7.06
95436,10.49
70812,1.26
92705,1.18
74872,16.92
77878,13.23
95203,2.26
77707,3.31
77801,1.84
77802,1.66
95224,22.01
95226,12.51
80421,31.79
73165,6.2
89450,1.46
85248,6.58
78046,15.06
85257,1.59
84529,6.72
76380,2.42
92806,2.15
95209,7.45
95211,1.54
77961,15.06
77962,10.98
80911,6.01
71082,2.32
85262,15.45
95442,2.64
84539,39.6
95336,2.7
89501,0.7
93428,21.63
93429,11.19
93314,9.11
76857,21.12
93437,10.58
92592,5.78
74736,12.6
87418,20.02
97327,17.31
92673,8.59
93434,13.26
93258,8.6
93261,8.61
76654,20.6
95112,2.85
95116,1.07
95117,2.0
76861,17.3
77655,15.77
95123,2.31
97352,13.06
73938,11.69
76270,10.48
78025,9.26
77651,3.17
95118,3.92
77833,5.24
95225,15.12
91945,3.23
75561,14.58
95124,1.7
72456,9.91
90704,8.02
90731,2.16
73443,10.94
71004,12.87
95401,1.43
95341,6.16
95446,13.13
73858,7.79
72005,14.6
84414,12.91
80426,40.84
80916,5.79
73944,26.9
80929,11.38
72529,18.51
80444,24.19
85259,4.63
90740,3.46
85635,3.93
91963,28.58
93270,9.7
76660,15.4
76670,12.32
74756,9.81
76233,19.83
74760,15.26
74761,19.34
74951,11.16
70433,0.45
90706,1.15
80427,25.9
85637,23.06
92596,6.84
73433,15.51
75141,7.98
88125,36.27
88126,28.21
70803,3.29
84643,8.05
73432,17.9
85254,3.67
77640,2.53
95110,2.55
90631,3.7
72444,15.17
70776,9.08
91915,5.1
74825,15.31
77857,19.5
84522,47.54
97635,23.04
76259,9.77
92657,5.67
72453,20.01
80247,2.4
84324,5.07
92561,17.27
74652,25.8
73860,24.84
91950,1.5
72472,22.9
93250,8.7
84646,10.61
70507,1.36
71103,0.82
88051,50.89
80832,38.56
85304,1.01
72068,3.93
72648,13.76
92083,3.08
74801,3.3
92637,1.56
72435,23.49
85204,3.34
75470,19.16
76077,4.36
70770,9.7
77458,17.34
77468,13.53
78210,2.88
95628,4.43
78212,1.81
78213,0.64
84521,16.84
74827,12.67
74829,12.7
91906,38.9
88112,36.19
77506,4.43
77510,7.36
88114,40.39
94602,1.57
94603,2.83
94605,4.05
94607,2.71
78214,2.36
95250,17.26
95254,18.99
77867,14.91
95301,11.28
74653,13.17
92562,8.09
90604,1.15
85208,1.45
89431,1.93
85209,2.13
77545,6.32
94804,1.97
89433,6.54
87322,5.34
84326,7.89
94903,1.77
77661,7.25
95320,10.78
92567,8.13
76137,3.47
75165,6.35
72651,7.02
75477,16.7
84121,11.0
80228,3.0
84124,3.14
27109,3.84
57571,16.68
77904,5.35
75693,7.09
81057,19.39
76239,15.93
74472,9.62
77451,19.38
94547,8.9
92385,4.55
74521,8.25
77470,12.93
77476,15.47
77481,10.65
92398,11.87
76102,1.19
74535,15.67
76832,19.9
75702,2.32
92629,3.2
95233,17.33
95303,12.53
94591,2.98
94595,1.85
77517,10.3
76116,3.25
94608,1.3
92536,18.78
77531,4.46
74028,9.37
85741,2.47
77665,2.78
95135,6.54
77703,3.42
95324,10.89
77546,4.67
94901,3.67
80304,4.58
70356,14.71
94904,1.38
94920,7.14
84401,6.73
95132,8.35
72003,9.8
90701,2.08
95325,18.32
97835,25.92
70737,1.4
88043,17.79
76827,15.38
72626,10.4
72630,24.62
81045,26.1
89451,1.68
73173,4.42
93405,4.26
76841,31.53
76845,23.25
86440,7.48
76093,9.86
95008,1.79
95010,1.81
76678,18.64
93280,17.47
78201,2.14
95619,4.07
88242,4.36
92069,4.77
72564,13.3
95234,16.0
95070,5.57
74604,6.41
75556,8.42
75558,9.55
76249,10.76
72565,15.87
72568,16.91
72572,24.83
95138,2.82
77705,12.14
72461,12.07
97301,0.98
70420,7.98
85225,2.17
80305,3.86
72470,15.62
73859,23.77
92066,38.16
72460,13.12
91942,1.06
74826,23.58
75125,14.25
93424,9.34
80907,1.21
94552,5.09
84642,18.25
70506,0.34
75566,23.0
72471,21.07
70807,4.25
76579,11.33
93247,12.02
76621,10.61
95018,8.96
70769,7.84
87516,26.05
72070,13.45
88132,23.48
72636,34.42
76554,7.83
93234,11.52
85658,16.97
72579,14.38
72578,8.01
81021,37.19
72584,19.71
78215,0.73
96037,25.54
96038,12.32
78585,21.55
78589,4.55
78592,11.22
78593,11.82
71061,8.11
84620,15.94
80467,19.44
72037,21.88
78216,2.6
95650,6.83
78227,5.26
95663,9.2
95682,13.46
78595,17.59
76622,18.48
76624,18.42
84622,4.69
84623,10.96
78549,18.54
93720,1.74
71078,10.87
71039,15.59
81006,8.18
95633,10.34
76626,14.76
93274,4.1
77074,0.5
77075,5.14
93723,12.03
85338,7.31
78217,1.77
72081,10.97
91105,1.01
74020,7.01
76671,18.19
30622,8.2
73950,17.51
75216,1.61
71225,9.68
93311,13.03
78075,28.79
74059,13.44
75778,14.3
74060,16.57
84744,22.01
92127,4.1
81138,31.35
92128,0.72
76637,15.79
76638,17.2
95648,14.69
75180,5.06
91104,3.14
87525,20.41
92880,4.9
92881,3.68
81141,11.59
94087,2.75
77346,5.27
72063,13.6
72640,19.69
85716,1.6
72642,10.5
93021,8.0
76463,24.04
74962,12.8
74963,29.27
81025,24.81
72611,15.34
78064,6.96
78066,13.85
95614,9.81
76518,12.24
76464,25.17
76486,18.62
75705,9.09
72672,19.16
93212,20.15
95462,15.17
85307,2.67
80501,2.27
87519,34.75
70508,0.65
77338,1.16
77339,0.71
94080,1.24
94086,3.4
72136,19.72
77303,5.49
94022,4.17
77350,10.1
73520,7.99
85301,2.47
84635,12.27
72061,21.87
80497,10.58
76685,8.92
76690,13.08
93291,5.93
95540,0.36
78132,6.05
94107,0.32
94112,1.06
94114,0.93
80532,11.52
80534,7.13
78238,3.64
93224,33.28
76712,3.97
76820,25.74
70462,11.59
72041,18.48
95560,6.53
78154,4.16
93226,23.88
89825,65.19
71106,2.47
76522,14.49
84634,0.42
87505,6.21
97357,20.63
76570,18.3
93244,22.73
97841,18.17
92103,0.52
72573,23.41
78108,5.18
80525,2.05
87567,4.75
72113,1.47
91325,1.73
80528,2.36
77304,4.31
78538,16.56
78539,1.39
95975,7.21
78543,11.22
78548,16.29
95467,12.96
78069,16.25
95471,11.63
78222,4.52
78109,6.46
78116,22.35
78117,9.07
91011,1.59
75669,18.5
71060,17.85
73555,27.0
84722,29.76
84723,28.87
78598,33.67
95678,2.65
95679,20.74
71073,7.8
85704,2.24
74011,5.54
81029,29.16
97813,23.36
81047,29.01
72633,18.55
72117,5.34
72623,11.79
71038,12.36
72554,17.84
76549,8.17
76556,14.11
87507,10.55
92027,6.34
78558,10.62
96002,6.6
97875,12.09
74051,12.39
71063,14.72
81044,26.8
74959,16.73
76432,19.11
78002,13.91
80926,10.62
74946,2.67
92832,1.74
74948,12.44
72047,20.22
80483,31.94
78559,8.65
78562,12.12
96019,8.56
78575,3.6
78577,3.17
72013,11.67
76228,16.37
92618,2.71
95340,2.99
77974,17.49
77078,5.3
76577,10.45
93245,5.19
93268,26.91
76657,14.56
85632,49.33
74878,20.44
73573,2.69
87723,29.99
72539,8.13
75641,14.63
75642,19.02
95612,12.65
73460,5.49
70814,2.16
72479,22.17
76388,14.64
92823,4.34
76389,24.41
72745,6.27
92130,4.85
93445,7.27
87580,17.35
87582,14.49
76648,24.54
92614,4.05
92617,4.8
76271,20.4
85281,1.45
89704,6.22
73463,10.05
73481,18.01
78257,5.63
74964,12.54
76649,21.67
72039,19.01
76367,12.99
95403,0.69
92624,6.23
92679,8.03
76301,1.36
92883,10.27
76679,14.18
85640,19.01
80549,25.7
95405,2.54
78057,13.93
78059,23.19
76302,0.89
76371,13.3
78160,18.25
94025,0.81
72141,16.43
84730,6.82
75788,16.1
95452,7.01
73450,10.22
95410,21.46
57241,21.63
78063,20.59
94028,5.63
94038,0.4
94040,1.04
80521,5.28
81146,21.1
72677,21.55
72679,29.25
76445,20.43
73453,11.98
92677,3.34
74850,19.92
72029,27.52
89519,5.17
75146,4.86
72107,7.51
97870,45.6
85912,19.79
92114,2.64
76454,16.93
95602,4.1
76210,2.07
95407,5.08
95435,9.09
95445,34.95
77991,13.74
70450,11.58
85266,7.97
76205,2.74
95039,8.79
95041,7.31
77619,3.05
95567,15.83
95569,24.48
95606,27.04
94043,4.24
94044,5.55
94063,1.18
77993,22.52
95354,1.79
97322,6.76
87415,11.47
77622,6.25
95046,5.42
95050,2.24
76487,19.95
76491,15.49
94066,3.05
78124,10.35
78130,1.93
73447,12.84
92025,4.57
78043,14.71
97317,7.61
95993,6.81
84667,13.75
75209,2.84
70534,5.42
97404,6.69
95570,20.7
75156,20.0
73946,26.87
92868,0.87
92603,2.96
73448,1.65
80925,10.52
72526,14.04
72527,4.23
91307,2.32
74032,14.31
72683,25.85
92105,1.46
92115,1.04
76502,1.94
93108,7.19
77616,23.96
75134,2.48
90715,0.56
90716,0.54
74730,8.97
74731,9.0
77971,13.38
71201,0.32
81041,23.26
73544,10.32
80524,7.7
70537,6.76
91320,5.06
75211,5.72
73434,18.32
90723,1.08
85631,23.95
90717,1.53
84518,19.47
52774,8.16
53172,2.43
72628,33.55
72045,22.25
75667,14.65
74014,8.83
75605,3.35
92021,7.28
72016,15.44
70442,12.92
77080,1.66
93728,2.58
77081,0.6
77082,3.3
95833,4.9
76934,16.74
93516,43.58
76949,32.4
93519,34.15
91342,4.29
73564,18.2
77360,15.28
96142,11.88
96155,15.63
78655,7.74
93654,5.42
96062,21.94
74073,11.36
92211,4.82
93528,22.95
93530,17.11
93531,12.17
78415,7.53
95948,5.33
78516,7.43
74058,18.13
93623,23.15
96063,26.07
73661,11.86
70611,10.57
78535,7.62
95968,6.4
78251,0.96
88345,3.99
88346,6.83
95758,3.66
95814,1.73
78584,18.0
96055,13.92
78671,18.23
80027,0.85
73034,4.73
72753,17.25
92139,2.35
92140,1.15
75792,8.76
92106,4.11
71109,2.67
76953,21.05
76955,21.78
93534,2.37
77048,5.36
91701,3.67
80654,22.33
72936,14.21
93706,11.54
78552,4.0
72088,13.01
77049,5.86
95689,15.5
97068,5.54
72734,8.03
84053,13.31
91202,3.03
87540,16.53
93522,41.86
78413,1.93
95937,24.3
93703,1.21
93704,2.39
77067,4.94
87529,9.29
70523,7.21
87533,2.78
87531,21.61
75201,1.27
75202,1.79
84662,8.94
81410,7.43
77069,2.41
93710,1.17
78343,12.48
95757,10.67
72103,5.83
75204,0.46
71336,13.7
80516,8.68
70525,1.51
92268,21.37
75937,19.84
89107,1.6
78353,47.86
95834,7.04
95837,14.05
72085,12.93
80511,4.88
72865,11.1
89106,0.64
79061,13.72
79063,15.12
93608,28.74
72940,19.51
74339,5.3
97070,7.29
87051,9.61
72703,5.03
77035,1.43
77037,3.59
93625,7.03
79082,26.4
74047,13.2
75933,27.3
75934,18.63
79086,20.15
80513,10.62
93523,29.56
77041,3.8
93633,48.64
77047,2.46
93711,3.49
93460,8.06
93554,20.27
79091,21.6
79097,18.79
93463,1.98
78418,8.19
95950,15.49
87715,31.8
72134,16.11
93601,18.58
93510,11.0
78384,23.78
91311,7.39
87557,10.18
87552,23.83
75931,16.38
93444,8.7
74135,2.12
71243,17.95
71245,6.18
85942,45.48
74071,9.46
81154,20.87
72106,8.75
88348,19.84
72714,11.11
87940,25.94
70630,18.96
75390,0.19
72211,1.13
79027,5.89
79031,19.5
79033,13.25
77096,2.67
94014,2.09
93612,3.93
95842,2.85
95843,5.29
78401,1.63
78406,7.12
78407,2.88
97882,6.16
70556,7.99
75219,0.81
91350,4.75
80542,10.01
73549,11.33
84715,57.15
76865,16.14
72212,3.48
91706,2.64
73663,4.28
81101,3.78
97876,20.03
94015,0.45
77301,2.35
94020,12.19
94021,15.22
76869,26.05
76870,28.25
85334,8.64
84718,36.42
85930,20.24
72732,15.11
95953,11.94
95955,16.32
84062,7.9
70607,8.39
73660,16.92
78566,14.79
84657,10.38
80514,10.13
78248,3.34
78249,2.42
78250,3.55
75248,2.67
91042,9.62
73530,20.26
70513,9.62
85653,26.02
78221,5.82
97383,4.5
87937,35.09
70615,6.5
87562,26.65
71219,12.84
84652,12.92
75182,2.01
92071,1.2
87523,17.08
97826,19.91
72639,26.75
96029,25.86
78583,14.44
73658,22.03
80652,36.12
91608,2.28
75249,5.21
72934,22.02
95629,15.6
95497,41.46
74002,16.12
93206,26.17
74333,12.87
86043,7.38
72948,18.24
75042,0.33
95492,5.49
73526,13.79
91040,4.48
78113,16.56
73528,19.79
75172,9.5
78114,3.68
95519,6.29
96065,33.95
96068,17.09
72074,22.05
72661,15.99
76691,19.1
85309,6.32
72663,18.31
72666,27.76
87524,35.1
75704,11.63
72944,14.46
74342,18.54
78730,5.65
93292,6.5
95524,7.23
93313,13.03
76692,16.49
93301,0.1
95564,3.08
73503,6.12
76706,4.94
76708,9.18
76710,2.01
79012,13.98
92236,3.58
81231,0.37
81232,30.24
92239,52.25
74012,2.03
92059,9.05
85708,0.85
92064,2.73
80471,14.73
93204,20.66
93215,3.08
76543,6.02
74145,1.51
74146,2.96
70520,4.91
73538,10.54
89826,49.9
81024,18.33
76527,19.34
97810,25.25
72908,5.72
79034,21.57
79098,20.26
79106,0.8
97402,10.27
70528,8.91
71316,23.07
75041,2.96
75703,1.79
76436,15.2
92887,7.75
95537,6.33
88231,26.17
81071,33.95
93030,1.61
79111,14.73
93536,15.34
80526,7.19
80107,18.5
70087,4.81
90049,3.42
87052,26.17
71730,3.34
78144,8.28
78145,18.08
78148,3.71
78152,13.59
95556,51.07
85710,1.71
71033,14.58
76474,16.03
93064,4.61
93101,1.34
80475,34.82
97364,1.39
78385,24.48
95912,17.46
73045,17.26
70092,7.98
93543,14.35
97753,11.82
73951,13.26
74001,22.79
76557,14.34
91001,5.21
78233,0.96
95670,3.03
84637,23.14
79035,5.67
79039,27.97
93551,6.2
95919,20.45
93230,4.32
93003,2.16
76459,15.68
84638,24.55
72546,11.15
76566,16.21
97469,28.89
91709,5.0
80727,16.98
95925,23.41
76903,1.6
93022,4.13
95635,13.76
95664,12.83
76569,13.5
76519,12.06
97411,4.66
78564,28.53
79041,19.1
79056,23.86
79058,21.58
95665,9.06
78229,0.21
72544,15.28
95645,19.77
95646,20.05
95673,7.85
78236,6.49
76882,18.89
76887,15.42
74044,17.52
73547,10.27
95620,13.01
71046,19.77
85650,4.66
95677,2.46
78237,4.94
92075,3.75
97824,24.28
87935,9.46
87936,31.93
80535,17.15
70544,10.93
78247,2.56
74006,4.56
95638,21.93
78220,3.78
76544,1.32
71047,12.19
79118,14.62
79124,5.8
78657,5.27
97426,9.23
78959,16.8
78963,9.72
78829,29.42
77362,6.46
94123,0.98
96090,13.14
96092,21.38
72347,20.37
87112,2.64
87113,1.96
75065,5.44
84084,3.05
89146,0.8
72301,1.02
73669,17.03
88002,20.31
80728,16.77
88004,18.29
71325,10.68
72926,14.22
78613,1.59
97481,16.53
91737,4.16
72340,19.36
91740,1.06
78836,20.69
78838,25.06
70072,4.61
89074,2.49
70080,5.36
96121,30.01
78659,16.42
78660,7.12
30260,4.17
03268,9.74
70762,8.62
72425,19.37
80864,42.15
96104,3.25
78622,10.51
78623,21.23
78665,1.83
72838,23.59
74114,1.37
86028,64.48
81237,21.97
72847,11.38
86426,1.94
92395,2.24
92649,4.77
84781,28.04
97495,6.1
92276,5.6
74350,17.68
79410,0.6
17037,19.6
48327,7.3
81251,16.0
78935,7.82
72179,14.06
91406,1.87
72201,0.98
75240,1.92
91504,3.97
84783,15.14
91423,1.51
73647,13.38
94707,3.06
74533,15.73
76108,8.68
84752,18.48
75849,27.49
74105,3.15
70577,9.8
62474,19.69
47386,9.97
01824,5.14
85356,23.71
72204,2.67
58424,25.2
56023,14.82
92688,6.15
97452,23.23
75237,1.59
72846,8.41
71291,4.69
75124,15.55
85618,28.04
64001,14.23
29826,32.1
97302,3.81
85251,0.5
92656,2.06
91436,0.64
73626,10.2
80642,12.98
87831,19.09
96112,30.79
96113,37.02
96116,21.74
75472,20.11
74446,6.27
86409,20.47
70811,1.34
74753,11.51
92630,3.4
73601,3.22
76262,3.92
92678,14.08
89120,2.96
80601,2.75
80644,18.98
75230,1.47
27948,8.18
84520,29.33
89508,24.43
72774,17.75
