FIPS,Total Population,Area Land,Internet Total,No Internet Access
484391055143,841,0.5621037,493,0
484391056001,1646,0.2215365,513,58
484391056002,1071,0.2356497,360,24
484391056003,1427,0.3126115,500,69
484391056004,1635,0.2175535,511,54
484391057011,1168,0.2771785,334,15
484391057012,1570,0.2475386,566,24
484391057013,1553,0.2919786,491,40
484391057031,1588,0.3269054,647,56
484391057032,2446,0.3567731,843,66
484391057041,728,0.07131153,197,21
484391057042,861,0.2200763,482,110
484391057043,1238,0.2445984,542,107
484391057044,1844,0.1407288,709,101
484391057045,3717,0.5296577,1209,44
484391058001,808,0.1586027,293,57
484391058002,1432,0.1117665,356,137
484391058003,984,0.1546826,279,63
484391058004,1347,0.2181145,360,110
484391059011,1043,0.2060994,350,71
484391059012,1197,0.09992903,302,63
484391059013,1635,0.5100881,488,98
484391059021,5224,2.017277,883,357
484391059022,1325,0.2124832,352,202
484391060011,1322,0.7547969,388,17
484391060012,3295,0.5705957,989,110
484391060013,1446,0.2689159,494,58
484391060014,2847,0.3968381,825,91
484391060021,1955,2.709126,572,163
484391060022,573,0.1229708,195,73
484391060023,1120,2.583794,372,86
484391060041,1947,0.5797123,552,48
484391060042,1633,2.489215,478,74
484391060043,890,4.623982,360,37
484391060044,2614,0.5988985,709,80
484391061011,1021,1.272999,282,69
484391061012,883,0.133228,216,29
484391061021,2855,0.7665383,1112,359
484391061022,1476,0.3505097,421,122
484391062011,613,0.1268573,197,81
484391062012,1300,0.1313427,291,54
484391062013,1285,0.1863707,441,243
484391062014,809,0.1505768,246,47
484391062021,535,0.2181253,168,47
484391062022,1815,0.4992957,611,297
484391062023,2979,0.4834914,955,290
484391063001,695,0.2772129,233,82
484391063002,2885,0.7176983,878,306
484391064001,1269,0.6365991,421,66
484391064002,2130,1.603535,650,68
484391065021,596,0.2481004,277,71
484391065022,785,0.2653978,370,67
484391065023,1652,0.4371665,624,61
484391065031,1472,0.3778377,522,67
484391065032,898,0.1559698,424,122
484391065033,1751,0.2570807,695,60
484391065034,1046,0.2917338,571,158
484391065071,1004,0.3788126,577,162
484391065072,1110,0.3818265,429,74
484391065091,1121,0.3085227,527,29
484391065092,2902,2.645861,904,53
484391065093,1553,2.930587,674,108
484391065101,1886,0.2919743,595,13
484391065102,1683,0.1714224,577,19
484391065103,5418,2.987392,1764,44
484391065111,2248,0.941619,731,24
484391065112,3980,0.9273954,1176,264
484391065113,1226,0.4101888,558,226
484391065114,1724,1.113816,662,186
484391065121,1736,0.4181873,689,57
484391065122,1717,0.1564382,977,284
484391065123,1085,0.3362085,374,13
484391065131,1259,0.7459328,403,73
484391065132,1997,0.3024551,619,22
484391065141,348,0.07198837,192,0
484391065142,1276,0.1159503,755,99
484391065143,2201,0.9174773,737,37
484391065144,1628,0.591851,597,73
484391065151,1891,0.5869556,750,53
484391065152,1693,0.384296,730,148
484391065153,548,0.06224623,283,0
484391065161,1897,0.456672,715,87
484391065162,1275,0.09380623,650,265
484391065163,2121,0.1430559,1104,287
484391065171,1689,0.6981758,764,175
484391065172,2273,1.167164,564,37
484391065173,2788,1.732252,810,9
484391065174,2443,0.2489958,1277,90
484391065181,2196,1.245105,1187,139
484391065182,3617,1.777052,1836,95
484391066001,1460,0.5897591,640,150
484391066002,940,0.8044543,414,6
484391067001,1666,5.964908,658,33
484391067002,521,0.1307539,209,29
484391101011,2001,0.2709893,892,130
484391101012,940,0.3786952,319,41
484391101013,1044,0.2494888,393,57
484391101014,1228,0.1813962,394,76
484391101015,1672,0.2406637,660,56
484391101021,730,0.3878362,296,57
484391101022,1208,0.1681328,275,42
484391101023,444,0.2664171,170,12
484391101024,1346,0.3185258,447,67
484391102021,1080,0.2880419,291,34
484391102022,766,0.2161717,210,9
484391102023,1145,0.2400996,321,27
484391102024,1281,0.2805361,353,46
484391102031,1996,0.3612542,510,88
484391102032,1922,0.6110727,476,0
484391102033,2426,0.4320248,710,9
484391102034,2698,0.6392393,1125,131
484391102041,2176,1.437859,792,80
484391102042,585,0.1816232,206,55
484391102043,1016,0.1091762,298,78
484391102044,1296,0.1999866,364,11
484391102045,1959,0.2047434,501,12
484391103011,1371,1.028824,381,81
484391103012,1069,0.5347743,338,17
484391103013,1652,0.8137493,451,28
484391103021,548,0.1721761,180,44
484391103022,879,0.2795913,296,34
484391103023,1368,0.1716529,366,63
484391103024,1404,0.3407556,385,13
484391103025,606,0.1691112,212,40
484391104011,932,0.3368185,263,39
484391104012,1284,0.684102,405,18
484391104013,1861,0.4623535,602,44
484391104014,852,0.7164435,396,35
484391104021,1328,0.3464618,323,46
484391104022,933,0.2001971,191,8
484391104023,1200,0.2403768,301,9
484391104024,1192,0.1926576,350,9
484391104025,758,0.2631132,311,24
484391105001,972,0.25029,387,33
484391105002,895,0.2285914,326,40
484391105003,806,0.5237179,300,27
484391105004,1770,0.2831183,699,82
484391105005,1690,0.3794137,612,98
484391105006,1030,0.2384996,302,14
484391105007,1191,0.1491351,349,0
484391106001,599,1.022303,342,6
484391106002,938,0.7482899,434,112
484391106003,1144,0.2786113,346,19
484391107011,1815,0.2787055,625,37
484391107012,920,0.3119389,337,13
484391107013,827,0.3064505,322,26
484391107014,1212,0.2764611,480,62
484391107015,1709,0.4608048,618,101
484391107016,664,0.3063366,335,111
484391107031,1996,0.1614996,565,89
484391107032,2751,0.8855122,988,77
484391107033,1051,0.2243586,427,38
484391107041,1261,0.2627815,412,33
484391107042,1970,0.6140835,881,241
484391107043,1389,1.104331,395,85
484391108051,1257,0.2836056,558,0
484391108052,1898,0.2709538,670,0
484391108053,2006,1.15663,622,0
484391108054,1331,0.4537832,522,0
484391108061,1764,0.2165639,557,6
484391108062,987,0.11755,376,22
484391108063,1539,4.210732,551,12
484391108064,1421,0.1954762,452,23
484391108071,940,0.1490123,326,11
484391108072,1619,2.580993,676,0
484391108073,2421,3.682926,714,47
484391108074,2629,1.242013,675,72
484391108081,2275,14.51074,667,13
484391108082,1649,6.431797,538,22
484391108091,949,0.8144351,369,5
484391108092,1325,0.2896199,533,20
484391109011,1105,0.2793777,415,101
484391109012,472,0.1555818,226,19
484391109013,1076,1.114369,525,8
484391109014,1499,0.7252485,644,105
484391109015,399,0.2166249,201,40
484391109031,816,0.1967716,457,31
484391109032,673,0.5791818,279,0
484391109051,1172,0.2675534,448,7
484391109052,2406,1.102342,839,31
484391109053,1435,1.586224,578,37
484391109061,746,4.627286,288,4
484391109062,845,0.3664021,213,6
484391109063,1793,0.5051479,712,52
484391109064,1062,0.2592931,448,50
484391109071,2543,0.8231084,915,18
484391109072,1175,0.2911597,478,40
484391110031,1529,0.7332698,474,39
484391110032,467,0.3419838,185,7
484391110033,1020,0.2303231,317,27
484391110051,2158,0.9800879,647,82
484391110052,2771,0.2889133,1080,299
484391110053,2449,0.2677009,689,28
484391110054,2545,1.346676,843,40
484391110081,4346,3.474445,1299,66
484391110082,997,0.2973215,315,35
484391110083,4938,2.041617,1330,61
484391110101,2001,7.567627,614,49
484391110102,1540,20.82877,778,138
484391110111,3185,0.5768154,1250,40
484391110112,7600,1.273333,1955,110
484391110121,2300,0.1860723,728,85
484391110122,1506,0.1814024,427,0
484391110123,6365,0.9089992,1637,23
484391110131,4533,1.540767,1441,31
484391110132,1460,0.3994999,524,66
484391110133,4304,3.201926,1398,43
484391110151,1202,0.7227601,476,30
484391110152,1164,0.5705185,397,11
484391110161,4749,1.40215,1768,173
484391110162,5253,1.05767,1411,23
484391110163,1177,0.5801108,405,0
484391110171,4678,3.23703,1459,55
484391110172,1043,1.478803,450,29
484391110173,3855,0.5744749,1349,84
484391110174,2983,0.4298777,950,47
484391110181,909,7.968119,321,14
484391110182,1355,5.047441,440,0
484391111021,2560,0.9298418,719,82
484391111022,911,0.3857763,232,18
484391111023,1438,0.3994856,507,54
484391111024,1285,0.5631053,430,132
484391111031,2927,0.5825587,674,165
484391111032,1518,0.4821768,355,34
484391111041,1214,0.4447024,458,55
484391111042,1312,0.5973078,421,90
484391112021,2150,0.48563,664,124
484391112022,793,0.3563082,268,55
484391112023,1658,0.3334544,465,22
484391112024,1111,0.2171674,271,84
484391112025,589,0.167039,285,129
484391112031,3048,3.570451,925,13
484391112032,4018,2.973983,1295,136
484391112041,2631,4.69857,963,89
484391112042,2355,3.82839,871,48
484391113011,1708,5.84293,632,149
484391113012,1773,2.946093,608,92
484391113013,3151,6.640917,1054,50
484391113014,2718,1.229112,883,15
484391113041,969,0.2641522,292,19
484391113042,2332,0.5609562,724,37
484391113043,2214,0.4947251,839,122
484391113044,2518,0.4247672,832,75
484391113061,2392,2.078554,810,0
484391113062,1016,2.195956,286,57
484391113063,1984,0.5741884,697,42
484391113071,1749,0.5073564,708,98
484391113072,1686,0.8187312,537,47
484391113081,671,0.5734394,265,30
484391113082,864,0.4920189,393,54
484391113091,2161,0.4196448,629,129
484391113092,1559,0.9866474,365,39
484391113093,1148,0.2205115,439,38
484391113101,1911,0.9291672,433,0
484391113102,2330,0.3985223,556,0
484391113103,4667,0.5140978,1255,18
484391113104,2305,0.5192866,606,57
484391113111,4910,1.003034,1772,15
484391113112,1854,0.6844121,548,0
484391113121,1621,0.6736912,574,10
484391113122,736,2.891682,199,0
484391113123,1206,0.4814891,454,8
484391113131,1822,0.7347196,490,0
484391113132,4522,1.728357,1306,0
484391113133,3402,1.988381,1195,0
484391113134,1783,0.901674,586,0
484391113141,4367,0.9770686,1170,0
484391113142,3020,1.009665,820,22
484391114021,1122,0.1226264,341,69
484391114022,1765,0.7052314,684,51
484391114023,1849,0.2259582,605,55
484391114024,920,0.3297054,373,0
484391114041,2296,0.4058158,1126,345
484391114042,2393,1.793736,764,103
484391114043,3055,0.8234633,1003,26
484391114044,1833,0.2986114,837,70
484391114051,1171,1.099209,404,77
484391114052,1511,5.746597,491,104
484391114061,2215,0.8221976,730,23
484391114062,2250,2.01809,732,33
484391114071,2198,0.7006561,657,13
484391114072,1358,1.371992,471,34
484391114081,3280,2.478752,1162,35
484391114082,649,1.815715,248,106
484391114091,4487,1.218145,1445,19
484391114092,1054,0.5596281,367,0
484391115051,2091,0.5991445,742,34
484391115052,2740,0.3579526,968,168
484391115061,1697,0.5619122,744,140
484391115062,1723,0.5455052,667,4
484391115063,2070,0.4702041,920,208
484391115064,910,0.09696763,359,59
484391115131,2079,0.488264,677,20
484391115132,2045,1.299221,530,38
484391115141,396,0.3868524,168,0
484391115142,2364,0.4656798,762,14
484391115143,2286,0.3073057,646,0
484391115144,1774,0.2034376,543,0
484391115161,2880,0.3873659,978,142
484391115162,2102,1.079713,647,56
484391115163,2169,0.2114813,617,54
484391115211,1726,0.1617409,458,17
484391115212,2782,0.498315,866,109
484391115213,2098,0.1510521,799,140
484391115214,1555,0.2249366,593,191
484391115221,1611,0.1361334,468,30
484391115222,2155,0.2399359,510,56
484391115223,719,0.2551599,244,113
484391115224,1748,0.1728271,475,50
484391115225,1494,0.1992932,465,10
484391115231,1166,0.3709743,578,40
484391115232,2940,0.3333529,995,348
484391115233,1754,0.7783557,404,70
484391115234,3703,0.3541928,1115,113
484391115241,1529,0.2498174,459,17
484391115242,2090,0.4343487,731,130
484391115243,2286,0.2949485,683,62
484391115244,961,0.04337549,229,43
484391115245,998,0.5017811,450,0
484391115251,1568,0.6991732,393,0
484391115252,2056,0.3033315,659,96
484391115253,994,0.8462557,262,8
484391115254,1785,0.2368123,643,143
484391115261,906,0.336144,435,119
484391115262,2413,0.3173779,834,105
484391115263,1314,0.1838561,497,43
484391115291,2016,0.4091436,671,40
484391115292,2274,0.4160135,829,127
484391115301,1895,0.6924283,725,31
484391115302,2750,0.906673,1008,68
484391115303,1769,0.3499236,714,0
484391115311,788,0.35618,269,35
484391115312,1174,0.4233,494,41
484391115313,1292,0.2950292,453,0
484391115314,1661,0.2690121,478,10
484391115321,858,0.1456381,323,33
484391115322,1513,0.2265242,475,0
484391115323,1410,0.3212814,532,13
484391115324,3552,1.170709,1432,39
484391115331,2557,0.5601933,917,99
484391115332,3191,0.6878607,994,25
484391115341,1742,0.468391,666,90
484391115342,2062,0.3370243,691,17
484391115343,2643,0.4998525,918,0
484391115361,1923,0.4576384,544,23
484391115362,1490,1.096877,787,137
484391115371,2484,0.475052,785,26
484391115372,3821,1.085582,1498,262
484391115381,2129,0.3658917,883,142
484391115382,803,0.2973686,302,0
484391115383,3214,0.3841713,910,57
484391115391,4237,1.006787,1269,28
484391115392,2901,0.5373867,937,12
484391115393,2094,0.4392001,694,94
484391115401,3820,2.089411,1264,61
484391115402,3520,0.2709592,1001,68
484391115411,1432,0.2722036,519,35
484391115412,2416,0.4550342,787,81
484391115421,1558,0.1772097,435,25
484391115422,5219,0.7835851,1457,114
484391115431,2397,0.1774869,704,51
484391115432,5159,0.6111414,1655,302
484391115441,2149,0.1870345,652,46
484391115442,2305,0.8382846,719,0
484391115443,1489,0.230135,409,0
484391115444,2591,0.1928797,682,0
484391115451,809,0.6629042,324,41
484391115452,1422,1.344799,563,41
484391115461,2677,0.5360322,857,24
484391115462,1084,0.3679693,355,0
484391115463,1056,0.4480048,420,0
484391115464,1586,0.4916069,540,13
484391115471,4010,0.6413987,1044,0
484391115472,6908,1.763911,1646,96
484391115473,2371,0.8678334,797,287
484391115474,5833,0.7269026,1460,95
484391115481,4656,1.097827,1211,0
484391115482,2556,1.004339,675,0
484391115483,1620,2.353276,515,0
484391115491,3569,1.300411,1081,0
484391115492,3627,0.5881467,1300,41
484391115493,4108,0.8854408,1161,25
484391115501,5521,1.388842,1518,116
484391115502,8375,0.9665493,2275,118
484391115511,1610,0.4863745,431,0
484391115512,1649,0.231142,324,0
484391115513,2162,0.3043462,810,48
484391115514,2009,0.3291529,622,0
484391115521,859,0.2393486,377,61
484391115522,1411,0.467169,526,59
484391115523,1269,0.3105478,430,79
484391115531,841,0.1412088,530,9
484391115532,1491,0.5563682,558,41
484391115533,1706,0.1803128,741,87
484391130011,1934,3.976107,890,9
484391130012,1242,0.3977455,482,0
484391130021,957,2.574094,329,35
484391130022,668,0.1433343,270,74
484391130023,4437,1.265339,1490,263
484391130024,919,0.2535792,334,128
484391131021,1900,3.72958,973,75
484391131022,1838,0.371884,759,0
484391131023,866,0.4236645,488,0
484391131041,1078,0.08102392,582,63
484391131042,1594,0.146913,832,136
484391131043,1063,0.2565815,577,10
484391131071,792,0.1707216,439,0
484391131072,1342,0.4748169,551,9
484391131081,1314,0.4989845,534,26
484391131082,2028,1.144123,713,9
484391131083,1315,0.4916046,516,57
484391131091,1271,0.1315423,713,81
484391131092,1294,0.4997903,445,0
484391131093,1873,0.3408749,681,91
484391131101,1387,0.346012,726,89
484391131102,1399,0.1256662,831,77
484391131103,1857,0.2302397,830,15
484391131111,891,0.3205517,398,78
484391131112,988,0.08988304,487,28
484391131113,1583,0.09547766,873,87
484391131114,974,0.04723728,440,119
484391131121,858,0.1997673,333,0
484391131122,1297,0.3896976,695,61
484391131131,2449,0.5100614,1410,53
484391131132,1199,0.1275203,592,0
484391131141,1593,3.622128,834,0
484391131142,1707,0.329322,616,0
484391131143,1389,0.3909149,753,0
484391131151,448,0.1088488,174,18
484391131152,2936,0.3111621,1359,127
484391131161,2683,0.1150426,1125,149
484391131162,1855,0.2206782,981,155
484391132061,953,0.3590561,348,61
484391132062,1891,0.4458376,768,61
484391132063,1227,0.3738987,562,48
484391132064,1338,0.2909577,434,73
484391132071,1613,0.6464443,667,9
484391132072,2586,0.4469955,868,73
484391132101,2725,0.9330993,1026,57
484391132102,1518,0.4056783,627,25
484391132103,3146,0.8592144,1124,43
484391132121,2128,0.7104639,839,73
484391132122,1634,0.2785924,606,19
484391132123,901,0.2621672,324,41
484391132131,1038,0.2181825,374,15
484391132132,782,0.313008,262,16
484391132133,693,0.2504992,263,26
484391132134,1383,0.6315651,442,23
484391132141,3968,0.7217103,1497,73
484391132142,2174,0.2949056,672,51
484391132151,2056,0.7649151,813,16
484391132152,2855,0.4643006,926,68
484391132161,1921,0.4535562,844,60
484391132162,1199,0.4714497,586,0
484391132163,1939,0.2932048,781,0
484391132171,1212,0.2090531,482,105
484391132172,876,0.2056075,327,21
484391132173,902,0.3546402,350,51
484391132174,1527,0.3290606,528,45
484391132181,2188,0.8246992,826,36
484391132182,1193,0.5620629,462,27
484391132201,2917,0.2810909,1273,144
484391132202,1257,0.4114007,370,47
484391132203,3420,0.4285371,1201,224
484391132211,1919,0.3659368,807,55
484391132212,2658,0.3929316,888,67
484391132213,1255,0.3291197,656,49
484391133011,1139,0.2365922,432,80
484391133012,814,0.4382156,315,0
484391133013,1143,0.471147,461,42
484391133014,1017,0.3806323,320,59
484391133021,1037,0.5540833,478,176
484391133022,1215,0.3347394,484,49
484391133023,2438,0.4602473,664,49
484391134031,853,0.4232633,346,36
484391134032,2179,0.496066,703,116
484391134041,1006,0.4412256,366,44
484391134042,719,0.1686683,421,148
484391134043,794,0.1991951,194,0
484391134044,1197,0.3050586,470,53
484391134045,2028,0.2016395,688,23
484391134051,699,0.3284139,310,46
484391134052,819,0.1575644,304,12
484391134053,2513,0.3828693,848,69
484391134054,1108,0.4581925,380,26
484391134055,1190,0.4118903,540,89
484391134071,1261,0.1917642,463,138
484391134072,2042,0.1741788,468,42
484391134073,2374,0.4182954,778,173
484391134081,1372,0.1777028,397,119
484391134082,886,0.2427498,291,22
