ZCTA,GEOID,BED_COUNT,POINT_IN_TIME,YEARLY_BED_COUNT
99590,099590,0,0,0
99778,099778,0,0,0
99925,099925,0,0,0
86401,086401,79,79,79
72530,072530,0,0,0
71913,071913,0,0,0
72852,072852,0,0,0
72112,072112,14,0,14
71677,071677,0,0,0
72701,072701,161,156,161
71772,071772,0,0,0
71770,071770,0,0,0
96094,096094,5,5,5
92557,092557,66,66,66
93225,093225,0,0,0
90211,090211,0,0,0
95140,095140,0,0,0
93550,093550,359,314,309
95987,095987,0,0,0
95573,095573,0,0,0
96041,096041,0,0,0
93238,093238,0,0,0
90089,090089,0,0,0
95623,095623,0,0,0
95981,095981,0,0,0
96006,096006,0,0,0
93562,093562,0,0,0
81647,081647,0,0,0
80473,080473,0,0,0
80537,080537,169,119,139
80030,080030,91,60,91
81022,081022,0,0,0
80544,080544,0,0,0
81424,081424,0,0,0
80820,080820,0,0,0
06266,06266,0,0,0
06389,06389,0,0,0
06608,06608,78,71,78
20551,020551,0,0,0
32054,032054,0,0,0
32177,032177,45,35,45
34268,034268,0,0,0
32612,032612,0,0,0
33026,033026,0,0,0
32430,032430,0,0,0
33855,033855,0,0,0
31044,031044,0,0,0
31419,031419,0,0,0
31549,031549,0,0,0
30733,030733,0,0,0
47352,047352,0,0,0
47110,047110,0,0,0
47160,047160,0,0,0
47467,047467,0,0,0
50515,050515,0,0,0
50041,050041,0,0,0
50652,050652,0,0,0
50160,050160,0,0,0
52166,052166,0,0,0
50165,050165,0,0,0
67117,067117,0,0,0
66522,066522,0,0,0
66203,066203,21,17,21
55403,055403,995,854,952
55422,055422,52,43,52
18246,018246,0,0,0
39630,039630,0,0,0
39046,039046,0,0,0
39083,039083,0,0,0
38879,038879,0,0,0
39455,039455,0,0,0
87521,087521,0,0,0
87041,087041,0,0,0
10459,010459,2671,2477,2659
11425,011425,0,0,0
10170,010170,0,0,0
10032,010032,728,720,728
13368,013368,0,0,0
10152,010152,0,0,0
11575,011575,101,101,101
11005,011005,0,0,0
14727,014727,0,0,0
11429,011429,472,412,472
11223,011223,0,0,0
10020,010020,0,0,0
11103,011103,0,0,0
11412,011412,0,0,0
28658,028658,0,0,0
27587,027587,0,0,0
27534,027534,0,0,0
28785,028785,0,0,0
28327,028327,0,0,0
28280,028280,0,0,0
28328,028328,0,0,0
27539,027539,0,0,0
27605,027605,60,60,60
58703,058703,0,0,0
58204,058204,0,0,0
58545,058545,0,0,0
58656,058656,0,0,0
43004,043004,0,0,0
43136,043136,0,0,0
43468,043468,0,0,0
45229,045229,353,346,353
43842,043842,0,0,0
45616,045616,0,0,0
45884,045884,0,0,0
45041,045041,0,0,0
45354,045354,0,0,0
74017,074017,31,14,31
74463,074463,0,0,0
73841,073841,0,0,0
97108,097108,0,0,0
97850,097850,4,4,4
97503,097503,313,224,313
18434,018434,0,0,0
17815,017815,25,15,25
16720,016720,0,0,0
16682,016682,0,0,0
17888,017888,0,0,0
16049,016049,0,0,0
15483,015483,0,0,0
16201,016201,74,67,74
15034,015034,0,0,0
15035,015035,0,0,0
17343,017343,0,0,0
65453,065453,0,0,0
64165,064165,0,0,0
65259,065259,0,0,0
59525,059525,0,0,0
59710,059710,0,0,0
59018,059018,0,0,0
59923,059923,0,0,0
59337,059337,0,0,0
59261,059261,0,0,0
68444,068444,0,0,0
68118,068118,0,0,0
89318,089318,0,0,0
03824,03824,0,0,0
03586,03586,0,0,0
08312,08312,0,0,0
07880,07880,0,0,0
88038,088038,0,0,0
88116,088116,0,0,0
83626,083626,0,0,0
62682,062682,0,0,0
60155,060155,0,0,0
62541,062541,0,0,0
60203,060203,0,0,0
62085,062085,0,0,0
61322,061322,0,0,0
60165,060165,0,0,0
60305,060305,0,0,0
06877,06877,0,0,0
90822,090822,0,0,0
33785,033785,0,0,0
32336,032336,0,0,0
31320,031320,0,0,0
19945,019945,0,0,0
32666,032666,0,0,0
50478,050478,0,0,0
83312,083312,0,0,0
41005,041005,35,31,35
42164,042164,0,0,0
60053,060053,0,0,0
70653,070653,0,0,0
04945,04945,0,0,0
04742,04742,0,0,0
60640,060640,2603,2291,2603
05039,05039,0,0,0
05674,05674,0,0,0
22938,022938,0,0,0
24256,024256,0,0,0
22546,022546,0,0,0
24382,024382,109,109,109
23002,023002,0,0,0
23943,023943,0,0,0
24314,024314,0,0,0
24090,024090,0,0,0
23923,023923,0,0,0
24526,024526,0,0,0
22027,022027,0,0,0
78408,078408,42,35,42
99402,099402,0,0,0
98223,098223,81,51,81
99020,099020,0,0,0
98158,098158,0,0,0
26039,026039,0,0,0
46766,046766,0,0,0
66959,066959,0,0,0
02666,02666,0,0,0
41503,041503,0,0,0
04412,04412,22,19,22
59872,059872,0,0,0
02672,02672,0,0,0
59829,059829,0,0,0
08406,08406,12,4,12
17043,017043,0,0,0
17835,017835,0,0,0
15413,015413,0,0,0
15359,015359,0,0,0
17570,017570,0,0,0
15637,015637,0,0,0
29078,029078,0,0,0
29527,029527,0,0,0
29902,029902,39,19,34
29665,029665,0,0,0
29450,029450,0,0,0
37090,037090,0,0,0
37055,037055,0,0,0
38340,038340,0,0,0
37160,037160,0,0,0
37351,037351,0,0,0
38329,038329,0,0,0
37050,037050,0,0,0
38068,038068,5,4,5
75287,075287,0,0,0
38126,038126,380,380,380
79108,079108,0,0,0
77086,077086,0,0,0
79227,079227,0,0,0
75670,075670,0,0,0
75654,075654,0,0,0
75568,075568,0,0,0
75446,075446,0,0,0
76457,076457,0,0,0
77342,077342,0,0,0
79546,079546,0,0,0
75845,075845,0,0,0
76523,076523,0,0,0
78013,078013,0,0,0
79344,079344,0,0,0
76689,076689,0,0,0
79369,079369,0,0,0
84042,084042,0,0,0
84317,084317,0,0,0
84725,084725,0,0,0
84714,084714,0,0,0
40011,040011,0,0,0
41171,041171,0,0,0
42754,042754,0,0,0
40360,040360,0,0,0
40448,040448,0,0,0
42743,042743,0,0,0
71018,071018,0,0,0
71115,071115,0,0,0
70836,070836,0,0,0
70058,070058,189,178,189
70748,070748,0,0,0
71404,071404,0,0,0
04940,04940,0,0,0
04427,04427,0,0,0
04763,04763,0,0,0
04969,04969,0,0,0
04932,04932,0,0,0
04928,04928,0,0,0
21628,021628,0,0,0
01022,01022,0,0,0
02111,02111,4710,4553,4704
02763,02763,0,0,0
48125,048125,0,0,0
48070,048070,0,0,0
50473,050473,0,0,0
48362,048362,0,0,0
59450,059450,0,0,0
31207,031207,0,0,0
62695,062695,0,0,0
66622,066622,20,20,20
40506,040506,0,0,0
50142,050142,0,0,0
93614,093614,0,0,0
19710,019710,0,0,0
20390,020390,0,0,0
20052,020052,0,0,0
98267,098267,0,0,0
13210,013210,14,14,14
12997,012997,0,0,0
76629,076629,0,0,0
15777,015777,0,0,0
77460,077460,0,0,0
97041,097041,0,0,0
16161,016161,0,0,0
17974,017974,0,0,0
86406,086406,0,0,0
36401,036401,0,0,0
99740,099740,0,0,0
72958,072958,0,0,0
35973,035973,0,0,0
94118,094118,25,27,25
60636,060636,242,177,242
60457,060457,0,0,0
62537,062537,0,0,0
60645,060645,0,0,0
61419,061419,0,0,0
61426,061426,0,0,0
60604,060604,0,0,0
61606,061606,0,0,0
46322,046322,0,0,0
47567,047567,0,0,0
47424,047424,0,0,0
47584,047584,0,0,0
46063,046063,0,0,0
01543,01543,0,0,0
07620,07620,0,0,0
24931,024931,0,0,0
24747,024747,0,0,0
25276,025276,0,0,0
25855,025855,0,0,0
25156,025156,0,0,0
25871,025871,0,0,0
98562,098562,0,0,0
25434,025434,0,0,0
24869,024869,0,0,0
25913,025913,0,0,0
82935,082935,0,0,0
07762,07762,0,0,0
82513,082513,0,0,0
82844,082844,0,0,0
99119,099119,0,0,0
99557,099557,0,0,0
73939,073939,0,0,0
30738,030738,0,0,0
81055,081055,0,0,0
80938,080938,0,0,0
80452,080452,0,0,0
80423,080423,0,0,0
06851,06851,10,10,10
06061,06061,0,0,0
20418,020418,0,0,0
20566,020566,0,0,0
20204,020204,0,0,0
34685,034685,0,0,0
32026,032026,0,0,0
33063,033063,0,0,0
31503,031503,0,0,0
31312,031312,0,0,0
30721,030721,49,41,49
31077,031077,0,0,0
31836,031836,0,0,0
30627,030627,0,0,0
96740,096740,0,0,0
50107,050107,0,0,0
50217,050217,0,0,0
50634,050634,0,0,0
50847,050847,0,0,0
52038,052038,0,0,0
51656,051656,0,0,0
67114,067114,57,42,53
67519,067519,0,0,0
66424,066424,0,0,0
41472,041472,0,0,0
40445,040445,0,0,0
42726,042726,0,0,0
40036,040036,0,0,0
42370,042370,0,0,0
40514,040514,0,0,0
42733,042733,0,0,0
42102,042102,0,0,0
70739,070739,0,0,0
71418,071418,0,0,0
71435,071435,0,0,0
70550,070550,0,0,0
70558,070558,0,0,0
04441,04441,0,0,0
04973,04973,0,0,0
04414,04414,0,0,0
04456,04456,0,0,0
21217,021217,215,214,215
21916,021916,0,0,0
01745,01745,0,0,0
01068,01068,0,0,0
02723,02723,0,0,0
49201,049201,0,0,0
48216,048216,148,150,148
48225,048225,0,0,0
49841,049841,0,0,0
56386,056386,26,23,26
55341,055341,0,0,0
55130,055130,670,516,670
55943,055943,0,0,0
56089,056089,0,0,0
56525,056525,0,0,0
39209,039209,0,0,0
39047,039047,0,0,0
39443,039443,0,0,0
39629,039629,0,0,0
39648,039648,0,0,0
38923,038923,0,0,0
38631,038631,0,0,0
63077,063077,0,0,0
63359,063359,0,0,0
65215,065215,0,0,0
83213,083213,0,0,0
83617,083617,0,0,0
83546,083546,0,0,0
60164,060164,0,0,0
80814,080814,0,0,0
80264,080264,0,0,0
15038,015038,0,0,0
17934,017934,0,0,0
15678,015678,0,0,0
15053,015053,0,0,0
15466,015466,0,0,0
17120,017120,0,0,0
15680,015680,0,0,0
19094,019094,138,110,138
02858,02858,0,0,0
29651,029651,16,6,16
29208,029208,0,0,0
29225,029225,0,0,0
57772,057772,0,0,0
57644,057644,0,0,0
57741,057741,0,0,0
68879,068879,0,0,0
68417,068417,0,0,0
89834,089834,0,0,0
03861,03861,0,0,0
03752,03752,0,0,0
07017,07017,92,79,92
07028,07028,0,0,0
08072,08072,0,0,0
07939,07939,161,145,161
87732,087732,0,0,0
87416,087416,0,0,0
87410,087410,0,0,0
88421,088421,0,0,0
10976,010976,0,0,0
57057,057057,0,0,0
38506,038506,81,68,81
38132,038132,0,0,0
37030,037030,0,0,0
38070,038070,0,0,0
37058,037058,0,0,0
38472,038472,0,0,0
38365,038365,0,0,0
38581,038581,0,0,0
76078,076078,0,0,0
37934,037934,0,0,0
78631,078631,0,0,0
75494,075494,0,0,0
79331,079331,0,0,0
76933,076933,0,0,0
79007,079007,0,0,0
75861,075861,0,0,0
76534,076534,0,0,0
75119,075119,0,0,0
77006,077006,269,230,269
75140,075140,0,0,0
77865,077865,0,0,0
75075,075075,3,3,3
75417,075417,0,0,0
76687,076687,0,0,0
75455,075455,0,0,0
78341,078341,0,0,0
75223,075223,0,0,0
75855,075855,0,0,0
75563,075563,0,0,0
24540,024540,0,0,0
24354,024354,0,0,0
84036,084036,0,0,0
84032,084032,0,0,0
84729,084729,0,0,0
22701,022701,88,84,58
05356,05356,0,0,0
24066,024066,0,0,0
23181,023181,0,0,0
23089,023089,0,0,0
23160,023160,0,0,0
24415,024415,0,0,0
23523,023523,0,0,0
23950,023950,0,0,0
22940,022940,0,0,0
24319,024319,0,0,0
99169,099169,0,0,0
98272,098272,137,79,137
63666,063666,0,0,0
64158,064158,0,0,0
63962,063962,0,0,0
63501,063501,16,16,16
64780,064780,0,0,0
63824,063824,0,0,0
59934,059934,0,0,0
59430,059430,0,0,0
59213,059213,0,0,0
69147,069147,0,0,0
68749,068749,0,0,0
64114,064114,0,0,0
56474,056474,0,0,0
39301,039301,278,254,278
39146,039146,0,0,0
74764,074764,0,0,0
03060,03060,459,436,459
02905,02905,116,108,116
13675,013675,0,0,0
10018,010018,157,137,157
27025,027025,59,59,59
84337,084337,0,0,0
05776,05776,0,0,0
58643,058643,0,0,0
73456,073456,0,0,0
98577,098577,62,37,62
24934,024934,0,0,0
45684,045684,0,0,0
54211,054211,0,0,0
82938,082938,0,0,0
36078,036078,4,2,4
36350,036350,0,0,0
35453,035453,0,0,0
36875,036875,0,0,0
36046,036046,0,0,0
36028,036028,0,0,0
35577,035577,0,0,0
35082,035082,0,0,0
99661,099661,0,0,0
99561,099561,0,0,0
99572,099572,0,0,0
85546,085546,52,46,52
85931,085931,0,0,0
86004,086004,635,616,616
85539,085539,0,0,0
72675,072675,0,0,0
72119,072119,0,0,0
72945,072945,0,0,0
71921,071921,0,0,0
72857,072857,0,0,0
95360,095360,0,0,0
95546,095546,0,0,0
95430,095430,0,0,0
90095,090095,0,0,0
93637,093637,131,92,131
95685,095685,0,0,0
96007,096007,0,0,0
96051,096051,0,0,0
91330,091330,0,0,0
92378,092378,0,0,0
95946,095946,0,0,0
95222,095222,21,21,21
90043,090043,102,94,62
95219,095219,0,0,0
95610,095610,0,0,0
94108,094108,88,83,88
95476,095476,25,15,10
91371,091371,0,0,0
95461,095461,24,0,24
93546,093546,0,0,0
91205,091205,20,20,20
95979,095979,0,0,0
92227,092227,0,0,0
94709,094709,0,0,0
81657,081657,0,0,0
81601,081601,35,30,10
80293,080293,0,0,0
80045,080045,144,132,144
80530,080530,0,0,0
81201,081201,0,0,0
06716,06716,0,0,0
11554,011554,0,0,0
10153,010153,0,0,0
12983,012983,0,0,0
10030,010030,1219,1205,1141
10044,010044,0,0,0
11752,011752,31,31,31
14475,014475,0,0,0
13367,013367,5,5,4
14619,014619,0,0,0
12089,012089,0,0,0
10165,010165,0,0,0
10128,010128,68,65,68
28779,028779,135,133,135
28376,028376,4,4,4
27956,027956,0,0,0
28077,028077,0,0,0
27253,027253,0,0,0
43832,043832,0,0,0
58523,058523,5,0,5
58505,058505,0,0,0
58244,058244,0,0,0
58529,058529,0,0,0
44663,044663,127,118,127
45816,045816,0,0,0
43140,043140,5,5,5
45323,045323,0,0,0
44080,044080,0,0,0
44266,044266,303,283,303
45693,045693,24,17,24
43786,043786,0,0,0
43036,043036,0,0,0
45307,045307,0,0,0
73142,073142,0,0,0
74033,074033,0,0,0
73425,073425,0,0,0
74468,074468,0,0,0
97361,097361,0,0,0
97526,097526,239,239,239
97056,097056,0,0,0
97538,097538,0,0,0
97381,097381,0,0,0
97205,097205,893,830,893
19367,019367,0,0,0
15650,015650,40,30,30
18070,018070,0,0,0
17751,017751,0,0,0
17222,017222,0,0,0
19316,019316,0,0,0
15353,015353,0,0,0
16876,016876,0,0,0
06021,06021,0,0,0
30751,030751,0,0,0
33847,033847,0,0,0
41144,041144,0,0,0
62056,062056,0,0,0
04605,04605,52,37,52
50598,050598,0,0,0
21610,021610,0,0,0
42064,042064,0,0,0
40701,040701,0,0,0
66780,066780,0,0,0
55921,055921,14,8,14
55614,055614,0,0,0
11702,011702,0,0,0
38372,038372,0,0,0
37040,037040,131,63,100
78363,078363,0,0,0
79845,079845,0,0,0
79938,079938,0,0,0
76265,076265,0,0,0
28625,028625,0,0,0
58623,058623,0,0,0
27525,027525,0,0,0
23061,023061,25,25,0
99153,099153,0,0,0
26802,026802,0,0,0
26159,026159,0,0,0
25262,025262,0,0,0
26170,026170,0,0,0
54313,054313,0,0,0
36453,036453,0,0,0
36804,036804,5,5,5
35452,035452,0,0,0
36769,036769,0,0,0
36474,036474,0,0,0
35559,035559,0,0,0
36091,036091,0,0,0
36865,036865,0,0,0
35952,035952,0,0,0
36579,036579,0,0,0
99605,099605,0,0,0
99552,099552,0,0,0
99519,099519,0,0,0
99625,099625,0,0,0
85053,085053,0,0,0
71852,071852,0,0,0
71602,071602,0,0,0
71957,071957,0,0,0
71659,071659,0,0,0
71631,071631,0,0,0
72856,072856,0,0,0
91506,091506,49,48,49
20742,020742,0,0,0
06756,06756,0,0,0
56575,056575,0,0,0
96857,096857,0,0,0
46365,046365,0,0,0
41099,041099,0,0,0
76701,076701,176,114,176
24225,024225,0,0,0
05492,05492,0,0,0
17855,017855,0,0,0
07027,07027,0,0,0
10271,010271,0,0,0
37137,037137,0,0,0
12585,012585,0,0,0
11507,011507,0,0,0
10111,010111,0,0,0
10505,010505,0,0,0
27892,027892,0,0,0
13845,013845,0,0,0
10993,010993,0,0,0
28127,028127,0,0,0
27207,027207,0,0,0
28365,028365,0,0,0
28305,028305,0,0,0
28447,028447,0,0,0
58755,058755,0,0,0
58843,058843,0,0,0
18420,018420,0,0,0
18220,018220,0,0,0
43531,043531,0,0,0
98814,098814,0,0,0
54927,054927,0,0,0
24991,024991,0,0,0
36272,036272,0,0,0
36703,036703,0,0,0
99693,099693,0,0,0
90803,090803,0,0,0
94850,094850,0,0,0
81027,081027,0,0,0
94956,094956,0,0,0
19709,019709,14,13,14
95322,095322,0,0,0
34108,034108,0,0,0
92004,092004,0,0,0
95472,095472,75,75,75
31331,031331,0,0,0
39145,039145,0,0,0
38961,038961,0,0,0
39339,039339,31,31,31
38704,038704,0,0,0
65355,065355,0,0,0
63645,063645,3,3,3
65550,065550,0,0,0
65566,065566,0,0,0
65529,065529,0,0,0
65605,065605,0,0,0
63047,063047,0,0,0
59901,059901,150,123,126
59859,059859,0,0,0
59721,059721,0,0,0
59351,059351,0,0,0
59434,059434,0,0,0
59326,059326,0,0,0
68104,068104,388,371,388
68969,068969,0,0,0
69347,069347,0,0,0
89442,089442,0,0,0
89025,089025,0,0,0
03754,03754,0,0,0
03871,03871,0,0,0
07078,07078,0,0,0
07803,07803,0,0,0
87515,087515,0,0,0
88354,088354,0,0,0
88049,088049,0,0,0
87012,087012,0,0,0
87315,087315,0,0,0
11416,011416,113,113,113
11219,011219,58,56,58
14169,014169,0,0,0
10553,010553,0,0,0
13640,013640,0,0,0
10029,010029,966,943,966
06110,06110,16,1,16
20506,020506,0,0,0
32091,032091,0,0,0
32011,032011,0,0,0
33146,033146,0,0,0
32530,032530,0,0,0
34946,034946,0,0,0
31001,031001,0,0,0
55043,055043,0,0,0
39429,039429,0,0,0
39562,039562,0,0,0
01431,01431,0,0,0
89422,089422,0,0,0
89046,089046,0,0,0
01229,01229,0,0,0
88220,088220,68,37,48
49918,049918,0,0,0
39577,039577,0,0,0
65777,065777,0,0,0
45663,045663,0,0,0
44140,044140,0,0,0
43961,043961,0,0,0
39556,039556,0,0,0
97914,097914,38,38,38
15424,015424,0,0,0
07064,07064,0,0,0
29831,029831,0,0,0
99347,099347,0,0,0
24726,024726,0,0,0
26241,026241,41,25,41
23833,023833,0,0,0
25090,025090,0,0,0
25185,025185,0,0,0
26438,026438,0,0,0
26178,026178,0,0,0
54166,054166,15,14,15
53170,053170,0,0,0
53965,053965,46,46,36
57027,057027,0,0,0
53792,053792,0,0,0
25180,025180,0,0,0
82516,082516,0,0,0
82648,082648,0,0,0
82716,082716,199,122,199
82442,082442,0,0,0
59871,059871,0,0,0
90743,090743,0,0,0
91764,091764,13,13,13
10280,010280,0,0,0
99576,099576,0,0,0
48227,048227,245,257,242
55401,055401,883,879,883
41031,041031,0,0,0
35458,035458,0,0,0
86443,086443,0,0,0
82070,082070,18,3,18
35776,035776,0,0,0
35022,035022,0,0,0
35049,035049,0,0,0
35115,035115,5,5,5
35581,035581,0,0,0
36047,036047,0,0,0
35405,035405,0,0,0
36082,036082,0,0,0
36521,036521,0,0,0
36264,036264,0,0,0
36454,036454,0,0,0
99830,099830,0,0,0
99760,099760,0,0,0
99785,099785,0,0,0
99737,099737,0,0,0
85901,085901,18,13,18
20593,020593,0,0,0
23707,023707,0,0,0
98288,098288,0,0,0
07065,07065,0,0,0
10112,010112,0,0,0
38230,038230,0,0,0
15484,015484,0,0,0
18333,018333,0,0,0
14527,014527,28,28,28
18351,018351,0,0,0
14537,014537,0,0,0
14542,014542,0,0,0
18360,018360,195,154,158
87024,087024,0,0,0
71655,071655,0,0,0
84035,084035,0,0,0
87026,087026,0,0,0
38050,038050,0,0,0
29845,029845,0,0,0
38052,038052,0,0,0
65052,065052,0,0,0
29848,029848,0,0,0
53969,053969,0,0,0
37766,037766,12,4,0
23188,023188,97,94,97
58788,058788,0,0,0
29621,029621,43,35,43
23219,023219,430,366,370
54010,054010,0,0,0
43948,043948,0,0,0
58854,058854,0,0,0
58008,058008,0,0,0
58405,058405,0,0,0
45640,045640,10,11,10
44306,044306,69,67,69
45838,045838,0,0,0
45410,045410,294,261,294
44687,044687,0,0,0
45809,045809,0,0,0
45716,045716,0,0,0
43437,043437,0,0,0
55370,055370,0,0,0
14586,014586,0,0,0
14592,014592,0,0,0
18424,018424,0,0,0
60301,060301,61,61,0
35462,035462,0,0,0
41040,041040,0,0,0
55409,055409,53,51,53
35466,035466,0,0,0
32333,032333,0,0,0
60304,060304,0,0,0
30281,030281,0,0,0
32334,032334,0,0,0
39074,039074,0,0,0
62801,062801,17,13,17
60402,060402,0,0,0
62543,062543,0,0,0
61519,061519,0,0,0
61773,061773,0,0,0
61470,061470,0,0,0
46035,046035,0,0,0
47901,047901,132,99,132
47123,047123,0,0,0
46404,046404,0,0,0
50246,050246,0,0,0
05354,05354,0,0,0
24348,024348,0,0,0
44132,044132,0,0,0
23221,023221,0,0,0
38141,038141,0,0,0
54547,054547,0,0,0
38201,038201,0,0,0
54548,054548,0,0,0
66103,066103,0,0,0
38221,038221,0,0,0
68127,068127,0,0,0
55037,055037,8,8,8
32055,032055,208,153,208
40143,040143,0,0,0
48062,048062,0,0,0
41537,041537,0,0,0
48426,048426,0,0,0
30427,030427,0,0,0
48214,048214,112,106,74
40972,040972,0,0,0
39040,039040,0,0,0
55373,055373,0,0,0
46340,046340,0,0,0
41006,041006,0,0,0
48220,048220,0,0,0
32310,032310,128,112,128
46346,046346,0,0,0
01984,01984,0,0,0
02072,02072,28,36,28
24740,024740,0,0,0
25703,025703,0,0,0
53820,053820,0,0,0
97016,097016,0,0,0
36752,036752,0,0,0
36460,036460,0,0,0
36037,036037,0,0,0
36079,036079,0,0,0
35957,035957,0,0,0
99746,099746,0,0,0
99566,099566,0,0,0
99903,099903,0,0,0
99752,099752,0,0,0
99657,099657,0,0,0
86034,086034,0,0,0
86540,086540,0,0,0
72024,072024,0,0,0
72719,072719,0,0,0
71923,071923,0,0,0
97458,097458,0,0,0
43759,043759,0,0,0
45145,045145,0,0,0
43525,043525,0,0,0
97021,097021,0,0,0
43033,043033,0,0,0
73901,073901,0,0,0
53808,053808,0,0,0
26160,026160,0,0,0
25259,025259,0,0,0
15734,015734,0,0,0
57779,057779,0,0,0
38544,038544,0,0,0
78828,078828,0,0,0
79015,079015,0,0,0
75974,075974,0,0,0
24315,024315,0,0,0
23970,023970,12,6,12
23841,023841,0,0,0
98276,098276,0,0,0
39360,039360,0,0,0
55814,055814,0,0,0
41605,041605,0,0,0
41607,041607,0,0,0
30434,030434,0,0,0
39208,039208,0,0,0
35620,035620,0,0,0
41650,041650,0,0,0
35622,035622,0,0,0
55724,055724,0,0,0
41660,041660,0,0,0
38876,038876,0,0,0
40513,040513,0,0,0
50319,050319,0,0,0
38901,038901,0,0,0
19004,019004,0,0,0
19018,019018,0,0,0
19040,019040,0,0,0
30334,030334,0,0,0
35572,035572,0,0,0
41175,041175,0,0,0
39153,039153,0,0,0
48336,048336,0,0,0
39154,039154,0,0,0
35576,035576,0,0,0
48340,048340,0,0,0
32413,032413,0,0,0
35578,035578,0,0,0
55448,055448,0,0,0
46377,046377,0,0,0
41049,041049,0,0,0
48237,048237,0,0,0
35474,035474,0,0,0
32340,032340,0,0,0
50562,050562,0,0,0
41062,041062,0,0,0
48239,048239,0,0,0
07029,07029,0,0,0
19735,019735,0,0,0
20053,020053,0,0,0
20064,020064,0,0,0
20245,020245,0,0,0
20510,020510,0,0,0
20540,020540,0,0,0
07060,07060,140,130,140
19902,019902,0,0,0
50517,050517,0,0,0
50278,050278,0,0,0
67645,067645,0,0,0
41093,041093,0,0,0
41653,041653,34,24,34
41332,041332,0,0,0
40010,040010,0,0,0
42367,042367,0,0,0
41721,041721,0,0,0
48191,048191,0,0,0
32212,032212,0,0,0
82720,082720,0,0,0
65785,065785,0,0,0
24484,024484,0,0,0
82721,082721,0,0,0
24487,024487,0,0,0
45301,045301,0,0,0
82723,082723,0,0,0
65793,065793,36,6,36
28792,028792,113,63,113
28801,028801,455,385,448
67053,067053,0,0,0
24504,024504,81,67,81
54466,054466,0,0,0
28337,028337,0,0,0
34205,034205,259,168,225
41222,041222,0,0,0
39159,039159,0,0,0
39160,039160,0,0,0
24651,024651,0,0,0
24085,024085,0,0,0
23050,023050,0,0,0
24067,024067,0,0,0
24553,024553,884,643,879
23921,023921,0,0,0
98603,098603,0,0,0
25112,025112,0,0,0
26143,026143,0,0,0
26447,026447,0,0,0
25312,025312,35,28,35
25045,025045,0,0,0
26435,026435,0,0,0
25690,025690,0,0,0
26710,026710,0,0,0
26208,026208,0,0,0
54847,054847,0,0,0
54525,054525,0,0,0
40231,040231,0,0,0
42345,042345,0,0,0
40312,040312,0,0,0
41041,041041,0,0,0
70163,070163,0,0,0
71419,071419,0,0,0
70431,070431,0,0,0
72513,072513,12,12,12
72429,072429,0,0,0
72006,072006,0,0,0
94585,094585,0,0,0
93305,093305,1171,1001,1161
93265,093265,0,0,0
95521,095521,95,87,77
53583,053583,0,0,0
96096,096096,0,0,0
95563,095563,0,0,0
96137,096137,0,0,0
93943,093943,0,0,0
93276,093276,0,0,0
54538,054538,0,0,0
23847,023847,0,0,0
41390,041390,0,0,0
30415,030415,0,0,0
55616,055616,16,13,16
50667,050667,0,0,0
41465,041465,0,0,0
35603,035603,8,7,8
50668,050668,0,0,0
55709,055709,0,0,0
41501,041501,77,50,77
30423,030423,0,0,0
39201,039201,212,207,212
41514,041514,0,0,0
55716,055716,0,0,0
38054,038054,0,0,0
23691,023691,0,0,0
29899,029899,0,0,0
44274,044274,0,0,0
28343,028343,0,0,0
62927,062927,0,0,0
34734,034734,0,0,0
44825,044825,0,0,0
38477,038477,0,0,0
82072,082072,0,0,0
68516,068516,39,26,39
54552,054552,0,0,0
44503,044503,227,197,227
54942,054942,0,0,0
74050,074050,0,0,0
74456,074456,0,0,0
73737,073737,0,0,0
97406,097406,0,0,0
97435,097435,0,0,0
97380,097380,0,0,0
97232,097232,629,603,629
97462,097462,0,0,0
97420,097420,306,306,306
15673,015673,0,0,0
17857,017857,5,5,5
15754,015754,0,0,0
18848,018848,20,12,20
86320,086320,0,0,0
85541,085541,9,9,0
86030,086030,0,0,0
85940,085940,0,0,0
72160,072160,0,0,0
72802,072802,0,0,0
72560,072560,0,0,0
71999,071999,0,0,0
72685,072685,0,0,0
71753,071753,0,0,0
72455,072455,0,0,0
72653,072653,20,0,20
92301,092301,9,9,9
95589,095589,0,0,0
92364,092364,0,0,0
95051,095051,98,100,98
33154,033154,0,0,0
32344,032344,0,0,0
32331,032331,0,0,0
95448,095448,39,9,9
81415,081415,0,0,0
39823,039823,0,0,0
83522,083522,0,0,0
50681,050681,0,0,0
26055,026055,0,0,0
26074,026074,0,0,0
46214,046214,0,0,0
39345,039345,0,0,0
32534,032534,25,23,25
35674,035674,0,0,0
51027,051027,0,0,0
55802,055802,459,376,457
55803,055803,0,0,0
46704,046704,0,0,0
39354,039354,0,0,0
23872,023872,0,0,0
68132,068132,0,0,0
28422,028422,0,0,0
44506,044506,0,0,0
28424,028424,0,0,0
34429,034429,38,38,38
66801,066801,45,0,45
24237,024237,0,0,0
82414,082414,0,0,0
65656,065656,0,0,0
24245,024245,0,0,0
82426,082426,0,0,0
82430,082430,0,0,0
65664,065664,0,0,0
34953,034953,0,0,0
65667,065667,0,0,0
82431,082431,0,0,0
24260,024260,0,0,0
24263,024263,0,0,0
15612,015612,0,0,0
15351,015351,0,0,0
02132,02132,11,11,11
02302,02302,23,29,23
