IntSub,IntNoSub,noInt,total,IntSubPct,IntNoSubPct,NoIntPct,year,ZCTA
1036,5,146,1187,87.28,0.42,12.3,2019,23102
182,88,143,413,44.07,21.31,34.62,2019,23106
18537,277,722,19536,94.89,1.42,3.7,2019,23112
448,12,51,511,87.67,2.35,9.98,2019,23153
32,0,32,64,50.0,0.0,50.0,2019,23161
51,0,0,51,100.0,0.0,0.0,2019,18356
4493,119,1145,5757,78.04,2.07,19.89,2019,18407
17,0,0,17,100.0,0.0,0.0,2019,18420
478,19,51,548,87.23,3.47,9.31,2019,18425
2155,67,395,2617,82.35,2.56,15.09,2019,18433
7569,168,1615,9352,80.93,1.8,17.27,2019,18360
1009,13,22,1044,96.65,1.25,2.11,2019,18372
2267,32,499,2798,81.02,1.14,17.83,2019,18403
106,0,0,106,100.0,0.0,0.0,2019,18413
770,65,171,1006,76.54,6.46,17.0,2019,18218
74,0,49,123,60.16,0.0,39.84,2019,18220
1217,41,447,1705,71.38,2.4,26.22,2019,18101
486,0,72,558,87.1,0.0,12.9,2019,18321
235,10,30,275,85.45,3.64,10.91,2019,18327
2737,153,259,3149,86.92,4.86,8.22,2019,18034
1536,22,108,1666,92.2,1.32,6.48,2019,18054
319,5,76,400,79.75,1.25,19.0,2019,18846
2852,72,781,3705,76.98,1.94,21.08,2019,18848
1465,12,224,1701,86.13,0.71,13.17,2019,18853
356,0,5,361,98.61,0.0,1.39,2019,18923
990,28,159,1177,84.11,2.38,13.51,2019,18930
11543,187,1675,13405,86.11,1.4,12.5,2019,18951
258,11,17,286,90.21,3.85,5.94,2019,18970
621,3,72,696,89.22,0.43,10.34,2019,18812
51,4,37,92,55.43,4.35,40.22,2019,18823
966,33,214,1213,79.64,2.72,17.64,2019,18837
643,9,96,748,85.96,1.2,12.83,2019,18844
2238,23,79,2340,95.64,0.98,3.38,2019,18925
162,0,18,180,90.0,0.0,10.0,2019,18932
489,31,83,603,81.09,5.14,13.76,2019,18955
1394,21,172,1587,87.84,1.32,10.84,2019,18972
1569,16,31,1616,97.09,0.99,1.92,2019,18977
2757,141,494,3392,81.28,4.16,14.56,2019,18058
9228,223,786,10237,90.14,2.18,7.68,2019,18062
158,0,65,223,70.85,0.0,29.15,2019,18063
829,24,94,947,87.54,2.53,9.93,2019,18077
556,0,102,658,84.5,0.0,15.5,2019,18219
3265,9,373,3647,89.53,0.25,10.23,2019,18222
6283,98,1428,7809,80.46,1.25,18.29,2019,18235
102,0,114,216,47.22,0.0,52.78,2019,18239
78,0,16,94,82.98,0.0,17.02,2019,18246
3535,80,1142,4757,74.31,1.68,24.01,2019,18252
123,0,33,156,78.85,0.0,21.15,2019,18256
1329,30,328,1687,78.78,1.78,19.44,2019,18336
1190,0,133,1323,89.95,0.0,10.05,2019,18347
319,0,21,340,93.82,0.0,6.18,2019,18354
137,8,54,199,68.84,4.02,27.14,2019,18231
78,0,17,95,82.11,0.0,17.89,2019,18234
1248,105,257,1610,77.52,6.52,15.96,2019,18240
1367,22,336,1725,79.25,1.28,19.48,2019,18255
8032,206,1456,9694,82.86,2.13,15.02,2019,18301
755,9,50,814,92.75,1.11,6.14,2019,18332
1310,28,277,1615,81.11,1.73,17.15,2019,18343
150,3,35,188,79.79,1.6,18.62,2019,18439
137,14,34,185,74.05,7.57,18.38,2019,21610
344,34,85,463,74.3,7.34,18.36,2019,21645
12587,241,1349,14177,88.78,1.7,9.52,2019,21014
2522,0,131,2653,95.06,0.0,4.94,2019,21035
65,0,11,76,85.53,0.0,14.47,2019,21052
0,0,0,0,,,,2019,19345
856,11,12,879,97.38,1.25,1.37,2019,19373
19141,169,1339,20649,92.7,0.82,6.48,2019,19380
2134,32,202,2368,90.12,1.35,8.53,2019,19405
7318,151,601,8070,90.68,1.87,7.45,2019,19428
249,74,84,407,61.18,18.18,20.64,2019,19436
3626,88,542,4256,85.2,2.07,12.73,2019,19475
72,9,163,244,29.51,3.69,66.8,2019,19492
6411,178,680,7269,88.2,2.45,9.35,2019,19008
3294,51,508,3853,85.49,1.32,13.18,2019,19021
7811,124,568,8503,91.86,1.46,6.68,2019,19027
1253,4,165,1422,88.12,0.28,11.6,2019,19029
1479,47,132,1658,89.2,2.83,7.96,2019,19031
9167,364,1643,11174,82.04,3.26,14.7,2019,19050
5245,68,914,6227,84.23,1.09,14.68,2019,19057
11825,146,882,12853,92.0,1.14,6.86,2019,19083
1796,21,7,1824,98.46,1.15,0.38,2019,19085
1432,0,175,1607,89.11,0.0,10.89,2019,19094
4224,138,546,4908,86.06,2.81,11.12,2019,19055
4752,160,596,5508,86.27,2.9,10.82,2019,19056
3842,72,662,4576,83.96,1.57,14.47,2019,19078
6357,114,578,7049,90.18,1.62,8.2,2019,19090
5601,104,503,6208,90.22,1.68,8.1,2019,19001
3604,48,249,3901,92.39,1.23,6.38,2019,19004
6628,290,1294,8212,80.71,3.53,15.76,2019,19007
206,16,17,239,86.19,6.69,7.11,2019,19009
8931,339,2946,12216,73.11,2.78,24.12,2019,19013
5819,402,1146,7367,78.99,5.46,15.56,2019,19023
2055,40,250,2345,87.63,1.71,10.66,2019,19032
4489,70,768,5327,84.27,1.31,14.42,2019,19036
6190,46,472,6708,92.28,0.69,7.04,2019,19044
5287,147,519,5953,88.81,2.47,8.72,2019,19054
2563,91,212,2866,89.43,3.18,7.4,2019,19070
3803,32,241,4076,93.3,0.79,5.91,2019,19072
7243,114,661,8018,90.33,1.42,8.24,2019,19073
11284,136,423,11843,95.28,1.15,3.57,2019,19087
20090,506,3655,24251,82.84,2.09,15.07,2019,19111
6589,417,1015,8021,82.15,5.2,12.65,2019,19123
6276,680,2873,9829,63.85,6.92,29.23,2019,19142
16325,2403,6374,25102,65.03,9.57,25.39,2019,19143
15327,864,3070,19261,79.58,4.49,15.94,2019,19148
14999,682,3165,18846,79.59,3.62,16.79,2019,19149
8897,550,2333,11780,75.53,4.67,19.8,2019,19151
11548,887,2421,14856,77.73,5.97,16.3,2019,19805
3448,100,348,3896,88.5,2.57,8.93,2019,19970
7838,66,720,8624,90.89,0.77,8.35,2019,19977
10203,114,681,10998,92.77,1.04,6.19,2019,19406
5143,11,127,5281,97.39,0.21,2.4,2019,19425
2103,45,167,2315,90.84,1.94,7.21,2019,19520
126,0,14,140,90.0,0.0,10.0,2019,19523
1459,1,238,1698,85.92,0.06,14.02,2019,19541
42,0,3,45,93.33,0.0,6.67,2019,19544
100,14,20,134,74.63,10.45,14.93,2019,19549
95,0,23,118,80.51,0.0,19.49,2019,19550
757,27,276,1060,71.42,2.55,26.04,2019,19941
3778,83,349,4210,89.74,1.97,8.29,2019,19734
4041,677,1675,6393,63.21,10.59,26.2,2019,19801
7713,216,613,8542,90.3,2.53,7.18,2019,19803
158,0,8,166,95.18,0.0,4.82,2019,22448
114,0,32,146,78.08,0.0,21.92,2019,99150
14,0,35,49,28.57,0.0,71.43,2019,99151
172,13,39,224,76.79,5.8,17.41,2019,99158
185,4,62,251,73.71,1.59,24.7,2019,99167
301,14,151,466,64.59,3.0,32.4,2019,99180
529,28,155,712,74.3,3.93,21.77,2019,99181
3092,92,298,3482,88.8,2.64,8.56,2019,99204
13560,167,1647,15374,88.2,1.09,10.71,2019,99206
19030,451,1913,21394,88.95,2.11,8.94,2019,95355
95,0,32,127,74.8,0.0,25.2,2019,95450
465,0,70,535,86.92,0.0,13.08,2019,95589
1273,52,418,1743,73.03,2.98,23.98,2019,98851
85,0,31,116,73.28,0.0,26.72,2019,98860
790,59,212,1061,74.46,5.56,19.98,2019,98935
1828,31,122,1981,92.28,1.56,6.16,2019,98936
1356,23,279,1658,81.79,1.39,16.83,2019,98937
325,28,40,393,82.7,7.12,10.18,2019,98943
745,42,180,967,77.04,4.34,18.61,2019,98947
11490,376,1609,13475,85.27,2.79,11.94,2019,98002
8557,137,584,9278,92.23,1.48,6.29,2019,98008
2456,30,170,2656,92.47,1.13,6.4,2019,98014
8002,150,450,8602,93.02,1.74,5.23,2019,98020
15734,334,618,16686,94.29,2.0,3.7,2019,98042
1964,79,273,2316,84.8,3.41,11.79,2019,98047
21280,742,900,22922,92.84,3.24,3.93,2019,98115
774,21,159,954,81.13,2.2,16.67,2019,98295
15,0,10,25,60.0,0.0,40.0,2019,98297
581,0,47,628,92.52,0.0,7.48,2019,98303
7866,160,955,8981,87.58,1.78,10.63,2019,98310
554,13,17,584,94.86,2.23,2.91,2019,98342
129,0,11,140,92.14,0.0,7.86,2019,98381
11930,248,1383,13561,87.97,1.83,10.2,2019,98382
492,49,19,560,87.86,8.75,3.39,2019,98394
8281,391,1081,9753,84.91,4.01,11.08,2019,98406
3573,67,546,4186,85.36,1.6,13.04,2019,98424
13805,420,1585,15810,87.32,2.66,10.03,2019,98503
43,3,30,76,56.58,3.95,39.47,2019,98526
3483,91,535,4109,84.77,2.21,13.02,2019,98528
7750,224,1160,9134,84.85,2.45,12.7,2019,98532
133,0,50,183,72.68,0.0,27.32,2019,98552
1249,8,298,1555,80.32,0.51,19.16,2019,98570
987,0,108,1095,90.14,0.0,9.86,2019,98595
2195,100,444,2739,80.14,3.65,16.21,2019,98596
333,18,103,454,73.35,3.96,22.69,2019,98605
7691,90,726,8507,90.41,1.06,8.53,2019,98597
48,12,23,83,57.83,14.46,27.71,2019,99561
13,1,4,18,72.22,5.56,22.22,2019,99564
163,3,40,206,79.13,1.46,19.42,2019,99573
698,2,118,818,85.33,0.24,14.43,2019,99576
27,0,31,58,46.55,0.0,53.45,2019,99590
142,0,62,204,69.61,0.0,30.39,2019,99604
996,7,0,1003,99.3,0.7,0.0,2019,99702
341,8,16,365,93.42,2.19,4.38,2019,99743
13,0,19,32,40.62,0.0,59.38,2019,99776
181,4,31,216,83.8,1.85,14.35,2019,99103
10424,975,769,12168,85.67,8.01,6.32,2019,99163
781,5,53,839,93.09,0.6,6.32,2019,99343
1523,103,191,1817,83.82,5.67,10.51,2019,99003
10,2,22,34,29.41,5.88,64.71,2019,99730
11567,280,458,12305,94.0,2.28,3.72,2019,21075
109,18,0,127,85.83,14.17,0.0,2019,21077
230,7,8,245,93.88,2.86,3.27,2019,21082
13830,351,1219,15400,89.81,2.28,7.92,2019,21093
6074,50,404,6528,93.05,0.77,6.19,2019,21108
6637,157,798,7592,87.42,2.07,10.51,2019,21158
7414,472,1490,9376,79.07,5.03,15.89,2019,21202
13541,2085,3110,18736,72.27,11.13,16.6,2019,21207
16573,450,3714,20737,79.92,2.17,17.91,2019,21222
8657,580,2974,12211,70.9,4.75,24.36,2019,21225
1103,51,165,1319,83.62,3.87,12.51,2019,21918
189,0,0,189,100.0,0.0,0.0,2019,21071
1262,0,70,1332,94.74,0.0,5.26,2019,21140
7100,216,710,8026,88.46,2.69,8.85,2019,21286
114,0,55,169,67.46,0.0,32.54,2019,21153
0,0,0,0,,,,2019,21240
0,0,0,0,,,,2019,21250
0,0,0,0,,,,2019,21251
0,0,0,0,,,,2019,21252
7139,62,227,7428,96.11,0.83,3.06,2019,21409
68,0,0,68,100.0,0.0,0.0,2019,21652
0,0,0,0,,,,2019,21705
62,0,0,62,100.0,0.0,0.0,2019,21714
0,0,0,0,,,,2019,21746
16,0,0,16,100.0,0.0,0.0,2019,21781
0,0,0,0,,,,2019,21802
0,0,0,0,,,,2019,21890
0,0,0,0,,,,2019,21916
1786,34,88,1908,93.61,1.78,4.61,2019,21104
7002,261,479,7742,90.44,3.37,6.19,2019,21204
384,14,153,551,69.69,2.54,27.77,2019,21521
4805,116,606,5527,86.94,2.1,10.96,2019,21074
3659,231,1454,5344,68.47,4.32,27.21,2019,21205
9908,410,1928,12246,80.91,3.35,15.74,2019,21227
7492,104,362,7958,94.14,1.31,4.55,2019,21037
7044,609,1741,9394,74.98,6.48,18.53,2019,21201
4577,154,1223,5954,76.87,2.59,20.54,2019,21550
106,0,0,106,100.0,0.0,0.0,2019,22643
794,121,138,1053,75.4,11.49,13.11,2019,22624
255,0,39,294,86.73,0.0,13.27,2019,22627
780,0,181,961,81.17,0.0,18.83,2019,22644
10191,304,1638,12133,83.99,2.51,13.5,2019,22701
112,0,45,157,71.34,0.0,28.66,2019,22718
301,13,22,336,89.58,3.87,6.55,2019,22720
11,0,0,11,100.0,0.0,0.0,2019,22731
750,0,59,809,92.71,0.0,7.29,2019,22735
138,9,137,284,48.59,3.17,48.24,2019,22736
554,10,60,624,88.78,1.6,9.62,2019,22742
25,0,45,70,35.71,0.0,64.29,2019,22743
441,13,114,568,77.64,2.29,20.07,2019,22713
2593,54,661,3308,78.39,1.63,19.98,2019,22812
1792,60,46,1898,94.42,3.16,2.42,2019,22936
2001,31,297,2329,85.92,1.33,12.75,2019,22939
1004,0,46,1050,95.62,0.0,4.38,2019,22958
4215,246,558,5019,83.98,4.9,11.12,2019,25425
74,0,22,96,77.08,0.0,22.92,2019,25431
38,16,66,120,31.67,13.33,55.0,2019,25534
2920,204,1058,4182,69.82,4.88,25.3,2019,25541
135,24,21,180,75.0,13.33,11.67,2019,25841
3547,72,787,4406,80.5,1.63,17.86,2019,97741
114,3,36,153,74.51,1.96,23.53,2019,97750
13568,323,1078,14969,90.64,2.16,7.2,2019,97756
2520,40,337,2897,86.99,1.38,11.63,2019,97760
82,1,23,106,77.36,0.94,21.7,2019,97906
1333,31,414,1778,74.97,1.74,23.28,2019,97913
7872,327,704,8903,88.42,3.67,7.91,2019,97015
370,0,61,431,85.85,0.0,14.15,2019,97037
227,3,44,274,82.85,1.09,16.06,2019,97065
3839,199,427,4465,85.98,4.46,9.56,2019,97113
14453,746,1073,16272,88.82,4.58,6.59,2019,97123
1570,45,151,1766,88.9,2.55,8.55,2019,97133
3471,212,685,4368,79.46,4.85,15.68,2019,97138
400,0,46,446,89.69,0.0,10.31,2019,97326
257,10,117,384,66.93,2.6,30.47,2019,97204
10172,171,565,10908,93.25,1.57,5.18,2019,97212
7212,159,479,7850,91.87,2.03,6.1,2019,97215
9526,221,846,10593,89.93,2.09,7.99,2019,97321
53,0,29,82,64.63,0.0,35.37,2019,97350
3970,243,937,5150,77.09,4.72,18.19,2019,97814
116,3,2,121,95.87,2.48,1.65,2019,97835
196,18,81,295,66.44,6.1,27.46,2019,97867
161,6,26,193,83.42,3.11,13.47,2019,97874
45,0,0,45,100.0,0.0,0.0,2019,97905
147,20,68,235,62.55,8.51,28.94,2019,97907
1219,64,272,1555,78.39,4.12,17.49,2019,97918
5830,233,950,7013,83.13,3.32,13.55,2019,97850
78,0,34,112,69.64,0.0,30.36,2019,97864
145,9,53,207,70.05,4.35,25.6,2019,97910
1434,9,264,1707,84.01,0.53,15.47,2019,97004
961,25,78,1064,90.32,2.35,7.33,2019,97017
352,34,76,462,76.19,7.36,16.45,2019,97021
1077,7,253,1337,80.55,0.52,18.92,2019,97845
97,3,16,116,83.62,2.59,13.79,2019,97825
7556,322,1398,9276,81.46,3.47,15.07,2019,97838
52,0,13,65,80.0,0.0,20.0,2019,97842
63,2,11,76,82.89,2.63,14.47,2019,97848
844,28,150,1022,82.58,2.74,14.68,2019,97883
421,23,154,598,70.4,3.85,25.75,2019,97885
4324,232,1392,5948,72.7,3.9,23.4,2019,97914
97,5,3,105,92.38,4.76,2.86,2019,97029
59,0,10,69,85.51,0.0,14.49,2019,97001
7468,299,951,8718,85.66,3.43,10.91,2019,97013
1065,0,276,1341,79.42,0.0,20.58,2019,97022
2171,63,179,2413,89.97,2.61,7.42,2019,97002
604,4,70,678,89.09,0.59,10.32,2019,04411
1656,29,195,1880,88.09,1.54,10.37,2019,04239
95,10,7,112,84.82,8.93,6.25,2019,04490
441,32,112,585,75.38,5.47,19.15,2019,04747
1928,39,175,2142,90.01,1.82,8.17,2019,04027
721,0,95,816,88.36,0.0,11.64,2019,04087
2894,225,939,4058,71.32,5.54,23.14,2019,04769
731,19,87,837,87.34,2.27,10.39,2019,04253
438,21,94,553,79.2,3.8,17.0,2019,04219
1364,10,218,1592,85.68,0.63,13.69,2019,04236
418,20,38,476,87.82,4.2,7.98,2019,04238
174,21,42,237,73.42,8.86,17.72,2019,04255
1748,84,385,2217,78.85,3.79,17.37,2019,04270
132,4,43,179,73.74,2.23,24.02,2019,04285
1038,80,289,1407,73.77,5.69,20.54,2019,99737
281,3,51,335,83.88,0.9,15.22,2019,99012
5540,203,464,6207,89.25,3.27,7.48,2019,99016
139,5,44,188,73.94,2.66,23.4,2019,99683
15,4,31,50,30.0,8.0,62.0,2019,99691
987,29,343,1359,72.63,2.13,25.24,2019,99166
46,0,31,77,59.74,0.0,40.26,2019,99176
161,0,17,178,90.45,0.0,9.55,2019,99179
142,2,28,172,82.56,1.16,16.28,2019,99663
58,0,29,87,66.67,0.0,33.33,2019,99630
89,0,32,121,73.55,0.0,26.45,2019,99637
173,0,63,236,73.31,0.0,26.69,2019,99658
81,8,41,130,62.31,6.15,31.54,2019,99671
13,6,47,66,19.7,9.09,71.21,2019,99679
63,0,19,82,76.83,0.0,23.17,2019,99681
113,2,55,170,66.47,1.18,32.35,2019,99684
704,53,224,981,71.76,5.4,22.83,2019,99688
405,21,87,513,78.95,4.09,16.96,2019,99694
5186,63,314,5563,93.22,1.13,5.64,2019,01007
10506,308,1984,12798,82.09,2.41,15.5,2019,01020
3953,70,393,4416,89.52,1.59,8.9,2019,01030
712,32,111,855,83.27,3.74,12.98,2019,01034
2045,42,207,2294,89.15,1.83,9.02,2019,01035
488,46,31,565,86.37,8.14,5.49,2019,01053
3073,48,405,3526,87.15,1.36,11.49,2019,01057
3893,72,622,4587,84.87,1.57,13.56,2019,01082
13272,522,1757,15551,85.34,3.36,11.3,2019,01085
172,0,70,242,71.07,0.0,28.93,2019,01088
5895,906,2109,8910,66.16,10.17,23.67,2019,01104
5302,125,342,5769,91.91,2.17,5.93,2019,01106
2673,82,333,3088,86.56,2.66,10.78,2019,01226
290,2,61,353,82.15,0.57,17.28,2019,01255
175,3,36,214,81.78,1.4,16.82,2019,01258
6797,286,1081,8164,83.26,3.5,13.24,2019,01301
444,9,94,547,81.17,1.65,17.18,2019,01339
1488,48,275,1811,82.16,2.65,15.18,2019,01370
1475,128,74,1677,87.95,7.63,4.41,2019,01375
1573,0,124,1697,92.69,0.0,7.31,2019,01452
2224,12,213,2449,90.81,0.49,8.7,2019,01464
670,7,30,707,94.77,0.99,4.24,2019,01474
5533,244,857,6634,83.4,3.68,12.92,2019,01501
1021,57,101,1179,86.6,4.83,8.57,2019,01503
3212,61,253,3526,91.09,1.73,7.18,2019,01504
4843,161,590,5594,86.57,2.88,10.55,2019,01510
4,38,0,42,9.52,90.48,0.0,2019,01003
69,11,22,102,67.65,10.78,21.57,2019,04936
406,13,151,570,71.23,2.28,26.49,2019,04942
330,46,105,481,68.61,9.56,21.83,2019,04945
1362,19,285,1666,81.75,1.14,17.11,2019,04957
2562,73,448,3083,83.1,2.37,14.53,2019,04963
706,81,108,895,78.88,9.05,12.07,2019,04543
1168,22,89,1279,91.32,1.72,6.96,2019,04579
47,0,11,58,81.03,0.0,18.97,2019,04642
654,13,169,836,78.23,1.56,20.22,2019,04652
1033,92,264,1389,74.37,6.62,19.01,2019,04654
473,19,40,532,88.91,3.57,7.52,2019,04660
64,0,8,72,88.89,0.0,11.11,2019,04669
359,41,151,551,65.15,7.44,27.4,2019,04758
268,4,196,468,57.26,0.85,41.88,2019,04765
37,0,58,95,38.95,0.0,61.05,2019,25696
7119,700,1395,9214,77.26,7.6,15.14,2019,25705
136,18,32,186,73.12,9.68,17.2,2019,25820
10,0,39,49,20.41,0.0,79.59,2019,25855
417,7,109,533,78.24,1.31,20.45,2019,25865
227,0,22,249,91.16,0.0,8.84,2019,25875
255,28,45,328,77.74,8.54,13.72,2019,25878
400,28,225,653,61.26,4.29,34.46,2019,25555
350,0,89,439,79.73,0.0,20.27,2019,25607
129,0,110,239,53.97,0.0,46.03,2019,25630
412,0,26,438,94.06,0.0,5.94,2019,25649
86,0,14,100,86.0,0.0,14.0,2019,25879
2191,159,464,2814,77.86,5.65,16.49,2019,25880
49,0,0,49,100.0,0.0,0.0,2019,25908
519,88,352,959,54.12,9.18,36.7,2019,25921
0,2,11,13,0.0,15.38,84.62,2019,25936
61,0,0,61,100.0,0.0,0.0,2019,25942
160,14,7,181,88.4,7.73,3.87,2019,25007
64,0,17,81,79.01,0.0,20.99,2019,25008
146,3,105,254,57.48,1.18,41.34,2019,25011
1348,24,214,1586,84.99,1.51,13.49,2019,25015
141,33,63,237,59.49,13.92,26.58,2019,25024
275,18,21,314,87.58,5.73,6.69,2019,25031
208,0,44,252,82.54,0.0,17.46,2019,25040
33,43,10,86,38.37,50.0,11.63,2019,25047
3544,106,650,4300,82.42,2.47,15.12,2019,25064
433,6,224,663,65.31,0.9,33.79,2019,25070
3176,128,767,4071,78.02,3.14,18.84,2019,25508
790,13,315,1118,70.66,1.16,28.18,2019,25523
1590,54,546,2190,72.6,2.47,24.93,2019,25530
476,40,181,697,68.29,5.74,25.97,2019,25537
93,0,35,128,72.66,0.0,27.34,2019,25540
2561,237,752,3550,72.14,6.68,21.18,2019,25550
454,63,134,651,69.74,9.68,20.58,2019,25557
160,17,68,245,65.31,6.94,27.76,2019,25567
211,27,66,304,69.41,8.88,21.71,2019,25573
470,43,76,589,79.8,7.3,12.9,2019,25652
1755,25,613,2393,73.34,1.04,25.62,2019,25670
271,14,150,435,62.3,3.22,34.48,2019,25692
124,0,22,146,84.93,0.0,15.07,2019,25049
3693,180,994,4867,75.88,3.7,20.42,2019,25071
82,0,28,110,74.55,0.0,25.45,2019,25088
177,0,108,285,62.11,0.0,37.89,2019,25107
152,31,82,265,57.36,11.7,30.94,2019,25113
291,0,225,516,56.4,0.0,43.6,2019,25124
933,42,193,1168,79.88,3.6,16.52,2019,25003
166,0,41,207,80.19,0.0,19.81,2019,25019
80,0,93,173,46.24,0.0,53.76,2019,25134
264,10,223,497,53.12,2.01,44.87,2019,25140
115,0,39,154,74.68,0.0,25.32,2019,25161
39,0,12,51,76.47,0.0,23.53,2019,25204
216,4,81,301,71.76,1.33,26.91,2019,25208
345,24,88,457,75.49,5.25,19.26,2019,25209
787,58,411,1256,62.66,4.62,32.72,2019,25248
3744,204,1044,4992,75.0,4.09,20.91,2019,28016
4944,179,1280,6403,77.21,2.8,19.99,2019,28034
7695,130,588,8413,91.47,1.55,6.99,2019,28037
11237,219,1514,12970,86.64,1.69,11.67,2019,28056
776,6,285,1067,72.73,0.56,26.71,2019,28071
9358,283,2078,11719,79.85,2.41,17.73,2019,04330
15885,755,2146,18786,84.56,4.02,11.42,2019,04401
111,3,61,175,63.43,1.71,34.86,2019,04417
354,15,97,466,75.97,3.22,20.82,2019,04438
255,0,54,309,82.52,0.0,17.48,2019,04471
425,11,139,575,73.91,1.91,24.17,2019,04476
403,31,151,585,68.89,5.3,25.81,2019,04479
703,24,224,951,73.92,2.52,23.55,2019,04538
415,13,30,458,90.61,2.84,6.55,2019,04548
676,41,79,796,84.92,5.15,9.92,2019,04553
88,0,7,95,92.63,0.0,7.37,2019,04558
475,40,78,593,80.1,6.75,13.15,2019,04574
410,35,60,505,81.19,6.93,11.88,2019,04607
424,26,131,581,72.98,4.48,22.55,2019,04630
30,8,0,38,78.95,21.05,0.0,2019,04646
479,8,120,607,78.91,1.32,19.77,2019,04658
460,18,149,627,73.37,2.87,23.76,2019,04668
51,0,0,51,100.0,0.0,0.0,2019,04683
123,0,17,140,87.86,0.0,12.14,2019,04691
441,46,258,745,59.19,6.17,34.63,2019,04732
213,35,76,324,65.74,10.8,23.46,2019,04739
985,118,349,1452,67.84,8.13,24.04,2019,04742
445,0,87,532,83.65,0.0,16.35,2019,04973
1088,126,325,1539,70.7,8.19,21.12,2019,04619
147,11,31,189,77.78,5.82,16.4,2019,04685
441,3,86,530,83.21,0.57,16.23,2019,04932
1922,54,156,2132,90.15,2.53,7.32,2019,04071
81,0,8,89,91.01,0.0,8.99,2019,04237
958,34,256,1248,76.76,2.72,20.51,2019,04348
1100,88,89,1277,86.14,6.89,6.97,2019,04461
770,54,88,912,84.43,5.92,9.65,2019,04472
1325,37,104,1466,90.38,2.52,7.09,2019,04474
109,10,40,159,68.55,6.29,25.16,2019,04497
23,0,0,23,100.0,0.0,0.0,2019,04541
262,16,46,324,80.86,4.94,14.2,2019,04551
299,0,69,368,81.25,0.0,18.75,2019,04554
1980,81,275,2336,84.76,3.47,11.77,2019,04609
129,0,51,180,71.67,0.0,28.33,2019,04611
348,21,166,535,65.05,3.93,31.03,2019,04622
302,11,83,396,76.26,2.78,20.96,2019,04643
11,3,0,14,78.57,21.43,0.0,2019,04645
300,6,33,339,88.5,1.77,9.73,2019,04655
55,0,9,64,85.94,0.0,14.06,2019,04675
98,0,14,112,87.5,0.0,12.5,2019,04677
363,34,161,558,65.05,6.09,28.85,2019,04680
552,50,264,866,63.74,5.77,30.48,2019,72738
10,0,30,40,25.0,0.0,75.0,2019,72749
107,1,20,128,83.59,0.78,15.62,2019,72760
4844,1257,1432,7533,64.3,16.69,19.01,2019,72761
343,30,136,509,67.39,5.89,26.72,2019,72773
223,46,59,328,67.99,14.02,17.99,2019,72776
1495,92,732,2319,64.47,3.97,31.57,2019,72823
11,0,5,16,68.75,0.0,31.25,2019,72826
47,0,9,56,83.93,0.0,16.07,2019,72838
168,11,12,191,87.96,5.76,6.28,2019,72851
8,15,15,38,21.05,39.47,39.47,2019,72852
570,44,332,946,60.25,4.65,35.1,2019,72853
406,10,88,504,80.56,1.98,17.46,2019,72865
4863,99,538,5500,88.42,1.8,9.78,2019,72908
239,14,40,293,81.57,4.78,13.65,2019,04848
1512,51,160,1723,87.75,2.96,9.29,2019,04849
625,23,301,949,65.86,2.42,31.72,2019,04911
562,9,79,650,86.46,1.38,12.15,2019,04947
312,14,80,406,76.85,3.45,19.7,2019,04961
129,8,20,157,82.17,5.1,12.74,2019,04779
1032,83,128,1243,83.02,6.68,10.3,2019,04008
382,29,34,445,85.84,6.52,7.64,2019,04022
954,90,168,1212,78.71,7.43,13.86,2019,04048
959,60,142,1161,82.6,5.17,12.23,2019,04220
12197,548,2872,15617,78.1,3.51,18.39,2019,04240
1605,47,214,1866,86.01,2.52,11.47,2019,04250
1218,21,132,1371,88.84,1.53,9.63,2019,04259
1887,84,78,2049,92.09,4.1,3.81,2019,04260
111,5,38,154,72.08,3.25,24.68,2019,04261
1853,106,275,2234,82.95,4.74,12.31,2019,04274
848,33,171,1052,80.61,3.14,16.25,2019,04363
1044,64,0,1108,94.22,5.78,0.0,2019,04061
952,51,192,1195,79.67,4.27,16.07,2019,04037
292,36,86,414,70.53,8.7,20.77,2019,04051
7058,198,697,7953,88.75,2.49,8.76,2019,04072
391,0,89,480,81.46,0.0,18.54,2019,04095
393,12,21,426,92.25,2.82,4.93,2019,04108
678,20,217,915,74.1,2.19,23.72,2019,04224
739,32,64,835,88.5,3.83,7.66,2019,04263
378,0,42,420,90.0,0.0,10.0,2019,04265
1198,11,133,1342,89.27,0.82,9.91,2019,04344
1324,32,161,1517,87.28,2.11,10.61,2019,04350
1455,43,240,1738,83.72,2.47,13.81,2019,04358
67,0,14,81,82.72,0.0,17.28,2019,04408
1946,18,378,2342,83.09,0.77,16.14,2019,04416
510,34,126,670,76.12,5.07,18.81,2019,04418
945,98,162,1205,78.42,8.13,13.44,2019,04428
347,8,47,402,86.32,1.99,11.69,2019,04434
3290,16,293,3599,91.41,0.44,8.14,2019,04444
943,22,109,1074,87.8,2.05,10.15,2019,04456
169,10,54,233,72.53,4.29,23.18,2019,04475
469,5,81,555,84.5,0.9,14.59,2019,04488
1454,0,172,1626,89.42,0.0,10.58,2019,04496
4106,74,906,5086,80.73,1.45,17.81,2019,04530
893,32,64,989,90.29,3.24,6.47,2019,04537
647,22,92,761,85.02,2.89,12.09,2019,04555
