GEOID,TRACTCE,minDisMH
13311950201,950201,3.82
13191110300,110300,13.92
13207050301,050301,17.26
13071970500,970500,13.04
13045910600,910600,4.63
13047030201,030201,8.35
13153021400,021400,11.68
13213010100,010100,21.11
13215003200,003200,1.6
13215010205,010205,5.78
13157010701,010701,2.3
13025960100,960100,11.6
13293010400,010400,1.25
13103030202,030202,10.9
13163960200,960200,25.11
13135050729,050729,3.35
13297110503,110503,7.51
13297110601,110601,7.1
13299950500,950500,1.46
13275960700,960700,2.34
13139001003,001003,2.52
13139001404,001404,5.23
13135050108,050108,10.58
13151070106,070106,4.35
13009970200,970200,3.79
13015960402,960402,24.35
13217100201,100201,8.27
13217100903,100903,8.71
13223120102,120102,6.3
13059001900,001900,2.96
13059130700,130700,3.21
13059150800,150800,9.32
13015961000,961000,17.93
13063040407,040407,2.64
13063040522,040522,0.61
13121011610,011610,11.58
13121011622,011622,8.92
13121010204,010204,2.78
13031110601,110601,8.02
13035150200,150200,0.85
13257970200,970200,6.2
13177020300,020300,11.33
13179010102,010102,12.31
13121010507,010507,1.61
13121010603,010603,1.25
13121011306,011306,3.69
13151070304,070304,2.62
13153020900,020900,0.37
13121009501,009501,3.85
13121010108,010108,3.43
13185010102,010102,8.1
13185010604,010604,2.09
13185011500,011500,9.12
13133950100,950100,8.23
13067031508,031508,7.36
13197920100,920100,28.77
13123080200,080200,32.78
13215010302,010302,4.8
13137000500,000500,1.32
13139000304,000304,10.09
13279970100,970100,9.58
13285960201,960201,10.05
13027960400,960400,4.11
13151070202,070202,8.24
13135050547,050547,5.69
13017960500,960500,26.83
13291000203,000203,9.18
13275960900,960900,1.09
13297110603,110603,11.98
13063040613,040613,6.0
13121010210,010210,2.32
13121011620,011620,9.62
13063040308,040308,4.11
13067030327,030327,10.38
13067030101,030101,8.65
13229960300,960300,8.37
13245010906,010906,6.55
13119890200,890200,14.16
13121001002,001002,2.0
13121003200,003200,1.08
13121006802,006802,3.28
13121007603,007603,3.21
13121008102,008102,3.14
13117130613,130613,7.03
13169030302,030302,15.27
13185011000,011000,1.81
13313001200,001200,4.79
13167960100,960100,17.02
13173950200,950200,17.92
13049010100,010100,11.62
13029920305,920305,8.64
13113140102,140102,4.14
13113140501,140501,6.48
13117130602,130602,10.6
13121000500,000500,1.51
13121003900,003900,0.65
13121005501,005501,1.82
13121006200,006200,2.39
13121009102,009102,2.16
13121010107,010107,3.41
13121010209,010209,3.14
13123080300,080300,35.65
13313001100,001100,7.36
13001950500,950500,6.31
13015960600,960600,18.82
13085970202,970202,14.12
13097080404,080404,5.15
13073030105,030105,3.91
13169030200,030200,20.37
13175950700,950700,11.26
13121007300,007300,1.97
13187960101,960101,5.67
13097080604,080604,7.49
13105000300,000300,4.48
13077170603,170603,6.14
13047030700,030700,7.15
13009970500,970500,8.67
13175950202,950202,8.69
13187960201,960201,6.57
13057090400,090400,21.94
13059130400,130400,2.02
13059150700,150700,8.88
13117130609,130609,8.46
13121003700,003700,0.86
13121005000,005000,1.42
13121006400,006400,2.79
13089021218,021218,0.24
13089021413,021413,0.65
13089021703,021703,2.03
13009970702,970702,3.04
13013180107,180107,4.78
13013180402,180402,9.86
13089021210,021210,1.44
13057091103,091103,10.21
13089023212,023212,2.57
13089023314,023314,3.2
13089023419,023419,3.68
13089980000,980000,1.27
13063040408,040408,1.3
13063040523,040523,0.66
13067030104,030104,8.35
13067030215,030215,2.51
13095000100,000100,5.52
13097080511,080511,12.31
13135050210,050210,7.42
13121007002,007002,3.05
13121007802,007802,1.58
13121009402,009402,1.89
13121009802,009802,2.4
13071970100,970100,17.42
13073030106,030106,2.48
13093970200,970200,19.92
13267950400,950400,15.87
13015960700,960700,18.1
13073030503,030503,13.97
13077170305,170305,0.95
13311950203,950203,5.5
13095011200,011200,8.64
13097080103,080103,0.94
13097080505,080505,9.17
13127000404,000404,7.21
13017960400,960400,29.02
13021012400,012400,2.29
13021013900,013900,4.66
13013180103,180103,9.36
13089021416,021416,1.22
13089021805,021805,2.47
13089022204,022204,1.6
13057090804,090804,17.24
13317010102,010102,27.47
13193000200,000200,12.98
13297110200,110200,7.66
13209950100,950100,10.08
13053020100,020100,19.33
13089022007,022007,1.4
13057090100,090100,18.68
13067031108,031108,1.89
13113140403,140403,1.98
13247060202,060202,3.33
13255160100,160100,7.04
13145120200,120200,6.73
13131950200,950200,7.61
13021013408,013408,6.7
13033950700,950700,19.93
13135050419,050419,1.5
13135050431,050431,3.69
13135050523,050523,2.25
13147960100,960100,5.64
13161960100,960100,13.74
13051010101,010101,4.38
13051010802,010802,11.48
13051011104,011104,8.47
13135050535,050535,0.7
13051010801,010801,14.33
13051011103,011103,14.46
13121010512,010512,6.01
13121011506,011506,12.01
13121011619,011619,9.34
13121980000,980000,1.29
13075960200,960200,6.64
13135050220,050220,4.29
13121010211,010211,3.38
13067031205,031205,3.36
13077170404,170404,6.65
13077170801,170801,10.44
13087970200,970200,7.91
13199970600,970600,10.0
13115000202,000202,15.85
13117130103,130103,8.08
13117130305,130305,6.14
13117130506,130506,4.8
13089022500,022500,2.06
13251970600,970600,10.84
13029920101,920101,19.08
13039010402,010402,3.76
13045910400,910400,3.51
13047030100,030100,10.9
13003960100,960100,17.97
13103030401,030401,13.99
13241970302,970302,19.5
13245010711,010711,7.1
13107970400,970400,5.89
13113140203,140203,2.38
13067030223,030223,6.52
13067030228,030228,4.88
13067030326,030326,12.45
13067030339,030339,1.03
13067030700,030700,4.97
13111050400,050400,26.11
13115000201,000201,5.78
13115001702,001702,9.43
13067030335,030335,7.37
13087970800,970800,13.49
13089023214,023214,1.3
13089023411,023411,1.49
13089023700,023700,0.57
13095001403,001403,3.27
13117130507,130507,5.49
13117130404,130404,2.8
13067030218,030218,3.15
13067030227,030227,3.68
13237960202,960202,22.54
13063040614,040614,5.4
13067030310,030310,8.05
13067031312,031312,3.77
13067030328,030328,8.85
13067030344,030344,0.7
13075960400,960400,3.31
13067030901,030901,1.76
13067031404,031404,1.96
13069010500,010500,4.15
13073030304,030304,9.39
13157010703,010703,7.65
13121009101,009101,2.74
13089021809,021809,2.32
13089021907,021907,5.37
13089021504,021504,0.88
13091960600,960600,12.58
13095010401,010401,6.48
13013180104,180104,8.22
13021013604,013604,11.33
13051010605,010605,1.82
13067030318,030318,4.31
13245010600,010600,3.64
13095011000,011000,11.01
13097080201,080201,4.54
13089022402,022402,0.75
13089023316,023316,7.82
13099090300,090300,7.19
13121007806,007806,1.46
13121011416,011416,10.08
13089021910,021910,2.09
13089022010,022010,1.56
13135050607,050607,7.94
13135050715,050715,1.97
13095000600,000600,1.69
13055010200,010200,13.15
13057090502,090502,12.18
13057090902,090902,13.95
13057091102,091102,9.2
13095010402,010402,7.52
13097080603,080603,8.0
13123080400,080400,30.72
13127000501,000501,2.16
13063040622,040622,6.89
13135050105,050105,13.49
13067030239,030239,5.75
13067030322,030322,11.17
13137000400,000400,4.42
13223120204,120204,5.13
13225040400,040400,4.92
13285960902,960902,3.94
13117130202,130202,5.88
13121008302,008302,2.38
13157010101,010101,8.9
13291000204,000204,8.21
13295020302,020302,8.6
13121011421,011421,8.09
13121011614,011614,12.4
13129970900,970900,30.66
13135050726,050726,3.34
13069010802,010802,7.66
13073030402,030402,14.56
13261950700,950700,5.41
13139000101,000101,13.94
13139001102,001102,2.1
13143010100,010100,10.98
13133950301,950301,12.2
13045910800,910800,9.78
13051003400,003400,0.57
13051003800,003800,1.61
13021013606,013606,10.82
13005970202,970202,5.23
13011970300,970300,15.05
13013180203,180203,1.69
13275960100,960100,15.62
13275961100,961100,11.92
13135050216,050216,5.59
13135050430,050430,6.31
13135050531,050531,2.56
13135050549,050549,3.08
13151070203,070203,9.23
13051004211,004211,2.61
13051011003,011003,4.63
13057090701,090701,15.95
13035150100,150100,3.58
13043950100,950100,19.52
13029920306,920306,13.4
13129970200,970200,17.64
13113140101,140101,6.3
13057091101,091101,13.53
13059130600,130600,1.64
13063040303,040303,4.71
13063040612,040612,3.84
13121010106,010106,3.21
13219030100,030100,9.4
13245010504,010504,2.28
13245010710,010710,4.61
13247060306,060306,4.98
13117130303,130303,7.4
13117130406,130406,3.51
13117130508,130508,6.11
13153021107,021107,4.1
13251970300,970300,6.41
13255160400,160400,3.49
13069010400,010400,4.05
13073030308,030308,9.67
13293010500,010500,2.88
13297110400,110400,3.85
13255161200,161200,1.55
13069010801,010801,8.02
13087970600,970600,3.84
13089022203,022203,0.3
13045910501,910501,3.52
13095010602,010602,9.91
13013180501,180501,5.21
13235950200,950200,25.29
13067030341,030341,11.1
13067030413,030413,1.45
13067030800,030800,4.45
13067031106,031106,1.52
13067031206,031206,1.77
13067031505,031505,5.71
13121011202,011202,1.65
13255160200,160200,7.06
13259950100,950100,26.78
13313000700,000700,7.4
13269950200,950200,0.6
13127000700,000700,2.49
13311950300,950300,6.39
13043950200,950200,21.64
13315960300,960300,16.32
13321950200,950200,18.92
13205090500,090500,20.77
13051010803,010803,9.97
13077170304,170304,2.41
13089021417,021417,0.72
13013180502,180502,5.69
13015960902,960902,20.37
13121011625,011625,6.14
13213010201,010201,23.25
13151070113,070113,3.05
13153021202,021202,10.17
13157010702,010702,3.08
13227050100,050100,25.64
13233010200,010200,4.4
13245010107,010107,2.37
13195020600,020600,19.08
13207050101,050101,12.86
13121011420,011420,7.14
13147960500,960500,4.9
13179010502,010502,9.8
13089021813,021813,1.52
13215010107,010107,13.75
13215011100,011100,0.97
13223120301,120301,2.0
13121009502,009502,3.12
13135050527,050527,4.15
13117130405,130405,2.08
42019910500,910500,10.23
42019912200,912200,0.73
42021000100,000100,0.18
42021012600,012600,19.86
42025020700,020700,3.95
42027010800,010800,20.0
42027011501,011501,2.52
42029300103,300103,3.74
42029300700,300700,0.4
42029302102,302102,1.56
42085030300,030300,0.81
42085030500,030500,0.96
42085033100,033100,7.24
42089300101,300101,10.31
42089300403,300403,11.18
42089300800,300800,0.14
42091200305,200305,0.5
42127960400,960400,34.19
42129800300,800300,1.56
42129802500,802500,5.38
42129806000,806000,8.28
42129808200,808200,5.89
42133000100,000100,0.12
42133000700,000700,0.51
42133001500,001500,0.51
42123971200,971200,12.72
42003160800,160800,0.52
42003202200,202200,2.52
42003262000,262000,1.41
42125712700,712700,5.81
42125746100,746100,2.45
42125773100,773100,0.66
42003484500,484500,1.61
42003281500,281500,2.46
42003310300,310300,1.61
42003410000,410000,1.28
42003418000,418000,3.06
42003420000,420000,4.68
42003429202,429202,4.76
42003448000,448000,3.24
42003455000,455000,4.51
42003468900,468900,2.5
42003473200,473200,1.3
42003477100,477100,0.63
42017104400,104400,13.88
42045401501,401501,2.37
42045402200,402200,0.63
42045402800,402800,1.73
42045405300,405300,2.6
42035030400,030400,9.24
42003490003,490003,4.05
42003494000,494000,5.32
42003499300,499300,2.27
42037050400,050400,5.54
42039111200,111200,17.78
42041010500,010500,1.13
42041011602,011602,3.33
42041981606,981606,4.1
42043020400,020400,0.42
42043021200,021200,1.05
42043022702,022702,3.31
42043023500,023500,6.29
42043025200,025200,22.11
42045400900,400900,2.32
42083420200,420200,1.85
42017105009,105009,4.83
42017105208,105208,6.88
42017105809,105809,3.54
42019902700,902700,1.02
42091200507,200507,2.87
42091200907,200907,0.98
42091201409,201409,1.32
42091201605,201605,1.84
42091202602,202602,1.84
42091203601,203601,0.02
42091204009,204009,3.33
42091204702,204702,1.55
42095017703,017703,1.2
42097081000,081000,7.89
42097081400,081400,3.82
42097081700,081700,2.06
42101000200,000200,0.45
42101000500,000500,0.23
42101000901,000901,0.23
42101001002,001002,0.56
42101002000,002000,0.3
42101003300,003300,0.69
42045407803,407803,2.69
42045408600,408600,1.45
42045409702,409702,1.76
42047950400,950400,0.89
42049000100,000100,0.55
42049001600,001600,3.46
42049010107,010107,14.1
42049010700,010700,0.5
42049012002,012002,7.57
42079210300,210300,5.9
42079211800,211800,2.72
42079213700,213700,4.11
42079215100,215100,2.69
42079216000,216000,11.2
42081010900,010900,3.87
42063960400,960400,16.92
42063961102,961102,0.88
42065950500,950500,0.78
42069100200,100200,0.25
42069100800,100800,1.31
42069101600,101600,1.72
42069111600,111600,3.14
42069112500,112500,3.17
42071000800,000800,0.51
42003020100,020100,0.96
42003070800,070800,0.1
42101006300,006300,1.29
42077000500,000500,0.75
42077001000,001000,0.17
42077001800,001800,0.76
42077005301,005301,10.17
42077005402,005402,10.04
42077006002,006002,4.9
42077009100,009100,0.26
42079200600,200600,1.4
42101032100,032100,1.46
42101034000,034000,1.5
42011013000,013000,4.96
42011014200,014200,7.57
42091205806,205806,2.54
42091206906,206906,3.8
42091207201,207201,1.2
42091208702,208702,1.7
42091210200,210200,2.09
42095010900,010900,0.94
42095016201,016201,5.95
42103950502,950502,15.78
42013100300,100300,1.71
42015951400,951400,22.05
42017100201,100201,0.52
42017100407,100407,4.19
42017101401,101401,1.97
42017101504,101504,1.4
42017102102,102102,6.65
42017104100,104100,6.84
42107001200,001200,13.46
42107002700,002700,14.01
42111021700,021700,21.64
42115032600,032600,24.0
42117950400,950400,11.84
42121200800,200800,3.24
42101006900,006900,1.85
42101008302,008302,0.74
42101010200,010200,0.77
42101011500,011500,1.93
42101012203,012203,0.36
42101014400,014400,0.22
42073011800,011800,9.65
42075003000,003000,12.17
42101034802,034802,0.41
42101036202,036202,0.25
42101036502,036502,1.6
42101037600,037600,0.63
42029302902,302902,4.42
42029305600,305600,0.74
42029306300,306300,11.87
42029306503,306503,13.14
42029310400,310400,2.65
42003111500,111500,0.47
42133021210,021210,1.75
42133022000,022000,0.4
42003522000,522000,2.75
42003525200,525200,6.56
42003552300,552300,0.85
42003562000,562000,0.46
42051261700,261700,0.64
42003980600,980600,0.63
42003981100,981100,0.93
42005951700,951700,15.21
42007603700,603700,8.65
42007604000,604000,5.96
42009960200,960200,19.32
42055011900,011900,3.76
42071011703,011703,7.0
42101016300,016300,0.25
42101016702,016702,0.19
42101017202,017202,0.6
42101019900,019900,0.56
42101021100,021100,0.35
42101024100,024100,0.28
42101024900,024900,1.38
42101026301,026301,2.17
42101027901,027901,1.14
42101030000,030000,0.25
42101031101,031101,0.86
42071013303,013303,2.03
42073010100,010100,10.71
42011000200,000200,0.42
42011000500,000500,0.44
42011010801,010801,4.96
42011011702,011702,8.13
42045406903,406903,4.6
42095016901,016901,1.91
42091200105,200105,2.0
42091200308,200308,2.8
42091200603,200603,0.98
42003180300,180300,0.7
42003202300,202300,0.44
42003250300,250300,0.74
42003401200,401200,0.87
42003408002,408002,6.57
42003413400,413400,7.96
42003417100,417100,2.2
42003423000,423000,3.5
42003430100,430100,3.97
42003431400,431400,3.28
42003446000,446000,1.43
42101034100,034100,2.15
42101034801,034801,1.17
42101035602,035602,2.63
42101038400,038400,1.58
42101980800,980800,1.41
42003523200,523200,2.14
42003524000,524000,5.53
42003550900,550900,0.31
42003552100,552100,0.42
42003560600,560600,0.14
42003562700,562700,0.41
42003980100,980100,2.21
42003980700,980700,1.1
42011000900,000900,0.57
42011001200,001200,0.65
42011001900,001900,0.57
42011010303,010303,5.01
42095017402,017402,2.47
42095017702,017702,1.72
42095017902,017902,4.08
42101000100,000100,0.62
42101000300,000300,0.58
42101000401,000401,0.52
42101000902,000902,0.17
42029302300,302300,1.57
42029302705,302705,2.52
42029302901,302901,4.7
42029303402,303402,11.57
42045407805,407805,3.34
42011010802,010802,1.73
42011011200,011200,0.39
42011012200,012200,0.8
42021011600,011600,14.33
42021013000,013000,17.55
42007602800,602800,8.44
42007603300,603300,4.32
42007605001,605001,10.7
42011012600,012600,1.6
42119090700,090700,0.21
42121200700,200700,1.82
42125741100,741100,6.49
42125752700,752700,2.15
42125754600,754600,1.27
42011000600,000600,0.42
42087960800,960800,21.4
42101001202,001202,0.51
42003051000,051000,0.51
42003070900,070900,0.83
42003080900,080900,0.86
42003111300,111300,0.9
42003130200,130200,1.05
42003140800,140800,0.95
42051260700,260700,0.46
42051262100,262100,1.8
42051263000,263000,4.32
42055010400,010400,4.68
42017100805,100805,1.4
42017101607,101607,1.81
42017104505,104505,5.05
42017105812,105812,3.82
42003070300,070300,0.89
42003180700,180700,0.31
42055011100,011100,1.43
42055012000,012000,12.18
42061950900,950900,13.44
42039110900,110900,13.73
42041010100,010100,2.2
42041010400,010400,0.65
42041011301,011301,4.59
42041011400,011400,3.19
42041012100,012100,2.02
42041012701,012701,8.27
42043020100,020100,0.86
42043020700,020700,0.41
42043021904,021904,0.76
42043022606,022606,0.56
42003300100,300100,1.44
42003437000,437000,2.89
42079214100,214100,0.48
42079215000,215000,4.5
42079215701,215701,7.34
42079216501,216501,7.65
42079217002,217002,3.89
42079217600,217600,1.29
42013010102,010102,15.96
42081000400,000400,0.42
42081001000,001000,4.33
