"","GEOID","count_in_range_buprenorphine","time_to_nearest_buprenorphine","buprenorphine_score"
"18601","55967",0,35,0
"18602","55968",0,44,0
"18603","55969",2,18,0.266666666666667
"18604","55970",0,58,0
"18605","55971",0,31,0
"18606","55972",0,32,0
"18607","55973",0,47,0
"18608","55974",0,55,0
"18609","55975",0,46,0
"18610","55976",2,24,0.133333333333333
"18611","55977",0,71,0
"18612","55979",0,33,0
"18613","55981",0,45,0
"18614","55982",0,46,0
"18615","55983",0,40,0
"18616","55985",0,33,0
"18617","55987",2,0,0.666666666666667
"18618","55990",0,58,0
"18619","55991",2,23,0.155555555555556
"18620","55992",0,32,0
"18621","56001",0,57,0
"18622","56003",0,55,0
"18623","56007",0,40,0
"18624","56009",0,51,0
"18625","56010",0,88,0
"18626","56011",0,39,0
"18627","56013",0,83,0
"18628","56014",0,73,0
"18629","56016",2,30,0
"18630","56017",0,63,0
"18631","56019",0,98,0
"18632","56020",0,61,0
"18633","56021",0,89,0
"18634","56022",0,101,0
"18635","56023",0,88,0
"18636","56024",0,46,0
"18637","56025",0,79,0
"18638","56026",2,22,0.177777777777778
"18639","56027",0,95,0
"18640","56028",0,52,0
"18641","56029",0,60,0
"18642","56031",0,9999,0
"18643","56032",0,61,0
"18644","56033",0,83,0
"18645","56034",0,75,0
"18646","56035",2,25,0.111111111111111
"18647","56036",0,46,0
"18648","56037",0,76,0
"18649","56039",0,94,0
"18650","56041",0,101,0
"18651","56042",0,46,0
"18652","56043",0,41,0
"18653","56044",0,58,0
"18654","56045",0,37,0
"18655","56046",2,15,0.333333333333333
"18656","56047",0,97,0
"18657","56048",0,42,0
"18658","56050",0,60,0
"18659","56051",0,75,0
"18660","56052",0,55,0
"18661","56054",0,93,0
"18662","56055",0,72,0
"18663","56056",0,9999,0
"18664","56057",0,57,0
"18665","56058",0,56,0
"18666","56060",0,97,0
"18667","56062",0,86,0
"18668","56063",0,52,0
"18669","56065",0,71,0
"18670","56068",0,63,0
"18671","56069",0,52,0
"18672","56071",0,41,0
"18673","56072",0,36,0
"18674","56073",0,97,0
"18675","56074",0,82,0
"18676","56075",0,9999,0
"18677","56078",0,54,0
"18678","56080",0,51,0
"18679","56081",0,121,0
"18680","56082",0,68,0
"18681","56083",0,69,0
"18682","56085",0,92,0
"18683","56087",0,75,0
"18684","56088",0,106,0
"18685","56089",0,48,0
"18686","56090",0,87,0
"18687","56091",0,51,0
"18688","56093",2,23,0.155555555555556
"18689","56096",0,42,0
"18690","56097",0,65,0
"18691","56098",0,91,0
"18692","56101",0,103,0
"18693","56110",0,57,0
"18694","56111",0,9999,0
"18695","56113",0,46,0
"18696","56114",0,65,0
"18697","56115",0,34,0
"18698","56116",2,30,0
"18699","56117",0,87,0
"18700","56118",0,110,0
"18701","56119",0,82,0
"18702","56120",0,115,0
"18703","56121",0,9999,0
"18704","56122",0,73,0
"18705","56123",0,55,0
"18706","56125",0,58,0
"18707","56127",0,9999,0
"18708","56128",0,80,0
"18709","56129",0,67,0
"18710","56131",0,69,0
"18711","56132",2,26,0.0888888888888889
"18712","56134",0,56,0
"18713","56136",0,64,0
"18714","56137",0,100,0
"18715","56138",0,36,0
"18716","56139",0,52,0
"18717","56140",0,58,0
"18718","56141",0,65,0
"18719","56142",0,43,0
"18720","56143",0,127,0
"18721","56144",0,53,0
"18722","56145",0,84,0
"18723","56146",0,53,0
"18724","56147",0,67,0
"18725","56149",0,50,0
"18726","56150",0,118,0
"18727","56151",0,62,0
"18728","56152",0,56,0
"18729","56153",0,82,0
"18730","56155",0,66,0
"18731","56156",0,41,0
"18732","56157",2,14,0.355555555555556
"18733","56158",0,48,0
"18734","56159",0,115,0
"18735","56160",0,135,0
"18736","56161",0,115,0
"18737","56162",0,9999,0
"18738","56164",0,68,0
"18739","56165",0,83,0
"18740","56166",0,51,0
"18741","56167",0,113,0
"18742","56168",0,66,0
"18743","56169",2,26,0.0888888888888889
"18744","56170",0,39,0
"18745","56171",0,9999,0
"18746","56172",0,47,0
"18747","56173",0,48,0
"18748","56174",0,76,0
"18749","56175",2,30,0
"18750","56176",0,9999,0
"18751","56177",0,67,0
"18752","56178",0,40,0
"18753","56180",0,43,0
"18754","56181",0,9999,0
"18755","56183",0,69,0
"18756","56185",0,80,0
"18757","56186",0,65,0
"18758","56187",0,74,0
"18759","56201",0,80,0
"18760","56207",0,9999,0
"18761","56208",0,97,0
"18762","56209",0,85,0
"18763","56212",0,100,0
"18764","56214",0,46,0
"18765","56215",0,113,0
"18766","56216",0,90,0
"18767","56218",0,57,0
"18768","56220",0,48,0
"18769","56221",0,9999,0
"18770","56222",0,73,0
"18771","56223",0,35,0
"18772","56224",0,68,0
"18773","56225",0,9999,0
"18774","56226",0,130,0
"18775","56227",0,114,0
"18776","56228",0,86,0
"18777","56229",2,25,0.111111111111111
"18778","56230",0,77,0
"18779","56231",0,115,0
"18780","56232",0,71,0
"18781","56235",0,9999,0
"18782","56236",0,9999,0
"18783","56237",0,39,0
"18784","56239",2,11,0.422222222222222
"18785","56240",0,9999,0
"18786","56241",0,45,0
"18787","56243",0,72,0
"18788","56244",0,9999,0
"18789","56245",0,34,0
"18790","56249",0,110,0
"18791","56251",0,75,0
"18792","56252",0,100,0
"18793","56253",0,105,0
"18794","56255",0,31,0
"18795","56256",0,82,0
"18796","56257",0,98,0
"18797","56258",2,0,0.666666666666667
"18798","56260",0,65,0
"18799","56262",0,85,0
"18800","56263",2,19,0.244444444444444
"18801","56264",2,21,0.2
"18802","56265",0,61,0
"18803","56266",0,72,0
"18804","56267",0,9999,0
"18805","56270",0,61,0
"18806","56271",0,114,0
"18807","56273",0,63,0
"18808","56276",0,110,0
"18809","56277",0,80,0
"18810","56278",0,122,0
"18811","56279",0,85,0
"18812","56280",0,35,0
"18813","56281",0,81,0
"18814","56282",0,82,0
"18815","56283",0,50,0
"18816","56284",0,67,0
"18817","56285",0,57,0
"18818","56287",0,42,0
"18819","56288",0,68,0
"18820","56289",0,86,0
"18821","56291",0,33,0
"18822","56292",2,27,0.0666666666666667
"18823","56293",0,47,0
"18824","56294",0,66,0
"18825","56295",0,69,0
"18826","56296",0,109,0
"18827","56297",0,38,0
"18828","56301",8,10,0.666666666666667
"18829","56303",8,0,1
"18830","56304",8,9,0.677777777777778
"18831","56307",6,29,0.0333333333333333
"18832","56308",0,83,0
"18833","56310",6,26,0.133333333333333
"18834","56312",0,66,0
"18835","56313",2,24,0.133333333333333
"18836","56314",0,44,0
"18837","56315",0,141,0
"18838","56316",0,77,0
"18839","56318",0,79,0
"18840","56319",0,98,0
"18841","56320",6,24,0.2
"18842","56321",8,21,0.3
"18843","56323",0,9999,0
"18844","56324",0,83,0
"18845","56325",0,66,0
"18846","56327",0,9999,0
"18847","56328",0,55,0
"18848","56329",8,24,0.155555555555556
"18849","56330",0,41,0
"18850","56331",0,39,0
"18851","56332",0,132,0
"18852","56334",0,88,0
"18853","56335",0,57,0
"18854","56336",0,70,0
"18855","56338",0,75,0
"18856","56340",0,44,0
"18857","56342",0,41,0
"18858","56345",0,39,0
"18859","56347",0,76,0
"18860","56349",0,103,0
"18861","56350",0,34,0
"18862","56352",0,42,0
"18863","56353",0,35,0
"18864","56354",0,106,0
"18865","56355",0,84,0
"18866","56356",0,42,0
"18867","56357",0,36,0
"18868","56358",2,15,0.333333333333333
"18869","56359",0,62,0
"18870","56360",0,69,0
"18871","56361",0,99,0
"18872","56362",0,45,0
"18873","56363",0,37,0
"18874","56364",0,55,0
"18875","56367",8,15,0.488888888888889
"18876","56368",0,37,0
"18877","56369",8,18,0.4
"18878","56371",0,37,0
"18879","56373",2,30,0
"18880","56374",8,14,0.533333333333333
"18881","56375",6,28,0.0666666666666667
"18882","56376",0,48,0
"18883","56377",8,11,0.633333333333333
"18884","56378",0,52,0
"18885","56379",8,0,0.877777777777778
"18886","56381",0,100,0
"18887","56382",0,66,0
"18888","56384",0,56,0
"18889","56385",0,71,0
"18890","56386",0,42,0
"18891","56387",8,7,0.766666666666667
"18892","56389",0,60,0
"18893","56401",4,0,0.933333333333333
"18894","56425",4,0,0.933333333333333
"18895","56431",0,43,0
"18896","56433",0,45,0
"18897","56434",0,49,0
"18898","56435",0,53,0
"18899","56436",2,26,0.0888888888888889
"18900","56437",0,69,0
"18901","56438",0,77,0
"18902","56440",0,84,0
"18903","56441",4,22,0.222222222222222
"18904","56442",0,41,0
"18905","56443",0,44,0
"18906","56444",0,31,0
"18907","56446",0,86,0
"18908","56447",0,51,0
"18909","56448",0,62,0
"18910","56449",0,31,0
"18911","56450",0,39,0
"18912","56452",0,51,0
"18913","56453",0,62,0
"18914","56455",4,18,0.355555555555556
"18915","56456",0,34,0
"18916","56458",0,36,0
"18917","56461",0,42,0
"18918","56464",0,90,0
"18919","56465",4,26,0.0888888888888889
"18920","56466",2,27,0.0666666666666667
"18921","56467",0,54,0
"18922","56468",4,17,0.411111111111111
"18923","56469",0,54,0
"18924","56470",0,75,0
"18925","56472",4,27,0.0666666666666667
"18926","56473",4,12,0.533333333333333
"18927","56474",0,40,0
"18928","56475",0,46,0
"18929","56477",0,80,0
"18930","56479",0,41,0
"18931","56481",0,62,0
"18932","56482",0,57,0
"18933","56484",0,60,0
"18934","56501",0,63,0
"18935","56510",0,70,0
"18936","56511",0,62,0
"18937","56514",0,35,0
"18938","56515",0,99,0
"18939","56516",0,46,0
"18940","56517",0,59,0
"18941","56518",0,65,0
"18942","56519",0,54,0
"18943","56520",0,63,0
"18944","56521",0,61,0
"18945","56522",0,85,0
"18946","56523",0,50,0
"18947","56524",0,109,0
"18948","56525",2,27,0.0666666666666667
"18949","56527",0,74,0
"18950","56528",0,96,0
"18951","56529",4,12,0.555555555555555
"18952","56533",0,70,0
"18953","56534",0,84,0
"18954","56535",0,67,0
"18955","56536",0,47,0
"18956","56537",0,70,0
"18957","56540",0,62,0
"18958","56541",0,59,0
"18959","56542",0,46,0
"18960","56543",0,79,0
"18961","56544",0,80,0
"18962","56545",0,68,0
"18963","56546",0,34,0
"18964","56547",4,22,0.266666666666667
"18965","56548",0,58,0
"18966","56549",0,38,0
"18967","56550",0,48,0
"18968","56551",0,87,0
"18969","56552",0,53,0
"18970","56553",0,55,0
"18971","56554",0,55,0
"18972","56556",0,55,0
"18973","56557",0,37,0
"18974","56560",4,9,0.688888888888889
"18975","56565",0,98,0
"18976","56566",2,0,0.666666666666667
"18977","56567",0,74,0
"18978","56568",0,59,0
"18979","56569",0,47,0
"18980","56570",0,88,0
"18981","56571",0,103,0
"18982","56572",0,64,0
"18983","56573",0,88,0
"18984","56574",0,42,0
"18985","56575",0,65,0
"18986","56576",0,111,0
"18987","56577",0,67,0
"18988","56578",0,87,0
"18989","56579",0,53,0
"18990","56580",4,22,0.244444444444444
"18991","56581",0,65,0
"18992","56583",0,100,0
"18993","56584",0,66,0
"18994","56585",0,64,0
"18995","56586",0,97,0
"18996","56587",0,94,0
"18997","56588",0,105,0
"18998","56589",2,25,0.111111111111111
"18999","56590",0,106,0
"19000","56591",0,45,0
"19001","56592",0,59,0
"19002","56593",0,112,0
"19003","56594",0,41,0
"19004","56601",6,0,1
"19005","56621",0,38,0
"19006","56623",0,129,0
"19007","56626",2,26,0.0888888888888889
"19008","56627",0,114,0
"19009","56628",0,86,0
"19010","56629",0,170,0
"19011","56630",0,39,0
"19012","56633",6,0,0.722222222222222
"19013","56634",0,50,0
"19014","56636",0,36,0
"19015","56637",0,62,0
"19016","56639",0,91,0
"19017","56641",0,61,0
"19018","56644",0,59,0
"19019","56646",0,72,0
"19020","56647",4,30,0
"19021","56650",0,57,0
"19022","56651",0,33,0
"19023","56652",0,45,0
"19024","56653",0,129,0
"19025","56654",0,160,0
"19026","56655",0,75,0
"19027","56657",0,47,0
"19028","56658",0,95,0
"19029","56659",0,87,0
"19030","56660",0,68,0
"19031","56661",0,66,0
"19032","56662",0,63,0
"19033","56663",0,32,0
"19034","56666",0,65,0
"19035","56667",2,29,0.0222222222222222
"19036","56669",0,129,0
"19037","56670",2,15,0.333333333333333
"19038","56671",2,0,0.666666666666667
"19039","56672",0,55,0
"19040","56673",0,169,0
"19041","56676",4,26,0.133333333333333
"19042","56678",0,32,0
"19043","56680",0,81,0
"19044","56681",0,84,0
"19045","56683",0,33,0
"19046","56684",0,88,0
"19047","56685",0,74,0
"19048","56686",0,157,0
"19049","56687",6,11,0.633333333333333
"19050","56688",0,97,0
"19051","56701",0,91,0
"19052","56710",0,35,0
"19053","56713",0,69,0
"19054","56715",0,80,0
"19055","56716",0,32,0
"19056","56720",0,75,0
"19057","56721",2,0,0.666666666666667
"19058","56722",0,47,0
"19059","56723",2,21,0.2
"19060","56724",0,125,0
"19061","56725",0,92,0
"19062","56726",0,130,0
"19063","56727",0,92,0
"19064","56728",0,97,0
"19065","56729",0,111,0
"19066","56732",0,101,0
"19067","56733",0,86,0
"19068","56734",0,119,0
"19069","56735",0,134,0
"19070","56736",0,69,0
"19071","56737",0,135,0
"19072","56738",0,113,0
"19073","56742",0,101,0
"19074","56744",0,42,0
"19075","56748",0,89,0
"19076","56750",0,62,0
"19077","56751",0,172,0
"19078","56754",0,84,0
"19079","56756",0,192,0
"19080","56757",0,82,0
"19081","56758",0,125,0
"19082","56759",0,149,0
"19083","56760",0,97,0
"19084","56761",0,151,0
"19085","56762",0,54,0
"19086","56763",0,189,0
"19087","57001",0,51,0
"19088","57002",0,65,0
"19089","57003",2,30,0
"19090","57004",0,36,0
"19091","57005",2,23,0.233333333333333
"19092","57006",0,60,0
"19093","57010",0,39,0
"19094","57012",0,50,0
"19095","57013",0,34,0
"19096","57014",0,47,0
"19097","57015",0,34,0
"19098","57016",0,57,0
"19099","57017",0,42,0
"19100","57018",0,47,0
"19101","57020",2,20,0.333333333333333
"19102","57021",0,40,0
"19103","57022",0,31,0
"19104","57024",0,42,0
"19105","57025",0,31,0
"19106","57026",0,67,0
"19107","57027",0,53,0
"19108","57028",0,52,0
"19109","57029",0,52,0
"19110","57030",0,38,0
"19111","57031",2,19,0.366666666666667
"19112","57032",2,16,0.466666666666667
"19113","57033",2,20,0.333333333333333
"19114","57034",0,56,0
"19115","57035",2,28,0.0666666666666667
"19116","57036",0,55,0
"19117","57037",0,42,0
"19118","57038",10,27,0.15
"19119","57039",2,28,0.0666666666666667
"19120","57040",0,41,0
"19121","57041",0,38,0
"19122","57042",0,62,0
"19123","57043",0,58,0
"19124","57045",0,54,0
"19125","57046",2,23,0.233333333333333
"19126","57047",0,45,0
"19127","57048",0,44,0
"19128","57049",12,12,0.9
"19129","57050",0,76,0
"19130","57051",0,115,0
"19131","57052",0,70,0
"19132","57053",0,46,0
"19133","57054",0,88,0
"19134","57055",2,20,0.333333333333333
"19135","57057",0,69,0
"19136","57058",0,48,0
"19137","57059",0,51,0
"19138","57061",0,85,0
"19139","57062",0,54,0
"19140","57063",2,30,0
"19141","57064",2,16,0.466666666666667
"19142","57065",0,44,0
"19143","57066",0,44,0
"19144","57067",2,28,0.0666666666666667
"19145","57068",0,32,0
"19146","57069",0,35,0
"19147","57070",0,62,0
"19148","57071",0,70,0
"19149","57072",0,41,0
"19150","57073",0,46,0
"19151","57075",0,50,0
"19152","57076",0,85,0
"19153","57077",2,21,0.3
"19154","57078",2,0,1
"19155","57103",2,8,0.733333333333333
"19156","57104",2,6,0.8
"19157","57105",2,4,0.866666666666667
"19158","57106",2,8,0.733333333333333
"19159","57107",2,9,0.7
"19160","57108",2,10,0.666666666666667
"19161","57110",2,11,0.633333333333333
"19162","57117",2,0,1
"19163","57197",2,3,0.9
"19164","57201",0,116,0
"19165","57212",0,85,0
"19166","57213",0,82,0
"19167","57216",0,135,0
"19168","57217",0,93,0
"19169","57218",0,88,0
"19170","57219",0,56,0
"19171","57220",0,91,0
"19172","57223",0,113,0
"19173","57225",0,112,0
"19174","57226",0,86,0
"19175","57231",0,114,0
"19176","57232",0,109,0
"19177","57234",0,114,0
"19178","57235",0,100,0
"19179","57236",0,101,0
"19180","57237",0,68,0
"19181","57238",0,112,0
"19182","57239",0,108,0
"19183","57243",0,113,0
"19184","57246",0,120,0
"19185","57247",0,114,0
"19186","57249",0,101,0
"19187","57252",0,132,0
"19188","57256",0,95,0
"19189","57258",0,107,0
"19190","57259",0,112,0
"19191","57261",0,88,0
"19192","57262",0,119,0
"19193","57264",0,9999,0
"19194","57265",0,126,0
"19195","57268",0,92,0
"19196","57269",0,9999,0
"19197","57270",0,138,0
"19198","57271",0,129,0
"19199","57272",0,87,0
"19200","57273",0,80,0
"19201","57274",0,66,0
"19202","57276",0,78,0
"19203","57278",0,142,0
"19204","57301",0,75,0
"19205","57311",0,66,0
"19206","57313",0,104,0
"19207","57314",0,104,0
"19208","57315",0,59,0
"19209","57317",0,66,0
"19210","57319",0,61,0
"19211","57321",0,82,0
"19212","57322",0,129,0
"19213","57323",0,124,0
"19214","57328",0,122,0
"19215","57329",0,73,0
"19216","57330",0,86,0
"19217","57331",0,97,0
"19218","57332",0,68,0
"19219","57334",0,88,0
"19220","57335",0,56,0
"19221","57337",0,106,0
"19222","57340",0,78,0
"19223","57342",0,94,0
"19224","57344",0,125,0
"19225","57345",0,159,0
"19226","57348",0,94,0
"19227","57349",0,92,0
"19228","57350",0,125,0
"19229","57356",0,75,0
"19230","57361",0,81,0
"19231","57362",0,133,0
"19232","57363",0,126,0
"19233","57366",0,91,0
"19234","57367",0,63,0
"19235","57369",0,126,0
"19236","57373",0,130,0
"19237","57374",0,63,0
"19238","57376",0,75,0
"19239","57380",0,86,0
"19240","57381",0,129,0
"19241","57401",2,0,1
"19242","57421",0,87,0
"19243","57422",0,39,0
"19244","57424",0,45,0
"19245","57426",2,30,0
"19246","57427",2,20,0.333333333333333
"19247","57428",0,88,0
"19248","57429",0,48,0
"19249","57430",0,90,0
"19250","57432",0,70,0
"19251","57433",0,45,0
"19252","57434",0,60,0
"19253","57435",0,72,0
"19254","57436",0,87,0
"19255","57437",0,106,0
"19256","57438",0,104,0
"19257","57439",0,47,0
"19258","57440",0,86,0
"19259","57441",0,38,0
"19260","57445",2,30,0
"19261","57446",0,72,0
"19262","57448",0,91,0
"19263","57449",0,62,0
"19264","57450",0,122,0
"19265","57451",0,32,0
"19266","57452",0,113,0
"19267","57454",0,73,0
"19268","57455",0,143,0
"19269","57456",0,56,0
"19270","57457",0,94,0
"19271","57460",0,43,0
"19272","57461",0,33,0
"19273","57465",0,48,0
"19274","57466",0,108,0
"19275","57467",0,123,0
"19276","57468",0,62,0
"19277","57469",0,55,0
"19278","57470",0,81,0
"19279","57471",0,69,0
"19280","57473",0,128,0
"19281","57474",0,50,0
"19282","57475",0,130,0
"19283","57476",0,82,0
"19284","57477",0,86,0
"19285","57479",2,21,0.3
"19286","57481",0,39,0
"19287","57521",0,142,0
"19288","57523",0,92,0
"19289","57528",0,9999,0
"19290","57529",0,110,0
"19291","57531",0,9999,0
"19292","57533",0,103,0
"19293","57534",0,9999,0
"19294","57538",0,81,0
"19295","57541",0,9999,0
"19296","57543",0,114,0
"19297","57544",0,9999,0
"19298","57547",0,101,0
"19299","57551",0,79,0
"19300","57552",0,186,0
"19301","57553",0,9999,0
"19302","57555",0,9999,0
"19303","57559",0,9999,0
"19304","57560",0,136,0
"19305","57562",0,9999,0
"19306","57563",0,9999,0
"19307","57566",0,149,0
"19308","57567",0,101,0
"19309","57568",0,9999,0
"19310","57570",0,163,0
"19311","57571",0,74,0
"19312","57572",0,174,0
"19313","57574",0,147,0
"19314","57576",0,9999,0
"19315","57577",0,75,0
"19316","57579",0,158,0
"19317","57580",0,9999,0
"19318","57584",0,9999,0
"19319","57585",0,9999,0
"19320","57620",0,9999,0
"19321","57622",0,9999,0
"19322","57623",0,9999,0
"19323","57625",0,9999,0
"19324","57626",0,9999,0
"19325","57633",0,9999,0
"19326","57634",0,9999,0
"19327","57636",0,9999,0
"19328","57638",0,9999,0
"19329","57640",0,9999,0
"19330","57641",0,147,0
"19331","57642",0,131,0
"19332","57644",0,9999,0
"19333","57645",0,175,0
"19334","57648",0,149,0
"19335","57649",0,9999,0
"19336","57650",0,9999,0
"19337","57651",0,9999,0
"19338","57701",2,0,1
"19339","57702",2,11,0.633333333333333
"19340","57703",2,11,0.633333333333333
"19341","57706",2,21,0.3
"19342","57714",0,42,0
"19343","57716",0,84,0
"19344","57717",0,63,0
"19345","57718",2,13,0.566666666666667
"19346","57719",2,17,0.433333333333333
"19347","57720",0,9999,0
"19348","57722",0,71,0
"19349","57725",0,34,0
"19350","57730",0,46,0
