GEOID,Y,X,POP,state
24101,37.17947184549007,-79.79460993712678,6132,51
24095,37.2222932912329,-79.73732774593762,4677,51
24093,37.37369806572706,-80.85692606433618,192,51
24092,37.015557815223296,-79.77718875002792,3063,51
24091,36.92202265308657,-80.32487621139286,7215,51
24090,37.50421703290941,-79.87559514300371,4781,51
24089,36.70620607076521,-79.96506104944946,2640,51
24088,36.913544726674644,-80.03712797643306,5408,51
24087,37.2197268158643,-80.23783828953913,3914,51
24086,37.28259523502175,-80.62729898558074,210,51
24085,37.68201862848245,-79.8081474005734,2182,51
24084,37.108791904865576,-80.69193041941558,11304,51
24083,37.414386550029135,-79.91715753000805,2587,51
24082,36.62238725405778,-80.1238099069347,419,51
24079,37.05828657172021,-80.14711765781952,1766,51
24078,36.723347660902974,-79.91367361837051,7115,51
24077,37.36243333474887,-79.90063542413255,932,51
24076,36.581389757577966,-80.43434557365903,972,51
24073,37.13600329439353,-80.4192491185552,29793,51
24072,37.02997027421241,-80.22534015700795,1298,51
24070,37.368711879667295,-80.18099986187009,1363,51
24069,36.606732439764215,-79.63783149256808,1879,51
24067,37.02137973254095,-80.05046713445773,2230,51
24066,37.53102055815452,-79.71063845109258,4883,51
24065,37.11861503564064,-79.9513667033148,6141,51
24064,37.372784257898154,-79.79978573260837,4963,51
24060,37.23064484697329,-80.4241654119867,53311,51
24059,37.15195354932297,-80.12789061842112,872,51
24058,37.188836816692145,-80.61082608927781,324,51
24055,36.75202249989906,-80.00648137197946,13674,51
24054,36.66440002217088,-79.71415494919648,6797,51
24053,36.60343114689356,-80.54845962290541,2715,51
24020,37.35636410376739,-79.94327805437995,455,51
24019,37.336286616025156,-79.948463714157,26502,51
24018,37.22621419049307,-80.01794109706731,36432,51
24017,37.29379828995156,-79.98926962415314,23392,51
24016,37.27143811655533,-79.95252612754763,9047,51
24015,37.258955660038616,-79.98074538190778,15255,51
24014,37.23735228621325,-79.93263580298806,16570,51
24013,37.268059999090376,-79.92507734859805,8684,51
24012,37.307363567808906,-79.9264665133515,29015,51
24011,37.2712421549288,-79.94136195920348,219,51
23976,36.846590189837706,-78.5877802417999,230,51
23974,36.997658411011656,-78.22581656944962,5012,51
23970,36.732308722914674,-78.15611018254107,8254,51
23968,36.72688392633201,-78.5248152140573,837,51
23967,36.916076594985256,-78.6222024688967,1118,51
23966,37.276886493753636,-78.27695515339005,2337,51
23964,36.78761836048561,-78.62318942485574,1138,51
23963,37.19423746066217,-78.79382086906597,587,51
23962,36.91706868681217,-78.70171365731234,670,51
23960,37.30678416501261,-78.55343025245932,1990,51
23959,37.105094459100826,-78.78627284475084,1264,51
23958,37.27161034561795,-78.66405191497222,3170,51
23954,37.10852985097825,-78.39002539267551,2017,51
23952,36.93920979837998,-78.27891325900677,217,51
23950,36.67542367001044,-78.0861404571037,3348,51
23947,37.039483852654364,-78.46206380246491,4293,51
23944,36.930138693921975,-78.11974566175857,4261,51
23943,37.24392122633976,-78.45549861353491,225,51
23942,37.139238733643325,-78.30736126353736,1112,51
23938,36.90524538603786,-78.00104344954123,407,51
23937,36.95606367069922,-78.54317488682948,1970,51
23936,37.54786471462223,-78.46440175534562,8212,51
23934,37.16876929466928,-78.62737785121574,681,51
23930,37.17467690886826,-78.11223232818782,5690,51
23927,36.622044480983895,-78.54426059827931,4381,51
23924,36.80334665053662,-78.45354804651451,6232,51
23923,37.09220400560928,-78.64775298937742,2592,51
23922,37.194545556934735,-78.19964877557025,3785,51
23921,37.58564516430325,-78.60696877726579,1991,51
23920,36.72131058807736,-77.99297559155781,3489,51
23919,36.58256794029422,-78.10665105425994,2666,51
23917,36.63388360432943,-78.33150746086406,3684,51
23915,36.70752744313617,-78.28688833698988,1220,51
23909,37.300604119975844,-78.39626419567801,2027,51
23901,37.30053556579546,-78.41130311456429,16399,51
23899,37.22615071213992,-76.96407707083712,351,51
23898,36.834541657028254,-76.84330854566805,2223,51
23897,36.83393911305548,-77.2928738678628,595,51
23894,37.12511896792015,-77.82528889804861,673,51
23893,36.6195526619092,-77.93161302066994,454,51
23891,37.04739757584521,-77.2133309138376,2358,51
23890,37.0231874185144,-77.10517868121663,4249,51
23889,36.90419655205667,-77.7646869420603,581,51
23888,36.96783225344861,-76.98024544182071,2275,51
23887,36.564240782849325,-77.8351466713712,574,51
23885,37.19233338418467,-77.56505392139672,2807,51
23884,36.915175637342564,-77.27998344614105,93,51
23883,37.12683249732528,-76.76013009159544,2551,51
23882,36.928489437060406,-77.44197021895322,2516,51
23881,37.17647790582718,-76.97025271221057,2176,51
23879,36.58833886496775,-77.59415204272703,679,51
23878,36.80206942141024,-76.9998202051409,1118,51
23876,36.956228816516436,-77.82669491451549,456,51
23875,37.23671048259529,-77.28525036353184,10878,51
23874,36.61424501652365,-77.10289390964371,1004,51
23872,36.98984839417686,-77.72878253481835,2376,51
23868,36.75644594202224,-77.82625868968958,7367,51
23867,36.81294542698081,-77.48374252885444,2189,51
23866,36.905812443613954,-76.88121370970627,2237,51
23860,37.28900274731822,-77.29943187146102,31970,51
23857,36.58128775556853,-77.88349537704221,525,51
23856,36.77867770800522,-77.71177736108399,1033,51
23851,36.674642137382435,-76.93906452097313,13715,51
23850,37.149569145592274,-77.73640385032886,1051,51
23847,36.70650751633407,-77.54281485012605,16962,51
23846,37.05889757573148,-76.84467389102072,933,51
23845,36.56727594068498,-77.99957254429015,356,51
23844,36.68602261203159,-77.34284879046035,788,51
23843,36.84567176468926,-77.811370890516,654,51
23842,37.13673190300902,-77.25332902546315,6906,51
23841,37.07406432551271,-77.56322102052978,3479,51
23840,37.06086818122157,-77.65687408861884,1858,51
23839,37.068573431210076,-76.92351468215,741,51
23838,37.32810245194084,-77.59098384397372,15341,51
23837,36.72396240404681,-77.06517526293636,4298,51
23836,37.34154037730366,-77.34728187706,11444,51
23834,37.27534775096049,-77.40242762196428,25612,51
23833,37.196376915350214,-77.66499876141917,2297,51
23832,37.40898116289076,-77.58651923311335,33739,51
23831,37.34365412620193,-77.43987360354727,33079,51
23830,37.02607349954784,-77.39948718868295,1491,51
23829,36.720707011828495,-77.22768311792223,2622,51
23828,36.57670271985065,-77.26265514819713,395,51
23827,36.595147030671846,-77.19742831398294,1443,51
23824,37.088337475010746,-77.98743970227248,7214,51
23821,36.869922038769495,-77.91057124150734,1597,51
23806,37.237782118919576,-77.41827188409745,2251,51
23805,37.173946348442286,-77.38368696822252,19490,51
23803,37.21953318042296,-77.44390310579175,40542,51
23801,37.23534829626958,-77.3326085898057,3393,51
23709,36.81354631405997,-76.30907027745323,78,51
23708,36.847255821639926,-76.30912055226597,181,51
23707,36.836739603232274,-76.34406097036056,14236,51
23704,36.8293100334193,-76.31366600525797,18716,51
23703,36.87049887001357,-76.38654088770558,25739,51
23702,36.80275790380836,-76.32632738180179,11424,51
23701,36.809753441712644,-76.36859812041968,25161,51
23696,37.18953722723394,-76.43290711427619,3669,51
23693,37.11333477554911,-76.4343473546561,23292,51
23692,37.172341436219746,-76.46021288073119,18846,51
23691,37.2561462496043,-76.55903772315799,127,51
23690,37.22635023190272,-76.5289103273957,3032,51
23669,37.04218455157122,-76.34293349379206,43148,51
23666,37.05211864675536,-76.40956178843028,49825,51
23665,37.09277526424697,-76.4059004997704,5120,51
23664,37.05661038612556,-76.2943200011089,10194,51
23663,37.037064346832345,-76.3145313575921,14495,51
23662,37.131730738984146,-76.38119730114022,12150,51
23661,37.007501136218025,-76.38092806928964,14113,51
23651,37.00620824426391,-76.30775301359158,696,51
23608,37.15086882273288,-76.54222116668433,42917,51
23607,36.987312478481606,-76.41707565903775,24519,51
23606,37.07770346110972,-76.49441311373343,29283,51
23605,37.02129473636785,-76.43626275691115,13854,51
23604,37.15740498528365,-76.57928583464927,5720,51
23603,37.20125215787379,-76.5762395087435,3899,51
23602,37.11447743564817,-76.51570944632411,39676,51
23601,37.058919113083775,-76.46012017042553,25127,51
23551,36.92396923154104,-76.28876459500462,930,51
23523,36.829020890672396,-76.26998415703873,7793,51
23518,36.91820682782568,-76.21823595156852,28095,51
23517,36.86914771265195,-76.2940410461988,4484,51
23513,36.89038397865614,-76.23876850876934,29595,51
23511,36.943622626673324,-76.30802580768041,2457,51
23510,36.85272407903739,-76.28795863433601,7031,51
23509,36.87889887063483,-76.26020016890179,12817,51
23508,36.886063101726535,-76.3006172182743,20263,51
23507,36.8706037287192,-76.30822729843734,25818,51
23505,36.91615183453565,-76.28551798945705,28503,51
23504,36.857486667298545,-76.26740521832237,23483,51
23503,36.943974637826216,-76.25224677467263,30856,51
23502,36.85453277866062,-76.21415882892586,20678,51
23488,37.95479697670202,-75.59419850522023,201,51
23487,36.83522140703252,-76.73506059605745,6298,51
23486,37.51506894958753,-75.80808204524453,140,51
23480,37.607138392378744,-75.69138605216136,328,51
23464,36.796033822100746,-76.17674277883684,72359,51
23462,36.8375501640895,-76.15020137870025,61973,51
23461,36.77636606626513,-75.96365323577396,287,51
23460,36.80863218139079,-76.02885101296569,1201,51
23459,36.92129944213136,-76.00309638335409,1091,51
23457,36.62438745751487,-76.03775760775709,4289,51
23456,36.760747673185016,-76.07784830977059,51748,51
23455,36.88939439486043,-76.14462856683626,47938,51
23454,36.82569566112669,-76.02154186307176,60283,51
23453,36.78979493700293,-76.08630156807484,35960,51
23452,36.83530814572868,-76.0957746864206,59321,51
23451,36.86034538837289,-76.00540174456715,41544,51
23442,37.9021694672649,-75.56185568916322,1059,51
23441,37.70949099102625,-75.69956313586569,171,51
23440,37.82260064795985,-75.99247232708395,727,51
23438,36.58790260024728,-76.69418737735474,1818,51
23437,36.65022215581313,-76.79043997325971,4283,51
23436,36.89662345683255,-76.50729566435389,942,51
23435,36.85881714530387,-76.45862034564637,27053,51
23434,36.739849231911954,-76.58967716819762,47670,51
23433,36.9079742125984,-76.49218717812397,1218,51
23432,36.86908367807385,-76.56010240507179,1538,51
23430,36.97943882213823,-76.6262496375971,17281,51
23427,37.924649368187474,-75.722974588343,243,51
23426,37.92580251067362,-75.66677130643345,225,51
23423,37.54816924084104,-75.73083723109056,344,51
23422,37.632462463751295,-75.8198080216428,278,51
23421,37.77664684342257,-75.63267900248881,4255,51
23420,37.591197018453045,-75.80949737127425,2376,51
23418,37.68124335432135,-75.6994090767992,863,51
23417,37.71277660090757,-75.75554136819288,4047,51
23416,37.93163825506469,-75.55155753502748,356,51
23415,37.9556054877634,-75.52129673174224,1893,51
23414,37.81256290426376,-75.5850385735497,100,51
23413,37.47233060006936,-75.86824622480965,840,51
23410,37.64845478063389,-75.74595635632194,2015,51
23409,37.86521497071885,-75.6233976781991,84,51
23408,37.45274566148681,-75.8481391025223,77,51
23407,37.83582418336953,-75.57096097604051,411,51
23405,37.41086187979831,-75.93060299423794,973,51
23401,37.62154590684828,-75.76819333456723,212,51
23398,37.503273931947604,-75.9419306372329,153,51
23395,37.96629972698809,-75.46307089955936,645,51
23389,37.660846248642656,-75.83220678836908,137,51
23359,37.87156482291663,-75.58330213472291,776,51
23358,37.64450610771283,-75.8663845339821,152,51
23357,37.75471593982781,-75.67191863078712,776,51
23356,38.00132937709903,-75.41586380884016,1246,51
23354,37.474598782168215,-75.90242859700959,207,51
23350,37.520736805834545,-75.8499686192854,3403,51
23347,37.352909498428566,-75.95946626465319,671,51
23337,37.92583350983798,-75.48644262999895,377,51
23336,37.92818832704885,-75.37000141213566,2941,51
23325,36.81300578782314,-76.24057854586002,17592,51
23324,36.80302166878405,-76.26682194672162,22851,51
23323,36.75381522640554,-76.33747960700606,35906,51
23322,36.68604956484972,-76.2323280763266,60473,51
23321,36.82662898041581,-76.4136083897214,33653,51
23320,36.75955481918977,-76.23834833421725,51797,51
23316,37.288732663026884,-75.97034389635573,342,51
23315,36.739427497000335,-76.84089952087673,1525,51
23314,36.94743126362978,-76.5338402983701,6991,51
23313,37.20169434043533,-75.9480585677374,78,51
23310,37.27164099920205,-75.97093675364339,4736,51
23308,37.828824571279455,-75.6092014386872,2106,51
23307,37.43092512776552,-75.88565291673383,769,51
23306,37.56223864092974,-75.84856192310725,1088,51
23304,36.996331888446214,-76.57339077875321,71,51
23303,37.90726923215095,-75.51144525620998,741,51
23302,37.870765447939256,-75.51797074006393,155,51
23301,37.71610367093155,-75.66308454527558,1831,51
23294,37.6331874134131,-77.54763479887386,17558,51
23250,37.50772855489597,-77.32260829962868,0,51
23238,37.60791691042501,-77.61539490325217,25134,51
23237,37.401701035360816,-77.46144791823097,21192,51
23236,37.47593627385261,-77.58555354090791,25822,51
23235,37.5122971453942,-77.56556342121347,30165,51
23234,37.45040435371679,-77.47481873925987,42989,51
23233,37.63872677039066,-77.6200444971784,28908,51
23231,37.48770041420745,-77.3636743254082,34685,51
23230,37.58723461996807,-77.49492953144278,5852,51
23229,37.59673508204768,-77.56631545697104,32283,51
23228,37.624331642363046,-77.49711887955897,34198,51
23227,37.604588976718475,-77.44548130451994,24440,51
23226,37.58321536285477,-77.51747369139635,15805,51
23225,37.515765676417715,-77.50649258928176,39169,51
23224,37.49517782065655,-77.47312679060512,33461,51
23223,37.54957645381982,-77.39267246709173,47677,51
23222,37.57594912795452,-77.42525556502342,24563,51
23221,37.558895137864106,-77.4853038978837,13680,51
23220,37.549954862095454,-77.45767638123586,35545,51
23219,37.544037623997724,-77.43520762394377,3781,51
23192,37.81705665733818,-77.67498738972546,7067,51
23188,37.31253191505486,-76.76147910939167,38733,51
23187,37.268348899146325,-76.72015479762996,267,51
23185,37.25534956665981,-76.70734074033088,46370,51
23181,37.56393713970071,-76.83230818756101,5426,51
23180,37.7067710252426,-76.6298112602004,441,51
23177,37.73627808969112,-77.01933388191972,616,51
23176,37.570792203403656,-76.42074634286973,656,51
23175,37.64946193330749,-76.60152480132992,1907,51
23173,37.57633474207694,-77.54086777316245,2820,51
23169,37.58983629591325,-76.46055889569145,1325,51
23168,37.40230293322481,-76.81634203968073,6115,51
23163,37.35756203152399,-76.30768483839968,220,51
23161,37.71453559194386,-76.92492870388692,173,51
23160,37.62983737668732,-77.83695153448174,2708,51
23156,37.529249813694186,-76.71005106909594,1555,51
23153,37.769982445864294,-77.93356831044704,1334,51
23150,37.515395910493716,-77.27660334261479,12045,51
23149,37.57206466028328,-76.6118939357653,3190,51
23148,37.84659844520044,-77.05448368330384,1827,51
23146,37.72882106221483,-77.71111467951984,3093,51
23141,37.51735750723489,-77.1523748309873,6471,51
23140,37.44438643398635,-77.0444653588845,5175,51
23139,37.54223169527704,-77.88739844396059,24425,51
23138,37.36984386046576,-76.30947428208597,953,51
23130,37.39168217233143,-76.27826314244581,268,51
23129,37.68522300923557,-77.7760877040021,374,51
23128,37.457854700497606,-76.43729359132797,1045,51
23126,37.92380460255582,-77.14579937569356,534,51
23125,37.34072280309815,-76.28309524786758,223,51
23124,37.5500926133949,-77.0775316498879,3185,51
23123,37.661483930369755,-78.31962999839152,1860,51
23120,37.42806645891358,-77.74658782805139,5971,51
23119,37.44845673698781,-76.28515024624234,295,51
23117,38.00291804828075,-77.87265338591419,9141,51
23116,37.67239600874092,-77.38384015207544,27228,51
23115,37.82095884427165,-76.91922842470508,146,51
23114,37.480556509853116,-77.64367229849735,17449,51
23113,37.5283312497844,-77.64749000602558,23848,51
23112,37.4241194527025,-77.65025485489723,46982,51
23111,37.61041417255093,-77.31986552434651,36490,51
23110,37.56348240462794,-76.7669215376592,794,51
23109,37.43558322020925,-76.32727198347118,1821,51
23108,37.64708896331739,-76.72295567736448,161,51
23106,37.729981151941814,-77.20973288934906,976,51
23103,37.648199082680286,-77.7204806689179,4634,51
23102,37.713605934793065,-77.8364137577416,2659,51
