"","NAME","FIPS","year","totUnits","occP","vacantP"
"2125","Vinton County, Ohio","39163",1990,4856,83.79,16.21
"2126","Warren County, Ohio","39165",1990,40636,96.34,3.66
"2127","Washington County, Ohio","39167",1990,25752,91.78,8.22
"2128","Wayne County, Ohio","39169",1990,37036,96.17,3.83
"2129","Williams County, Ohio","39171",1990,14745,93.64,6.36
"2130","Wood County, Ohio","39173",1990,41760,95.01,4.99
"2131","Wyandot County, Ohio","39175",1990,8596,95.02,4.98
"2132","Adair County, Oklahoma","40001",1990,7124,89.64,10.36
"2133","Alfalfa County, Oklahoma","40003",1990,3357,73.55,26.45
"2134","Atoka County, Oklahoma","40005",1990,5110,87.96,12.04
"2135","Beaver County, Oklahoma","40007",1990,2923,79.61,20.39
"2136","Beckham County, Oklahoma","40009",1990,9117,80.63,19.37
"2137","Blaine County, Oklahoma","40011",1990,5729,77.12,22.88
"2138","Bryan County, Oklahoma","40013",1990,14875,84.19,15.81
"2139","Caddo County, Oklahoma","40015",1990,13191,82.47,17.53
"2140","Canadian County, Oklahoma","40017",1990,28560,89.63,10.37
"2141","Carter County, Oklahoma","40019",1990,19201,86.46,13.54
"2142","Cherokee County, Oklahoma","40021",1990,15935,79.43,20.57
"2143","Choctaw County, Oklahoma","40023",1990,6844,86.97,13.03
"2144","Cimarron County, Oklahoma","40025",1990,1690,76.92,23.08
"2145","Cleveland County, Oklahoma","40027",1990,71038,90.08,9.92
"2146","Coal County, Oklahoma","40029",1990,2725,83.63,16.37
"2147","Comanche County, Oklahoma","40031",1990,43589,86.19,13.81
"2148","Cotton County, Oklahoma","40033",1990,3152,82.77,17.23
"2149","Craig County, Oklahoma","40035",1990,6041,87.27,12.73
"2150","Creek County, Oklahoma","40037",1990,25143,89.37,10.63
"2151","Custer County, Oklahoma","40039",1990,11636,85.24,14.76
"2152","Delaware County, Oklahoma","40041",1990,16808,65.46,34.54
"2153","Dewey County, Oklahoma","40043",1990,2733,81.27,18.73
"2154","Ellis County, Oklahoma","40045",1990,2449,74.56,25.44
"2155","Garfield County, Oklahoma","40047",1990,26502,84.75,15.25
"2156","Garvin County, Oklahoma","40049",1990,11932,87.3,12.7
"2157","Grady County, Oklahoma","40051",1990,17788,87.38,12.62
"2158","Grant County, Oklahoma","40053",1990,2955,78.75,21.25
"2159","Greer County, Oklahoma","40055",1990,3126,81.61,18.39
"2160","Harmon County, Oklahoma","40057",1990,1793,82.88,17.12
"2161","Harper County, Oklahoma","40059",1990,2077,79.2,20.8
"2162","Haskell County, Oklahoma","40061",1990,5138,84.06,15.94
"2163","Hughes County, Oklahoma","40063",1990,6021,86.76,13.24
"2164","Jackson County, Oklahoma","40065",1990,12125,86.23,13.77
"2165","Jefferson County, Oklahoma","40067",1990,3522,80.72,19.28
"2166","Johnston County, Oklahoma","40069",1990,4478,84.48,15.52
"2167","Kay County, Oklahoma","40071",1990,22456,84.98,15.02
"2168","Kingfisher County, Oklahoma","40073",1990,5791,85.17,14.83
"2169","Kiowa County, Oklahoma","40075",1990,5645,80.62,19.38
"2170","Latimer County, Oklahoma","40077",1990,4303,85.82,14.18
"2171","Le Flore County, Oklahoma","40079",1990,18029,88.4,11.6
"2172","Lincoln County, Oklahoma","40081",1990,12302,88.11,11.89
"2173","Logan County, Oklahoma","40083",1990,12277,82.92,17.08
"2174","Love County, Oklahoma","40085",1990,3583,83.51,16.49
"2175","McClain County, Oklahoma","40087",1990,9300,89.59,10.41
"2176","McCurtain County, Oklahoma","40089",1990,13828,88.47,11.53
"2177","McIntosh County, Oklahoma","40091",1990,10708,63.37,36.63
"2178","Major County, Oklahoma","40093",1990,3855,80.96,19.04
"2179","Marshall County, Oklahoma","40095",1990,7389,58.87,41.13
"2180","Mayes County, Oklahoma","40097",1990,15470,81.91,18.09
"2181","Murray County, Oklahoma","40099",1990,5742,81,19
"2182","Muskogee County, Oklahoma","40101",1990,28882,87.16,12.84
"2183","Noble County, Oklahoma","40103",1990,4894,86.33,13.67
"2184","Nowata County, Oklahoma","40105",1990,4534,88.09,11.91
"2185","Okfuskee County, Oklahoma","40107",1990,4894,85.08,14.92
"2186","Oklahoma County, Oklahoma","40109",1990,279340,85.16,14.84
"2187","Okmulgee County, Oklahoma","40111",1990,16431,85.47,14.53
"2188","Osage County, Oklahoma","40113",1990,18196,84.54,15.46
"2189","Ottawa County, Oklahoma","40115",1990,14064,86.21,13.79
"2190","Pawnee County, Oklahoma","40117",1990,7407,81.09,18.91
"2191","Payne County, Oklahoma","40119",1990,27381,87.05,12.95
"2192","Pittsburg County, Oklahoma","40121",1990,19433,81.88,18.12
"2193","Pontotoc County, Oklahoma","40123",1990,15094,88.18,11.82
"2194","Pottawatomie County, Oklahoma","40125",1990,24528,88.86,11.14
"2195","Pushmataha County, Oklahoma","40127",1990,5190,84.2,15.8
"2196","Roger Mills County, Oklahoma","40129",1990,2048,77.44,22.56
"2197","Rogers County, Oklahoma","40131",1990,21455,92.59,7.41
"2198","Seminole County, Oklahoma","40133",1990,11404,84.75,15.25
"2199","Sequoyah County, Oklahoma","40135",1990,14314,86.17,13.83
"2200","Stephens County, Oklahoma","40137",1990,19675,85.2,14.8
"2201","Texas County, Oklahoma","40139",1990,7328,84.8,15.2
"2202","Tillman County, Oklahoma","40141",1990,4704,83.61,16.39
"2203","Tulsa County, Oklahoma","40143",1990,227834,88.9,11.1
"2204","Wagoner County, Oklahoma","40145",1990,19262,87.98,12.02
"2205","Washington County, Oklahoma","40147",1990,21707,88.64,11.36
"2206","Washita County, Oklahoma","40149",1990,6101,72.46,27.54
"2207","Woods County, Oklahoma","40151",1990,4782,79.53,20.47
"2208","Woodward County, Oklahoma","40153",1990,8512,83.26,16.74
"2209","Baker County, Oregon","41001",1990,7525,81.3,18.7
"2210","Benton County, Oregon","41003",1990,27024,96.68,3.32
"2211","Clackamas County, Oregon","41005",1990,109003,94.98,5.02
"2212","Clatsop County, Oregon","41007",1990,17367,77.01,22.99
"2213","Columbia County, Oregon","41009",1990,14576,95.43,4.57
"2214","Coos County, Oregon","41011",1990,26668,90.5,9.5
"2215","Crook County, Oregon","41013",1990,6066,89.93,10.07
"2216","Curry County, Oregon","41015",1990,9885,84.08,15.92
"2217","Deschutes County, Oregon","41017",1990,35928,81.32,18.68
"2218","Douglas County, Oregon","41019",1990,38298,93.67,6.33
"2219","Gilliam County, Oregon","41021",1990,932,74.68,25.32
"2220","Grant County, Oregon","41023",1990,3774,81.93,18.07
"2221","Harney County, Oregon","41025",1990,3305,83.51,16.49
"2222","Hood River County, Oregon","41027",1990,7569,84.89,15.11
"2223","Jackson County, Oregon","41029",1990,60376,94.8,5.2
"2224","Jefferson County, Oregon","41031",1990,6311,75.17,24.83
"2225","Josephine County, Oregon","41033",1990,26912,93.2,6.8
"2226","Klamath County, Oregon","41035",1990,25954,86.08,13.92
"2227","Lake County, Oregon","41037",1990,3434,80.52,19.48
"2228","Lane County, Oregon","41039",1990,116676,94.96,5.04
"2229","Lincoln County, Oregon","41041",1990,22389,73.5,26.5
"2230","Linn County, Oregon","41043",1990,36482,95.16,4.84
"2231","Malheur County, Oregon","41045",1990,10649,88.81,11.19
"2232","Marion County, Oregon","41047",1990,86869,96.11,3.89
"2233","Morrow County, Oregon","41049",1990,3412,82.15,17.85
"2234","Multnomah County, Oregon","41051",1990,255751,94.68,5.32
"2235","Polk County, Oregon","41053",1990,18978,95.73,4.27
"2236","Sherman County, Oregon","41055",1990,900,87.11,12.89
"2237","Tillamook County, Oregon","41057",1990,13324,66.39,33.61
"2238","Umatilla County, Oregon","41059",1990,24333,90.49,9.51
"2239","Union County, Oregon","41061",1990,9974,90.59,9.41
"2240","Wallowa County, Oregon","41063",1990,3755,74.46,25.54
"2241","Wasco County, Oregon","41065",1990,10476,82.16,17.84
"2242","Washington County, Oregon","41067",1990,124716,95.41,4.59
"2243","Wheeler County, Oregon","41069",1990,782,74.68,25.32
"2244","Yamhill County, Oregon","41071",1990,23194,96.68,3.32
"2245","Adams County, Pennsylvania","42001",1990,30141,93.12,6.88
"2246","Allegheny County, Pennsylvania","42003",1990,580738,93.2,6.8
"2247","Armstrong County, Pennsylvania","42005",1990,31757,89.14,10.86
"2248","Beaver County, Pennsylvania","42007",1990,76336,94.24,5.76
"2249","Bedford County, Pennsylvania","42009",1990,21738,82.98,17.02
"2250","Berks County, Pennsylvania","42011",1990,134482,94.92,5.08
"2251","Blair County, Pennsylvania","42013",1990,54349,92.61,7.39
"2252","Bradford County, Pennsylvania","42015",1990,27058,83.13,16.87
"2253","Bucks County, Pennsylvania","42017",1990,199934,95.28,4.72
"2254","Butler County, Pennsylvania","42019",1990,59061,93.67,6.33
"2255","Cambria County, Pennsylvania","42021",1990,67374,92.03,7.97
"2256","Cameron County, Pennsylvania","42023",1990,4399,54.44,45.56
"2257","Carbon County, Pennsylvania","42025",1990,27380,80.31,19.69
"2258","Centre County, Pennsylvania","42027",1990,46195,92.4,7.6
"2259","Chester County, Pennsylvania","42029",1990,139597,95.46,4.54
"2260","Clarion County, Pennsylvania","42031",1990,18022,83.18,16.82
"2261","Clearfield County, Pennsylvania","42033",1990,34300,86.9,13.1
"2262","Clinton County, Pennsylvania","42035",1990,16478,84.02,15.98
"2263","Columbia County, Pennsylvania","42037",1990,25598,91.72,8.28
"2264","Crawford County, Pennsylvania","42039",1990,40462,79.54,20.46
"2265","Cumberland County, Pennsylvania","42041",1990,77108,95.26,4.74
"2266","Dauphin County, Pennsylvania","42043",1990,102684,92.77,7.23
"2267","Delaware County, Pennsylvania","42045",1990,211024,95.43,4.57
"2268","Elk County, Pennsylvania","42047",1990,17249,76.13,23.87
"2269","Erie County, Pennsylvania","42049",1990,108585,93.53,6.47
"2270","Fayette County, Pennsylvania","42051",1990,61406,91.38,8.62
"2271","Forest County, Pennsylvania","42053",1990,8445,22.59,77.41
"2272","Franklin County, Pennsylvania","42055",1990,48629,93.93,6.07
"2273","Fulton County, Pennsylvania","42057",1990,6184,83.1,16.9
"2274","Greene County, Pennsylvania","42059",1990,15982,91.5,8.5
"2275","Huntingdon County, Pennsylvania","42061",1990,19286,80.51,19.49
"2276","Indiana County, Pennsylvania","42063",1990,34770,91.2,8.8
"2277","Jefferson County, Pennsylvania","42065",1990,21242,82.89,17.11
"2278","Juniata County, Pennsylvania","42067",1990,8505,89.34,10.66
"2279","Lackawanna County, Pennsylvania","42069",1990,91707,92.17,7.83
"2280","Lancaster County, Pennsylvania","42071",1990,156462,96.48,3.52
"2281","Lawrence County, Pennsylvania","42073",1990,38844,93.58,6.42
"2282","Lebanon County, Pennsylvania","42075",1990,44634,95.64,4.36
"2283","Lehigh County, Pennsylvania","42077",1990,118335,95.4,4.6
"2284","Luzerne County, Pennsylvania","42079",1990,138724,92.62,7.38
"2285","Lycoming County, Pennsylvania","42081",1990,49580,90.66,9.34
"2286","McKean County, Pennsylvania","42083",1990,21454,83.14,16.86
"2287","Mercer County, Pennsylvania","42085",1990,48689,93.64,6.36
"2288","Mifflin County, Pennsylvania","42087",1990,19641,90.1,9.9
"2289","Monroe County, Pennsylvania","42089",1990,54823,62.39,37.61
"2290","Montgomery County, Pennsylvania","42091",1990,265856,95.91,4.09
"2291","Montour County, Pennsylvania","42093",1990,6885,95.03,4.97
"2292","Northampton County, Pennsylvania","42095",1990,95345,95.4,4.6
"2293","Northumberland County, Pennsylvania","42097",1990,41900,92.45,7.55
"2294","Perry County, Pennsylvania","42099",1990,17063,87.61,12.39
"2295","Philadelphia County, Pennsylvania","42101",1990,674899,89.36,10.64
"2296","Pike County, Pennsylvania","42103",1990,30852,34.15,65.85
"2297","Potter County, Pennsylvania","42105",1990,11334,55.11,44.89
"2298","Schuylkill County, Pennsylvania","42107",1990,66457,91.45,8.55
"2299","Snyder County, Pennsylvania","42109",1990,13629,93.65,6.35
"2300","Somerset County, Pennsylvania","42111",1990,35713,82.81,17.19
"2301","Sullivan County, Pennsylvania","42113",1990,5458,41.77,58.23
"2302","Susquehanna County, Pennsylvania","42115",1990,20308,73.36,26.64
"2303","Tioga County, Pennsylvania","42117",1990,18202,82.27,17.73
"2304","Union County, Pennsylvania","42119",1990,12886,90.71,9.29
"2305","Venango County, Pennsylvania","42121",1990,26961,83.11,16.89
"2306","Warren County, Pennsylvania","42123",1990,22236,77.55,22.45
"2307","Washington County, Pennsylvania","42125",1990,84113,93.37,6.63
"2308","Wayne County, Pennsylvania","42127",1990,28480,51.4,48.6
"2309","Westmoreland County, Pennsylvania","42129",1990,153554,93.83,6.17
"2310","Wyoming County, Pennsylvania","42131",1990,11857,84.36,15.64
"2311","York County, Pennsylvania","42133",1990,134761,95.48,4.52
"2312","Bristol County, Rhode Island","44001",1990,18567,94.57,5.43
"2313","Kent County, Rhode Island","44003",1990,65450,94.82,5.18
"2314","Newport County, Rhode Island","44005",1990,37475,87.22,12.78
"2315","Providence County, Rhode Island","44007",1990,243224,93.07,6.93
"2316","Washington County, Rhode Island","44009",1990,49856,78.85,21.15
"2317","Abbeville County, South Carolina","45001",1990,9846,89.17,10.83
"2318","Aiken County, South Carolina","45003",1990,49266,91.1,8.9
"2319","Allendale County, South Carolina","45005",1990,4242,89.37,10.63
"2320","Anderson County, South Carolina","45007",1990,60745,91.33,8.67
"2321","Bamberg County, South Carolina","45009",1990,6408,87.19,12.81
"2322","Barnwell County, South Carolina","45011",1990,7854,90.4,9.6
"2323","Beaufort County, South Carolina","45013",1990,45981,66.79,33.21
"2324","Berkeley County, South Carolina","45015",1990,45697,92.75,7.25
"2325","Calhoun County, South Carolina","45017",1990,5225,85.88,14.12
"2326","Charleston County, South Carolina","45019",1990,123550,86.66,13.34
"2327","Cherokee County, South Carolina","45021",1990,17610,93.45,6.55
"2328","Chester County, South Carolina","45023",1990,12293,93.13,6.87
"2329","Chesterfield County, South Carolina","45025",1990,15101,93.02,6.98
"2330","Clarendon County, South Carolina","45027",1990,12101,78.87,21.13
"2331","Colleton County, South Carolina","45029",1990,14926,80.66,19.34
"2332","Darlington County, South Carolina","45031",1990,23601,93.21,6.79
"2333","Dillon County, South Carolina","45033",1990,10590,93.36,6.64
"2334","Dorchester County, South Carolina","45035",1990,30632,92.1,7.9
"2335","Edgefield County, South Carolina","45037",1990,7290,88.12,11.88
"2336","Fairfield County, South Carolina","45039",1990,8730,85.53,14.47
"2337","Florence County, South Carolina","45041",1990,43209,93.08,6.92
"2338","Georgetown County, South Carolina","45043",1990,21134,77.01,22.99
"2339","Greenville County, South Carolina","45045",1990,131645,93.34,6.66
"2340","Greenwood County, South Carolina","45047",1990,24735,91.89,8.11
"2341","Hampton County, South Carolina","45049",1990,7058,89.57,10.43
"2342","Horry County, South Carolina","45051",1990,89960,61.99,38.01
"2343","Jasper County, South Carolina","45053",1990,6070,87.28,12.72
"2344","Kershaw County, South Carolina","45055",1990,17479,90.45,9.55
"2345","Lancaster County, South Carolina","45057",1990,20929,94.5,5.5
"2346","Laurens County, South Carolina","45059",1990,23201,89.05,10.95
"2347","Lee County, South Carolina","45061",1990,6537,92.61,7.39
"2348","Lexington County, South Carolina","45063",1990,67556,91.23,8.77
"2349","McCormick County, South Carolina","45065",1990,3347,81.6,18.4
"2350","Marion County, South Carolina","45067",1990,12777,92.09,7.91
"2351","Marlboro County, South Carolina","45069",1990,10955,92.77,7.23
"2352","Newberry County, South Carolina","45071",1990,14455,85.19,14.81
"2353","Oconee County, South Carolina","45073",1990,25983,86.05,13.95
"2354","Orangeburg County, South Carolina","45075",1990,32340,89.39,10.61
"2355","Pickens County, South Carolina","45077",1990,35865,93.19,6.81
"2356","Richland County, South Carolina","45079",1990,109564,92.72,7.28
"2357","Saluda County, South Carolina","45081",1990,6792,85.75,14.25
"2358","Spartanburg County, South Carolina","45083",1990,89927,93.97,6.03
"2359","Sumter County, South Carolina","45085",1990,35016,93.45,6.55
"2360","Union County, South Carolina","45087",1990,12230,93.27,6.73
"2361","Williamsburg County, South Carolina","45089",1990,13265,91.28,8.72
"2362","York County, South Carolina","45091",1990,50438,93.2,6.8
"2363","Aurora County, South Dakota","46003",1990,1342,85.39,14.61
"2364","Beadle County, South Dakota","46005",1990,8093,90.71,9.29
"2365","Bennett County, South Dakota","46007",1990,1292,79.72,20.28
"2366","Bon Homme County, South Dakota","46009",1990,3087,85.75,14.25
"2367","Brookings County, South Dakota","46011",1990,9824,90.7,9.3
"2368","Brown County, South Dakota","46013",1990,15101,91.83,8.17
"2369","Brule County, South Dakota","46015",1990,2275,87.74,12.26
"2370","Buffalo County, South Dakota","46017",1990,535,83.36,16.64
"2371","Butte County, South Dakota","46019",1990,3502,86.61,13.39
"2372","Campbell County, South Dakota","46021",1990,944,81.25,18.75
"2373","Charles Mix County, South Dakota","46023",1990,3751,86.16,13.84
"2374","Clark County, South Dakota","46025",1990,2026,83.91,16.09
"2375","Clay County, South Dakota","46027",1990,4892,90.62,9.38
"2376","Codington County, South Dakota","46029",1990,9539,91.61,8.39
"2377","Corson County, South Dakota","46031",1990,1557,83.69,16.31
"2378","Custer County, South Dakota","46033",1990,3003,78.32,21.68
